        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -1.395901262425e-02,        +2.788692585399e+00
 2.30020000e+00,        -1.401572240506e-02,        +2.782605452470e+00
 2.30040000e+00,        -1.407291855015e-02,        +2.776509964871e+00
 2.30060000e+00,        -1.413060637644e-02,        +2.770406053366e+00
 2.30080000e+00,        -1.418879127396e-02,        +2.764293648017e+00
 2.30100000e+00,        -1.424747870722e-02,        +2.758172678180e+00
 2.30120000e+00,        -1.430667421632e-02,        +2.752043072492e+00
 2.30140000e+00,        -1.436638341826e-02,        +2.745904758864e+00
 2.30160000e+00,        -1.442661200819e-02,        +2.739757664469e+00
 2.30180000e+00,        -1.448736576070e-02,        +2.733601715738e+00
 2.30200000e+00,        -1.454865053113e-02,        +2.727436838344e+00
 2.30220000e+00,        -1.461047225693e-02,        +2.721262957198e+00
 2.30240000e+00,        -1.467283695909e-02,        +2.715079996434e+00
 2.30260000e+00,        -1.473575074343e-02,        +2.708887879404e+00
 2.30280000e+00,        -1.479921980208e-02,        +2.702686528666e+00
 2.30300000e+00,        -1.486325041501e-02,        +2.696475865970e+00
 2.30320000e+00,        -1.492784895133e-02,        +2.690255812253e+00
 2.30340000e+00,        -1.499302187098e-02,        +2.684026287628e+00
 2.30360000e+00,        -1.505877572619e-02,        +2.677787211369e+00
 2.30380000e+00,        -1.512511716311e-02,        +2.671538501904e+00
 2.30400000e+00,        -1.519205292330e-02,        +2.665280076801e+00
 2.30420000e+00,        -1.525958984546e-02,        +2.659011852761e+00
 2.30440000e+00,        -1.532773486711e-02,        +2.652733745602e+00
 2.30460000e+00,        -1.539649502620e-02,        +2.646445670250e+00
 2.30480000e+00,        -1.546587746295e-02,        +2.640147540728e+00
 2.30500000e+00,        -1.553588942157e-02,        +2.633839270140e+00
 2.30520000e+00,        -1.560653825204e-02,        +2.627520770665e+00
 2.30540000e+00,        -1.567783141197e-02,        +2.621191953538e+00
 2.30560000e+00,        -1.574977646856e-02,        +2.614852729044e+00
 2.30580000e+00,        -1.582238110037e-02,        +2.608503006501e+00
 2.30600000e+00,        -1.589565309941e-02,        +2.602142694248e+00
 2.30620000e+00,        -1.596960037306e-02,        +2.595771699632e+00
 2.30640000e+00,        -1.604423094613e-02,        +2.589389928996e+00
 2.30660000e+00,        -1.611955296296e-02,        +2.582997287664e+00
 2.30680000e+00,        -1.619557468947e-02,        +2.576593679929e+00
 2.30700000e+00,        -1.627230451547e-02,        +2.570179009037e+00
 2.30720000e+00,        -1.634975095670e-02,        +2.563753177174e+00
 2.30740000e+00,        -1.642792265719e-02,        +2.557316085451e+00
 2.30760000e+00,        -1.650682839154e-02,        +2.550867633891e+00
 2.30780000e+00,        -1.658647706730e-02,        +2.544407721414e+00
 2.30800000e+00,        -1.666687772732e-02,        +2.537936245819e+00
 2.30820000e+00,        -1.674803955220e-02,        +2.531453103773e+00
 2.30840000e+00,        -1.682997186287e-02,        +2.524958190793e+00
 2.30860000e+00,        -1.691268412308e-02,        +2.518451401230e+00
 2.30880000e+00,        -1.699618594198e-02,        +2.511932628256e+00
 2.30900000e+00,        -1.708048707688e-02,        +2.505401763842e+00
 2.30920000e+00,        -1.716559743594e-02,        +2.498858698749e+00
 2.30940000e+00,        -1.725152708085e-02,        +2.492303322504e+00
 2.30960000e+00,        -1.733828622983e-02,        +2.485735523391e+00
 2.30980000e+00,        -1.742588526041e-02,        +2.479155188424e+00
 2.31000000e+00,        -1.751433471244e-02,        +2.472562203337e+00
 2.31020000e+00,        -1.760364529113e-02,        +2.465956452566e+00
 2.31040000e+00,        -1.769382787011e-02,        +2.459337819224e+00
 2.31060000e+00,        -1.778489349463e-02,        +2.452706185090e+00
 2.31080000e+00,        -1.787685338472e-02,        +2.446061430589e+00
 2.31100000e+00,        -1.796971893854e-02,        +2.439403434769e+00
 2.31120000e+00,        -1.806350173577e-02,        +2.432732075285e+00
 2.31140000e+00,        -1.815821354103e-02,        +2.426047228380e+00
 2.31160000e+00,        -1.825386630738e-02,        +2.419348768862e+00
 2.31180000e+00,        -1.835047217992e-02,        +2.412636570087e+00
 2.31200000e+00,        -1.844804349951e-02,        +2.405910503937e+00
 2.31220000e+00,        -1.854659280651e-02,        +2.399170440798e+00
 2.31240000e+00,        -1.864613284462e-02,        +2.392416249542e+00
 2.31260000e+00,        -1.874667656482e-02,        +2.385647797501e+00
 2.31280000e+00,        -1.884823712936e-02,        +2.378864950448e+00
 2.31300000e+00,        -1.895082791588e-02,        +2.372067572577e+00
 2.31320000e+00,        -1.905446252164e-02,        +2.365255526475e+00
 2.31340000e+00,        -1.915915476780e-02,        +2.358428673101e+00
 2.31360000e+00,        -1.926491870378e-02,        +2.351586871765e+00
 2.31380000e+00,        -1.937176861179e-02,        +2.344729980102e+00
 2.31400000e+00,        -1.947971901149e-02,        +2.337857854048e+00
 2.31420000e+00,        -1.958878466451e-02,        +2.330970347817e+00
 2.31440000e+00,        -1.969898057944e-02,        +2.324067313875e+00
 2.31460000e+00,        -1.981032201665e-02,        +2.317148602912e+00
 2.31480000e+00,        -1.992282449338e-02,        +2.310214063822e+00
 2.31500000e+00,        -2.003650378883e-02,        +2.303263543673e+00
