        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²)
 1.00e+00,        -1.793824283756e-09,        -1.659887183759e-10,        -5.641918823272e-09,        -7.387387603052e-09,        +2.046562234443e-08,        +3.354289071748e-08,        +4.286439346196e-09,        +7.727134444897e-09,        +3.122517758971e-09,        +5.805480524380e-09,        +2.204033073648e-08,        +3.558828036474e-08,        +1.789155030137e-09,        +3.843064608669e-09,        +3.595193396333e-09,        +7.394195937899e-09,        +1.963556202686e-08,        +3.213617560317e-08,        +4.009484370414e-09,        +8.411380087687e-09,        +7.673824904373e-10,        +2.018597246609e-09,        +2.400747837957e-08,        +4.328651231465e-08,        +4.689581436657e-10,        +2.812735135215e-09,        +2.478464882405e-09,        +5.207756860839e-09,        +2.839275599040e-08,        +4.982440389944e-08,        +3.656574526242e-09,        +6.885844607264e-09,        +2.563828394908e-09,        +6.057373481796e-09,        +2.221669680250e-08,        +4.061760781780e-08
 2.00e+00,        +6.010241721315e-10,        +6.062481982359e-10,        +3.369368968385e-09,        -6.786266771047e-10,        -4.775742300843e-07,        +1.242824438290e-07,        +4.498079008327e-09,        -6.856535007607e-10,        -5.053510117515e-09,        +1.693211680890e-09,        -4.797651504185e-07,        +1.247122042109e-07,        -6.088744754167e-09,        +2.006417094406e-09,        +1.337030242714e-09,        +4.390658582453e-10,        -4.620744849941e-07,        +1.202391636096e-07,        +9.124610007963e-09,        -1.449672057697e-09,        +1.538172969721e-09,        -1.421862179017e-10,        -1.157171838258e-06,        +3.004504536150e-07,        +4.496767593140e-09,        -5.093596939970e-10,        +6.068336351856e-09,        -1.035393848185e-09,        -1.173323446321e-06,        +3.047034417491e-07,        +1.534604982550e-09,        +1.228276450737e-10,        +3.484080543665e-09,        -7.043467590456e-11,        -1.154366990363e-06,        +2.996868365450e-07
 3.00e+00,        -4.156327020320e-11,        +3.033536766576e-10,        -1.441737050510e-10,        +2.648296202792e-09,        -2.229199810085e-08,        +4.294008881670e-07,        +6.664307647638e-10,        -1.542563738211e-08,        -8.279727080035e-10,        +8.605398575935e-09,        +2.916647874717e-09,        -2.591442341283e-07,        +4.557997229108e-10,        +1.795393257645e-09,        +1.155574915013e-09,        -1.687550611219e-08,        +1.799632668965e-08,        -1.513172749533e-07,        +9.206656733086e-11,        -2.895609843949e-10,        -3.854426901268e-11,        +9.770062715790e-10,        -3.618108411536e-09,        +6.683502059422e-08,        +3.015184843339e-10,        -5.965049555780e-09,        +7.927355976664e-11,        -9.859661996032e-10,        +3.920321762597e-10,        -4.162095488322e-08,        +1.107510173191e-11,        +1.642139110400e-10,        +2.541575928896e-11,        +2.136387503746e-11,        +2.853006438408e-09,        -2.424975637941e-08
 4.00e+00,        +4.263765936042e-09,        -1.735653979531e-09,        +1.190226122601e-09,        -5.873271732476e-10,        +3.297443165970e-08,        -2.938854949889e-08,        +3.020899841833e-09,        -8.869363649913e-10,        +1.255073595988e-08,        -6.101181565552e-09,        +3.014653098259e-07,        -1.315911560801e-07,        -1.477854046934e-08,        +6.944080141245e-09,        -5.221861307679e-09,        +3.310524476074e-09,        -3.230528206282e-07,        +1.549164691994e-07,        +2.311606270323e-09,        -7.207205483216e-10,        -3.880209826019e-10,        +1.394485286072e-10,        +6.198239593193e-09,        -5.319546872590e-09,        +1.763449405903e-09,        -4.789809536392e-10,        +9.944089195603e-10,        -2.932333745970e-10,        +4.757411200908e-08,        -2.097377415525e-08,        +7.853455155938e-10,        -2.701266640361e-10,        +4.426911019547e-09,        -1.679263652453e-09,        -5.438372880682e-08,        +2.578055447530e-08
 5.00e+00,        +4.640833648372e-10,        -7.329993833218e-07,        -5.885847472096e-11,        +1.731562424619e-07,        +3.210584353632e-12,        -8.389995436356e-09,        +3.038532158338e-11,        -2.180217791154e-07,        -2.059117536522e-10,        +3.869085971811e-07,        -9.531498695265e-14,        +3.041387248866e-09,        -1.037366775732e-10,        +4.349567314585e-08,        -4.343263466106e-10,        +7.118560737171e-07,        -1.402576036542e-12,        +5.904040513227e-09,        +3.468917964693e-10,        -5.066089009931e-07,        -1.094186929077e-10,        +1.663959489532e-07,        -2.204318855089e-12,        -1.389631806691e-10,        +1.198156009775e-10,        -2.658075889238e-07,        -2.719244387782e-10,        +4.311150855126e-07,        -1.743339830995e-12,        +4.033197057276e-10,        -9.935282336212e-11,        +5.058298936940e-08,        -3.234563668632e-10,        +5.212091860980e-07,        -3.184500828357e-12,        +1.095961335340e-09
 6.00e+00,        +2.142156451352e-07,        -3.370919069828e-07,        +2.382027022518e-07,        -3.801581704957e-07,        -7.971094550631e-10,        +1.293566457759e-09,        +3.878057511831e-07,        -6.359751269548e-07,        +2.782753750414e-07,        -4.581712426855e-07,        +2.205614993254e-09,        -3.415207543715e-09,        +2.778808877062e-07,        -4.374202188735e-07,        +2.405845408162e-08,        -2.238392486462e-08,        -4.416113152694e-09,        +7.407726974272e-09,        +1.753912447747e-07,        -2.647700857851e-07,        +3.002516280535e-07,        -4.885717370010e-07,        -2.089196430777e-09,        +2.861665224994e-09,        +3.343428574079e-07,        -5.372293981322e-07,        +2.129460879799e-07,        -3.407844032501e-07,        -2.092761216665e-09,        +3.010605176014e-09,        +3.467716452648e-07,        -5.562051115868e-07,        +1.845574263545e-08,        -7.046063987953e-09,        -9.183959027108e-10,        +9.545490054507e-10
 7.00e+00,        +1.488230018615e-08,        +3.271937922460e-07,        -4.551290423777e-08,        -7.482881217806e-07,        -3.145785164145e-10,        -5.824053058382e-09,        +2.320955662597e-08,        +4.731172743805e-07,        -4.407674757558e-08,        -7.448822362096e-07,        -5.043752488413e-10,        -9.283778610005e-09,        +2.284742238048e-08,        +4.905954948375e-07,        -3.313476087106e-08,        -5.521152688553e-07,        -1.302936365824e-10,        -2.290545784860e-09,        +1.792892249101e-08,        +3.948406527723e-07,        -4.247087273020e-08,        -7.003643508848e-07,        -1.441677773787e-10,        -2.643022708294e-09,        +2.161849380084e-08,        +4.610056780556e-07,        -4.299668275216e-08,        -7.151418222139e-07,        +9.013266282406e-11,        +1.281126767287e-09,        +2.011777083163e-08,        +4.405979530907e-07,        -3.891786064913e-08,        -6.426807167954e-07,        -1.590230263625e-10,        -2.485634917175e-09
 8.00e+00,        +7.103517420622e-11,        +7.800181695054e-08,        +3.255357065502e-12,        +7.812347044527e-07,        -4.859175626606e-13,        +5.673841011308e-09,        +1.135062708897e-11,        -4.808997854360e-07,        -2.518143707120e-11,        +5.830403898450e-07,        -9.061669735553e-15,        -4.162707853809e-09,        -2.313958369076e-11,        -7.769458736322e-07,        -6.317893627356e-11,        +3.443597512552e-08,        -7.495775812919e-14,        -1.599376197646e-09,        +4.887501279974e-11,        +8.043278766620e-08,        -6.693168184910e-12,        +5.307465207020e-07,        -1.103167985484e-13,        +8.786777043550e-12,        +2.260008366589e-11,        -3.298463746268e-07,        -3.417403658303e-11,        +3.694812754996e-07,        -2.070513906855e-13,        +2.430830927877e-09,        -1.082136924802e-11,        -5.541996132913e-07,        -4.633399318850e-11,        +1.346001702992e-08,        -5.918685809138e-13,        -4.282548281763e-10
