        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +3.292540468113e-10,        +3.292466629316e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.606918906092e-13,        +1.095482027032e-03,        +1.515108185113e-11,        +4.601741963374e-02,        +3.606918906092e-13,        +1.095482027032e-03,        +1.515108185113e-11,        +4.601741963374e-02,        +4.044533169299e-12,        +1.228392849980e-02,        +6.862202884340e-12,        +2.084213344256e-02,        +6.489737981619e-11,        +1.971042738721e-01,        +6.076456188640e-11,        +1.845563485605e-01,        +6.499011531761e-11,        +1.973859272104e-01,        +6.089909028077e-11,        +1.849649431175e-01,        +6.496525614717e-11,        +1.973104257224e-01,        +6.086594518372e-11,        +1.848642736171e-01,        +6.495752832753e-11,        +1.972869550325e-01,        +6.085792905855e-11,        +1.848399267487e-01,        +6.497431420038e-11,        +1.973379365558e-01,        +6.087441586339e-11,        +1.848900010751e-01,        +6.422794248300e-14,        +1.950710799306e-04,        +2.971435923330e-12,        +9.024953804763e-03
 2.00e+00,        +3.292540468113e-10,        +3.292362991637e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.215363759573e-11,        +3.691264454738e-02,        +3.256086269824e-13,        +9.889815546143e-04,        +1.215363759573e-11,        +3.691264454738e-02,        +3.256086269824e-13,        +9.889815546143e-04,        +7.572018869369e-11,        +2.299749674363e-01,        +4.819245492144e-12,        +1.463764932477e-02,        +4.708863846711e-11,        +1.430161266753e-01,        +6.474140629878e-11,        +1.966411554960e-01,        +4.698422152455e-11,        +1.426989948326e-01,        +6.464692003749e-11,        +1.963541693358e-01,        +4.686602177634e-11,        +1.423400022877e-01,        +6.453621124480e-11,        +1.960179099593e-01,        +4.713336175785e-11,        +1.431519588425e-01,        +6.477811390517e-11,        +1.967526486895e-01,        +4.685285985073e-11,        +1.423000273026e-01,        +6.452309177432e-11,        +1.959780617697e-01,        +6.455117145277e-12,        +1.960527807568e-02,        +8.657017839961e-13,        +2.629423870318e-03
 3.00e+00,        +3.292540468113e-10,        +3.292383524793e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.006620580996e-15,        +3.057276260520e-06,        +3.092559372865e-16,        +9.393071461986e-07,        +1.006620580996e-15,        +3.057276260520e-06,        +3.092559372865e-16,        +9.393071461986e-07,        +5.878981960824e-15,        +1.785545847579e-05,        +1.182825491831e-15,        +3.592611501436e-06,        +5.937709535344e-11,        +1.803382401173e-01,        +7.208675108841e-11,        +2.189500419546e-01,        +6.380005438578e-11,        +1.937715117055e-01,        +6.773336719527e-11,        +2.057274515111e-01,        +7.095798892100e-11,        +2.155113645776e-01,        +6.092457076559e-11,        +1.850470041136e-01,        +7.108333246387e-11,        +2.158920540303e-01,        +6.084235514419e-11,        +1.847972895200e-01,        +6.402840951933e-11,        +1.944650647105e-01,        +6.764961920120e-11,        +2.054730826216e-01,        +2.805653100330e-16,        +8.521241052318e-07,        +1.970032261901e-16,        +5.983605029809e-07
 4.00e+00,        +3.292540468113e-10,        +3.292388753443e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714389736407e-12,        +8.244058843603e-03,        +6.426308230137e-12,        +1.951867993540e-02,        +2.714389736407e-12,        +8.244058843603e-03,        +6.426308230137e-12,        +1.951867993540e-02,        +9.716017591482e-12,        +2.950918199967e-02,        +4.996527289215e-12,        +1.517599428072e-02,        +5.759287627320e-11,        +1.749192662352e-01,        +6.113561543955e-11,        +1.856877180000e-01,        +8.109264430773e-11,        +2.462920200772e-01,        +6.906558415104e-11,        +2.097734785384e-01,        +3.895864540220e-11,        +1.183239683141e-01,        +5.483170586560e-11,        +1.665408005305e-01,        +8.395730479843e-11,        +2.549924765133e-01,        +7.025458901892e-11,        +2.133848530051e-01,        +5.355616860364e-11,        +1.626591050962e-01,        +5.982208661047e-11,        +1.816981258605e-01,        +1.666000098183e-12,        +5.059922920667e-03,        +2.706458739346e-12,        +8.220349849378e-03
 5.00e+00,        +3.292540468113e-10,        +3.292388920209e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714994990344e-12,        +8.245897101759e-03,        +6.430870018871e-12,        +1.953253450526e-02,        +2.714994990344e-12,        +8.245897101759e-03,        +6.430870018871e-12,        +1.953253450526e-02,        +9.719989600548e-12,        +2.952124566025e-02,        +4.998416502163e-12,        +1.518173163408e-02,        +6.840152789493e-11,        +2.077469618289e-01,        +6.485999636851e-11,        +1.969998014828e-01,        +4.484075178018e-11,        +1.361889161711e-01,        +5.683920606138e-11,        +1.726381889834e-01,        +8.707102932508e-11,        +2.644493823792e-01,        +7.117340652875e-11,        +2.161755741914e-01,        +4.229970248581e-11,        +1.284713214476e-01,        +5.598908490015e-11,        +1.700561089745e-01,        +7.253903041681e-11,        +2.203132539124e-01,        +6.624115574744e-11,        +2.011948082465e-01,        +1.667020317568e-12,        +5.063021498786e-03,        +2.706755893591e-12,        +8.221251982040e-03
 6.00e+00,        +3.292540468113e-10,        +3.292363791814e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.216116578043e-15,        +1.887939309553e-05,        +2.911946009453e-13,        +8.844545115862e-04,        +6.216116578043e-15,        +1.887939309553e-05,        +2.911946009453e-13,        +8.844545115862e-04,        +1.416020341671e-13,        +4.300692293336e-04,        +3.984812611190e-13,        +1.210319655774e-03,        +5.038897270098e-11,        +1.530397976547e-01,        +6.514580495878e-11,        +1.978694004616e-01,        +5.990178626026e-11,        +1.819318147807e-01,        +6.545462747409e-11,        +1.988073967915e-01,        +7.763178637744e-11,        +2.357808115930e-01,        +6.618003299470e-11,        +2.010106937734e-01,        +7.887202951171e-11,        +2.395476388994e-01,        +6.605239629142e-11,        +2.006230188039e-01,        +6.230953293208e-11,        +1.892445469859e-01,        +6.561633574832e-11,        +1.992985584141e-01,        +2.120878064315e-15,        +6.441463923845e-06,        +9.750585199344e-14,        +2.961575881617e-04
 7.00e+00,        +3.292540468113e-10,        +3.292319752584e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.487869846327e-13,        +1.363041666394e-03,        +1.254513340193e-14,        +3.810423757318e-05,        +4.487869846327e-13,        +1.363041666394e-03,        +1.254513340193e-14,        +3.810423757318e-05,        +1.587026782739e-11,        +4.820067659330e-02,        +1.498384448304e-12,        +4.551151045179e-03,        +6.212667155336e-11,        +1.886891661774e-01,        +6.554231279194e-11,        +1.990763890430e-01,        +6.218173227890e-11,        +1.888563948753e-01,        +6.559236945807e-11,        +1.992284297617e-01,        +6.195611077404e-11,        +1.881711443612e-01,        +6.537717064530e-11,        +1.985747909023e-01,        +6.203593741958e-11,        +1.884135913298e-01,        +6.543839071212e-11,        +1.987607390223e-01,        +6.194631190457e-11,        +1.881413835441e-01,        +6.536654811159e-11,        +1.985425263154e-01,        +2.688228068802e-12,        +8.164601452395e-03,        +4.042539576544e-13,        +1.227869672553e-03
 8.00e+00,        +3.292540468113e-10,        +3.292323274683e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.151385998115e-11,        +3.496953216720e-02,        +3.748240897145e-13,        +1.138478996266e-03,        +1.151385998115e-11,        +3.496953216720e-02,        +3.748240897145e-13,        +1.138478996266e-03,        +5.423758591316e-11,        +1.647286842438e-01,        +3.585388522105e-12,        +1.089014723941e-02,        +5.229092781150e-11,        +1.588163556923e-01,        +6.507808761951e-11,        +1.976661530170e-01,        +5.216428496398e-11,        +1.584317200325e-01,        +6.496084821681e-11,        +1.973100537129e-01,        +5.204709885978e-11,        +1.580758060952e-01,        +6.485577756191e-11,        +1.969909153838e-01,        +5.229973294555e-11,        +1.588430983675e-01,        +6.509441156418e-11,        +1.977157348573e-01,        +5.203794237293e-11,        +1.580479963022e-01,        +6.483996415538e-11,        +1.969428842361e-01,        +2.662613963229e-12,        +8.086807099306e-03,        +4.430257386987e-13,        +1.345632557123e-03
