        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.42000000e+00,        +3.176475837635e-10,        +3.214544005597e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.819186753580e-13,        +5.727059944945e-04,        +2.553927669649e-12,        +7.944914318182e-03,        +3.794624999721e-11,        +1.194602192393e-01,        +6.222656472215e-11,        +1.935782014924e-01,        +8.499661471156e-11,        +2.675814930009e-01,        +6.561238468669e-11,        +2.041110172157e-01,        +5.342273705378e-11,        +1.681824127885e-01,        +5.834454540778e-11,        +1.815017784986e-01,        +5.387595591895e-11,        +1.696092105617e-01,        +5.851347535720e-11,        +1.820272961121e-01,        +8.470857020440e-11,        +2.666746877176e-01,        +6.550814306351e-11,        +2.037867360019e-01
 2.42020000e+00,        +3.105191812577e-10,        +3.142864945409e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.774531718824e-13,        +5.714724970087e-04,        +2.490449890629e-12,        +7.924139070206e-03,        +3.759320507123e-11,        +1.210656453459e-01,        +6.131020188098e-11,        +1.950774307707e-01,        +8.284564780998e-11,        +2.667971990472e-01,        +6.395864157397e-11,        +2.035042634187e-01,        +5.222127778761e-11,        +1.681740805064e-01,        +5.701122623136e-11,        +1.813989058443e-01,        +5.266509102419e-11,        +1.696033424115e-01,        +5.717648859091e-11,        +1.819247393193e-01,        +8.256271051023e-11,        +2.658860240962e-01,        +6.385603788312e-11,        +2.031777979401e-01
 2.42040000e+00,        +3.036462686352e-10,        +3.073746148040e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.731451025659e-13,        +5.702197604607e-04,        +2.429220982730e-12,        +7.903128188641e-03,        +3.725454668521e-11,        +1.226906125099e-01,        +6.042745948563e-11,        +1.965922251718e-01,        +8.077202276465e-11,        +2.660069663549e-01,        +6.236445306997e-11,        +2.028939608748e-01,        +5.106179154869e-11,        +1.681620912985e-01,        +5.572461812272e-11,        +1.812921934306e-01,        +5.149649392548e-11,        +1.695936991320e-01,        +5.588632860716e-11,        +1.818182957067e-01,        +8.049404219451e-11,        +2.650914913472e-01,        +6.226344134779e-11,        +2.025653334694e-01
 2.42060000e+00,        +2.970175072979e-10,        +3.007074182400e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.689875177607e-13,        +5.689480034295e-04,        +2.370141350262e-12,        +7.881885203013e-03,        +3.692959380436e-11,        +1.243347375053e-01,        +5.957682021200e-11,        +1.981222164744e-01,        +7.877229107601e-11,        +2.652109358557e-01,        +6.082716297132e-11,        +2.022802208450e-01,        +4.994245251385e-11,        +1.681464940171e-01,        +5.448268289536e-11,        +1.811817055071e-01,        +5.036832690611e-11,        +1.695803300093e-01,        +5.464095251181e-11,        +1.817080297906e-01,        +7.849912244220e-11,        +2.642912303599e-01,        +6.072769885721e-11,        +2.019494537668e-01
 2.42080000e+00,        +2.906221419046e-10,        +2.942741443225e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.649738229105e-13,        +5.676574462954e-04,        +2.313116501517e-12,        +7.860413652182e-03,        +3.661770253018e-11,        +1.259976349021e-01,        +5.875684600084e-11,        +1.996670354309e-01,        +7.684318224322e-11,        +2.644092488605e-01,        +5.934425225043e-11,        +2.016631545631e-01,        +4.886152714604e-11,        +1.681273382194e-01,        +5.328348564087e-11,        +1.810675068431e-01,        +4.927884509093e-11,        +1.695632850545e-01,        +5.343842091051e-11,        +1.815940066143e-01,        +7.657468619062e-11,        +2.634853823896e-01,        +5.924629292422e-11,        +2.013302699787e-01
 2.42100000e+00,        +2.844499678379e-10,        +2.880645826708e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.610977588863e-13,        +5.663483111310e-04,        +2.258056765130e-12,        +7.838717082796e-03,        +3.631826389515e-11,        +1.276789172142e-01,        +5.796617355863e-11,        +2.012263118957e-01,        +7.498159379348e-11,        +2.636020470082e-01,        +5.791333136760e-11,        +2.010428732010e-01,        +4.781736915417e-11,        +1.681046741458e-01,        +5.212518907059e-11,        +1.809496627017e-01,        +4.822639137877e-11,        +1.695426149820e-01,        +5.227689223931e-11,        +1.814762917212e-01,        +7.471763616955e-11,        +2.626740890058e-01,        +5.781683548918e-11,        +2.007078931854e-01
 2.42120000e+00,        +2.784913004829e-10,        +2.820690424148e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.573533834052e-13,        +5.650208215922e-04,        +2.204877022156e-12,        +7.816799047778e-03,        +3.603070179213e-11,        +1.293781950447e-01,        +5.720351011593e-11,        +2.027996749526e-01,        +7.318458187064e-11,        +2.627894722159e-01,        +5.653213301469e-11,        +2.004194878343e-01,        +4.680841472440e-11,        +1.680785526989e-01,        +5.100604816373e-11,        +1.808282388136e-01,        +4.720939164761e-11,        +1.695183711870e-01,        +5.115461740220e-11,        +1.813549511292e-01,        +7.292503350022e-11,        +2.618574920429e-01,        +5.643706066584e-11,        +2.000824343667e-01
 2.42140000e+00,        +2.727369462382e-10,        +2.762783232816e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.537350534846e-13,        +5.636752028098e-04,        +2.153496453144e-12,        +7.794663104815e-03,        +3.575447103086e-11,        +1.310950772310e-01,        +5.646762943091e-11,        +2.043867530401e-01,        +7.144935235721e-11,        +2.619716666285e-01,        +5.519850527046e-11,        +1.997931094080e-01,        +4.583317801165e-11,        +1.680490254210e-01,        +4.992440510890e-11,        +1.807033013517e-01,        +4.622635022122e-11,        +1.694906057239e-01,        +5.006993470262e-11,        +1.812300513044e-01,        +7.119408882739e-11,        +2.610357335496e-01,        +5.510481789877e-11,        +1.994540043686e-01
 2.42160000e+00,        +2.671781751727e-10,        +2.706836883209e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.502374088832e-13,        +5.623116812818e-04,        +2.103838299517e-12,        +7.772312814886e-03,        +3.548905551438e-11,        +1.328291709884e-01,        +5.575736802527e-11,        +2.059871740745e-01,        +6.977325250377e-11,        +2.611487725697e-01,        +5.391040514728e-11,        +1.991638487036e-01,        +4.489024687997e-11,        +1.680161444735e-01,        +4.887868452606e-11,        +1.805749169049e-01,        +4.527584558564e-11,        +1.694593712843e-01,        +4.902126505582e-11,        +1.811016591355e-01,        +6.952215395846e-11,        +2.602089557410e-01,        +5.381806551226e-11,        +1.988227138698e-01
 2.42180000e+00,        +2.618066952483e-10,        +2.652768381876e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.468553564807e-13,        +5.609304847664e-04,        +2.055829638536e-12,        +7.749751740789e-03,        +3.523396652818e-11,        +1.345800820516e-01,        +5.507162164067e-11,        +2.076005655711e-01,        +6.815376304012e-11,        +2.603209324936e-01,        +5.266589250959e-11,        +1.985318163071e-01,        +4.397827887996e-11,        +1.679799626142e-01,        +4.786738895550e-11,        +1.804431524536e-01,        +4.435652634402e-11,        +1.694247211743e-01,        +4.800710746873e-11,        +1.809698419082e-01,        +6.790671398396e-11,        +2.593773009493e-01,        +5.257486463085e-11,        +1.981886733498e-01
