        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.42000000e+00,        +1.414213562373e-01,        +2.799517303013e-01,        +8.256847120093e-03
 2.42020000e+00,        +1.414213562373e-01,        +2.800200862674e-01,        +8.171523070481e-03
 2.42040000e+00,        +1.414213562373e-01,        +2.800860241507e-01,        +8.087374925567e-03
 2.42060000e+00,        +1.414213562373e-01,        +2.801496501717e-01,        +8.004391680482e-03
 2.42080000e+00,        +1.414213562373e-01,        +2.802110651308e-01,        +7.922560957370e-03
 2.42100000e+00,        +1.414213562373e-01,        +2.802703647084e-01,        +7.841869207431e-03
 2.42120000e+00,        +1.414213562373e-01,        +2.803276397470e-01,        +7.762301890682e-03
 2.42140000e+00,        +1.414213562373e-01,        +2.803829765188e-01,        +7.683843635806e-03
 2.42160000e+00,        +1.414213562373e-01,        +2.804364569780e-01,        +7.606478382156e-03
 2.42180000e+00,        +1.414213562373e-01,        +2.804881589985e-01,        +7.530189505797e-03
 2.42200000e+00,        +1.414213562373e-01,        +2.805381565985e-01,        +7.454959931267e-03
 2.42220000e+00,        +1.414213562373e-01,        +2.805865201524e-01,        +7.380772230556e-03
 2.42240000e+00,        +1.414213562373e-01,        +2.806333165896e-01,        +7.307608710639e-03
 2.42260000e+00,        +1.414213562373e-01,        +2.806786095830e-01,        +7.235451490794e-03
 2.42280000e+00,        +1.414213562373e-01,        +2.807224597261e-01,        +7.164282570752e-03
 2.42300000e+00,        +1.414213562373e-01,        +2.807649246993e-01,        +7.094083890674e-03
 2.42320000e+00,        +1.414213562373e-01,        +2.808060594278e-01,        +7.024837383804e-03
 2.42340000e+00,        +1.414213562373e-01,        +2.808459162295e-01,        +6.956525022587e-03
 2.42360000e+00,        +1.414213562373e-01,        +2.808845449542e-01,        +6.889128858931e-03
 2.42380000e+00,        +1.414213562373e-01,        +2.809219931155e-01,        +6.822631059253e-03
 2.42400000e+00,        +1.414213562373e-01,        +2.809583060143e-01,        +6.757013934864e-03
 2.42420000e+00,        +1.414213562373e-01,        +2.809935268560e-01,        +6.692259968182e-03
 2.42440000e+00,        +1.414213562373e-01,        +2.810276968601e-01,        +6.628351835233e-03
 2.42460000e+00,        +1.414213562373e-01,        +2.810608553640e-01,        +6.565272424848e-03
 2.42480000e+00,        +1.414213562373e-01,        +2.810930399208e-01,        +6.503004854892e-03
