        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.42000000e+00,        -1.639986913475e-01,        +3.410973746153e+00
 2.42020000e+00,        -1.600447705120e-01,        +3.374146519606e+00
 2.42040000e+00,        -1.562357369981e-01,        +3.337895113108e+00
 2.42060000e+00,        -1.525649728329e-01,        +3.302209910425e+00
 2.42080000e+00,        -1.490262152948e-01,        +3.267081035429e+00
 2.42100000e+00,        -1.456135357952e-01,        +3.232498416336e+00
 2.42120000e+00,        -1.423213200727e-01,        +3.198451841872e+00
 2.42140000e+00,        -1.391442496221e-01,        +3.164931010303e+00
 2.42160000e+00,        -1.360772842859e-01,        +3.131925572135e+00
 2.42180000e+00,        -1.331156459343e-01,        +3.099425167209e+00
 2.42200000e+00,        -1.302548031686e-01,        +3.067419456832e+00
 2.42220000e+00,        -1.274904569829e-01,        +3.035898151523e+00
 2.42240000e+00,        -1.248185273229e-01,        +3.004851034868e+00
 2.42260000e+00,        -1.222351404865e-01,        +2.974267983943e+00
 2.42280000e+00,        -1.197366173097e-01,        +2.944138986694e+00
 2.42300000e+00,        -1.173194620894e-01,        +2.914454156645e+00
 2.42320000e+00,        -1.149803521945e-01,        +2.885203745227e+00
 2.42340000e+00,        -1.127161283203e-01,        +2.856378152030e+00
 2.42360000e+00,        -1.105237853456e-01,        +2.827967933202e+00
 2.42380000e+00,        -1.084004637517e-01,        +2.799963808242e+00
 2.42400000e+00,        -1.063434415688e-01,        +2.772356665360e+00
 2.42420000e+00,        -1.043501268132e-01,        +2.745137565587e+00
 2.42440000e+00,        -1.024180503851e-01,        +2.718297745795e+00
 2.42460000e+00,        -1.005448593968e-01,        +2.691828620755e+00
 2.42480000e+00,        -9.872831090245e-02,        +2.665721784355e+00
 2.42500000e+00,        -9.696626600464e-02,        +2.639969010095e+00
 2.42520000e+00,        -9.525668431253e-02,        +2.614562250940e+00
 2.42540000e+00,        -9.359761872948e-02,        +2.589493638640e+00
 2.42560000e+00,        -9.198721054883e-02,        +2.564755482557e+00
 2.42580000e+00,        -9.042368483795e-02,        +2.540340268103e+00
 2.42600000e+00,        -8.890534609253e-02,        +2.516240654819e+00
 2.42620000e+00,        -8.743057414355e-02,        +2.492449474170e+00
 2.42640000e+00,        -8.599782030126e-02,        +2.468959727082e+00
 2.42660000e+00,        -8.460560372105e-02,        +2.445764581277e+00
 2.42680000e+00,        -8.325250797723e-02,        +2.422857368435e+00
 2.42700000e+00,        -8.193717783196e-02,        +2.400231581219e+00
 2.42720000e+00,        -8.065831618691e-02,        +2.377880870187e+00
 2.42740000e+00,        -7.941468120652e-02,        +2.355799040614e+00
 2.42760000e+00,        -7.820508360211e-02,        +2.333980049257e+00
 2.42780000e+00,        -7.702838406722e-02,        +2.312418001069e+00
 2.42800000e+00,        -7.588349085460e-02,        +2.291107145885e+00
 2.42820000e+00,        -7.476935748652e-02,        +2.270041875092e+00
 2.42840000e+00,        -7.368498059026e-02,        +2.249216718303e+00
 2.42860000e+00,        -7.262939785119e-02,        +2.228626340031e+00
 2.42880000e+00,        -7.160168607642e-02,        +2.208265536389e+00
 2.42900000e+00,        -7.060095936244e-02,        +2.188129231817e+00
 2.42920000e+00,        -6.962636736078e-02,        +2.168212475835e+00
 2.42940000e+00,        -6.867709363543e-02,        +2.148510439845e+00
 2.42960000e+00,        -6.775235410716e-02,        +2.129018413975e+00
 2.42980000e+00,        -6.685139557953e-02,        +2.109731803966e+00
 2.43000000e+00,        -6.597349434154e-02,        +2.090646128122e+00
 2.43020000e+00,        -6.511795484298e-02,        +2.071757014308e+00
 2.43040000e+00,        -6.428410843798e-02,        +2.053060197009e+00
 2.43060000e+00,        -6.347131219297e-02,        +2.034551514443e+00
 2.43080000e+00,        -6.267894775541e-02,        +2.016226905747e+00
 2.43100000e+00,        -6.190642027999e-02,        +1.998082408212e+00
 2.43120000e+00,        -6.115315740865e-02,        +1.980114154587e+00
 2.43140000e+00,        -6.041860830204e-02,        +1.962318370446e+00
 2.43160000e+00,        -5.970224271903e-02,        +1.944691371615e+00
 2.43180000e+00,        -5.900355014190e-02,        +1.927229561665e+00
 2.43200000e+00,        -5.832203894471e-02,        +1.909929429465e+00
 2.43220000e+00,        -5.765723560232e-02,        +1.892787546800e+00
 2.43240000e+00,        -5.700868393803e-02,        +1.875800566047e+00
 2.43260000e+00,        -5.637594440770e-02,        +1.858965217915e+00
 2.43280000e+00,        -5.575859341845e-02,        +1.842278309238e+00
 2.43300000e+00,        -5.515622267992e-02,        +1.825736720838e+00
 2.43320000e+00,        -5.456843858661e-02,        +1.809337405439e+00
 2.43340000e+00,        -5.399486162952e-02,        +1.793077385631e+00
 2.43360000e+00,        -5.343512583561e-02,        +1.776953751908e+00
 2.43380000e+00,        -5.288887823355e-02,        +1.760963660738e+00
 2.43400000e+00,        -5.235577834459e-02,        +1.745104332705e+00
 2.43420000e+00,        -5.183549769699e-02,        +1.729373050694e+00
 2.43440000e+00,        -5.132771936316e-02,        +1.713767158125e+00
 2.43460000e+00,        -5.083213751788e-02,        +1.698284057242e+00
 2.43480000e+00,        -5.034845701715e-02,        +1.682921207448e+00
 2.43500000e+00,        -4.987639299602e-02,        +1.667676123685e+00
 2.43520000e+00,        -4.941567048491e-02,        +1.652546374862e+00
 2.43540000e+00,        -4.896602404328e-02,        +1.637529582330e+00
 2.43560000e+00,        -4.852719740985e-02,        +1.622623418391e+00
 2.43580000e+00,        -4.809894316858e-02,        +1.607825604861e+00
 2.43600000e+00,        -4.768102242966e-02,        +1.593133911665e+00
