        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.451001407664e+00,        +2.769127341932e-05,        +4.425584498600e+04,        +1.314587545518e-12,        +5.504298359875e-09
 2.00e+00,        +2.606157410970e+00,        +6.231617589567e-05,        +2.091076172645e+04,        +1.680158162249e-12,        +7.039086484503e-09
 3.00e+00,        +2.606471154011e+00,        +6.226991216562e-05,        +2.092881669579e+04,        +2.303032139748e-12,        +9.648652432586e-09
 4.00e+00,        +2.738978936434e+00,        +7.518237223619e-05,        +1.821556606954e+04,        +1.406187794545e-12,        +5.894389931385e-09
 5.00e+00,        +2.739782852802e+00,        +7.494486023732e-05,        +1.827865743662e+04,        +1.389362825978e-12,        +5.823882922530e-09
 6.00e+00,        +2.749846977444e+00,        +7.028128531716e-05,        +1.956315230955e+04,        +2.013626227470e-12,        +8.440995474804e-09
 7.00e+00,        +2.750164785681e+00,        +7.006975647565e-05,        +1.962447798380e+04,        +1.305121868270e-12,        +5.470996531849e-09
 8.00e+00,        +2.792937092289e+00,        +1.289015459370e-04,        +1.083360589262e+04,        +6.150306658742e-13,        +2.578628173365e-09
