        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 1.00e+00,        +3.459059667205e-10,        +3.459059667196e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.982199119949e-13,        +2.596717022580e-03,        +5.261219616973e-12,        +1.520997069483e-02,        +8.982199119949e-13,        +2.596717022580e-03,        +5.261219616973e-12,        +1.520997069483e-02,        +4.544890651655e-13,        +1.313909295854e-03,        +2.518710062942e-12,        +7.281487760468e-03,        +3.444243854900e-10,        +9.957168092690e-01,        +3.366805788940e-10,        +9.733297811740e-01,        +1.288722532983e-13,        +3.725644125776e-04,        +1.445458145715e-12,        +4.178760370694e-03
 2.00e+00,        +3.459059667205e-10,        +3.459059665718e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.046502851581e-12,        +5.916356028733e-03,        +4.736991944006e-12,        +1.369444994243e-02,        +2.046502851581e-12,        +5.916356028733e-03,        +4.736991944006e-12,        +1.369444994243e-02,        +9.302627611608e-13,        +2.689351588759e-03,        +2.625442493622e-12,        +7.590046854765e-03,        +3.426368409638e-10,        +9.905490911657e-01,        +3.362432090633e-10,        +9.720653633004e-01,        +2.923601439878e-13,        +8.452012168499e-04,        +2.300323070779e-12,        +6.650139902405e-03
 3.00e+00,        +3.459059667205e-10,        +3.459059664844e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.480103745547e-12,        +4.278919382571e-03,        +2.146500657163e-12,        +6.205445598346e-03,        +1.480103745547e-12,        +4.278919382571e-03,        +2.146500657163e-12,        +6.205445598346e-03,        +6.663388623135e-13,        +1.926358393384e-03,        +1.399438005396e-12,        +4.045718030304e-03,        +3.435297055123e-10,        +9.931303260516e-01,        +3.407327902333e-10,        +9.850445590642e-01,        +2.298186003061e-13,        +6.643961724195e-04,        +1.627237588549e-12,        +4.704277307174e-03
 4.00e+00,        +3.459059667205e-10,        +3.459059665031e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.386718286498e-11,        +4.008945840529e-02,        +3.611179033566e-13,        +1.043977087204e-03,        +1.386718286498e-11,        +4.008945840529e-02,        +3.611179033566e-13,        +1.043977087204e-03,        +6.822894156747e-12,        +1.972470790670e-02,        +4.431040359032e-13,        +1.280995642783e-03,        +3.199789168094e-10,        +9.250459592908e-01,        +3.449653545266e-10,        +9.972807292514e-01,        +5.236972889401e-12,        +1.513987439723e-02,        +1.363900372249e-13,        +3.942980186311e-04
 5.00e+00,        +3.459059667205e-10,        +3.459059667772e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.138564211362e-14,        +6.182501653955e-05,        +4.957942896488e-14,        +1.433321009950e-04,        +2.138564211362e-14,        +6.182501653955e-05,        +4.957942896488e-14,        +1.433321009950e-04,        +1.134302704608e-14,        +3.279222718714e-05,        +2.292125617857e-14,        +6.626441397392e-05,        +3.458704070716e-10,        +9.998971985097e-01,        +3.458245565638e-10,        +9.997646464034e-01,        +2.830979739084e-15,        +8.184246620329e-06,        +8.909528211052e-15,        +2.575708159666e-05
 6.00e+00,        +3.459059667205e-10,        +3.459059651152e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.515702275737e-13,        +7.272792370680e-04,        +2.534135643924e-13,        +7.326082518064e-04,        +2.515702275737e-13,        +7.272792370680e-04,        +2.534135643924e-13,        +7.326082518064e-04,        +1.670819531293e-13,        +4.830270917654e-04,        +1.860268158535e-13,        +5.377959174296e-04,        +3.453395948310e-10,        +9.983626420358e-01,        +3.452761577384e-10,        +9.981792526285e-01,        +1.477197087668e-13,        +4.270516353544e-04,        +1.903669965147e-13,        +5.503432022381e-04
 7.00e+00,        +3.459059667205e-10,        +3.459059662936e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.079757695234e-12,        +6.012494421396e-03,        +7.694648570587e-13,        +2.224491428418e-03,        +2.079757695234e-12,        +6.012494421396e-03,        +7.694648570587e-13,        +2.224491428418e-03,        +8.729373102567e-13,        +2.523626055176e-03,        +5.512464005342e-13,        +1.593630796371e-03,        +3.426782460332e-10,        +9.906687915276e-01,        +3.441066496466e-10,        +9.947982491707e-01,        +2.750256818268e-13,        +7.950879958339e-04,        +4.786053894206e-13,        +1.383628604470e-03
 8.00e+00,        +3.459059667205e-10,        +3.459059666225e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.366091415491e-13,        +3.949314400219e-04,        +9.536681520294e-14,        +2.757015617109e-04,        +1.366091415491e-13,        +3.949314400219e-04,        +9.536681520294e-14,        +2.757015617109e-04,        +9.872332814215e-14,        +2.854051032370e-04,        +1.480756665176e-13,        +4.280806947722e-04,        +3.456152839059e-10,        +9.991596478738e-01,        +3.455912855847e-10,        +9.990902699920e-01,        +5.535034491282e-14,        +1.600155829562e-04,        +7.123855604936e-14,        +2.059477514798e-04
