        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +4.067106777786e-11,        +4.402639859185e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.558250038927e-15,        +1.858384953208e-04,        +8.497238246641e-14,        +1.930032552836e-03,        +2.864817476291e-11,        +7.043870822223e-01,        +3.271456048000e-11,        +7.430669218095e-01,        +4.449631140074e-12,        +1.094053188959e-01,        +3.670954287991e-12,        +8.338075348890e-02,        +1.561262898791e-12,        +3.838755616936e-02,        +1.744467611392e-12,        +3.962321850498e-02,        +1.423510605021e-12,        +3.500057123643e-02,        +1.691010268784e-12,        +3.840900738806e-02,        +4.502983322299e-12,        +1.107171158351e-01,        +3.697995715935e-12,        +8.399496289073e-02
 2.30020000e+00,        +4.073443171249e-11,        +4.408214910720e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.599362340679e-15,        +1.865586930074e-04,        +8.540520779526e-14,        +1.937410256191e-03,        +2.865685053986e-11,        +7.035043655973e-01,        +3.272029129061e-11,        +7.422571710611e-01,        +4.469288654869e-12,        +1.097177121904e-01,        +3.686128955443e-12,        +8.361953829607e-02,        +1.568935834454e-12,        +3.851620775094e-02,        +1.753153123271e-12,        +3.977013731811e-02,        +1.430275274706e-12,        +3.511219414576e-02,        +1.699324246363e-12,        +3.854903358343e-02,        +4.523055219710e-12,        +1.110376413653e-01,        +3.713360662413e-12,        +8.423728737413e-02
 2.30040000e+00,        +4.079830914056e-11,        +4.413840445872e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.640828414755e-15,        +1.872829677434e-04,        +8.584169390392e-14,        +1.944830017229e-03,        +2.866557886224e-11,        +7.026168355036e-01,        +3.272610492293e-11,        +7.414428619308e-01,        +4.489105761899e-12,        +1.100316620092e-01,        +3.701426931712e-12,        +8.385955444253e-02,        +1.576679822457e-12,        +3.864571487571e-02,        +1.761917118808e-12,        +3.991800656175e-02,        +1.437101581814e-12,        +3.522453778324e-02,        +1.707712903434e-12,        +3.868995547928e-02,        +4.543291333674e-12,        +1.113597947901e-01,        +3.728850815660e-12,        +8.448087014897e-02
 2.30060000e+00,        +4.086270550178e-11,        +4.419517000622e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.682652172523e-15,        +1.880113437958e-04,        +8.628188074009e-14,        +1.952292088206e-03,        +2.867436022749e-11,        +7.017244667326e-01,        +3.273200220766e-11,        +7.406239687064e-01,        +4.509084134031e-12,        +1.103471754663e-01,        +3.716849509018e-12,        +8.410080804067e-02,        +1.584495667707e-12,        +3.877608318515e-02,        +1.770760473935e-12,        +4.006683249970e-02,        +1.443990205184e-12,        +3.533760644218e-02,        +1.716177065102e-12,        +3.883177878624e-02,        +4.563693400391e-12,        +1.116835839515e-01,        +3.744467492905e-12,        +8.472571759263e-02
 2.30080000e+00,        +4.092762630920e-11,        +4.425245118210e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.724837579042e-15,        +1.887438455551e-04,        +8.672580879616e-14,        +1.959796722656e-03,        +2.868319513920e-11,        +7.008272339693e-01,        +3.273798398641e-11,        +7.398004655537e-01,        +4.529225466454e-12,        +1.106642596919e-01,        +3.732397996861e-12,        +8.434330522170e-02,        +1.592384186562e-12,        +3.890731836077e-02,        +1.779684076854e-12,        +4.021662143709e-02,        +1.450941833015e-12,        +3.545140443898e-02,        +1.724717567898e-12,        +3.897450924922e-02,        +4.584263179443e-12,        +1.120090167167e-01,        +3.760212029062e-12,        +8.497183610437e-02
 2.30100000e+00,        +4.099307715041e-11,        +4.431025349250e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.767388653940e-15,        +1.894804975347e-04,        +8.717351911817e-14,        +1.967344175382e-03,        +2.869208410724e-11,        +6.999251117929e-01,        +3.274405111192e-11,        +7.389723265172e-01,        +4.549531477038e-12,        +1.109829218320e-01,        +3.748073722300e-12,        +8.458705213533e-02,        +1.600346207024e-12,        +3.903942612436e-02,        +1.788688828240e-12,        +4.036737972042e-02,        +1.457957163013e-12,        +3.556593611315e-02,        +1.733335259969e-12,        +3.911815264750e-02,        +4.605002454171e-12,        +1.123361009781e-01,        +3.776085777011e-12,        +8.521923210505e-02
 2.30120000e+00,        +4.105906368877e-11,        +4.436858251846e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.810309472311e-15,        +1.902213243710e-04,        +8.762505331474e-14,        +1.974934702462e-03,        +2.870102764781e-11,        +6.990180746781e-01,        +3.275020444820e-11,        +7.381395255207e-01,        +4.570003906697e-12,        +1.113031690478e-01,        +3.763878030235e-12,        +8.483205494944e-02,        +1.608382568931e-12,        +3.917241223820e-02,        +1.797775641449e-12,        +4.051911373777e-02,        +1.465036902552e-12,        +3.568120582722e-02,        +1.742031001267e-12,        +3.926271479469e-02,        +4.625913032059e-12,        +1.126648446522e-01,        +3.792090107885e-12,        +8.546791203680e-02
 2.30140000e+00,        +4.112559166460e-11,        +4.442744391720e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.853604165621e-15,        +1.909663508229e-04,        +8.808045356632e-14,        +1.982568561236e-03,        +2.871002628359e-11,        +6.981060969951e-01,        +3.275644487075e-11,        +7.373020363673e-01,        +4.590644519755e-12,        +1.116250085152e-01,        +3.779812283692e-12,        +8.507831984970e-02,        +1.616494124165e-12,        +3.930628250527e-02,        +1.806945442731e-12,        +4.067182991888e-02,        +1.472181768827e-12,        +3.579721796670e-02,        +1.750805663743e-12,        +3.940820153880e-02,        +4.646996745124e-12,        +1.129952556798e-01,        +3.808226411370e-12,        +8.571788236271e-02
 2.30160000e+00,        +4.119266689643e-11,        +4.448684342329e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.897276922638e-15,        +1.917156017719e-04,        +8.853976263452e-14,        +1.990246010311e-03,        +2.871908054378e-11,        +6.971891530108e-01,        +3.276277326669e-11,        +7.364598327410e-01,        +4.611455104325e-12,        +1.119484474244e-01,        +3.795877864117e-12,        +8.532585303926e-02,        +1.624681736849e-12,        +3.944104276943e-02,        +1.816199171442e-12,        +4.082553473531e-02,        +1.479392489017e-12,        +3.591397694002e-02,        +1.759660131544e-12,        +3.955461876225e-02,        +4.668255450316e-12,        +1.133273420255e-01,        +3.824496096001e-12,        +8.596914956656e-02
 2.30180000e+00,        +4.126029528232e-11,        +4.454678684999e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.941331990378e-15,        +1.924691022214e-04,        +8.900302387168e-14,        +1.997967309548e-03,        +2.872819096427e-11,        +6.962672168898e-01,        +3.276919053502e-11,        +7.356128882062e-01,        +4.632437472689e-12,        +1.122734929790e-01,        +3.812076171669e-12,        +8.557466073831e-02,        +1.632946283559e-12,        +3.957669891564e-02,        +1.825537780266e-12,        +4.098023470052e-02,        +1.486669800444e-12,        +3.603148717845e-02,        +1.768595301217e-12,        +3.970197238183e-02,        +4.689691029921e-12,        +1.136611116773e-01,        +3.840900589468e-12,        +8.622172015240e-02
