        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.824449225667e-01,        +6.887608948196e-03
 2.30020000e+00,        +1.414213562373e-01,        +2.824447502934e-01,        +6.872647075361e-03
 2.30040000e+00,        +1.414213562373e-01,        +2.824445697699e-01,        +6.857664867612e-03
 2.30060000e+00,        +1.414213562373e-01,        +2.824443809154e-01,        +6.842662157830e-03
 2.30080000e+00,        +1.414213562373e-01,        +2.824441836477e-01,        +6.827638777221e-03
 2.30100000e+00,        +1.414213562373e-01,        +2.824439778838e-01,        +6.812594555291e-03
 2.30120000e+00,        +1.414213562373e-01,        +2.824437635391e-01,        +6.797529319825e-03
 2.30140000e+00,        +1.414213562373e-01,        +2.824435405283e-01,        +6.782442896868e-03
 2.30160000e+00,        +1.414213562373e-01,        +2.824433087644e-01,        +6.767335110698e-03
 2.30180000e+00,        +1.414213562373e-01,        +2.824430681595e-01,        +6.752205783810e-03
 2.30200000e+00,        +1.414213562373e-01,        +2.824428186244e-01,        +6.737054736887e-03
 2.30220000e+00,        +1.414213562373e-01,        +2.824425600686e-01,        +6.721881788784e-03
 2.30240000e+00,        +1.414213562373e-01,        +2.824422924004e-01,        +6.706686756497e-03
 2.30260000e+00,        +1.414213562373e-01,        +2.824420155266e-01,        +6.691469455144e-03
 2.30280000e+00,        +1.414213562373e-01,        +2.824417293530e-01,        +6.676229697942e-03
 2.30300000e+00,        +1.414213562373e-01,        +2.824414337837e-01,        +6.660967296177e-03
 2.30320000e+00,        +1.414213562373e-01,        +2.824411287216e-01,        +6.645682059187e-03
 2.30340000e+00,        +1.414213562373e-01,        +2.824408140683e-01,        +6.630373794329e-03
 2.30360000e+00,        +1.414213562373e-01,        +2.824404897238e-01,        +6.615042306959e-03
 2.30380000e+00,        +1.414213562373e-01,        +2.824401555867e-01,        +6.599687400405e-03
 2.30400000e+00,        +1.414213562373e-01,        +2.824398115542e-01,        +6.584308875938e-03
 2.30420000e+00,        +1.414213562373e-01,        +2.824394575219e-01,        +6.568906532749e-03
 2.30440000e+00,        +1.414213562373e-01,        +2.824390933842e-01,        +6.553480167921e-03
 2.30460000e+00,        +1.414213562373e-01,        +2.824387190334e-01,        +6.538029576398e-03
 2.30480000e+00,        +1.414213562373e-01,        +2.824383343607e-01,        +6.522554550964e-03
 2.30500000e+00,        +1.414213562373e-01,        +2.824379392556e-01,        +6.507054882206e-03
 2.30520000e+00,        +1.414213562373e-01,        +2.824375336059e-01,        +6.491530358493e-03
 2.30540000e+00,        +1.414213562373e-01,        +2.824371172976e-01,        +6.475980765945e-03
 2.30560000e+00,        +1.414213562373e-01,        +2.824366902154e-01,        +6.460405888398e-03
 2.30580000e+00,        +1.414213562373e-01,        +2.824362522419e-01,        +6.444805507381e-03
 2.30600000e+00,        +1.414213562373e-01,        +2.824358032583e-01,        +6.429179402082e-03
 2.30620000e+00,        +1.414213562373e-01,        +2.824353431437e-01,        +6.413527349318e-03
 2.30640000e+00,        +1.414213562373e-01,        +2.824348717757e-01,        +6.397849123502e-03
 2.30660000e+00,        +1.414213562373e-01,        +2.824343890299e-01,        +6.382144496612e-03
