        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +3.292540468113e-10,        +3.292466077640e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.602508867591e-13,        +1.094142624056e-03,        +1.513603919416e-11,        +4.597173922901e-02,        +3.602508867591e-13,        +1.094142624056e-03,        +1.513603919416e-11,        +4.597173922901e-02,        +4.031454361112e-12,        +1.224420595633e-02,        +6.840600200057e-12,        +2.077652446145e-02,        +6.515439247790e-11,        +1.978848646171e-01,        +6.108313101259e-11,        +1.855239494415e-01,        +6.493625276878e-11,        +1.972223375769e-01,        +6.083430593363e-11,        +1.847682086895e-01,        +6.488367998228e-11,        +1.970626651689e-01,        +6.077640666728e-11,        +1.845923548918e-01,        +6.491341776851e-11,        +1.971529838347e-01,        +6.080561975516e-11,        +1.846810819650e-01,        +6.490998960754e-11,        +1.971425719325e-01,        +6.079625469004e-11,        +1.846526380421e-01,        +6.460895840381e-14,        +1.962282894608e-04,        +2.974250311039e-12,        +9.033503279619e-03
 2.00e+00,        +3.292540468113e-10,        +3.292362675021e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.220097867045e-11,        +3.705642736547e-02,        +3.271964183021e-13,        +9.938042998257e-04,        +1.220097867045e-11,        +3.705642736547e-02,        +3.271964183021e-13,        +9.938042998257e-04,        +7.539874264173e-11,        +2.289986816318e-01,        +4.759360500378e-12,        +1.445576010349e-02,        +4.718722907268e-11,        +1.433155629511e-01,        +6.478911067351e-11,        +1.967860684519e-01,        +4.702341343418e-11,        +1.428180272637e-01,        +6.466244261708e-11,        +1.964013354533e-01,        +4.705192927991e-11,        +1.429046346904e-01,        +6.468663113911e-11,        +1.964748040363e-01,        +4.707201527708e-11,        +1.429656392471e-01,        +6.466327899450e-11,        +1.964038758096e-01,        +4.688722597412e-11,        +1.424044030080e-01,        +6.448346428316e-11,        +1.958577187513e-01,        +6.432512461119e-12,        +1.953662384234e-02,        +8.647828760392e-13,        +2.626633094222e-03
 3.00e+00,        +3.292540468113e-10,        +3.292383395839e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.533160454027e-15,        +1.073080342746e-05,        +4.146334932541e-16,        +1.259371839191e-06,        +3.533160454027e-15,        +1.073080342746e-05,        +4.146334932541e-16,        +1.259371839191e-06,        +1.966962590971e-14,        +5.973996705647e-05,        +2.042277876314e-15,        +6.203037832395e-06,        +5.946844546716e-11,        +1.806156857997e-01,        +7.228054204650e-11,        +2.195386543920e-01,        +6.354619294892e-11,        +1.930004917611e-01,        +6.789823772994e-11,        +2.062282230428e-01,        +7.073125441613e-11,        +2.148227336950e-01,        +6.105061482270e-11,        +1.854298466572e-01,        +7.113587340347e-11,        +2.160516297139e-01,        +6.062530438028e-11,        +1.841380455779e-01,        +6.434780682502e-11,        +1.954351281274e-01,        +6.738081824061e-11,        +2.046566579268e-01,        +1.270964226367e-15,        +3.860132437783e-06,        +3.654524963323e-16,        +1.109993741294e-06
 4.00e+00,        +3.292540468113e-10,        +3.292376452527e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.359932251118e-16,        +1.324184863738e-06,        +3.920570461224e-16,        +1.190802606493e-06,        +4.359932251118e-16,        +1.324184863738e-06,        +3.920570461224e-16,        +1.190802606493e-06,        +2.993504062590e-15,        +9.091776066479e-06,        +1.045094680568e-15,        +3.174286706386e-06,        +7.299875004774e-11,        +2.217094998671e-01,        +6.035638831118e-11,        +1.833216498218e-01,        +6.802190879730e-11,        +2.065939946861e-01,        +6.356433389368e-11,        +1.930652062734e-01,        +6.069545397028e-11,        +1.843423173021e-01,        +7.039193628749e-11,        +2.138028178201e-01,        +6.023737545459e-11,        +1.829510556908e-01,        +7.074362853314e-11,        +2.148710196212e-01,        +6.729702589816e-11,        +2.043924032215e-01,        +6.417973474773e-11,        +1.949343754371e-01,        +1.031459290725e-16,        +3.132715605820e-07,        +1.863277596485e-16,        +5.659369830126e-07
 5.00e+00,        +3.292540468113e-10,        +3.292388863836e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714836536919e-12,        +8.245415852019e-03,        +6.421175092171e-12,        +1.950308835843e-02,        +2.714836536919e-12,        +8.245415852019e-03,        +6.421175092171e-12,        +1.950308835843e-02,        +9.671037384555e-12,        +2.937256953473e-02,        +4.961162962717e-12,        +1.506858140972e-02,        +4.838703527479e-11,        +1.469595764833e-01,        +5.799165672762e-11,        +1.761385399052e-01,        +8.591039916467e-11,        +2.609243530844e-01,        +7.066289922725e-11,        +2.146250098323e-01,        +4.014603396551e-11,        +1.219302673857e-01,        +5.517077822391e-11,        +1.675706622323e-01,        +7.705274436158e-11,        +2.340221634565e-01,        +6.794762576785e-11,        +2.063778872362e-01,        +6.370375476638e-11,        +1.934790335406e-01,        +6.338296069499e-11,        +1.925135921555e-01,        +1.668205356878e-12,        +5.066620662782e-03,        +2.700627687088e-12,        +8.202638870372e-03
 6.00e+00,        +3.292540468113e-10,        +3.292388755924e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.716132680460e-12,        +8.249352458276e-03,        +6.424770837781e-12,        +1.951401038599e-02,        +2.716132680460e-12,        +8.249352458276e-03,        +6.424770837781e-12,        +1.951401038599e-02,        +9.677467017704e-12,        +2.939209741361e-02,        +4.963771712170e-12,        +1.507650548022e-02,        +7.743973860004e-11,        +2.351975301443e-01,        +6.783021431008e-11,        +2.060212791944e-01,        +3.993476331429e-11,        +1.212886028313e-01,        +5.517051984479e-11,        +1.675698829475e-01,        +8.596348338202e-11,        +2.610855787941e-01,        +7.090625661700e-11,        +2.153641683091e-01,        +4.933040939750e-11,        +1.498247625967e-01,        +5.843335281046e-11,        +1.774801128977e-01,        +6.252208196823e-11,        +1.898900942106e-01,        +6.280651716719e-11,        +1.907627617005e-01,        +1.669970451040e-12,        +5.071981551063e-03,        +2.703472292950e-12,        +8.211279084480e-03
 7.00e+00,        +3.292540468113e-10,        +3.292363427370e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.214867185825e-15,        +1.887559848091e-05,        +2.913038114038e-13,        +8.847863178835e-04,        +6.214867185825e-15,        +1.887559848091e-05,        +2.913038114038e-13,        +8.847863178835e-04,        +1.411380111743e-13,        +4.286599133441e-04,        +3.973290736224e-13,        +1.206820214073e-03,        +5.896941357296e-11,        +1.791000418797e-01,        +6.541338774978e-11,        +1.986821600738e-01,        +5.060666121028e-11,        +1.537009543251e-01,        +6.520797234722e-11,        +1.980582453478e-01,        +6.317641452957e-11,        +1.918774124158e-01,        +6.560166017950e-11,        +1.992540059039e-01,        +7.942676000896e-11,        +2.412324488588e-01,        +6.614237312441e-11,        +2.008963305039e-01,        +7.692532735003e-11,        +2.336351765302e-01,        +6.608411023720e-11,        +2.007193667863e-01,        +2.117261108853e-15,        +6.430478620863e-06,        +9.820621390787e-14,        +2.982848524299e-04
 8.00e+00,        +3.292540468113e-10,        +3.292320195392e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.374690149335e-13,        +1.328667086009e-03,        +1.222015247122e-14,        +3.711714458493e-05,        +4.374690149335e-13,        +1.328667086009e-03,        +1.222015247122e-14,        +3.711714458493e-05,        +1.574229484498e-11,        +4.781200108986e-02,        +1.474872450768e-12,        +4.479735758485e-03,        +6.205585683763e-11,        +1.884740899577e-01,        +6.547031130833e-11,        +1.988576670033e-01,        +6.243919481538e-11,        +1.896383519659e-01,        +6.582835604053e-11,        +1.999451819196e-01,        +6.196824648695e-11,        +1.882080025655e-01,        +6.537291180659e-11,        +1.985618285186e-01,        +6.188553912250e-11,        +1.879568063683e-01,        +6.526541217940e-11,        +1.982353121994e-01,        +6.202571304671e-11,        +1.883825381872e-01,        +6.540109407619e-11,        +1.986474285452e-01,        +2.699732642189e-12,        +8.199542779610e-03,        +4.068415249063e-13,        +1.235728910802e-03
