        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.737446999617e-01,        -4.942566081250e-02
 2.30020000e+00,        +1.414213562373e-01,        +2.737392703649e-01,        -4.943998260207e-02
 2.30040000e+00,        +1.414213562373e-01,        +2.737338362187e-01,        -4.945430776456e-02
 2.30060000e+00,        +1.414213562373e-01,        +2.737283975115e-01,        -4.946863634131e-02
 2.30080000e+00,        +1.414213562373e-01,        +2.737229542316e-01,        -4.948296837356e-02
 2.30100000e+00,        +1.414213562373e-01,        +2.737175063668e-01,        -4.949730390243e-02
 2.30120000e+00,        +1.414213562373e-01,        +2.737120539049e-01,        -4.951164296897e-02
 2.30140000e+00,        +1.414213562373e-01,        +2.737065968332e-01,        -4.952598561414e-02
 2.30160000e+00,        +1.414213562373e-01,        +2.737011351389e-01,        -4.954033187883e-02
 2.30180000e+00,        +1.414213562373e-01,        +2.736956688088e-01,        -4.955468180383e-02
 2.30200000e+00,        +1.414213562373e-01,        +2.736901978299e-01,        -4.956903542988e-02
 2.30220000e+00,        +1.414213562373e-01,        +2.736847221883e-01,        -4.958339279764e-02
 2.30240000e+00,        +1.414213562373e-01,        +2.736792418705e-01,        -4.959775394772e-02
 2.30260000e+00,        +1.414213562373e-01,        +2.736737568624e-01,        -4.961211892066e-02
 2.30280000e+00,        +1.414213562373e-01,        +2.736682671499e-01,        -4.962648775696e-02
 2.30300000e+00,        +1.414213562373e-01,        +2.736627727184e-01,        -4.964086049706e-02
 2.30320000e+00,        +1.414213562373e-01,        +2.736572735535e-01,        -4.965523718137e-02
 2.30340000e+00,        +1.414213562373e-01,        +2.736517696402e-01,        -4.966961785026e-02
 2.30360000e+00,        +1.414213562373e-01,        +2.736462609636e-01,        -4.968400254404e-02
 2.30380000e+00,        +1.414213562373e-01,        +2.736407475084e-01,        -4.969839130301e-02
 2.30400000e+00,        +1.414213562373e-01,        +2.736352292592e-01,        -4.971278416745e-02
 2.30420000e+00,        +1.414213562373e-01,        +2.736297062003e-01,        -4.972718117760e-02
 2.30440000e+00,        +1.414213562373e-01,        +2.736241783161e-01,        -4.974158237367e-02
 2.30460000e+00,        +1.414213562373e-01,        +2.736186455905e-01,        -4.975598779589e-02
 2.30480000e+00,        +1.414213562373e-01,        +2.736131080073e-01,        -4.977039748445e-02
 2.30500000e+00,        +1.414213562373e-01,        +2.736075655501e-01,        -4.978481147954e-02
 2.30520000e+00,        +1.414213562373e-01,        +2.736020182025e-01,        -4.979922982134e-02
 2.30540000e+00,        +1.414213562373e-01,        +2.735964659478e-01,        -4.981365255003e-02
 2.30560000e+00,        +1.414213562373e-01,        +2.735909087689e-01,        -4.982807970581e-02
 2.30580000e+00,        +1.414213562373e-01,        +2.735853466489e-01,        -4.984251132887e-02
 2.30600000e+00,        +1.414213562373e-01,        +2.735797795706e-01,        -4.985694745939e-02
 2.30620000e+00,        +1.414213562373e-01,        +2.735742075165e-01,        -4.987138813761e-02
 2.30640000e+00,        +1.414213562373e-01,        +2.735686304691e-01,        -4.988583340373e-02
 2.30660000e+00,        +1.414213562373e-01,        +2.735630484105e-01,        -4.990028329803e-02
 2.30680000e+00,        +1.414213562373e-01,        +2.735574613230e-01,        -4.991473786075e-02
 2.30700000e+00,        +1.414213562373e-01,        +2.735518691884e-01,        -4.992919713220e-02
 2.30720000e+00,        +1.414213562373e-01,        +2.735462719886e-01,        -4.994366115271e-02
 2.30740000e+00,        +1.414213562373e-01,        +2.735406697050e-01,        -4.995812996263e-02
 2.30760000e+00,        +1.414213562373e-01,        +2.735350623192e-01,        -4.997260360234e-02
 2.30780000e+00,        +1.414213562373e-01,        +2.735294498124e-01,        -4.998708211228e-02
 2.30800000e+00,        +1.414213562373e-01,        +2.735238321658e-01,        -5.000156553291e-02
 2.30820000e+00,        +1.414213562373e-01,        +2.735182093603e-01,        -5.001605390475e-02
 2.30840000e+00,        +1.414213562373e-01,        +2.735125813767e-01,        -5.003054726835e-02
 2.30860000e+00,        +1.414213562373e-01,        +2.735069481957e-01,        -5.004504566432e-02
 2.30880000e+00,        +1.414213562373e-01,        +2.735013097978e-01,        -5.005954913332e-02
 2.30900000e+00,        +1.414213562373e-01,        +2.734956661632e-01,        -5.007405771606e-02
 2.30920000e+00,        +1.414213562373e-01,        +2.734900172723e-01,        -5.008857145331e-02
 2.30940000e+00,        +1.414213562373e-01,        +2.734843631049e-01,        -5.010309038590e-02
 2.30960000e+00,        +1.414213562373e-01,        +2.734787036411e-01,        -5.011761455473e-02
 2.30980000e+00,        +1.414213562373e-01,        +2.734730388604e-01,        -5.013214400076e-02
 2.31000000e+00,        +1.414213562373e-01,        +2.734673687426e-01,        -5.014667876500e-02
 2.31020000e+00,        +1.414213562373e-01,        +2.734616932669e-01,        -5.016121888857e-02
 2.31040000e+00,        +1.414213562373e-01,        +2.734560124126e-01,        -5.017576441262e-02
 2.31060000e+00,        +1.414213562373e-01,        +2.734503261589e-01,        -5.019031537841e-02
 2.31080000e+00,        +1.414213562373e-01,        +2.734446344847e-01,        -5.020487182725e-02
 2.31100000e+00,        +1.414213562373e-01,        +2.734389373688e-01,        -5.021943380056e-02
 2.31120000e+00,        +1.414213562373e-01,        +2.734332347898e-01,        -5.023400133982e-02
 2.31140000e+00,        +1.414213562373e-01,        +2.734275267263e-01,        -5.024857448660e-02
 2.31160000e+00,        +1.414213562373e-01,        +2.734218131566e-01,        -5.026315328257e-02
 2.31180000e+00,        +1.414213562373e-01,        +2.734160940588e-01,        -5.027773776948e-02
 2.31200000e+00,        +1.414213562373e-01,        +2.734103694110e-01,        -5.029232798917e-02
 2.31220000e+00,        +1.414213562373e-01,        +2.734046391912e-01,        -5.030692398358e-02
 2.31240000e+00,        +1.414213562373e-01,        +2.733989033769e-01,        -5.032152579474e-02
 2.31260000e+00,        +1.414213562373e-01,        +2.733931619459e-01,        -5.033613346481e-02
 2.31280000e+00,        +1.414213562373e-01,        +2.733874148754e-01,        -5.035074703601e-02
 2.31300000e+00,        +1.414213562373e-01,        +2.733816621429e-01,        -5.036536655069e-02
 2.31320000e+00,        +1.414213562373e-01,        +2.733759037253e-01,        -5.037999205129e-02
 2.31340000e+00,        +1.414213562373e-01,        +2.733701395997e-01,        -5.039462358039e-02
 2.31360000e+00,        +1.414213562373e-01,        +2.733643697428e-01,        -5.040926118064e-02
 2.31380000e+00,        +1.414213562373e-01,        +2.733585941313e-01,        -5.042390489484e-02
 2.31400000e+00,        +1.414213562373e-01,        +2.733528127417e-01,        -5.043855476588e-02
 2.31420000e+00,        +1.414213562373e-01,        +2.733470255503e-01,        -5.045321083678e-02
 2.31440000e+00,        +1.414213562373e-01,        +2.733412325334e-01,        -5.046787315069e-02
 2.31460000e+00,        +1.414213562373e-01,        +2.733354336668e-01,        -5.048254175085e-02
 2.31480000e+00,        +1.414213562373e-01,        +2.733296289265e-01,        -5.049721668067e-02
 2.31500000e+00,        +1.414213562373e-01,        +2.733238182882e-01,        -5.051189798364e-02
 2.31520000e+00,        +1.414213562373e-01,        +2.733180017273e-01,        -5.052658570341e-02
 2.31540000e+00,        +1.414213562373e-01,        +2.733121792194e-01,        -5.054127988376e-02
 2.31560000e+00,        +1.414213562373e-01,        +2.733063507396e-01,        -5.055598056859e-02
 2.31580000e+00,        +1.414213562373e-01,        +2.733005162629e-01,        -5.057068780194e-02
 2.31600000e+00,        +1.414213562373e-01,        +2.732946757643e-01,        -5.058540162800e-02
 2.31620000e+00,        +1.414213562373e-01,        +2.732888292185e-01,        -5.060012209108e-02
 2.31640000e+00,        +1.414213562373e-01,        +2.732829766001e-01,        -5.061484923565e-02
 2.31660000e+00,        +1.414213562373e-01,        +2.732771178834e-01,        -5.062958310631e-02
 2.31680000e+00,        +1.414213562373e-01,        +2.732712530427e-01,        -5.064432374781e-02
 2.31700000e+00,        +1.414213562373e-01,        +2.732653820521e-01,        -5.065907120506e-02
 2.31720000e+00,        +1.414213562373e-01,        +2.732595048854e-01,        -5.067382552312e-02
 2.31740000e+00,        +1.414213562373e-01,        +2.732536215164e-01,        -5.068858674718e-02
 2.31760000e+00,        +1.414213562373e-01,        +2.732477319187e-01,        -5.070335492260e-02
 2.31780000e+00,        +1.414213562373e-01,        +2.732418360657e-01,        -5.071813009491e-02
 2.31800000e+00,        +1.414213562373e-01,        +2.732359339305e-01,        -5.073291230978e-02
