        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -1.035652944009e-02,        -2.048175910661e+01
 2.30020000e+00,        -1.036109223662e-02,        -2.048797178817e+01
 2.30040000e+00,        -1.036574233961e-02,        -2.049418640382e+01
 2.30060000e+00,        -1.037047942934e-02,        -2.050040297117e+01
 2.30080000e+00,        -1.037530320246e-02,        -2.050662150782e+01
 2.30100000e+00,        -1.038021337161e-02,        -2.051284203138e+01
 2.30120000e+00,        -1.038520966506e-02,        -2.051906455947e+01
 2.30140000e+00,        -1.039029182602e-02,        -2.052528910968e+01
 2.30160000e+00,        -1.039545961238e-02,        -2.053151569965e+01
 2.30180000e+00,        -1.040071279623e-02,        -2.053774434699e+01
 2.30200000e+00,        -1.040605116360e-02,        -2.054397506932e+01
 2.30220000e+00,        -1.041147451384e-02,        -2.055020788428e+01
 2.30240000e+00,        -1.041698265944e-02,        -2.055644280952e+01
 2.30260000e+00,        -1.042257542565e-02,        -2.056267986268e+01
 2.30280000e+00,        -1.042825265002e-02,        -2.056891906143e+01
 2.30300000e+00,        -1.043401418232e-02,        -2.057516042344e+01
 2.30320000e+00,        -1.043985988391e-02,        -2.058140396640e+01
 2.30340000e+00,        -1.044578962775e-02,        -2.058764970801e+01
 2.30360000e+00,        -1.045180329789e-02,        -2.059389766598e+01
 2.30380000e+00,        -1.045790078932e-02,        -2.060014785805e+01
 2.30400000e+00,        -1.046408200764e-02,        -2.060640030197e+01
 2.30420000e+00,        -1.047034686880e-02,        -2.061265501551e+01
 2.30440000e+00,        -1.047669529890e-02,        -2.061891201646e+01
 2.30460000e+00,        -1.048312723394e-02,        -2.062517132262e+01
 2.30480000e+00,        -1.048964261958e-02,        -2.063143295183e+01
 2.30500000e+00,        -1.049624141090e-02,        -2.063769692194e+01
 2.30520000e+00,        -1.050292357224e-02,        -2.064396325083e+01
 2.30540000e+00,        -1.050968907694e-02,        -2.065023195641e+01
 2.30560000e+00,        -1.051653790722e-02,        -2.065650305660e+01
 2.30580000e+00,        -1.052347005397e-02,        -2.066277656936e+01
 2.30600000e+00,        -1.053048551646e-02,        -2.066905251269e+01
 2.30620000e+00,        -1.053758430232e-02,        -2.067533090458e+01
 2.30640000e+00,        -1.054476642734e-02,        -2.068161176310e+01
 2.30660000e+00,        -1.055203191523e-02,        -2.068789510631e+01
 2.30680000e+00,        -1.055938079752e-02,        -2.069418095234e+01
 2.30700000e+00,        -1.056681311348e-02,        -2.070046931931e+01
 2.30720000e+00,        -1.057432890985e-02,        -2.070676022542e+01
 2.30740000e+00,        -1.058192824075e-02,        -2.071305368887e+01
 2.30760000e+00,        -1.058961116764e-02,        -2.071934972792e+01
 2.30780000e+00,        -1.059737775906e-02,        -2.072564836085e+01
 2.30800000e+00,        -1.060522809056e-02,        -2.073194960600e+01
 2.30820000e+00,        -1.061316224465e-02,        -2.073825348173e+01
 2.30840000e+00,        -1.062118031055e-02,        -2.074456000645e+01
 2.30860000e+00,        -1.062928238424e-02,        -2.075086919862e+01
 2.30880000e+00,        -1.063746856825e-02,        -2.075718107672e+01
 2.30900000e+00,        -1.064573897156e-02,        -2.076349565929e+01
 2.30920000e+00,        -1.065409370960e-02,        -2.076981296492e+01
 2.30940000e+00,        -1.066253290405e-02,        -2.077613301222e+01
 2.30960000e+00,        -1.067105668279e-02,        -2.078245581989e+01
 2.30980000e+00,        -1.067966517988e-02,        -2.078878140663e+01
 2.31000000e+00,        -1.068835853541e-02,        -2.079510979123e+01
 2.31020000e+00,        -1.069713689538e-02,        -2.080144099249e+01
 2.31040000e+00,        -1.070600041176e-02,        -2.080777502930e+01
 2.31060000e+00,        -1.071494924232e-02,        -2.081411192057e+01
 2.31080000e+00,        -1.072398355055e-02,        -2.082045168528e+01
 2.31100000e+00,        -1.073310350572e-02,        -2.082679434247e+01
 2.31120000e+00,        -1.074230928265e-02,        -2.083313991121e+01
 2.31140000e+00,        -1.075160106178e-02,        -2.083948841064e+01
 2.31160000e+00,        -1.076097902903e-02,        -2.084583985996e+01
 2.31180000e+00,        -1.077044337586e-02,        -2.085219427843e+01
 2.31200000e+00,        -1.077999429905e-02,        -2.085855168534e+01
 2.31220000e+00,        -1.078963200080e-02,        -2.086491210009e+01
 2.31240000e+00,        -1.079935668863e-02,        -2.087127554208e+01
 2.31260000e+00,        -1.080916857529e-02,        -2.087764203082e+01
 2.31280000e+00,        -1.081906787882e-02,        -2.088401158587e+01
 2.31300000e+00,        -1.082905482244e-02,        -2.089038422683e+01
 2.31320000e+00,        -1.083912963449e-02,        -2.089675997339e+01
 2.31340000e+00,        -1.084929254847e-02,        -2.090313884529e+01
 2.31360000e+00,        -1.085954380294e-02,        -2.090952086236e+01
 2.31380000e+00,        -1.086988364155e-02,        -2.091590604445e+01
 2.31400000e+00,        -1.088031231293e-02,        -2.092229441153e+01
 2.31420000e+00,        -1.089083007076e-02,        -2.092868598361e+01
 2.31440000e+00,        -1.090143717365e-02,        -2.093508078077e+01
 2.31460000e+00,        -1.091213388518e-02,        -2.094147882317e+01
 2.31480000e+00,        -1.092292047381e-02,        -2.094788013103e+01
 2.31500000e+00,        -1.093379721301e-02,        -2.095428472466e+01
