        f (GHz),           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m)
 2.43510500e+00,        -1.194938440802e+00,        +1.132863256440e+00,        -1.776335412484e+01,        +1.710050376853e+01,        -1.501974365819e-02,        +1.441012040967e-02,        -1.305687314822e+00,        +1.237599761526e+00,        -3.931244433356e+01,        +3.782143503672e+01,        -2.238534486179e-02,        +2.141813475010e-02,        -1.488564380746e+00,        +1.410897935389e+00,        -7.891321181668e+01,        +7.590022040988e+01,        -4.265181879927e-02,        +4.076118724010e-02,        +1.336073122909e+00,        -1.271593743798e+00,        -2.185165790499e+02,        +2.101503170207e+02,        -4.605405221909e-01,        +4.428412513146e-01
 2.43511000e+00,        -1.194965189550e+00,        +1.132947704796e+00,        -1.778915011367e+01,        +1.712656712617e+01,        -1.503622852891e-02,        +1.442697164451e-02,        -1.305701353408e+00,        +1.237677326076e+00,        -3.936717145556e+01,        +3.787680864285e+01,        -2.240434779670e-02,        +2.143780414558e-02,        -1.488594343555e+00,        +1.411000249149e+00,        -7.902109618386e+01,        +7.600944823736e+01,        -4.268373859024e-02,        +4.079446144791e-02,        +1.336369324479e+00,        -1.271942675365e+00,        -2.188127936103e+02,        +2.104503139899e+02,        -4.611578489880e-01,        +4.434666560640e-01
 2.43511500e+00,        -1.194991946356e+00,        +1.133032317892e+00,        -1.781501481674e+01,        +1.715270348746e+01,        -1.505275714557e-02,        +1.444386988647e-02,        -1.305715371028e+00,        +1.237755039573e+00,        -3.942204425680e+01,        +3.793233723898e+01,        -2.242340074211e-02,        +2.145752796252e-02,        -1.488624343169e+00,        +1.411102794276e+00,        -7.912926764384e+01,        +7.611898169552e+01,        -4.271574196620e-02,        +4.082782727559e-02,        +1.336665700985e+00,        -1.272291981960e+00,        -2.191097963308e+02,        +2.107511502679e+02,        -4.617768153104e-01,        +4.440938075546e-01
 2.43512000e+00,        -1.195018711242e+00,        +1.133117096408e+00,        -1.784094850827e+01,        +1.717891315877e+01,        -1.506932968276e-02,        +1.446081533284e-02,        -1.305729367587e+00,        +1.237832902629e+00,        -3.947706331858e+01,        +3.798802147551e+01,        -2.244250389754e-02,        +2.147730642924e-02,        -1.488654379724e+00,        +1.411205571725e+00,        -7.923772734221e+01,        +7.622882206696e+01,        -4.274782926052e-02,        +4.086128510745e-02,        +1.336962253060e+00,        -1.272641665090e+00,        -2.194075903564e+02,        +2.110528293768e+02,        -4.623974277003e-01,        +4.447227131167e-01
 2.43512500e+00,        -1.195045484229e+00,        +1.133202041028e+00,        -1.786695146392e+01,        +1.720519644819e+01,        -1.508594631598e-02,        +1.447780818199e-02,        -1.305743342989e+00,        +1.237910915861e+00,        -3.953222922531e+01,        +3.804386200652e+01,        -2.246165746354e-02,        +2.149713977538e-02,        -1.488684453352e+00,        +1.411308582459e+00,        -7.934647643064e+01,        +7.633897064142e+01,        -4.278000080833e-02,        +4.089483532994e-02,        +1.337258981342e+00,        -1.272991726268e+00,        -2.197061788488e+02,        +2.113553548583e+02,        -4.630196927348e-01,        +4.453533801212e-01
 2.43513000e+00,        -1.195072265341e+00,        +1.133287152442e+00,        -1.789302396080e+01,        +1.723155366551e+01,        -1.510260722167e-02,        +1.449484863343e-02,        -1.305757297136e+00,        +1.237989079889e+00,        -3.958754256451e+01,        +3.809985948972e+01,        -2.248086164177e-02,        +2.151702823180e-02,        -1.488714564189e+00,        +1.411411827446e+00,        -7.945551606697e+01,        +7.644942871588e+01,        -4.281225694653e-02,        +4.092847833166e-02,        +1.337555886472e+00,        -1.273342167018e+00,        -2.200055649868e+02,        +2.116587302743e+02,        -4.636436170259e-01,        +4.459858159808e-01
 2.43513500e+00,        -1.195099054599e+00,        +1.133372431341e+00,        -1.791916627753e+01,        +1.725798512229e+01,        -1.511931257720e-02,        +1.451193688776e-02,        -1.305771229932e+00,        +1.238067395335e+00,        -3.964300392683e+01,        +3.815601458653e+01,        -2.250011663493e-02,        +2.153697203071e-02,        -1.488744712368e+00,        +1.411515307660e+00,        -7.956484741519e+01,        +7.656019759460e+01,        -4.284459801383e-02,        +4.096221450342e-02,        +1.337852969094e+00,        -1.273692988872e+00,        -2.203057519657e+02,        +2.119629592064e+02,        -4.642692072210e-01,        +4.466200281495e-01
 2.43514000e+00,        -1.195125852024e+00,        +1.133457878420e+00,        -1.794537869421e+01,        +1.728449113184e+01,        -1.513606256091e-02,        +1.452907314674e-02,        -1.305785141279e+00,        +1.238145862826e+00,        -3.969861390607e+01,        +3.821232796207e+01,        -2.251942264682e-02,        +2.155697140558e-02,        -1.488774898027e+00,        +1.411619024079e+00,        -7.967447164549e+01,        +7.667127858917e+01,        -4.287702435075e-02,        +4.099604423821e-02,        +1.338150229857e+00,        -1.274044193370e+00,        -2.206067429982e+02,        +2.122680452564e+02,        -4.648964700028e-01,        +4.472560241232e-01
 2.43514500e+00,        -1.195152657639e+00,        +1.133543494381e+00,        -1.797166149241e+01,        +1.731107200920e+01,        -1.515285735207e-02,        +1.454625761323e-02,        -1.305799031078e+00,        +1.238224482993e+00,        -3.975437309922e+01,        +3.826880028525e+01,        -2.253877988232e-02,        +2.157702659122e-02,        -1.488805121300e+00,        +1.411722977686e+00,        -7.978438993437e+01,        +7.678267301857e+01,        -4.290953629962e-02,        +4.102996793122e-02,        +1.338447669410e+00,        -1.274395782060e+00,        -2.209085413140e+02,        +2.125739920464e+02,        -4.655254120901e-01,        +4.478938114402e-01
 2.43515000e+00,        -1.195179471467e+00,        +1.133629279925e+00,        -1.799801495525e+01,        +1.733772807123e+01,        -1.516969713092e-02,        +1.456349049126e-02,        -1.305812899230e+00,        +1.238303256469e+00,        -3.981028210646e+01,        +3.832543222869e+01,        -2.255818854742e-02,        +2.159713782378e-02,        -1.488835382325e+00,        +1.411827169472e+00,        -7.989460346461e+01,        +7.689438220921e+01,        -4.294213420461e-02,        +4.106398597988e-02,        +1.338745288408e+00,        -1.274747756500e+00,        -2.212111501604e+02,        +2.128808032191e+02,        -4.661560402374e-01,        +4.485333976811e-01
 2.43515500e+00,        -1.195206293528e+00,        +1.133715235760e+00,        -1.802443936734e+01,        +1.736445963654e+01,        -1.518658207867e-02,        +1.458077198599e-02,        -1.305826745635e+00,        +1.238382183890e+00,        -3.986634153117e+01,        +3.838222446885e+01,        -2.257764884918e-02,        +2.161730534068e-02,        -1.488865681239e+00,        +1.411931600431e+00,        -8.000511342528e+01,        +7.700640749496e+01,        -4.297481841172e-02,        +4.109809878386e-02,        +1.339043087509e+00,        -1.275100118255e+00,        -2.215145728017e+02,        +2.131884824373e+02,        -4.667883612354e-01,        +4.491747904693e-01
 2.43516000e+00,        -1.195233123846e+00,        +1.133801362599e+00,        -1.805093501484e+01,        +1.739126702557e+01,        -1.520351237749e-02,        +1.459810230377e-02,        -1.305840570193e+00,        +1.238461265896e+00,        -3.992255198002e+01,        +3.843917768599e+01,        -2.259716099583e-02,        +2.163752938076e-02,        -1.488896018180e+00,        +1.412036271563e+00,        -8.011592101193e+01,        +7.711875021730e+01,        -4.300758926882e-02,        +4.113230674509e-02,        +1.339341067374e+00,        -1.275452868901e+00,        -2.218188125200e+02,        +2.134970333851e+02,        -4.674223819115e-01,        +4.498179974714e-01
 2.43516500e+00,        -1.195259962441e+00,        +1.133887661155e+00,        -1.807750218541e+01,        +1.741815056056e+01,        -1.522048821055e-02,        +1.461548165208e-02,        -1.305854372803e+00,        +1.238540503133e+00,        -3.997891406286e+01,        +3.849629256423e+01,        -2.261672519665e-02,        +2.165781018416e-02,        -1.488926393288e+00,        +1.412141183874e+00,        -8.022702742643e+01,        +7.723141172519e+01,        -4.304044712565e-02,        +4.116661026776e-02,        +1.339639228667e+00,        -1.275806010020e+00,        -2.221238726148e+02,        +2.138064597668e+02,        -4.680581091293e-01,        +4.504630263972e-01
