        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.43505000e+00,        -1.617334575835e-10,        -1.652197656876e-10,        +1.767640566064e-10,        +1.862647212368e-10,        -1.193348073655e-06,        -1.242049233534e-06,        -5.747604187271e-10,        -5.950910481002e-10,        +1.702371507160e-10,        +1.794270929198e-10,        -1.185696115474e-06,        -1.234092362596e-06,        -1.107132308723e-09,        -1.149285625330e-09,        +1.532025691924e-10,        +1.615555003446e-10,        -1.156257990116e-06,        -1.203467719939e-06,        +7.428535648664e-10,        +7.665940796119e-10,        +1.239387134996e-09,        +1.290476765831e-09,        -3.383416245341e-07,        -3.524293856449e-07
 2.43505500e+00,        -1.622448516799e-10,        -1.657356319891e-10,        +1.767973945568e-10,        +1.862899168404e-10,        -1.195005010721e-06,        -1.243686902075e-06,        -5.758442838108e-10,        -5.961726568593e-10,        +1.702633333208e-10,        +1.794452856529e-10,        -1.187341768368e-06,        -1.235718853112e-06,        -1.108942843666e-09,        -1.151084935427e-09,        +1.532177967673e-10,        +1.615633378774e-10,        -1.157861397231e-06,        -1.205052403138e-06,        +7.445082941167e-10,        +7.682533788854e-10,        +1.241058342593e-09,        +1.292126806460e-09,        -3.387851632515e-07,        -3.528667647219e-07
 2.43506000e+00,        -1.627576805587e-10,        -1.662528757724e-10,        +1.768308052447e-10,        +1.863151602007e-10,        -1.196666512504e-06,        -1.245328864660e-06,        -5.769311607199e-10,        -5.972571264384e-10,        +1.702895691666e-10,        +1.794635080032e-10,        -1.188991954876e-06,        -1.237349608352e-06,        -1.110758391819e-09,        -1.152888987732e-09,        +1.532330481713e-10,        +1.615711785763e-10,        -1.159469221546e-06,        -1.206641241420e-06,        +7.461676079790e-10,        +7.699170511515e-10,        +1.242734144479e-09,        +1.293781163864e-09,        -3.392299229890e-07,        -3.533052899036e-07
 2.43506500e+00,        -1.632719501585e-10,        -1.667715024560e-10,        +1.768642889690e-10,        +1.863404515035e-10,        -1.198332597869e-06,        -1.246975138177e-06,        -5.780210619030e-10,        -5.983444680924e-10,        +1.703158584710e-10,        +1.794817600820e-10,        -1.190646693737e-06,        -1.238984645092e-06,        -1.112578973912e-09,        -1.154697800909e-09,        +1.532483234940e-10,        +1.615790224495e-10,        -1.161081481319e-06,        -1.208234251128e-06,        +7.478315254204e-10,        +7.715851136383e-10,        +1.244414559643e-09,        +1.295439855019e-09,        -3.396759087931e-07,        -3.537449656973e-07
 2.43507000e+00,        -1.637876664406e-10,        -1.672915174916e-10,        +1.768978460300e-10,        +1.863657909361e-10,        -1.200003285787e-06,        -1.248625739604e-06,        -5.791139998835e-10,        -5.994346931411e-10,        +1.703422014560e-10,        +1.795000420006e-10,        -1.192306003792e-06,        -1.240623980190e-06,        -1.114404610769e-09,        -1.156511393719e-09,        +1.532636228380e-10,        +1.615868695066e-10,        -1.162698194907e-06,        -1.209831448688e-06,        +7.495000654917e-10,        +7.732575836206e-10,        +1.246099607174e-09,        +1.297102896990e-09,        -3.401231257378e-07,        -3.541857966340e-07
 2.43507500e+00,        -1.643048354057e-10,        -1.678129263542e-10,        +1.769314767299e-10,        +1.863911786863e-10,        -1.201678595333e-06,        -1.250280686008e-06,        -5.802099872445e-10,        -6.005278129494e-10,        +1.703685983403e-10,        +1.795183538793e-10,        -1.193969903986e-06,        -1.242267630598e-06,        -1.116235323357e-09,        -1.158329784992e-09,        +1.532789462989e-10,        +1.615947197623e-10,        -1.164319380768e-06,        -1.211432850615e-06,        +7.511732473657e-10,        +7.749344785041e-10,        +1.247789306271e-09,        +1.298770306933e-09,        -3.405715789253e-07,        -3.546277872684e-07
 2.43508000e+00,        -1.648234630856e-10,        -1.683357345445e-10,        +1.769651813723e-10,        +1.864166149429e-10,        -1.203358545689e-06,        -1.251939994543e-06,        -5.813090366527e-10,        -6.016238389519e-10,        +1.703950493437e-10,        +1.795366958363e-10,        -1.195638413369e-06,        -1.243915613353e-06,        -1.118071132737e-09,        -1.160152993698e-09,        +1.532942939755e-10,        +1.616025732200e-10,        -1.165945057464e-06,        -1.213038473510e-06,        +7.528510903082e-10,        +7.766158157532e-10,        +1.249483676236e-09,        +1.300442102091e-09,        -3.410212734861e-07,        -3.550709421794e-07
 2.43508500e+00,        -1.653435555404e-10,        -1.688599476080e-10,        +1.769989602623e-10,        +1.864420998962e-10,        -1.205043156139e-06,        -1.253603682457e-06,        -5.824111608229e-10,        -6.027227826432e-10,        +1.704215546970e-10,        +1.795550679847e-10,        -1.197311551096e-06,        -1.245567945586e-06,        -1.119912060095e-09,        -1.161981038868e-09,        +1.533096659622e-10,        +1.616104298990e-10,        -1.167575243657e-06,        -1.214648334060e-06,        +7.545336137028e-10,        +7.783016129497e-10,        +1.251182736479e-09,        +1.302118299801e-09,        -3.414722145786e-07,        -3.555152659696e-07
 2.43509000e+00,        -1.658651188746e-10,        -1.693855711034e-10,        +1.770328137073e-10,        +1.864676337373e-10,        -1.206732446080e-06,        -1.255271767087e-06,        -5.835163725658e-10,        -6.038246555722e-10,        +1.704481146139e-10,        +1.795734704453e-10,        -1.198989336430e-06,        -1.247224644514e-06,        -1.121758126738e-09,        -1.163813939660e-09,        +1.533250623662e-10,        +1.616182898094e-10,        -1.169209958116e-06,        -1.216262449043e-06,        +7.562208370312e-10,        +7.799918877535e-10,        +1.252886506517e-09,        +1.303798917490e-09,        -3.419244073904e-07,        -3.559607632664e-07
 2.43509500e+00,        -1.663881592209e-10,        -1.699126106186e-10,        +1.770667420159e-10,        +1.864932166576e-10,        -1.208426435011e-06,        -1.256944265861e-06,        -5.846246847464e-10,        -6.049294693580e-10,        +1.704747293275e-10,        +1.795919033331e-10,        -1.200671788737e-06,        -1.248885727447e-06,        -1.123609354075e-09,        -1.165651715334e-09,        +1.533404832810e-10,        +1.616261529563e-10,        -1.170849219711e-06,        -1.217880835322e-06,        +7.579127798889e-10,        +7.816866579203e-10,        +1.254595005977e-09,        +1.305483972676e-09,        -3.423778571375e-07,        -3.564074387210e-07
