        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²),         Re{B_x[8]} (Wb/m²),         Im{B_x[8]} (Wb/m²),         Re{B_y[8]} (Wb/m²),         Im{B_y[8]} (Wb/m²),         Re{B_z[8]} (Wb/m²),         Im{B_z[8]} (Wb/m²),         Re{B_x[9]} (Wb/m²),         Im{B_x[9]} (Wb/m²),         Re{B_y[9]} (Wb/m²),         Im{B_y[9]} (Wb/m²),         Re{B_z[9]} (Wb/m²),         Im{B_z[9]} (Wb/m²),        Re{B_x[10]} (Wb/m²),        Im{B_x[10]} (Wb/m²),        Re{B_y[10]} (Wb/m²),        Im{B_y[10]} (Wb/m²),        Re{B_z[10]} (Wb/m²),        Im{B_z[10]} (Wb/m²),        Re{B_x[11]} (Wb/m²),        Im{B_x[11]} (Wb/m²),        Re{B_y[11]} (Wb/m²),        Im{B_y[11]} (Wb/m²),        Re{B_z[11]} (Wb/m²),        Im{B_z[11]} (Wb/m²)
 1.00e+00,        -2.520101064001e-09,        -6.818711403311e-09,        +3.670524627091e-10,        -1.041346924058e-10,        -1.794904977179e-07,        -4.521914193863e-07,        -1.904158979433e-10,        -5.341205415023e-10,        -3.899311413697e-10,        -2.168656638938e-09,        -1.749771232879e-07,        -4.392160827009e-07,        +2.910716258274e-09,        +7.732594286267e-09,        -4.079863993594e-10,        -1.725509519294e-09,        -1.730064487402e-07,        -4.301483889017e-07,        -2.616204800343e-09,        -6.669645933064e-09,        -6.820107735460e-10,        -3.917827683815e-09,        -4.460928706512e-07,        -1.158231180506e-06,        -4.283444850952e-10,        -1.035730309138e-10,        -9.561571038989e-10,        -4.251836726746e-09,        -4.443564179899e-07,        -1.151533850366e-06,        -2.339656604898e-10,        +1.162329706229e-09,        +1.438759966189e-10,        -5.148740695343e-10,        -4.475560996450e-07,        -1.164466691371e-06,        -5.762911641506e-10,        -1.142210634639e-09,        +5.272761482896e-11,        -1.271596399090e-09,        -6.576642297301e-07,        -1.721938005326e-06,        -6.562243382573e-10,        -1.435572958906e-09,        -1.360484753497e-11,        -1.325454426984e-09,        -6.751080545716e-07,        -1.770497285820e-06,        +6.527787092156e-09,        -9.186233288366e-08,        -4.890587989440e-09,        +1.299773111587e-07,        +3.480786186568e-07,        +2.388636525173e-07,        -7.246220199016e-09,        -1.726195020461e-07,        +7.808379977725e-09,        +2.261557791403e-07,        +1.641309137080e-07,        +2.487636935608e-06,        -1.258069671108e-09,        -9.106291108387e-09,        +1.572365801852e-09,        +7.004171900282e-09,        +2.756388545610e-07,        +7.535365035462e-07
 2.00e+00,        +1.099709757650e-09,        +6.476162383256e-09,        -1.063407918468e-09,        +1.262007949729e-08,        -2.698604524838e-08,        +1.383028938657e-07,        +1.569386119851e-09,        -9.377868648787e-09,        +8.338985672009e-10,        +1.387405515807e-08,        +8.658023348622e-08,        +3.471035973994e-07,        +3.601255364339e-09,        -5.531074923052e-09,        +1.466817813074e-10,        +1.141787337333e-09,        -6.965872707932e-08,        -3.472596899336e-07,        +2.176446160177e-10,        -9.452226751985e-10,        -1.999609707260e-09,        +1.771321473868e-08,        -4.595682968208e-09,        +9.791234358994e-10,        +1.897808737083e-09,        -1.366019163193e-08,        -1.406058179897e-09,        +1.267522905823e-08,        +1.456727395002e-08,        +4.045014839647e-08,        +2.661508072916e-09,        -2.186674788421e-08,        -2.283518294623e-10,        +2.495771972079e-10,        -8.676554851216e-09,        -9.648719074540e-08,        +3.889341008133e-10,        -2.290782487105e-09,        -3.347534184341e-10,        +3.682932496913e-09,        +6.668344198594e-09,        -7.459325696280e-08,        +3.979906325160e-10,        -2.519041394521e-09,        +1.174609210930e-10,        +5.860130047437e-10,        +7.864375721188e-09,        -8.191413849730e-08,        +4.017268083817e-08,        -2.657257532638e-07,        -4.521224560290e-08,        +3.773598453610e-07,        +6.630403940009e-07,        +5.510953739316e-07,        +4.654575556108e-08,        -2.782348749402e-07,        -6.548857924934e-08,        +3.689287242962e-07,        -5.607844317255e-07,        +3.964817173962e-06,        -5.123569546318e-10,        -2.425556822194e-08,        +2.408906584973e-09,        +1.782914647752e-08,        +3.655238204984e-07,        +2.063970391439e-06
 3.00e+00,        +3.971511316212e-09,        +6.684979710746e-07,        +5.768785558057e-10,        -2.166798140089e-08,        -2.948542896022e-10,        -5.325720777852e-09,        +4.516974617094e-09,        +7.644519796626e-07,        -1.635523247331e-10,        -1.304272585842e-07,        -3.965350053597e-10,        -1.332982155416e-08,        +5.254265392813e-09,        +8.713055568710e-07,        +2.243997736655e-10,        -5.454854648968e-08,        +1.152757954275e-10,        -1.187638225231e-08,        +5.887502339401e-09,        +9.913238684557e-07,        +6.852523541084e-10,        -2.214157213997e-08,        -1.257918648574e-10,        -1.371217559093e-08,        +5.844721634912e-09,        +9.808161108099e-07,        +5.576395359786e-10,        -3.926716503329e-08,        -1.482469201010e-10,        -1.340497985182e-08,        +6.037798458579e-09,        +1.006660581654e-06,        +6.295678010682e-10,        -3.155746853039e-08,        +5.737535153415e-11,        -2.738518560891e-09,        +7.629156984774e-09,        +1.286550530864e-06,        +8.466401499888e-10,        -3.125463547506e-08,        +8.826177216139e-12,        -2.093183210374e-08,        +7.562487626135e-09,        +1.275240582984e-06,        +8.676697683654e-10,        -3.114694269609e-08,        +9.811810663387e-11,        -9.594736209460e-09,        -1.952117331779e-10,        +2.708787662606e-07,        -5.028535558270e-09,        -3.773366479990e-07,        +2.614665240322e-09,        +8.127479645716e-09,        +2.575564416994e-09,        +2.614934258973e-07,        -2.336235622071e-09,        -2.013171273988e-07,        -1.196389236780e-08,        +3.640370542963e-09,        +1.194689953746e-09,        +1.658595153279e-07,        -1.922914045268e-09,        -1.399589307089e-07,        -1.338016834297e-09,        +1.418207809533e-08
 4.00e+00,        -5.017588244552e-10,        +1.794115799908e-08,        +2.940082303444e-09,        +8.799201234775e-07,        -2.388108215717e-10,        +3.909623296739e-09,        -9.358647174466e-10,        -8.668022676635e-08,        +2.749853055382e-09,        +8.021736275407e-07,        -2.948348013444e-10,        -9.971499566753e-10,        -7.693598436306e-10,        -1.599514367544e-08,        +2.240700271727e-09,        +6.736139031452e-07,        +1.537648197712e-10,        -1.417894122047e-08,        -7.235359573678e-10,        +3.067313512818e-08,        +3.318829201308e-09,        +1.016695477547e-06,        -3.173485308663e-11,        +3.451591725399e-10,        -7.799230953722e-10,        +9.141848788206e-09,        +3.242900941903e-09,        +9.909102217550e-07,        -7.955603384148e-11,        -9.977846831857e-09,        -7.445360641397e-10,        +2.037630285970e-08,        +3.221570003883e-09,        +9.862860939579e-07,        +3.253992873448e-11,        -1.678950891685e-08,        -9.666325387893e-10,        +3.120109413908e-08,        +4.054055965254e-09,        +1.246162630159e-06,        +1.447148447742e-10,        -4.057047418102e-11,        -9.532966593708e-10,        +3.238724979156e-08,        +4.113282440747e-09,        +1.264385479231e-06,        +1.588569732838e-10,        +9.762634064931e-10,        +2.260848229281e-09,        -4.335602623991e-07,        +4.958253705501e-09,        +6.048256376181e-07,        +2.727039996345e-09,        +1.043950820399e-08,        -2.735763499482e-10,        -1.998282863032e-07,        +3.598054739032e-11,        +2.622779895304e-07,        -1.170855655176e-08,        +8.816427608051e-08,        -1.160636257928e-09,        -1.836255649159e-07,        +3.162921173289e-09,        +3.111434168165e-07,        -1.514706386426e-09,        +2.224300496718e-08
 5.00e+00,        -4.010149761764e-09,        +8.192357772363e-07,        -1.679493059626e-11,        -1.416440080242e-08,        +1.058778024441e-11,        +3.428572900474e-09,        -1.685173000528e-09,        +3.226234351123e-07,        +9.660233817988e-10,        -2.301377370073e-07,        +2.917883034887e-11,        +4.083727278616e-10,        +9.480547648253e-11,        -3.700919573645e-08,        +3.677495256411e-09,        -7.613143411801e-07,        -2.803524429504e-11,        +2.942382511348e-09,        -3.078773933309e-09,        +6.274199677013e-07,        -2.916313333351e-11,        -1.875125559098e-08,        +5.581814089208e-12,        +2.687084447663e-10,        -2.073274761078e-09,        +4.034529552903e-07,        +1.631483899550e-09,        -3.546936824513e-07,        +1.151342870618e-11,        -6.192029951046e-10,        -3.322900689659e-10,        +4.173967304665e-08,        +2.974376505244e-09,        -6.115861291327e-07,        -2.487278518310e-11,        +3.635041038411e-09,        -1.460675056537e-09,        +2.979399541362e-07,        -4.401326381199e-11,        -5.085737804969e-09,        -1.265374555498e-11,        -6.824631191523e-11,        -7.261339877121e-10,        +1.486711119818e-07,        -4.263694501418e-11,        +1.197558804759e-09,        -1.566540549409e-11,        +1.058449003260e-10,        +5.104563194775e-09,        -4.207207206896e-07,        +4.273068657481e-10,        +5.865241525541e-07,        -2.172941729788e-10,        +5.247399270402e-09,        +1.104008366717e-09,        -2.991314154648e-07,        -1.256720594282e-09,        +3.000166746671e-07,        +8.105921088851e-10,        +5.608000152003e-08,        +3.915456594550e-10,        -1.613210523368e-07,        +4.503822434640e-10,        +2.938409613663e-07,        -1.352800912426e-11,        +3.161861854068e-09
 6.00e+00,        -1.535951111115e-10,        -4.373330451823e-08,        +2.657430035195e-10,        -3.818175543978e-07,        +4.526905405760e-11,        -3.519807837904e-09,        +3.837271652696e-10,        -5.866810395844e-07,        +4.815217256384e-10,        -5.463849508679e-07,        +4.831771834911e-11,        -5.243910884311e-10,        +2.915303670005e-10,        -4.189533827114e-07,        +3.133565696050e-10,        -1.631623797735e-07,        -2.444403039101e-11,        +3.330167199584e-09,        -1.178460354118e-10,        -3.191984168547e-08,        +4.336908487730e-10,        -5.381705027632e-07,        +1.141692334202e-11,        -6.991530541893e-10,        +2.492497676242e-10,        -4.316671833443e-07,        +4.457122593899e-10,        -4.486666687800e-07,        +1.308706064824e-11,        -1.467793439956e-10,        +4.187610824450e-10,        -5.507422725546e-07,        +2.219848052149e-10,        -9.496265738231e-08,        -9.084999083463e-12,        -2.428709369643e-09,        -5.104925306842e-11,        -1.853291428262e-08,        +2.387783066426e-10,        -2.913947665068e-07,        -1.797981135793e-11,        -1.204805503095e-09,        -2.330919201889e-11,        -9.915945615929e-09,        +1.216756002920e-10,        -1.480443264871e-07,        -2.240703569763e-11,        -2.677243084490e-10,        +2.081850556873e-09,        -2.103557288003e-07,        +1.606026172460e-09,        +2.933226313082e-07,        -4.251164264630e-10,        +4.072108209049e-09,        -6.321414881372e-11,        -6.681447219193e-08,        +1.567473933623e-10,        -4.084804217787e-08,        +2.063944219343e-09,        +4.484754880950e-09,        -5.091877595815e-11,        -1.621497306054e-07,        +8.167456214632e-10,        +1.181695920841e-07,        +1.149118524507e-10,        +3.781384388712e-09
 7.00e+00,        +3.401143007784e-11,        -8.639004806315e-10,        -3.835907217379e-09,        +5.581436047951e-07,        +1.373859266955e-09,        -2.985541098922e-09,        +2.506971787634e-09,        -3.627752242672e-07,        -3.014149068924e-09,        +4.390904314522e-07,        +1.357367588960e-09,        +4.222335783748e-09,        +3.872268658483e-09,        -5.570654652137e-07,        -6.350399641582e-10,        +9.451208202948e-08,        -3.324065506477e-10,        +7.385313356238e-10,        -4.349554468340e-12,        +2.107308032697e-09,        -2.233215292836e-09,        +3.226207233201e-07,        +5.195202609678e-10,        -1.688152628513e-09,        +1.423043059693e-09,        -2.024296634769e-07,        -1.664459938326e-09,        +2.408950127686e-07,        +5.516222853772e-10,        -9.814413609713e-10,        +2.243469612488e-09,        -3.199279079058e-07,        -3.551149046039e-10,        +5.230219975378e-08,        -1.614711052789e-10,        +2.777753488010e-09,        +3.287972529765e-12,        +1.498844204900e-09,        -5.197621872322e-10,        +7.523789385549e-08,        -4.641589246454e-10,        +2.021072907694e-09,        +7.785711836051e-12,        +7.029948260022e-10,        -2.513214318029e-10,        +3.639480361299e-08,        -5.869356063320e-10,        +2.032215660923e-09,        +5.583293314086e-09,        -5.998075741762e-07,        +3.231118846431e-09,        +8.357697171135e-07,        -1.681782108574e-08,        +3.948758501466e-08,        -2.436146444383e-09,        -3.929855836021e-07,        +3.926018286763e-09,        +3.928471738665e-07,        +6.440926420080e-08,        +5.268809344556e-08,        +1.249828872658e-09,        -2.909998062526e-07,        +3.153163600567e-11,        +4.097225324176e-07,        +3.604260258445e-09,        -5.995684622294e-08
 8.00e+00,        +4.588127045265e-11,        +9.691016926279e-10,        -1.042349503535e-10,        -1.646050039869e-08,        +3.781274771459e-09,        -1.351319189940e-08,        +5.917988653767e-11,        +1.022148776378e-08,        -4.101364607245e-11,        -2.187573899300e-08,        +3.519840773463e-09,        -9.585222012198e-09,        +1.837015722136e-10,        +1.140144990182e-08,        +2.220738371371e-11,        -7.521846929392e-09,        +2.965005331605e-11,        -4.231814329853e-09,        +4.448144872127e-11,        -9.132358702628e-09,        -4.724395672995e-10,        +1.433748463445e-07,        +2.005208096081e-09,        -3.980354100476e-09,        +3.322806193218e-10,        -9.798398549082e-08,        -3.710273864861e-10,        +1.122901521348e-07,        +2.040691831853e-09,        -6.990371449245e-09,        +5.343100584849e-10,        -1.538216131125e-07,        -5.743535673483e-11,        +1.876774026232e-08,        +1.959235447387e-10,        -4.530018673119e-09,        -3.560801726649e-11,        +1.028196600461e-09,        -1.761927969828e-10,        +5.650716421418e-08,        -7.351474716009e-10,        +3.026706873714e-09,        -4.500854233862e-11,        +1.657887661078e-09,        -8.987318838910e-11,        +2.732891195085e-08,        -1.101426268153e-09,        +4.167570650038e-09,        -1.039067242475e-08,        +3.222361023262e-07,        +8.127904626772e-09,        -4.504721420327e-07,        -4.452804079259e-08,        +8.746401934257e-08,        -1.190460439560e-08,        +1.733744442641e-07,        +1.616642261939e-08,        -1.746082823547e-07,        +1.604428867191e-07,        -4.103031897427e-08,        -3.189884406850e-10,        +1.312300223685e-07,        -8.126147230017e-10,        -1.819984714001e-07,        +3.027285232196e-09,        -2.108951810586e-07
