        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.42000000e+00,        +3.198002273259e-11,        +8.912950818595e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +9.263261875770e-15,        +2.896577639493e-04,        +1.267678501971e-13,        +1.422288227291e-03,        +1.625154958333e-11,        +5.081781748318e-01,        +7.431562283427e-11,        +8.337937047653e-01,        +4.310950191855e-12,        +1.348013485763e-01,        +3.362659211085e-12,        +3.772778824348e-02,        +3.448795371170e-12,        +1.078421801012e-01,        +3.743340374753e-12,        +4.199888960391e-02,        +3.879701833899e-12,        +1.213164188887e-01,        +3.888011530497e-12,        +4.362204627434e-02,        +3.948569122620e-12,        +1.234698660359e-01,        +3.214565928447e-12,        +3.606623657948e-02
 2.42020000e+00,        +3.186942471333e-11,        +8.900971513519e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +9.181485347211e-15,        +2.880969904477e-04,        +1.256060920870e-13,        +1.411150365960e-03,        +1.625248282277e-11,        +5.099710135645e-01,        +7.429816330575e-11,        +8.347197066400e-01,        +4.274560464446e-12,        +1.341273180453e-01,        +3.335738994451e-12,        +3.747612257140e-02,        +3.430758468278e-12,        +1.076504674665e-01,        +3.721677242357e-12,        +4.181203407633e-02,        +3.857487187716e-12,        +1.210403771770e-01,        +3.864678501544e-12,        +4.341861442512e-02,        +3.914953608187e-12,        +1.228435606668e-01,        +3.188666147903e-12,        +3.582379904328e-02
 2.42040000e+00,        +3.176092718702e-11,        +8.889202357669e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +9.100902697574e-15,        +2.865439867037e-04,        +1.244614926849e-13,        +1.400142416349e-03,        +1.625353038585e-11,        +5.117460926171e-01,        +7.428096044257e-11,        +8.356313362412e-01,        +4.238796021969e-12,        +1.334594546630e-01,        +3.309298727051e-12,        +3.722829781455e-02,        +3.413070882385e-12,        +1.074613112611e-01,        +3.700413988958e-12,        +4.162818934778e-02,        +3.835680164232e-12,        +1.207672604029e-01,        +3.841767935013e-12,        +4.321836516297e-02,        +3.881923717104e-12,        +1.222232491591e-01,        +3.163230461867e-12,        +3.558508777943e-02
 2.42060000e+00,        +3.165449391294e-11,        +8.877639725212e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +9.021490708928e-15,        +2.849987345791e-04,        +1.233337165010e-13,        +1.389262465233e-03,        +1.625469080582e-11,        +5.135034175725e-01,        +7.426400999185e-11,        +8.365287654211e-01,        +4.203645415110e-12,        +1.327977451376e-01,        +3.283329783114e-12,        +3.698426479044e-02,        +3.395727055826e-12,        +1.072747226718e-01,        +3.679544017061e-12,        +4.144732306056e-02,        +3.814274070026e-12,        +1.204970795147e-01,        +3.819272781894e-12,        +4.302126353526e-02,        +3.849468734305e-12,        +1.216089173592e-01,        +3.138250532217e-12,        +3.535005507494e-02
 2.42080000e+00,        +3.155008962025e-11,        +8.866280087179e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.943226725584e-15,        +2.834612146345e-04,        +1.222224362110e-13,        +1.378508630555e-03,        +1.625596267235e-11,        +5.152429951234e-01,        +7.424730782373e-11,        +8.374121626396e-01,        +4.169097491201e-12,        +1.321421758665e-01,        +3.257823763885e-12,        +3.674397528447e-02,        +3.378721581907e-12,        +1.070907126596e-01,        +3.659060904961e-12,        +4.126940350386e-02,        +3.793262389773e-12,        +1.202298451583e-01,        +3.797186179690e-12,        +4.282727527615e-02,        +3.817578223848e-12,        +1.210005508637e-01,        +3.113718240868e-12,        +3.511865416220e-02
 2.42100000e+00,        +3.144767998140e-11,        +8.855120008805e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.866088637888e-15,        +2.819314061684e-04,        +1.211273324194e-13,        +1.367879060916e-03,        +1.625734463013e-11,        +5.169648330098e-01,        +7.423084992805e-11,        +8.382816930120e-01,        +4.135141385894e-12,        +1.314927329565e-01,        +3.232772491305e-12,        +3.650738203537e-02,        +3.362049200912e-12,        +1.069092919701e-01,        +3.638958402006e-12,        +4.109439960597e-02,        +3.772638781467e-12,        +1.199655676889e-01,        +3.775501447373e-12,        +4.263636679819e-02,        +3.786242021072e-12,        +1.203981350393e-01,        +3.089625683650e-12,        +3.489083920464e-02
 2.42120000e+00,        +3.134723158645e-11,        +8.844156146968e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.790054866539e-15,        +2.804092872539e-04,        +1.200480934319e-13,        +1.357371935061e-03,        +1.625883537753e-11,        +5.186689399569e-01,        +7.421463241114e-11,        +8.391375183554e-01,        +4.101766515107e-12,        +1.308494022445e-01,        +3.208168001901e-12,        +3.627443872077e-02,        +3.345704796244e-12,        +1.067304711428e-01,        +3.619230424045e-12,        +4.092228092655e-02,        +3.752397071815e-12,        +1.197042571835e-01,        +3.754212080525e-12,        +4.244850518398e-02,        +3.755450225032e-12,        +1.198016550417e-01,        +3.065965164389e-12,        +3.466656528266e-02
 2.42140000e+00,        +3.124871191831e-11,        +8.833385247716e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.715104347440e-15,        +2.788948347767e-04,        +1.189844150343e-13,        +1.346985461379e-03,        +1.626043366529e-11,        +5.203553256146e-01,        +7.419865149271e-11,        +8.399797972345e-01,        +4.068962567254e-12,        +1.302121693173e-01,        +3.184002540892e-12,        +3.604509994303e-02,        +3.329683390701e-12,        +1.065542605214e-01,        +3.599871049014e-12,        +4.075301764909e-02,        +3.732531251777e-12,        +1.194459234523e-01,        +3.733311746637e-12,        +4.226365817796e-02,        +3.725193191190e-12,        +1.192110958342e-01,        +3.042729189196e-12,        +3.444578837975e-02
 2.42160000e+00,        +3.115208932879e-11,        +8.822804143873e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.641216517043e-15,        +2.773880244706e-04,        +1.179360002794e-13,        +1.336717877403e-03,        +1.626213829530e-11,        +5.220240004984e-01,        +7.418290350284e-11,        +8.408086850070e-01,        +4.036719495740e-12,        +1.295810195308e-01,        +3.160268556499e-12,        +3.581932121540e-02,        +3.313980142888e-12,        +1.063806702630e-01,        +3.580874512684e-12,        +4.058658057337e-02,        +3.713035472275e-12,        +1.191905760505e-01,        +3.712794280578e-12,        +4.208179417828e-02,        +3.695461524354e-12,        +1.186264422059e-01,        +3.019910460957e-12,        +3.422846536896e-02
 2.42180000e+00,        +3.105733301553e-11,        +8.812409752740e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.568371298176e-15,        +2.758888309531e-04,        +1.169025592810e-13,        +1.326567449326e-03,        +1.626394811940e-11,        +5.236749759312e-01,        +7.416738487916e-11,        +8.416243338674e-01,        +4.005027511709e-12,        +1.289559380294e-01,        +3.136958694450e-12,        +3.559705894831e-02,        +3.298590343748e-12,        +1.062097103476e-01,        +3.562235204558e-12,        +4.042294110814e-02,        +3.693904040039e-12,        +1.189382242896e-01,        +3.692653680215e-12,        +4.190288222886e-02,        +3.666246071864e-12,        +1.180476787891e-01,        +2.997501874004e-12,        +3.401455399951e-02
