        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.42000000e+00,        -1.837010969433e-02,        +6.066989907198e+01
 2.42020000e+00,        -1.831364652794e-02,        +6.066124044889e+01
 2.42040000e+00,        -1.825835203258e-02,        +6.065259731906e+01
 2.42060000e+00,        -1.820420758313e-02,        +6.064396941172e+01
 2.42080000e+00,        -1.815119507761e-02,        +6.063535646046e+01
 2.42100000e+00,        -1.809929692339e-02,        +6.062675820317e+01
 2.42120000e+00,        -1.804849602376e-02,        +6.061817438192e+01
 2.42140000e+00,        -1.799877576506e-02,        +6.060960474286e+01
 2.42160000e+00,        -1.795012000416e-02,        +6.060104903611e+01
 2.42180000e+00,        -1.790251305659e-02,        +6.059250701567e+01
 2.42200000e+00,        -1.785593968488e-02,        +6.058397843932e+01
 2.42220000e+00,        -1.781038508740e-02,        +6.057546306852e+01
 2.42240000e+00,        -1.776583488759e-02,        +6.056696066833e+01
 2.42260000e+00,        -1.772227512368e-02,        +6.055847100732e+01
 2.42280000e+00,        -1.767969223852e-02,        +6.054999385747e+01
 2.42300000e+00,        -1.763807307001e-02,        +6.054152899407e+01
 2.42320000e+00,        -1.759740484183e-02,        +6.053307619570e+01
 2.42340000e+00,        -1.755767515442e-02,        +6.052463524407e+01
 2.42360000e+00,        -1.751887197625e-02,        +6.051620592398e+01
 2.42380000e+00,        -1.748098363564e-02,        +6.050778802327e+01
 2.42400000e+00,        -1.744399881261e-02,        +6.049938133266e+01
 2.42420000e+00,        -1.740790653114e-02,        +6.049098564577e+01
 2.42440000e+00,        -1.737269615175e-02,        +6.048260075898e+01
 2.42460000e+00,        -1.733835736426e-02,        +6.047422647139e+01
 2.42480000e+00,        -1.730488018090e-02,        +6.046586258475e+01
 2.42500000e+00,        -1.727225492963e-02,        +6.045750890337e+01
 2.42520000e+00,        -1.724047224772e-02,        +6.044916523408e+01
 2.42540000e+00,        -1.720952307555e-02,        +6.044083138615e+01
 2.42560000e+00,        -1.717939865070e-02,        +6.043250717123e+01
 2.42580000e+00,        -1.715009050220e-02,        +6.042419240327e+01
 2.42600000e+00,        -1.712159044508e-02,        +6.041588689850e+01
 2.42620000e+00,        -1.709389057505e-02,        +6.040759047534e+01
 2.42640000e+00,        -1.706698326344e-02,        +6.039930295432e+01
 2.42660000e+00,        -1.704086115232e-02,        +6.039102415808e+01
 2.42680000e+00,        -1.701551714988e-02,        +6.038275391126e+01
 2.42700000e+00,        -1.699094442586e-02,        +6.037449204048e+01
 2.42720000e+00,        -1.696713640735e-02,        +6.036623837427e+01
 2.42740000e+00,        -1.694408677463e-02,        +6.035799274300e+01
 2.42760000e+00,        -1.692178945729e-02,        +6.034975497887e+01
 2.42780000e+00,        -1.690023863038e-02,        +6.034152491581e+01
 2.42800000e+00,        -1.687942871094e-02,        +6.033330238948e+01
 2.42820000e+00,        -1.685935435448e-02,        +6.032508723716e+01
 2.42840000e+00,        -1.684001045181e-02,        +6.031687929777e+01
 2.42860000e+00,        -1.682139212590e-02,        +6.030867841177e+01
 2.42880000e+00,        -1.680349472890e-02,        +6.030048442113e+01
 2.42900000e+00,        -1.678631383943e-02,        +6.029229716927e+01
 2.42920000e+00,        -1.676984525987e-02,        +6.028411650105e+01
 2.42940000e+00,        -1.675408501392e-02,        +6.027594226270e+01
 2.42960000e+00,        -1.673902934422e-02,        +6.026777430177e+01
 2.42980000e+00,        -1.672467471017e-02,        +6.025961246708e+01
 2.43000000e+00,        -1.671101778579e-02,        +6.025145660873e+01
 2.43020000e+00,        -1.669805545791e-02,        +6.024330657798e+01
 2.43040000e+00,        -1.668578482426e-02,        +6.023516222728e+01
