        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.42000000e+00,        +1.414213562373e-01,        +2.105489138610e-01,        +1.230323614414e-01
 2.42020000e+00,        +1.414213562373e-01,        +2.105679553946e-01,        +1.230227130919e-01
 2.42040000e+00,        +1.414213562373e-01,        +2.105869530238e-01,        +1.230130639539e-01
 2.42060000e+00,        +1.414213562373e-01,        +2.106059074780e-01,        +1.230034139837e-01
 2.42080000e+00,        +1.414213562373e-01,        +2.106248194730e-01,        +1.229937631351e-01
 2.42100000e+00,        +1.414213562373e-01,        +2.106436897113e-01,        +1.229841113592e-01
 2.42120000e+00,        +1.414213562373e-01,        +2.106625188825e-01,        +1.229744586047e-01
 2.42140000e+00,        +1.414213562373e-01,        +2.106813076637e-01,        +1.229648048182e-01
 2.42160000e+00,        +1.414213562373e-01,        +2.107000567195e-01,        +1.229551499437e-01
 2.42180000e+00,        +1.414213562373e-01,        +2.107187667027e-01,        +1.229454939230e-01
 2.42200000e+00,        +1.414213562373e-01,        +2.107374382542e-01,        +1.229358366960e-01
 2.42220000e+00,        +1.414213562373e-01,        +2.107560720038e-01,        +1.229261782002e-01
 2.42240000e+00,        +1.414213562373e-01,        +2.107746685699e-01,        +1.229165183712e-01
 2.42260000e+00,        +1.414213562373e-01,        +2.107932285602e-01,        +1.229068571424e-01
 2.42280000e+00,        +1.414213562373e-01,        +2.108117525717e-01,        +1.228971944454e-01
 2.42300000e+00,        +1.414213562373e-01,        +2.108302411912e-01,        +1.228875302098e-01
 2.42320000e+00,        +1.414213562373e-01,        +2.108486949954e-01,        +1.228778643633e-01
 2.42340000e+00,        +1.414213562373e-01,        +2.108671145511e-01,        +1.228681968317e-01
 2.42360000e+00,        +1.414213562373e-01,        +2.108855004157e-01,        +1.228585275392e-01
 2.42380000e+00,        +1.414213562373e-01,        +2.109038531370e-01,        +1.228488564078e-01
 2.42400000e+00,        +1.414213562373e-01,        +2.109221732537e-01,        +1.228391833582e-01
 2.42420000e+00,        +1.414213562373e-01,        +2.109404612959e-01,        +1.228295083090e-01
 2.42440000e+00,        +1.414213562373e-01,        +2.109587177846e-01,        +1.228198311773e-01
 2.42460000e+00,        +1.414213562373e-01,        +2.109769432325e-01,        +1.228101518784e-01
 2.42480000e+00,        +1.414213562373e-01,        +2.109951381441e-01,        +1.228004703260e-01
 2.42500000e+00,        +1.414213562373e-01,        +2.110133030157e-01,        +1.227907864321e-01
 2.42520000e+00,        +1.414213562373e-01,        +2.110314383356e-01,        +1.227811001072e-01
 2.42540000e+00,        +1.414213562373e-01,        +2.110495445847e-01,        +1.227714112600e-01
 2.42560000e+00,        +1.414213562373e-01,        +2.110676222361e-01,        +1.227617197976e-01
 2.42580000e+00,        +1.414213562373e-01,        +2.110856717556e-01,        +1.227520256258e-01
 2.42600000e+00,        +1.414213562373e-01,        +2.111036936020e-01,        +1.227423286484e-01
 2.42620000e+00,        +1.414213562373e-01,        +2.111216882269e-01,        +1.227326287679e-01
 2.42640000e+00,        +1.414213562373e-01,        +2.111396560753e-01,        +1.227229258852e-01
 2.42660000e+00,        +1.414213562373e-01,        +2.111575975852e-01,        +1.227132198994e-01
 2.42680000e+00,        +1.414213562373e-01,        +2.111755131884e-01,        +1.227035107085e-01
 2.42700000e+00,        +1.414213562373e-01,        +2.111934033102e-01,        +1.226937982084e-01
 2.42720000e+00,        +1.414213562373e-01,        +2.112112683696e-01,        +1.226840822938e-01
 2.42740000e+00,        +1.414213562373e-01,        +2.112291087797e-01,        +1.226743628578e-01
 2.42760000e+00,        +1.414213562373e-01,        +2.112469249476e-01,        +1.226646397917e-01
 2.42780000e+00,        +1.414213562373e-01,        +2.112647172746e-01,        +1.226549129855e-01
