        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.445217006877e+00,        +4.961562040572e-03,        +2.464165539603e+02,        +9.191622564256e-13,        +8.444044157000e-09
 2.00e+00,        +2.481565939691e+00,        +7.612429769385e-03,        +1.629951073937e+02,        +2.708519885661e-14,        +2.489875915879e-10
 3.00e+00,        +2.622783681343e+00,        +5.450279417924e-05,        +2.406100202206e+04,        +1.903332820942e-14,        +1.754219699860e-10
 4.00e+00,        +2.622902973807e+00,        +5.451447173780e-05,        +2.405694204457e+04,        +2.576266256997e-14,        +2.374438616251e-10
