        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.445578130246e+00,        +5.033600178082e-05,        +2.429253460985e+04,        +7.727368430676e-14,        +6.089829108185e-09
 2.00e+00,        +2.598998004776e+00,        +8.060270495543e-05,        +1.612227534711e+04,        +1.132934783052e-13,        +8.930463873021e-09
 3.00e+00,        +2.604283868354e+00,        +6.335343168946e-05,        +2.055361327458e+04,        +1.181922883932e-13,        +9.316690027384e-09
 4.00e+00,        +2.631488259528e+00,        +1.059237163304e-04,        +1.242161978840e+04,        +8.335749379954e-14,        +6.571049663606e-09
 5.00e+00,        +2.701572969450e+00,        +6.369051453085e-05,        +2.120859746620e+04,        +9.566830002750e-14,        +7.542309106061e-09
 6.00e+00,        +2.701854819356e+00,        +6.365555804778e-05,        +2.122245804583e+04,        +1.114373905821e-13,        +8.785518395950e-09
