        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17],             E_elec[18] (J),                 p_elec[18],              E_mag[18] (J),                  p_mag[18]
 1.00e+00,        +3.292540468113e-10,        +3.292406273340e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.533494097716e-13,        +1.073181675954e-03,        +1.449978520591e-11,        +4.404008497774e-02,        +3.533494097716e-13,        +1.073181675954e-03,        +1.449978520591e-11,        +4.404008497774e-02,        +3.917219101148e-12,        +1.189725422993e-02,        +6.564082406966e-12,        +1.993703650767e-02,        +7.110108654132e-11,        +2.159459761540e-01,        +6.591122500620e-11,        +2.001916517409e-01,        +6.268597176236e-11,        +1.903878551212e-01,        +5.926635709861e-11,        +1.800092460597e-01,        +6.963696065751e-11,        +2.114991792263e-01,        +6.602488222589e-11,        +2.005368619314e-01,        +5.733122834180e-11,        +1.741245973953e-01,        +5.358600621737e-11,        +1.627563604507e-01,        +6.416233270911e-11,        +1.948718119959e-01,        +6.051226020976e-11,        +1.837934179015e-01,        +6.546789457982e-14,        +1.988370233073e-04,        +2.869998790502e-12,        +8.717025033457e-03,        +4.303936773200e-16,        +1.307178093901e-06,        +6.030172781102e-15,        +1.831539694822e-05
 2.00e+00,        +3.292540468113e-10,        +3.292362613048e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.219512852196e-11,        +3.703865947910e-02,        +3.270740983926e-13,        +9.934327922943e-04,        +1.219512852196e-11,        +3.703865947910e-02,        +3.270740983926e-13,        +9.934327922943e-04,        +7.533480376887e-11,        +2.288044885050e-01,        +4.754826348828e-12,        +1.444198864968e-02,        +4.708866357798e-11,        +1.430162029412e-01,        +6.466701335084e-11,        +1.964152219885e-01,        +4.729125648813e-11,        +1.436315117343e-01,        +6.490815811655e-11,        +1.971476588251e-01,        +4.686995584670e-11,        +1.423519507220e-01,        +6.450863301542e-11,        +1.959341682467e-01,        +4.718338617998e-11,        +1.433038914387e-01,        +6.476352208575e-11,        +1.967083511065e-01,        +4.686608266048e-11,        +1.423401872031e-01,        +6.444222187723e-11,        +1.957324555377e-01,        +6.424614552448e-12,        +1.951263656337e-02,        +8.636343463728e-13,        +2.623144677169e-03,        +1.552147282133e-16,        +4.714132740859e-07,        +1.178065402204e-15,        +3.578176345264e-06
 3.00e+00,        +3.292540468113e-10,        +3.292380280155e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.543709612644e-15,        +7.725674558231e-06,        +1.085593572949e-15,        +3.297290958436e-06,        +2.543709612644e-15,        +7.725674558231e-06,        +1.085593572949e-15,        +3.297290958436e-06,        +1.378300351961e-14,        +4.186130331000e-05,        +1.990833788321e-15,        +6.046791740070e-06,        +6.502776485156e-11,        +1.975002751867e-01,        +6.753802003760e-11,        +2.051343231664e-01,        +7.155273490938e-11,        +2.173177083239e-01,        +6.060343646011e-11,        +1.840718000451e-01,        +7.009130935493e-11,        +2.128791127512e-01,        +6.100422191715e-11,        +1.852891122112e-01,        +6.322370646759e-11,        +1.920210459974e-01,        +6.838035403007e-11,        +2.076927578574e-01,        +5.934115651421e-11,        +1.802290878090e-01,        +7.168515922826e-11,        +2.177304962624e-01,        +7.946256945103e-16,        +2.413412081661e-06,        +4.629212117467e-16,        +1.406038101178e-06,        +2.533747867411e-16,        +7.695419059991e-07,        +2.329699374553e-14,        +7.076033678719e-05
 4.00e+00,        +3.292540468113e-10,        +3.292275435724e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.340967868353e-14,        +7.109913730823e-05,        +6.154152697904e-14,        +1.869270301970e-04,        +2.340967868353e-14,        +7.109913730823e-05,        +6.154152697904e-14,        +1.869270301970e-04,        +9.404916971114e-14,        +2.856431701356e-04,        +3.483547445858e-14,        +1.058097207803e-04,        +8.147695647430e-11,        +2.474592408609e-01,        +7.980050883599e-11,        +2.423870979022e-01,        +5.704959913438e-11,        +1.732692420545e-01,        +6.663822486106e-11,        +2.024078062788e-01,        +5.580513580198e-11,        +1.694895972956e-01,        +6.579832951201e-11,        +1.998566972801e-01,        +6.792083459945e-11,        +2.062870153222e-01,        +6.222832515155e-11,        +1.890131198512e-01,        +6.686646163356e-11,        +2.030847070253e-01,        +5.464834513363e-11,        +1.659895904840e-01,        +2.996211491182e-15,        +9.099998983155e-06,        +1.666325170246e-14,        +5.061317629033e-05,        +1.460410772121e-14,        +4.435513507776e-05,        +7.698250003017e-16,        +2.338276414994e-06
 5.00e+00,        +3.292540468113e-10,        +3.292388606924e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.715185716045e-12,        +8.246476367842e-03,        +6.419341360892e-12,        +1.949752027264e-02,        +2.715185716045e-12,        +8.246476367842e-03,        +6.419341360892e-12,        +1.949752027264e-02,        +9.669388985364e-12,        +2.936756306873e-02,        +4.960324356929e-12,        +1.506603548104e-02,        +5.553312850632e-11,        +1.686634653215e-01,        +6.036581214116e-11,        +1.833495961388e-01,        +8.252644105337e-11,        +2.506467023036e-01,        +6.968272115933e-11,        +2.116479233733e-01,        +3.893794668521e-11,        +1.182611028241e-01,        +5.486003940508e-11,        +1.666268656431e-01,        +8.285577977427e-11,        +2.516469594731e-01,        +6.989704034579e-11,        +2.122988768664e-01,        +5.534856760183e-11,        +1.681029227670e-01,        +6.035307849021e-11,        +1.833109201122e-01,        +1.667608002377e-12,        +5.064806396542e-03,        +2.700416744158e-12,        +8.201998811678e-03,        +4.864989473795e-19,        +1.477579249492e-09,        +8.668887403933e-17,        +2.633008565788e-07
 6.00e+00,        +3.292540468113e-10,        +3.292388709801e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.715473441365e-12,        +8.247350238102e-03,        +6.423133427647e-12,        +1.950903733975e-02,        +2.715473441365e-12,        +8.247350238102e-03,        +6.423133427647e-12,        +1.950903733975e-02,        +9.673837755997e-12,        +2.938107473449e-02,        +4.961684979968e-12,        +1.507016764211e-02,        +7.039278418051e-11,        +2.137947425772e-01,        +6.554650752407e-11,        +1.990849601961e-01,        +4.364932258500e-11,        +1.325703450200e-01,        +5.647051408945e-11,        +1.715183687799e-01,        +8.721078247757e-11,        +2.648738362434e-01,        +7.128542039059e-11,        +2.165158086540e-01,        +4.341662739594e-11,        +1.318636105354e-01,        +5.634188264337e-11,        +1.711276754037e-01,        +7.052626433493e-11,        +2.142001442897e-01,        +6.550228384205e-11,        +1.989506392336e-01,        +1.668937740872e-12,        +5.068845036334e-03,        +2.701796143556e-12,        +8.206188216820e-03,        +1.689909594331e-17,        +5.132540087805e-08,        +5.647939397676e-15,        +1.715453397365e-05
