        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²),         Re{B_x[8]} (Wb/m²),         Im{B_x[8]} (Wb/m²),         Re{B_y[8]} (Wb/m²),         Im{B_y[8]} (Wb/m²),         Re{B_z[8]} (Wb/m²),         Im{B_z[8]} (Wb/m²),         Re{B_x[9]} (Wb/m²),         Im{B_x[9]} (Wb/m²),         Re{B_y[9]} (Wb/m²),         Im{B_y[9]} (Wb/m²),         Re{B_z[9]} (Wb/m²),         Im{B_z[9]} (Wb/m²)
 1.00e+00,        -9.384189699032e-12,        -2.680278131398e-09,        +8.456968773003e-12,        +7.502882088123e-10,        -2.150508976219e-09,        -4.807123971634e-07,        +2.997575427644e-12,        +2.117268129762e-09,        -3.711780425058e-12,        -3.260736202031e-09,        -1.959049904045e-09,        -4.339973927124e-07,        +2.544190383953e-11,        +6.348618320816e-09,        +1.994649696389e-12,        -1.030847176761e-09,        -1.931577064278e-09,        -4.265643498668e-07,        -3.205327473245e-11,        -7.623045000636e-09,        -1.104838153794e-11,        -6.099006652073e-09,        -5.038445221092e-09,        -1.199033192910e-06,        -2.796730208625e-12,        +9.904149739763e-10,        -1.099966153773e-11,        -5.715304608139e-09,        -5.017523041868e-09,        -1.189505134703e-06,        +1.292390776332e-12,        +3.158376072415e-09,        +2.237201502655e-12,        -1.278862692954e-09,        -5.063850636426e-09,        -1.208969818422e-06,        -7.264989061043e-12,        -1.278073145891e-09,        -2.591592345228e-12,        -3.244062032540e-09,        -7.455661074584e-09,        -1.799667190935e-06,        -8.830274796574e-12,        -1.806111564251e-09,        +6.605215093585e-13,        -2.138512053415e-09,        -7.654429674480e-09,        -1.852825085901e-06,        +2.853490768995e-09,        -3.279056239111e-08,        +2.334080037834e-09,        -8.649370390732e-09,        +3.464861628523e-09,        -1.291695109889e-06
 2.00e+00,        +2.482096675115e-12,        -1.735992797252e-08,        -2.975526585987e-12,        -6.004396658521e-07,        +9.744574662556e-12,        +6.037869700090e-10,        +1.898738274879e-12,        +3.940945514257e-07,        -4.601333762517e-12,        -4.591148153363e-07,        -1.979255068747e-11,        +5.208400539583e-09,        +4.333728661591e-12,        +5.902201999866e-07,        -3.378802042787e-12,        -8.683683889725e-08,        +1.197178483527e-11,        -1.102602336648e-08,        +1.033700004301e-12,        -1.279292756586e-08,        +1.014722020590e-10,        -1.027605305098e-06,        +1.674916457948e-12,        +1.222803102244e-09,        -6.476312771475e-11,        +6.573891994084e-07,        +7.772237045445e-11,        -7.845822051709e-07,        -3.023126436809e-12,        +3.039498677339e-09,        -1.009545312795e-10,        +1.020173496437e-06,        +1.588937721033e-11,        -1.649956046542e-07,        +3.441073949054e-12,        -9.112288826991e-09,        -8.664391082315e-13,        -3.072503234161e-11,        +4.548971708829e-11,        -3.405566477613e-07,        +1.250588312600e-12,        +1.562784512089e-09,        -1.222226598211e-12,        +2.018993099698e-09,        +2.413387004622e-11,        -1.739708385561e-07,        +1.287797485691e-12,        +1.512318472407e-09,        -6.052971984122e-10,        -2.486902941901e-07,        -6.232198333297e-10,        +3.370702537158e-07,        -3.046548300949e-10,        +8.526620308148e-08
 3.00e+00,        +3.606688040329e-13,        -1.327684307349e-09,        -2.838870364244e-11,        +7.930542082813e-09,        +3.817649028846e-10,        -4.346584248440e-07,        +1.828209940602e-11,        -4.623773123381e-09,        -2.592913536631e-11,        +1.022746710285e-08,        -3.301413035856e-10,        +3.055976578335e-07,        +2.917111588451e-11,        -1.014925260217e-08,        -8.160399547327e-12,        +5.505791815799e-09,        +2.845900061465e-12,        +7.181826069685e-08,        +3.526076407546e-13,        -1.039125928494e-09,        -4.996667065063e-11,        +1.264754910896e-08,        +5.520037186031e-11,        -6.021065777059e-08,        +3.131645661562e-11,        -7.632417821901e-09,        -3.913359366740e-11,        +1.082654756022e-08,        -5.764893490812e-11,        +5.606687039503e-08,        +4.735430795729e-11,        -9.933942710383e-09,        -8.060051708309e-12,        +2.326033880302e-09,        -6.865444355094e-12,        +2.372061492280e-08,        -7.096173590157e-13,        +6.871774548114e-10,        -1.751418685511e-11,        +5.187045398474e-09,        -3.648750844037e-12,        +1.072725391885e-08,        -5.332155162349e-13,        +6.246931772521e-10,        -9.355038124270e-12,        +3.111545597978e-09,        -4.958923954780e-12,        +1.240914797288e-08,        -2.738983716535e-09,        +1.390466470654e-08,        -1.946382583157e-09,        -3.467804868117e-09,        -2.001381638511e-09,        +1.025050534798e-06
 4.00e+00,        -2.584116478171e-12,        -3.409004706324e-09,        +1.476034635662e-11,        +1.593571889864e-08,        +1.866816178009e-10,        +1.808451153355e-07,        -1.182319311028e-11,        -1.355402480433e-08,        +1.759393189427e-11,        +1.341146361756e-08,        +6.066514950113e-10,        +3.265774746594e-07,        -3.513231062305e-12,        -1.461426756088e-08,        +4.448593005989e-12,        +5.801843530214e-10,        -7.922143276377e-10,        -3.701281610376e-07,        +1.903141570246e-12,        -1.726885207372e-09,        +2.905083993589e-11,        +2.846062408737e-08,        +1.015967110727e-12,        +1.349074889014e-08,        -1.652626119464e-11,        -2.160238486850e-08,        +2.117048847496e-11,        +2.003797866335e-08,        +5.814792440536e-11,        +3.500086500345e-08,        -2.996382814436e-11,        -3.439712690299e-08,        +2.708636373854e-12,        +5.358019074771e-10,        -1.980136891031e-10,        -1.139856058732e-07,        +8.130750245274e-13,        -3.772239667400e-09,        +7.627781957659e-12,        +5.632790700057e-09,        -9.962169845629e-11,        -9.825200665063e-08,        +6.312367400403e-13,        -4.078079580427e-09,        +3.545569540866e-12,        +7.639030358020e-10,        -1.055482992882e-10,        -1.089513890186e-07,        +2.436149900362e-09,        -5.378645771268e-08,        +2.272445586636e-09,        -2.838211236187e-08,        +3.384168572426e-09,        -1.375962083673e-06
 5.00e+00,        +7.295388597245e-10,        +6.681247449829e-07,        -2.961275448380e-10,        -2.580479176242e-09,        -1.510830924762e-11,        -1.181275396160e-08,        +9.037866695929e-10,        +7.626523710648e-07,        -4.282959000650e-10,        -1.111815051147e-07,        -1.261014514163e-11,        -9.620922265229e-09,        +1.044401062219e-09,        +8.699320629847e-07,        -2.689129393591e-10,        -3.383522325312e-08,        -8.920859965992e-12,        -1.265517981961e-08,        +1.067023321745e-09,        +9.906140426290e-07,        -3.378011669835e-10,        +1.251934911517e-09,        -1.234159466300e-11,        -1.204429331611e-08,        +1.077843236716e-09,        +9.804867721005e-07,        -3.592830669186e-10,        -1.479057909082e-08,        -1.048631591503e-11,        -1.288013213290e-08,        +1.123211214203e-09,        +1.007866614888e-06,        -3.371369704486e-10,        -6.722778410019e-09,        +3.268064613328e-12,        -3.034176924864e-09,        +1.382045803433e-09,        +1.286042690991e-06,        -4.165586583383e-10,        -2.405457791665e-09,        -2.153814042152e-11,        -2.039277219337e-08,        +1.369785257843e-09,        +1.276114765642e-06,        -4.222494849414e-10,        -1.702370187008e-09,        -8.024026968963e-12,        -8.109158620413e-09,        +9.482641069391e-10,        +2.772471517765e-07,        -5.109982759243e-10,        -3.746443356616e-07,        +1.824708388694e-10,        -2.883789558835e-09
 6.00e+00,        +2.256465687763e-10,        -5.511158402617e-09,        -8.042128441364e-11,        +8.791728357005e-07,        -6.097546902387e-12,        +3.476180221749e-09,        +2.342278615609e-10,        -9.877273556282e-08,        -1.349788178401e-10,        +8.097592490269e-07,        -4.381812515670e-12,        +4.115815726597e-10,        +2.813745176421e-10,        -3.436039305331e-08,        -1.274359425763e-10,        +6.710824356612e-07,        -2.348333088347e-13,        -1.018426637669e-08,        +3.285136857087e-10,        +8.699028766064e-09,        -1.662977326296e-10,        +1.018382951119e-06,        -4.385967309840e-12,        +3.620868596044e-10,        +3.134757891195e-10,        -1.136564287443e-08,        -1.803085508964e-10,        +9.922407926770e-07,        -2.216120049636e-12,        -9.535476163291e-09,        +3.294315318105e-10,        -9.059865960762e-10,        -1.949005681595e-10,        +9.861308491351e-07,        +3.864113910258e-12,        -1.694220583147e-08,        +4.270904146714e-10,        +3.262739247176e-09,        -2.503473497905e-10,        +1.246788063287e-06,        -6.114917858514e-12,        +9.893626178763e-10,        +4.233155388876e-10,        +4.577964739754e-09,        -2.586578737954e-10,        +1.266977267692e-06,        -1.943220287657e-12,        +1.344552972487e-09,        -9.467924530453e-10,        -4.632140034568e-07,        -6.193775026081e-10,        +6.256665766213e-07,        -3.142609925339e-10,        -1.203126384520e-08
