        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17],             E_elec[18] (J),                 p_elec[18],              E_mag[18] (J),                  p_mag[18]
 1.00e+00,        +2.935514708646e-10,        +2.935369782187e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.032866686984e-12,        +6.925077503435e-03,        +4.243730223227e-12,        +1.445722528378e-02,        +2.032866686984e-12,        +6.925077503435e-03,        +4.243730223227e-12,        +1.445722528378e-02,        +1.039698215912e-12,        +3.541791880142e-03,        +3.002843702743e-12,        +1.022986514669e-02,        +2.292379451854e-11,        +7.809122690144e-02,        +4.378673397463e-11,        +1.491693967838e-01,        +8.888964909664e-11,        +3.028077114887e-01,        +6.807086465814e-11,        +2.318987715661e-01,        +4.343510408398e-11,        +1.479641848023e-01,        +5.071731552456e-11,        +1.727799878310e-01,        +4.950524954088e-11,        +1.686424850643e-01,        +5.300374984696e-11,        +1.805692426508e-01,        +8.521913673647e-11,        +2.903038996381e-01,        +6.674021627518e-11,        +2.273656173754e-01,        +5.160499595004e-13,        +1.757953921950e-03,        +3.829052019434e-12,        +1.304453034391e-02,        -1.007797434189e-14,        -3.433120029072e-05,        +1.424719937864e-13,        +4.853630184890e-04
 2.00e+00,        +2.935514708646e-10,        +2.935369748670e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.033241628525e-12,        +6.926354763398e-03,        +4.243447466672e-12,        +1.445626217479e-02,        +2.033241628525e-12,        +6.926354763398e-03,        +4.243447466672e-12,        +1.445626217479e-02,        +1.039804431535e-12,        +3.542153709783e-03,        +3.002694266613e-12,        +1.022935617557e-02,        +9.362390393284e-11,        +3.189352233770e-01,        +6.970020661541e-11,        +2.374494955772e-01,        +2.700611060548e-11,        +9.199787187555e-02,        +4.476932853197e-11,        +1.525168287649e-01,        +7.188465045749e-11,        +2.448792037927e-01,        +6.153568882984e-11,        +2.096352217901e-01,        +6.618369079670e-11,        +2.254585562177e-01,        +5.963097662121e-11,        +2.031463894735e-01,        +3.127421780868e-11,        +1.065374249925e-01,        +4.668316790076e-11,        +1.590367548140e-01,        +5.159291936047e-13,        +1.757542525967e-03,        +3.829024258954e-12,        +1.304443592051e-02,        -1.007799028542e-14,        -3.433125460329e-05,        +1.424403755638e-13,        +4.852553094149e-04
 3.00e+00,        +2.935514708646e-10,        +2.935448662412e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.255195948674e-13,        +7.682454944040e-04,        +9.074958417742e-12,        +3.091506431009e-02,        +2.255195948674e-13,        +7.682454944040e-04,        +9.074958417742e-12,        +3.091506431009e-02,        +2.528083217946e-13,        +8.612061150639e-04,        +4.375144816428e-12,        +1.490451825117e-02,        +5.802684416079e-11,        +1.976717881532e-01,        +5.490875573511e-11,        +1.870540488008e-01,        +5.870969000020e-11,        +1.999979418508e-01,        +5.557812218610e-11,        +1.893343354894e-01,        +5.926680808145e-11,        +2.018957966959e-01,        +5.614732894770e-11,        +1.912734147480e-01,        +5.891809396916e-11,        +2.007078819794e-01,        +5.579419632043e-11,        +1.900704210395e-01,        +5.811664875525e-11,        +1.979777126788e-01,        +5.498469970258e-11,        +1.873127621228e-01,        +5.254420488945e-14,        +1.789948615645e-04,        +2.215360938456e-12,        +7.546924484914e-03,        -1.748622385174e-14,        -5.956782911099e-05,        +4.662991766086e-13,        +1.588510753329e-03
 4.00e+00,        +2.935514708646e-10,        +2.935394200756e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.678508868659e-15,        +5.717937177135e-06,        +2.786934387766e-16,        +9.494242330548e-07,        +1.678508868659e-15,        +5.717937177135e-06,        +2.786934387766e-16,        +9.494242330548e-07,        +3.358798951699e-15,        +1.144194216369e-05,        +8.503525631463e-16,        +2.896893926299e-06,        +5.972363700721e-11,        +2.034520107541e-01,        +5.762082995659e-11,        +1.962967356880e-01,        +5.380107940084e-11,        +1.832764770089e-01,        +6.357119201342e-11,        +2.165678190583e-01,        +5.462625676229e-11,        +1.860874912376e-01,        +6.276386564942e-11,        +2.138175023759e-01,        +6.111872578813e-11,        +2.082044610716e-01,        +5.636764833923e-11,        +1.920275250415e-01,        +6.427635141861e-11,        +2.189610947249e-01,        +5.321451711897e-11,        +1.812857608878e-01,        +3.831917382820e-16,        +1.305364736049e-06,        +2.378445376659e-16,        +8.102643849493e-07,        -1.207957301595e-20,        -4.114976150647e-11,        +1.074362210872e-19,        +3.660027026679e-10
