        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +8.358082022684e-02,        +5.666313579290e-02
 2.00e+00,        +2.943906569855e-04,        +2.329458978914e-04
 3.00e+00,        +5.665906204318e-03,        +2.065186678015e-03
 4.00e+00,        -1.525358462979e-01,        -2.154780083162e-01
 5.00e+00,        -2.151025175303e-03,        -1.715636312736e-03
 6.00e+00,        -1.291859907375e-03,        -1.014257837798e-03
 7.00e+00,        -2.539785161527e-04,        -1.738527151337e-04
 8.00e+00,        +3.040767302187e-04,        +1.843763769544e-04
