        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m)
 1.00e+00,        +2.612934851027e-02,        -2.601104453407e-02,        -2.190881134454e+00,        -1.513818383170e+01,        +3.477730509092e-03,        -6.140123688368e-03,        -1.720876916956e-01,        -1.433942299583e-01,        -4.588102252689e+00,        -1.274080570852e+01,        -1.984034275480e-03,        -2.091381080503e-03,        -2.339218584867e-01,        -1.809942054742e-01,        -4.951660602591e+00,        -1.137325521111e+01,        -6.621360089188e-02,        -1.826253367403e-02,        -1.700338936029e-02,        -5.205546200545e-01,        -3.508835481875e+00,        -1.092953039967e+01,        +9.169317208867e-03,        -1.353922530926e-02,        -9.454800616919e-02,        -5.397034576796e-01,        -6.568904199021e-01,        -1.131465589231e+01,        -2.198348292672e-02,        +4.351691464204e-03,        -7.981661872635e+01,        +4.264900834121e+00,        -1.204608939873e+02,        -1.630934010320e+00,        +5.986609265542e-01,        -5.758961843859e-02,        -2.134874792300e+00,        +1.229151964811e-01,        -1.203124741098e+02,        +2.232812835057e+00,        +1.358267518816e+00,        -3.796739640368e-02
 2.00e+00,        +3.600262540905e-02,        -7.520996815426e-03,        -2.219192767750e+00,        -1.985330438586e+01,        +5.093746759819e-03,        -2.953253716187e-03,        -1.208253832556e-01,        +3.658619350348e-02,        -1.650379597606e+00,        -2.176986096492e+01,        -2.053448559433e-03,        -1.225280611480e-03,        -1.564372786586e-01,        -3.129273659354e-02,        +2.726497480630e+00,        -2.444884124608e+01,        -1.743773052828e-01,        -3.119294089176e-02,        +1.137616475951e-01,        +5.054463850636e-02,        +1.143596681137e+01,        -2.680928944851e+01,        +2.181273872880e-02,        +1.500234313480e-02,        -2.245110029341e-01,        -1.237858631399e-01,        +2.358025160636e+01,        -2.745511066376e+01,        -5.545544798313e-02,        -2.880752563361e-02,        +5.057724194595e-01,        -1.021599193667e-01,        +1.074843167051e+02,        -2.216166095934e+01,        -5.442700581959e-02,        -9.791277256087e-03,        +5.692712662503e-01,        -3.753545387973e-02,        +3.201193016174e+02,        -2.449210218981e+01,        -8.305507413339e-01,        +9.051799570174e-02
 3.00e+00,        +6.758418067810e-04,        +9.204379428580e-04,        -4.546190790419e-02,        -1.006348582827e-01,        -1.638776068595e-04,        -2.954637334243e-04,        +4.181962007223e-03,        +1.372853626924e-02,        -3.934929357336e-02,        -9.505772088265e-02,        -5.896361782326e-05,        -3.313646497791e-04,        +5.600195514513e-03,        +2.545314066497e-02,        -1.833988230742e-02,        -1.079481642416e-01,        -1.245374835649e-03,        -9.434025430042e-04,        +2.453478741223e-03,        +3.421689913012e-02,        +2.186375758051e-02,        -1.253905534560e-01,        +8.423538108190e-04,        -5.476347117066e-04,        -5.493790055980e-03,        +4.541605766835e-02,        +8.207409722067e-02,        -1.441700258231e-01,        +2.896907497569e-04,        -5.642250479479e-04,        +1.024276968796e+01,        -2.034249877258e-02,        -1.903767885141e+01,        -3.657635874129e-02,        -6.046919080578e-02,        -2.261565341146e-04,        +8.003745228873e+01,        +1.032918029555e-02,        -1.560380057578e+02,        -2.729737476832e-02,        +1.200223529076e+00,        +1.793483631909e-04
 4.00e+00,        -1.475138901250e-03,        -3.445543899996e-03,        -1.805370811075e-02,        -4.464929392657e-02,        -2.380881583843e-03,        -6.970312589716e-04,        -1.023539091504e-02,        -2.766665781236e-02,        -1.641017492659e-02,        -4.575298931935e-02,        -5.290492778539e-04,        -1.803985283689e-03,        -1.445705097602e-02,        -5.067654732622e-02,        -6.549461841559e-03,        -5.106207313946e-02,        +1.455759008952e-03,        -3.242428035002e-03,        -3.615239251796e-03,        -7.642839478478e-02,        +1.538783824108e-02,        -6.138541126258e-02,        +4.212991854741e-03,        -4.354999947960e-03,        +7.562837587423e-03,        -9.835157946671e-02,        +4.083219540788e-02,        -7.161264880360e-02,        +7.702792458190e-03,        -4.709987689951e-03,        -2.302546711638e+01,        +3.488625429622e-02,        -8.317342663975e+00,        -1.683240585837e-02,        +6.856907761899e-02,        -2.657814238884e-03,        -1.826822416770e+02,        -4.928694774887e-02,        -6.354083399187e+01,        -1.208072752807e-02,        +1.055626859526e-01,        -1.949256885702e-05
