        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.442272309808e+00,        +7.212671250608e-04,        +1.693042931984e+03,        +7.373282297627e-13,        +7.386466364503e-09
 2.00e+00,        +2.460443175973e+00,        +4.117678320271e-03,        +2.987662500773e+02,        +4.485074806904e-14,        +4.493972530182e-10
 3.00e+00,        +2.622947109091e+00,        +5.394229544552e-05,        +2.431252774824e+04,        +1.844752280952e-14,        +1.851668359801e-10
 4.00e+00,        +2.623085649768e+00,        +5.396832370818e-05,        +2.430208565034e+04,        +1.764391831265e-15,        +1.771009309676e-11
