        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.423706327169e+00,        +6.565658279086e-05,        +1.845745106609e+04,        +5.451181409639e-14,        +4.198849685178e-09
 2.00e+00,        +2.450240999417e+00,        +3.932493282887e-05,        +3.115378493329e+04,        +6.860249353417e-14,        +5.284227770915e-09
 3.00e+00,        +2.453721369138e+00,        +5.025949107744e-05,        +2.441052741533e+04,        +8.838560587365e-14,        +6.808060810754e-09
 4.00e+00,        +2.622952639144e+00,        +5.392326125995e-05,        +2.432116102041e+04,        +7.728634694027e-14,        +5.953296572386e-09
 5.00e+00,        +2.623344736939e+00,        +5.404874788308e-05,        +2.426832110127e+04,        +8.272243455538e-14,        +6.372033877866e-09
 6.00e+00,        +2.766242586396e+00,        +5.210292474572e-05,        +2.654594344163e+04,        +6.555926040134e-14,        +5.050104182345e-09
