        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.40000000e+00,        +1.414213562373e-01,        +5.493176318757e-02,        +1.109734501380e-01
 2.40002500e+00,        +1.414213562373e-01,        +5.501377867299e-02,        +1.110376315307e-01
 2.40005000e+00,        +1.414213562373e-01,        +5.509582038495e-02,        +1.111017354106e-01
 2.40007500e+00,        +1.414213562373e-01,        +5.517788832930e-02,        +1.111657618587e-01
 2.40010000e+00,        +1.414213562373e-01,        +5.525998251211e-02,        +1.112297109560e-01
 2.40012500e+00,        +1.414213562373e-01,        +5.534210293963e-02,        +1.112935827833e-01
 2.40015000e+00,        +1.414213562373e-01,        +5.542424961836e-02,        +1.113573774208e-01
 2.40017500e+00,        +1.414213562373e-01,        +5.550642255497e-02,        +1.114210949490e-01
 2.40020000e+00,        +1.414213562373e-01,        +5.558862175636e-02,        +1.114847354478e-01
 2.40022500e+00,        +1.414213562373e-01,        +5.567084722962e-02,        +1.115482989971e-01
 2.40025000e+00,        +1.414213562373e-01,        +5.575309898206e-02,        +1.116117856763e-01
 2.40027500e+00,        +1.414213562373e-01,        +5.583537702118e-02,        +1.116751955650e-01
 2.40030000e+00,        +1.414213562373e-01,        +5.591768135470e-02,        +1.117385287421e-01
 2.40032500e+00,        +1.414213562373e-01,        +5.600001199054e-02,        +1.118017852866e-01
 2.40035000e+00,        +1.414213562373e-01,        +5.608236893683e-02,        +1.118649652772e-01
 2.40037500e+00,        +1.414213562373e-01,        +5.616475220189e-02,        +1.119280687924e-01
 2.40040000e+00,        +1.414213562373e-01,        +5.624716179427e-02,        +1.119910959103e-01
 2.40042500e+00,        +1.414213562373e-01,        +5.632959772271e-02,        +1.120540467091e-01
 2.40045000e+00,        +1.414213562373e-01,        +5.641205999615e-02,        +1.121169212665e-01
 2.40047500e+00,        +1.414213562373e-01,        +5.649454862374e-02,        +1.121797196600e-01
 2.40050000e+00,        +1.414213562373e-01,        +5.657706361484e-02,        +1.122424419671e-01
 2.40052500e+00,        +1.414213562373e-01,        +5.665960497901e-02,        +1.123050882648e-01
 2.40055000e+00,        +1.414213562373e-01,        +5.674217272601e-02,        +1.123676586301e-01
 2.40057500e+00,        +1.414213562373e-01,        +5.682476686581e-02,        +1.124301531397e-01
 2.40060000e+00,        +1.414213562373e-01,        +5.690738740859e-02,        +1.124925718701e-01
 2.40062500e+00,        +1.414213562373e-01,        +5.699003436471e-02,        +1.125549148974e-01
 2.40065000e+00,        +1.414213562373e-01,        +5.707270774477e-02,        +1.126171822977e-01
 2.40067500e+00,        +1.414213562373e-01,        +5.715540755953e-02,        +1.126793741469e-01
 2.40070000e+00,        +1.414213562373e-01,        +5.723813382000e-02,        +1.127414905205e-01
 2.40072500e+00,        +1.414213562373e-01,        +5.732088653735e-02,        +1.128035314939e-01
 2.40075000e+00,        +1.414213562373e-01,        +5.740366572299e-02,        +1.128654971422e-01
 2.40077500e+00,        +1.414213562373e-01,        +5.748647138850e-02,        +1.129273875405e-01
 2.40080000e+00,        +1.414213562373e-01,        +5.756930354569e-02,        +1.129892027633e-01
 2.40082500e+00,        +1.414213562373e-01,        +5.765216220656e-02,        +1.130509428853e-01
 2.40085000e+00,        +1.414213562373e-01,        +5.773504738331e-02,        +1.131126079807e-01
 2.40087500e+00,        +1.414213562373e-01,        +5.781795908835e-02,        +1.131741981235e-01
 2.40090000e+00,        +1.414213562373e-01,        +5.790089733430e-02,        +1.132357133877e-01
 2.40092500e+00,        +1.414213562373e-01,        +5.798386213395e-02,        +1.132971538468e-01
 2.40095000e+00,        +1.414213562373e-01,        +5.806685350033e-02,        +1.133585195743e-01
 2.40097500e+00,        +1.414213562373e-01,        +5.814987144664e-02,        +1.134198106433e-01
 2.40100000e+00,        +1.414213562373e-01,        +5.823291598632e-02,        +1.134810271269e-01
 2.40102500e+00,        +1.414213562373e-01,        +5.831598713298e-02,        +1.135421690978e-01
 2.40105000e+00,        +1.414213562373e-01,        +5.839908490044e-02,        +1.136032366285e-01
 2.40107500e+00,        +1.414213562373e-01,        +5.848220930273e-02,        +1.136642297915e-01
 2.40110000e+00,        +1.414213562373e-01,        +5.856536035407e-02,        +1.137251486587e-01
 2.40112500e+00,        +1.414213562373e-01,        +5.864853806888e-02,        +1.137859933022e-01
 2.40115000e+00,        +1.414213562373e-01,        +5.873174246180e-02,        +1.138467637936e-01
 2.40117500e+00,        +1.414213562373e-01,        +5.881497354766e-02,        +1.139074602044e-01
 2.40120000e+00,        +1.414213562373e-01,        +5.889823134149e-02,        +1.139680826058e-01
 2.40122500e+00,        +1.414213562373e-01,        +5.898151585852e-02,        +1.140286310689e-01
 2.40125000e+00,        +1.414213562373e-01,        +5.906482711418e-02,        +1.140891056646e-01
 2.40127500e+00,        +1.414213562373e-01,        +5.914816512411e-02,        +1.141495064633e-01
 2.40130000e+00,        +1.414213562373e-01,        +5.923152990415e-02,        +1.142098335357e-01
 2.40132500e+00,        +1.414213562373e-01,        +5.931492147032e-02,        +1.142700869517e-01
 2.40135000e+00,        +1.414213562373e-01,        +5.939833983888e-02,        +1.143302667815e-01
 2.40137500e+00,        +1.414213562373e-01,        +5.948178502626e-02,        +1.143903730948e-01
 2.40140000e+00,        +1.414213562373e-01,        +5.956525704909e-02,        +1.144504059610e-01
 2.40142500e+00,        +1.414213562373e-01,        +5.964875592423e-02,        +1.145103654497e-01
 2.40145000e+00,        +1.414213562373e-01,        +5.973228166870e-02,        +1.145702516298e-01
 2.40147500e+00,        +1.414213562373e-01,        +5.981583429975e-02,        +1.146300645704e-01
 2.40150000e+00,        +1.414213562373e-01,        +5.989941383483e-02,        +1.146898043401e-01
 2.40152500e+00,        +1.414213562373e-01,        +5.998302029157e-02,        +1.147494710073e-01
 2.40155000e+00,        +1.414213562373e-01,        +6.006665368782e-02,        +1.148090646405e-01
 2.40157500e+00,        +1.414213562373e-01,        +6.015031404163e-02,        +1.148685853076e-01
 2.40160000e+00,        +1.414213562373e-01,        +6.023400137123e-02,        +1.149280330765e-01
 2.40162500e+00,        +1.414213562373e-01,        +6.031771569507e-02,        +1.149874080148e-01
 2.40165000e+00,        +1.414213562373e-01,        +6.040145703181e-02,        +1.150467101901e-01
 2.40167500e+00,        +1.414213562373e-01,        +6.048522540027e-02,        +1.151059396694e-01
 2.40170000e+00,        +1.414213562373e-01,        +6.056902081950e-02,        +1.151650965198e-01
 2.40172500e+00,        +1.414213562373e-01,        +6.065284330877e-02,        +1.152241808082e-01
 2.40175000e+00,        +1.414213562373e-01,        +6.073669288750e-02,        +1.152831926011e-01
 2.40177500e+00,        +1.414213562373e-01,        +6.082056957534e-02,        +1.153421319648e-01
 2.40180000e+00,        +1.414213562373e-01,        +6.090447339215e-02,        +1.154009989657e-01
 2.40182500e+00,        +1.414213562373e-01,        +6.098840435797e-02,        +1.154597936695e-01
 2.40185000e+00,        +1.414213562373e-01,        +6.107236249305e-02,        +1.155185161421e-01
 2.40187500e+00,        +1.414213562373e-01,        +6.115634781782e-02,        +1.155771664490e-01
 2.40190000e+00,        +1.414213562373e-01,        +6.124036035295e-02,        +1.156357446556e-01
 2.40192500e+00,        +1.414213562373e-01,        +6.132440011927e-02,        +1.156942508270e-01
 2.40195000e+00,        +1.414213562373e-01,        +6.140846713785e-02,        +1.157526850280e-01
 2.40197500e+00,        +1.414213562373e-01,        +6.149256142991e-02,        +1.158110473235e-01
 2.40200000e+00,        +1.414213562373e-01,        +6.157668301692e-02,        +1.158693377778e-01
 2.40202500e+00,        +1.414213562373e-01,        +6.166083192051e-02,        +1.159275564553e-01
 2.40205000e+00,        +1.414213562373e-01,        +6.174500816254e-02,        +1.159857034201e-01
 2.40207500e+00,        +1.414213562373e-01,        +6.182921176506e-02,        +1.160437787360e-01
 2.40210000e+00,        +1.414213562373e-01,        +6.191344275032e-02,        +1.161017824667e-01
 2.40212500e+00,        +1.414213562373e-01,        +6.199770114075e-02,        +1.161597146757e-01
 2.40215000e+00,        +1.414213562373e-01,        +6.208198695903e-02,        +1.162175754262e-01
 2.40217500e+00,        +1.414213562373e-01,        +6.216630022798e-02,        +1.162753647812e-01
 2.40220000e+00,        +1.414213562373e-01,        +6.225064097067e-02,        +1.163330828036e-01
 2.40222500e+00,        +1.414213562373e-01,        +6.233500921034e-02,        +1.163907295560e-01
 2.40225000e+00,        +1.414213562373e-01,        +6.241940497044e-02,        +1.164483051009e-01
 2.40227500e+00,        +1.414213562373e-01,        +6.250382827462e-02,        +1.165058095004e-01
 2.40230000e+00,        +1.414213562373e-01,        +6.258827914675e-02,        +1.165632428165e-01
 2.40232500e+00,        +1.414213562373e-01,        +6.267275761085e-02,        +1.166206051111e-01
 2.40235000e+00,        +1.414213562373e-01,        +6.275726369120e-02,        +1.166778964457e-01
 2.40237500e+00,        +1.414213562373e-01,        +6.284179741224e-02,        +1.167351168817e-01
 2.40240000e+00,        +1.414213562373e-01,        +6.292635879862e-02,        +1.167922664804e-01
 2.40242500e+00,        +1.414213562373e-01,        +6.301094787520e-02,        +1.168493453026e-01
 2.40245000e+00,        +1.414213562373e-01,        +6.309556466703e-02,        +1.169063534092e-01
 2.40247500e+00,        +1.414213562373e-01,        +6.318020919937e-02,        +1.169632908607e-01
 2.40250000e+00,        +1.414213562373e-01,        +6.326488149767e-02,        +1.170201577174e-01
 2.40252500e+00,        +1.414213562373e-01,        +6.334958158759e-02,        +1.170769540396e-01
 2.40255000e+00,        +1.414213562373e-01,        +6.343430949499e-02,        +1.171336798871e-01
 2.40257500e+00,        +1.414213562373e-01,        +6.351906524593e-02,        +1.171903353197e-01
 2.40260000e+00,        +1.414213562373e-01,        +6.360384886666e-02,        +1.172469203969e-01
 2.40262500e+00,        +1.414213562373e-01,        +6.368866038364e-02,        +1.173034351781e-01
 2.40265000e+00,        +1.414213562373e-01,        +6.377349982354e-02,        +1.173598797224e-01
 2.40267500e+00,        +1.414213562373e-01,        +6.385836721322e-02,        +1.174162540886e-01
 2.40270000e+00,        +1.414213562373e-01,        +6.394326257975e-02,        +1.174725583356e-01
 2.40272500e+00,        +1.414213562373e-01,        +6.402818595038e-02,        +1.175287925217e-01
 2.40275000e+00,        +1.414213562373e-01,        +6.411313735259e-02,        +1.175849567054e-01
 2.40277500e+00,        +1.414213562373e-01,        +6.419811681404e-02,        +1.176410509447e-01
 2.40280000e+00,        +1.414213562373e-01,        +6.428312436261e-02,        +1.176970752975e-01
 2.40282500e+00,        +1.414213562373e-01,        +6.436816002636e-02,        +1.177530298216e-01
 2.40285000e+00,        +1.414213562373e-01,        +6.445322383356e-02,        +1.178089145742e-01
 2.40287500e+00,        +1.414213562373e-01,        +6.453831581270e-02,        +1.178647296129e-01
 2.40290000e+00,        +1.414213562373e-01,        +6.462343599245e-02,        +1.179204749946e-01
 2.40292500e+00,        +1.414213562373e-01,        +6.470858440169e-02,        +1.179761507761e-01
 2.40295000e+00,        +1.414213562373e-01,        +6.479376106950e-02,        +1.180317570143e-01
 2.40297500e+00,        +1.414213562373e-01,        +6.487896602516e-02,        +1.180872937655e-01
 2.40300000e+00,        +1.414213562373e-01,        +6.496419929816e-02,        +1.181427610860e-01
 2.40302500e+00,        +1.414213562373e-01,        +6.504946091819e-02,        +1.181981590319e-01
 2.40305000e+00,        +1.414213562373e-01,        +6.513475091513e-02,        +1.182534876589e-01
 2.40307500e+00,        +1.414213562373e-01,        +6.522006931908e-02,        +1.183087470229e-01
 2.40310000e+00,        +1.414213562373e-01,        +6.530541616034e-02,        +1.183639371791e-01
 2.40312500e+00,        +1.414213562373e-01,        +6.539079146940e-02,        +1.184190581829e-01
 2.40315000e+00,        +1.414213562373e-01,        +6.547619527697e-02,        +1.184741100892e-01
 2.40317500e+00,        +1.414213562373e-01,        +6.556162761395e-02,        +1.185290929530e-01
 2.40320000e+00,        +1.414213562373e-01,        +6.564708851145e-02,        +1.185840068288e-01
 2.40322500e+00,        +1.414213562373e-01,        +6.573257800078e-02,        +1.186388517711e-01
 2.40325000e+00,        +1.414213562373e-01,        +6.581809611345e-02,        +1.186936278340e-01
 2.40327500e+00,        +1.414213562373e-01,        +6.590364288119e-02,        +1.187483350718e-01
 2.40330000e+00,        +1.414213562373e-01,        +6.598921833592e-02,        +1.188029735380e-01
 2.40332500e+00,        +1.414213562373e-01,        +6.607482250975e-02,        +1.188575432864e-01
 2.40335000e+00,        +1.414213562373e-01,        +6.616045543504e-02,        +1.189120443704e-01
 2.40337500e+00,        +1.414213562373e-01,        +6.624611714429e-02,        +1.189664768431e-01
 2.40340000e+00,        +1.414213562373e-01,        +6.633180767026e-02,        +1.190208407577e-01
 2.40342500e+00,        +1.414213562373e-01,        +6.641752704589e-02,        +1.190751361668e-01
 2.40345000e+00,        +1.414213562373e-01,        +6.650327530432e-02,        +1.191293631231e-01
 2.40347500e+00,        +1.414213562373e-01,        +6.658905247892e-02,        +1.191835216790e-01
 2.40350000e+00,        +1.414213562373e-01,        +6.667485860322e-02,        +1.192376118867e-01
 2.40352500e+00,        +1.414213562373e-01,        +6.676069371101e-02,        +1.192916337982e-01
 2.40355000e+00,        +1.414213562373e-01,        +6.684655783623e-02,        +1.193455874652e-01
 2.40357500e+00,        +1.414213562373e-01,        +6.693245101308e-02,        +1.193994729395e-01
 2.40360000e+00,        +1.414213562373e-01,        +6.701837327592e-02,        +1.194532902722e-01
 2.40362500e+00,        +1.414213562373e-01,        +6.710432465934e-02,        +1.195070395147e-01
 2.40365000e+00,        +1.414213562373e-01,        +6.719030519813e-02,        +1.195607207179e-01
 2.40367500e+00,        +1.414213562373e-01,        +6.727631492728e-02,        +1.196143339325e-01
 2.40370000e+00,        +1.414213562373e-01,        +6.736235388200e-02,        +1.196678792093e-01
 2.40372500e+00,        +1.414213562373e-01,        +6.744842209769e-02,        +1.197213565985e-01
 2.40375000e+00,        +1.414213562373e-01,        +6.753451960998e-02,        +1.197747661502e-01
 2.40377500e+00,        +1.414213562373e-01,        +6.762064645468e-02,        +1.198281079146e-01
 2.40380000e+00,        +1.414213562373e-01,        +6.770680266781e-02,        +1.198813819413e-01
 2.40382500e+00,        +1.414213562373e-01,        +6.779298828562e-02,        +1.199345882799e-01
 2.40385000e+00,        +1.414213562373e-01,        +6.787920334455e-02,        +1.199877269798e-01
 2.40387500e+00,        +1.414213562373e-01,        +6.796544788125e-02,        +1.200407980901e-01
 2.40390000e+00,        +1.414213562373e-01,        +6.805172193257e-02,        +1.200938016598e-01
 2.40392500e+00,        +1.414213562373e-01,        +6.813802553559e-02,        +1.201467377376e-01
 2.40395000e+00,        +1.414213562373e-01,        +6.822435872757e-02,        +1.201996063721e-01
 2.40397500e+00,        +1.414213562373e-01,        +6.831072154600e-02,        +1.202524076117e-01
 2.40400000e+00,        +1.414213562373e-01,        +6.839711402857e-02,        +1.203051415044e-01
 2.40402500e+00,        +1.414213562373e-01,        +6.848353621318e-02,        +1.203578080983e-01
 2.40405000e+00,        +1.414213562373e-01,        +6.856998813793e-02,        +1.204104074411e-01
 2.40407500e+00,        +1.414213562373e-01,        +6.865646984115e-02,        +1.204629395803e-01
 2.40410000e+00,        +1.414213562373e-01,        +6.874298136136e-02,        +1.205154045633e-01
 2.40412500e+00,        +1.414213562373e-01,        +6.882952273729e-02,        +1.205678024371e-01
 2.40415000e+00,        +1.414213562373e-01,        +6.891609400789e-02,        +1.206201332488e-01
 2.40417500e+00,        +1.414213562373e-01,        +6.900269521232e-02,        +1.206723970451e-01
 2.40420000e+00,        +1.414213562373e-01,        +6.908932638994e-02,        +1.207245938724e-01
 2.40422500e+00,        +1.414213562373e-01,        +6.917598758033e-02,        +1.207767237772e-01
 2.40425000e+00,        +1.414213562373e-01,        +6.926267882327e-02,        +1.208287868055e-01
 2.40427500e+00,        +1.414213562373e-01,        +6.934940015877e-02,        +1.208807830033e-01
 2.40430000e+00,        +1.414213562373e-01,        +6.943615162702e-02,        +1.209327124163e-01
 2.40432500e+00,        +1.414213562373e-01,        +6.952293326846e-02,        +1.209845750899e-01
 2.40435000e+00,        +1.414213562373e-01,        +6.960974512371e-02,        +1.210363710696e-01
 2.40437500e+00,        +1.414213562373e-01,        +6.969658723362e-02,        +1.210881004005e-01
 2.40440000e+00,        +1.414213562373e-01,        +6.978345963924e-02,        +1.211397631273e-01
 2.40442500e+00,        +1.414213562373e-01,        +6.987036238184e-02,        +1.211913592950e-01
 2.40445000e+00,        +1.414213562373e-01,        +6.995729550289e-02,        +1.212428889479e-01
 2.40447500e+00,        +1.414213562373e-01,        +7.004425904410e-02,        +1.212943521303e-01
 2.40450000e+00,        +1.414213562373e-01,        +7.013125304736e-02,        +1.213457488864e-01
 2.40452500e+00,        +1.414213562373e-01,        +7.021827755481e-02,        +1.213970792600e-01
 2.40455000e+00,        +1.414213562373e-01,        +7.030533260875e-02,        +1.214483432949e-01
 2.40457500e+00,        +1.414213562373e-01,        +7.039241825176e-02,        +1.214995410346e-01
 2.40460000e+00,        +1.414213562373e-01,        +7.047953452659e-02,        +1.215506725222e-01
 2.40462500e+00,        +1.414213562373e-01,        +7.056668147620e-02,        +1.216017378010e-01
 2.40465000e+00,        +1.414213562373e-01,        +7.065385914380e-02,        +1.216527369138e-01
 2.40467500e+00,        +1.414213562373e-01,        +7.074106757278e-02,        +1.217036699032e-01
 2.40470000e+00,        +1.414213562373e-01,        +7.082830680677e-02,        +1.217545368118e-01
 2.40472500e+00,        +1.414213562373e-01,        +7.091557688960e-02,        +1.218053376818e-01
 2.40475000e+00,        +1.414213562373e-01,        +7.100287786532e-02,        +1.218560725553e-01
 2.40477500e+00,        +1.414213562373e-01,        +7.109020977820e-02,        +1.219067414742e-01
 2.40480000e+00,        +1.414213562373e-01,        +7.117757267272e-02,        +1.219573444801e-01
 2.40482500e+00,        +1.414213562373e-01,        +7.126496659358e-02,        +1.220078816144e-01
 2.40485000e+00,        +1.414213562373e-01,        +7.135239158570e-02,        +1.220583529185e-01
 2.40487500e+00,        +1.414213562373e-01,        +7.143984769421e-02,        +1.221087584334e-01
 2.40490000e+00,        +1.414213562373e-01,        +7.152733496446e-02,        +1.221590981999e-01
 2.40492500e+00,        +1.414213562373e-01,        +7.161485344202e-02,        +1.222093722586e-01
 2.40495000e+00,        +1.414213562373e-01,        +7.170240317268e-02,        +1.222595806501e-01
 2.40497500e+00,        +1.414213562373e-01,        +7.178998420244e-02,        +1.223097234146e-01
 2.40500000e+00,        +1.414213562373e-01,        +7.187759657753e-02,        +1.223598005920e-01
 2.40502500e+00,        +1.414213562373e-01,        +7.196524034440e-02,        +1.224098122223e-01
 2.40505000e+00,        +1.414213562373e-01,        +7.205291554969e-02,        +1.224597583450e-01
 2.40507500e+00,        +1.414213562373e-01,        +7.214062224029e-02,        +1.225096389995e-01
 2.40510000e+00,        +1.414213562373e-01,        +7.222836046331e-02,        +1.225594542251e-01
 2.40512500e+00,        +1.414213562373e-01,        +7.231613026607e-02,        +1.226092040608e-01
