        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.44500000e+00,        +1.777662649935e-09,        +1.774401705621e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.125488172313e-12,        +6.331280979291e-04,        +1.573198737608e-11,        +8.866079944721e-03,        +1.431368777611e-10,        +8.051970814956e-02,        +2.671352522625e-10,        +1.505494789688e-01,        +5.349083896155e-10,        +3.009054556190e-01,        +4.130722056219e-10,        +2.327952032019e-01,        +2.747200578448e-10,        +1.545400404598e-01,        +3.064083415328e-10,        +1.726826234230e-01,        +2.741452844591e-10,        +1.542167094916e-01,        +3.062140003393e-10,        +1.725730985094e-01,        +5.352570787075e-10,        +3.011016059358e-01,        +4.132610956830e-10,        +2.329016560195e-01
 2.44502000e+00,        +1.782068831072e-09,        +1.778827676131e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.128403988553e-12,        +6.331988803565e-04,        +1.577224318118e-11,        +8.866650430966e-03,        +1.433393097727e-10,        +8.043421627345e-02,        +2.676766478028e-10,        +1.504792461882e-01,        +5.362237661648e-10,        +3.008995818877e-01,        +4.140843085726e-10,        +2.327849482718e-01,        +2.754874857590e-10,        +1.545885775878e-01,        +3.072517734669e-10,        +1.727271154985e-01,        +2.749075303432e-10,        +1.542631381852e-01,        +3.070554282248e-10,        +1.726167364861e-01,        +5.365755570292e-10,        +3.010969877669e-01,        +4.142745057480e-10,        +2.328918710379e-01
 2.44504000e+00,        +1.786455238610e-09,        +1.783234052115e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.131307271262e-12,        +6.332693071798e-04,        +1.581232124585e-11,        +8.867215847014e-03,        +1.435399901153e-10,        +8.034905494023e-02,        +2.682149956521e-10,        +1.504093056848e-01,        +5.375328823912e-10,        +3.008935632832e-01,        +4.150915718187e-10,        +2.327745880169e-01,        +2.762522502304e-10,        +1.546370959988e-01,        +3.080921550617e-10,        +1.727715745986e-01,        +2.756671059465e-10,        +1.543095511092e-01,        +3.078938028071e-10,        +1.726603428428e-01,        +5.378877799879e-10,        +3.010922235065e-01,        +4.152830773082e-10,        +2.328819802514e-01
 2.44506000e+00,        +1.790821403997e-09,        +1.787620364879e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.134197713814e-12,        +6.333393778311e-04,        +1.585221730156e-11,        +8.867776186153e-03,        +1.437388910466e-10,        +8.026422440883e-02,        +2.687502335879e-10,        +1.503396576074e-01,        +5.388355955939e-10,        +3.008873997101e-01,        +4.160938854236e-10,        +2.327641224045e-01,        +2.770142756040e-10,        +1.546855956634e-01,        +3.089294022058e-10,        +1.728160006874e-01,        +2.764239359285e-10,        +1.543559482322e-01,        +3.087290400938e-10,        +1.727039175427e-01,        +5.391936047004e-10,        +3.010873130604e-01,        +4.162867003439e-10,        +2.328719836284e-01
 2.44508000e+00,        +1.795166856910e-09,        +1.791986143928e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.137075008361e-12,        +6.334090917422e-04,        +1.589192706323e-11,        +8.868331441670e-03,        +1.439359848040e-10,        +8.017972493750e-02,        +2.692822992135e-10,        +1.502703021036e-01,        +5.401317625660e-10,        +3.008810910735e-01,        +4.170911390632e-10,        +2.327535514025e-01,        +2.777734858610e-10,        +1.547340765522e-01,        +3.097634303968e-10,        +1.728603937293e-01,        +2.771779445892e-10,        +1.544023295229e-01,        +3.095610557026e-10,        +1.727474605490e-01,        +5.404928877747e-10,        +3.010822563342e-01,        +4.172852644467e-10,        +2.328618811371e-01
 2.44510000e+00,        +1.799491125342e-09,        +1.796330917054e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.139938845892e-12,        +6.334784483449e-04,        +1.593144623008e-11,        +8.868881606852e-03,        +1.441312436117e-10,        +8.009555678376e-02,        +2.698111299713e-10,        +1.502012393206e-01,        +5.414212396231e-10,        +3.008746372785e-01,        +4.180832220483e-10,        +2.327428749788e-01,        +2.785298046330e-10,        +1.547825386358e-01,        +3.105941547563e-10,        +1.729047536886e-01,        +2.779290558831e-10,        +1.544486949500e-01,        +3.103897648774e-10,        +1.727909718252e-01,        +5.417854853388e-10,        +3.010770532341e-01,        +4.182786588421e-10,        +2.328516727465e-01
 2.44512000e+00,        +1.803793735698e-09,        +1.800654210434e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.142788916294e-12,        +6.335474470706e-04,        +1.597077048645e-11,        +8.869426674986e-03,        +1.443246396873e-10,        +8.001172020448e-02,        +2.703366631562e-10,        +1.501324694045e-01,        +5.427038826323e-10,        +3.008680382306e-01,        +4.190700233468e-10,        +2.327320931017e-01,        +2.792831552160e-10,        +1.548309818849e-01,        +3.114214900464e-10,        +1.729490805296e-01,        +2.786771934335e-10,        +1.544950444822e-01,        +3.112150825039e-10,        +1.728344513347e-01,        +5.430712530696e-10,        +3.010717036665e-01,        +4.192667724118e-10,        +2.328413584253e-01
 2.44514000e+00,        +1.808074212893e-09,        +1.804955548727e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.145624908413e-12,        +6.336160873507e-04,        +1.600989550273e-11,        +8.869966639357e-03,        +1.445161452482e-10,        +7.992821545579e-02,        +2.708588359289e-10,        +1.500639925010e-01,        +5.439795470421e-10,        +3.008612938357e-01,        +4.200514316068e-10,        +2.327212057399e-01,        +2.800334605857e-10,        +1.548794062704e-01,        +3.122453506861e-10,        +1.729933742170e-01,        +2.794222805468e-10,        +1.545413780885e-01,        +3.120369231264e-10,        +1.728778990410e-01,        +5.443500462232e-10,        +3.010662075381e-01,        +4.202494937167e-10,        +2.328309381431e-01
 2.44516000e+00,        +1.812332080447e-09,        +1.809234455168e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.148446510121e-12,        +6.336843686161e-04,        +1.604881693621e-11,        +8.870501493252e-03,        +1.447057325187e-10,        +7.984504279313e-02,        +2.713775853297e-10,        +1.499958087546e-01,        +5.452480879130e-10,        +3.008544039999e-01,        +4.210273351798e-10,        +2.327102128622e-01,        +2.807806434115e-10,        +1.549278117630e-01,        +3.130656507678e-10,        +1.730376347154e-01,        +2.801642402279e-10,        +1.545876957377e-01,        +3.128552009643e-10,        +1.729213149079e-01,        +5.456217196647e-10,        +3.010605647559e-01,        +4.212267110202e-10,        +2.328204118692e-01
 2.44518000e+00,        +1.816566860589e-09,        +1.813490451670e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.151253408377e-12,        +6.337522902978e-04,        +1.608753043199e-11,        +8.871031229954e-03,        +1.448933737368e-10,        +7.976220247124e-02,        +2.718928482928e-10,        +1.499279183093e-01,        +5.465093599478e-10,        +3.008473686296e-01,        +4.219976221450e-10,        +2.326991144378e-01,        +2.815246260728e-10,        +1.549761983336e-01,        +3.138823040749e-10,        +1.730818619893e-01,        +2.809029951953e-10,        +1.546339973990e-01,        +3.136698299293e-10,        +1.729646988990e-01,        +5.468861278994e-10,        +3.010547752271e-01,        +4.221983123122e-10,        +2.328097795736e-01
