        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.44500000e+00,        +1.414213562373e-01,        +2.661351718990e-01,        -6.872469119677e-03
 2.44502000e+00,        +1.414213562373e-01,        +2.660925450373e-01,        -6.829029165757e-03
 2.44504000e+00,        +1.414213562373e-01,        +2.660501031058e-01,        -6.785201399880e-03
 2.44506000e+00,        +1.414213562373e-01,        +2.660078505861e-01,        -6.740986177476e-03
 2.44508000e+00,        +1.414213562373e-01,        +2.659657919772e-01,        -6.696383914189e-03
 2.44510000e+00,        +1.414213562373e-01,        +2.659239317948e-01,        -6.651395086541e-03
 2.44512000e+00,        +1.414213562373e-01,        +2.658822745703e-01,        -6.606020232579e-03
 2.44514000e+00,        +1.414213562373e-01,        +2.658408248503e-01,        -6.560259952498e-03
 2.44516000e+00,        +1.414213562373e-01,        +2.657995871950e-01,        -6.514114909269e-03
 2.44518000e+00,        +1.414213562373e-01,        +2.657585661778e-01,        -6.467585829237e-03
 2.44520000e+00,        +1.414213562373e-01,        +2.657177663840e-01,        -6.420673502715e-03
 2.44522000e+00,        +1.414213562373e-01,        +2.656771924102e-01,        -6.373378784554e-03
 2.44524000e+00,        +1.414213562373e-01,        +2.656368488626e-01,        -6.325702594710e-03
 2.44526000e+00,        +1.414213562373e-01,        +2.655967403569e-01,        -6.277645918772e-03
 2.44528000e+00,        +1.414213562373e-01,        +2.655568715163e-01,        -6.229209808506e-03
 2.44530000e+00,        +1.414213562373e-01,        +2.655172469711e-01,        -6.180395382348e-03
 2.44532000e+00,        +1.414213562373e-01,        +2.654778713576e-01,        -6.131203825903e-03
 2.44534000e+00,        +1.414213562373e-01,        +2.654387493165e-01,        -6.081636392410e-03
 2.44536000e+00,        +1.414213562373e-01,        +2.653998854922e-01,        -6.031694403205e-03
 2.44538000e+00,        +1.414213562373e-01,        +2.653612845316e-01,        -5.981379248145e-03
 2.44540000e+00,        +1.414213562373e-01,        +2.653229510831e-01,        -5.930692386021e-03
 2.44542000e+00,        +1.414213562373e-01,        +2.652848897949e-01,        -5.879635344959e-03
 2.44544000e+00,        +1.414213562373e-01,        +2.652471053146e-01,        -5.828209722782e-03
 2.44546000e+00,        +1.414213562373e-01,        +2.652096022873e-01,        -5.776417187365e-03
 2.44548000e+00,        +1.414213562373e-01,        +2.651723853548e-01,        -5.724259476958e-03
 2.44550000e+00,        +1.414213562373e-01,        +2.651354591542e-01,        -5.671738400496e-03
 2.44552000e+00,        +1.414213562373e-01,        +2.650988283168e-01,        -5.618855837876e-03
 2.44554000e+00,        +1.414213562373e-01,        +2.650624974669e-01,        -5.565613740211e-03
 2.44556000e+00,        +1.414213562373e-01,        +2.650264712202e-01,        -5.512014130077e-03
 2.44558000e+00,        +1.414213562373e-01,        +2.649907541828e-01,        -5.458059101707e-03
 2.44560000e+00,        +1.414213562373e-01,        +2.649553509501e-01,        -5.403750821177e-03
 2.44562000e+00,        +1.414213562373e-01,        +2.649202661049e-01,        -5.349091526571e-03
 2.44564000e+00,        +1.414213562373e-01,        +2.648855042168e-01,        -5.294083528110e-03
 2.44566000e+00,        +1.414213562373e-01,        +2.648510698404e-01,        -5.238729208252e-03
 2.44568000e+00,        +1.414213562373e-01,        +2.648169675141e-01,        -5.183031021772e-03
 2.44570000e+00,        +1.414213562373e-01,        +2.647832017587e-01,        -5.126991495821e-03
 2.44572000e+00,        +1.414213562373e-01,        +2.647497770764e-01,        -5.070613229939e-03
 2.44574000e+00,        +1.414213562373e-01,        +2.647166979490e-01,        -5.013898896054e-03
 2.44576000e+00,        +1.414213562373e-01,        +2.646839688368e-01,        -4.956851238449e-03
 2.44578000e+00,        +1.414213562373e-01,        +2.646515941771e-01,        -4.899473073703e-03
 2.44580000e+00,        +1.414213562373e-01,        +2.646195783829e-01,        -4.841767290591e-03
 2.44582000e+00,        +1.414213562373e-01,        +2.645879258416e-01,        -4.783736849970e-03
 2.44584000e+00,        +1.414213562373e-01,        +2.645566409134e-01,        -4.725384784631e-03
 2.44586000e+00,        +1.414213562373e-01,        +2.645257279302e-01,        -4.666714199113e-03
 2.44588000e+00,        +1.414213562373e-01,        +2.644951911941e-01,        -4.607728269488e-03
 2.44590000e+00,        +1.414213562373e-01,        +2.644650349757e-01,        -4.548430243129e-03
 2.44592000e+00,        +1.414213562373e-01,        +2.644352635133e-01,        -4.488823438438e-03
 2.44594000e+00,        +1.414213562373e-01,        +2.644058810110e-01,        -4.428911244530e-03
 2.44596000e+00,        +1.414213562373e-01,        +2.643768916375e-01,        -4.368697120916e-03
 2.44598000e+00,        +1.414213562373e-01,        +2.643482995249e-01,        -4.308184597122e-03
 2.44600000e+00,        +1.414213562373e-01,        +2.643201087670e-01,        -4.247377272304e-03
 2.44602000e+00,        +1.414213562373e-01,        +2.642923234179e-01,        -4.186278814807e-03
 2.44604000e+00,        +1.414213562373e-01,        +2.642649474910e-01,        -4.124892961715e-03
