        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +7.395989210159e-11,        +4.352985153847e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.653807857701e-16,        +2.236087439702e-06,        +6.054299255441e-15,        +1.390838480138e-04,        +7.084626708025e-11,        +9.579011686892e-01,        +4.044320340472e-11,        +9.290912322314e-01,        +7.623101316170e-13,        +1.030707468542e-02,        +7.146274307694e-13,        +1.641695079382e-02,        +7.929314707742e-13,        +1.072110096760e-02,        +7.559341011227e-13,        +1.736587822852e-02,        +7.932408480661e-13,        +1.072528400902e-02,        +7.560038279951e-13,        +1.736748004589e-02,        +7.567172715179e-13,        +1.023145450886e-02,        +7.091476398574e-13,        +1.629106497712e-02
 2.40002500e+00,        +7.396500657814e-11,        +4.353523959156e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.653575305848e-16,        +2.235618412474e-06,        +6.060404316887e-15,        +1.392068672125e-04,        +7.084893670940e-11,        +9.578710255985e-01,        +4.044614140013e-11,        +9.290437305407e-01,        +7.629240908687e-13,        +1.031466265149e-02,        +7.152030170104e-13,        +1.642814013935e-02,        +7.935369538885e-13,        +1.072854570830e-02,        +7.565025594487e-13,        +1.737678640444e-02,        +7.938452250616e-13,        +1.073271350585e-02,        +7.565718976718e-13,        +1.737837909633e-02,        +7.573341807962e-13,        +1.023908758794e-02,        +7.097257882911e-13,        +1.630232875596e-02
 2.40005000e+00,        +7.397012608348e-11,        +4.354063271775e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.653344907245e-16,        +2.235152209122e-06,        +6.066519770487e-15,        +1.393300784078e-04,        +7.085160762637e-11,        +9.578408389680e-01,        +4.044908072862e-11,        +9.289961629825e-01,        +7.635389212602e-13,        +1.032226064342e-02,        +7.157794082866e-13,        +1.643934328944e-02,        +7.941434356468e-13,        +1.073600219027e-02,        +7.570719618430e-13,        +1.738771153719e-02,        +7.944506047302e-13,        +1.074015480024e-02,        +7.571409129608e-13,        +1.738929514114e-02,        +7.579519465167e-13,        +1.024673049308e-02,        +7.103047286355e-13,        +1.631360603416e-02
 2.40007500e+00,        +7.397525062678e-11,        +4.354603092622e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.653116654995e-16,        +2.234688819556e-06,        +6.072645632639e-15,        +1.394534818323e-04,        +7.085427983355e-11,        +9.578106087267e-01,        +4.045202139259e-11,        +9.289485294569e-01,        +7.641546246329e-13,        +1.032986868119e-02,        +7.163566063518e-13,        +1.645056027186e-02,        +7.947509175698e-13,        +1.074347042877e-02,        +7.576423096972e-13,        +1.739865364494e-02,        +7.950569885701e-13,        +1.074760790715e-02,        +7.577108752456e-13,        +1.740022819828e-02,        +7.585705705754e-13,        +1.025438324505e-02,        +7.108844626910e-13,        +1.632489684067e-02
 2.40010000e+00,        +7.398038021722e-11,        +4.355143422618e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.652890542247e-16,        +2.234228233748e-06,        +6.078781919808e-15,        +1.395770777201e-04,        +7.085695333335e-11,        +9.577803348036e-01,        +4.045496339442e-11,        +9.289008298631e-01,        +7.647712028326e-13,        +1.033748678483e-02,        +7.169346129641e-13,        +1.646179111441e-02,        +7.953594011843e-13,        +1.075095043914e-02,        +7.582136044092e-13,        +1.740961274597e-02,        +7.956643780860e-13,        +1.075507284161e-02,        +7.582817859160e-13,        +1.741117828584e-02,        +7.591900548721e-13,        +1.026204586463e-02,        +7.114649922615e-13,        +1.633620120446e-02
 2.40012500e+00,        +7.398551486403e-11,        +4.355684262687e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.652666562201e-16,        +2.233770441739e-06,        +6.084928648532e-15,        +1.397008663061e-04,        +7.085962812820e-11,        +9.577500171274e-01,        +4.045790673651e-11,        +9.288530641005e-01,        +7.653886577093e-13,        +1.034511497441e-02,        +7.175134298851e-13,        +1.647303584494e-02,        +7.959688880235e-13,        +1.075844223679e-02,        +7.587858473830e-13,        +1.742058885863e-02,        +7.962727747892e-13,        +1.076254961870e-02,        +7.588536463677e-13,        +1.742214542198e-02,        +7.598104013107e-13,        +1.026971837267e-02,        +7.120463191545e-13,        +1.634751915455e-02
 2.40015000e+00,        +7.399065457644e-11,        +4.356225613758e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.652444708101e-16,        +2.233315433632e-06,        +6.091085835413e-15,        +1.398248478264e-04,        +7.086230422052e-11,        +9.577196556264e-01,        +4.046085142126e-11,        +9.288052320678e-01,        +7.660069911174e-13,        +1.035275327002e-02,        +7.180930588803e-13,        +1.648429449137e-02,        +7.965793796271e-13,        +1.076594583718e-02,        +7.593590400290e-13,        +1.743158200142e-02,        +7.968821801975e-13,        +1.077003825360e-02,        +7.594264580032e-13,        +1.743312962499e-02,        +7.604316117989e-13,        +1.027740079003e-02,        +7.126284451813e-13,        +1.635885072001e-02
 2.40017500e+00,        +7.399579936373e-11,        +4.356767476757e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.652224973237e-16,        +2.232863199593e-06,        +6.097253497126e-15,        +1.399490225185e-04,        +7.086498161274e-11,        +9.576892502290e-01,        +4.046379745106e-11,        +9.287573336637e-01,        +7.666262049157e-13,        +1.036040169182e-02,        +7.186735017192e-13,        +1.649556708163e-02,        +7.971908775410e-13,        +1.077346125585e-02,        +7.599331837634e-13,        +1.744259219289e-02,        +7.974925958352e-13,        +1.077753876156e-02,        +7.600002222307e-13,        +1.744413091323e-02,        +7.610536882486e-13,        +1.028509313762e-02,        +7.132113721563e-13,        +1.637019592992e-02
 2.40020000e+00,        +7.400094923518e-11,        +4.357309852619e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.652007350948e-16,        +2.232413729854e-06,        +6.103431650415e-15,        +1.400733906207e-04,        +7.086766030729e-11,        +9.576588008630e-01,        +4.046674482832e-11,        +9.287093687863e-01,        +7.672463009673e-13,        +1.036806026000e-02,        +7.192547601750e-13,        +1.650685364372e-02,        +7.978033833175e-13,        +1.078098850843e-02,        +7.605082800090e-13,        +1.745361945173e-02,        +7.981040232329e-13,        +1.078505115788e-02,        +7.605749404649e-13,        +1.745514930520e-02,        +7.616766325758e-13,        +1.029279543638e-02,        +7.137951018979e-13,        +1.638155481343e-02
 2.40022500e+00,        +7.400610420012e-11,        +4.357852742277e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.651791834617e-16,        +2.231967014708e-06,        +6.109620312089e-15,        +1.401979523727e-04,        +7.087034030660e-11,        +9.576283074563e-01,        +4.046969355547e-11,        +9.286613373337e-01,        +7.678672811396e-13,        +1.037572899478e-02,        +7.198368360249e-13,        +1.651815420566e-02,        +7.984168985154e-13,        +1.078852761059e-02,        +7.610843301944e-13,        +1.746466379671e-02,        +7.987164639281e-13,        +1.079257545794e-02,        +7.611506141268e-13,        +1.746618481948e-02,        +7.623004467004e-13,        +1.030050770730e-02,        +7.143796362280e-13,        +1.639292739971e-02
