        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +4.076887472449e-11,        +4.410283139192e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.715789458386e-15,        +1.892568659432e-04,        +7.941949406729e-14,        +1.800779939989e-03,        +2.873365853476e-11,        +7.047940059406e-01,        +3.278792001800e-11,        +7.434425179332e-01,        +4.470080848441e-12,        +1.096444500529e-01,        +3.679567402577e-12,        +8.343154592227e-02,        +1.547655529321e-12,        +3.796169356598e-02,        +1.731429330788e-12,        +3.925891549685e-02,        +1.407323306939e-12,        +3.451955239014e-02,        +1.675837109887e-12,        +3.799840184849e-02,        +4.514219970022e-12,        +1.107271172071e-01,        +3.698533360863e-12,        +8.386158539337e-02
 2.30020000e+00,        +4.083202506263e-11,        +4.415836411413e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.758944310578e-15,        +1.900210508462e-04,        +7.981413711088e-14,        +1.807452307440e-03,        +2.874257039519e-11,        +7.039222363109e-01,        +3.279385497107e-11,        +7.426419802669e-01,        +4.489612658763e-12,        +1.099532205879e-01,        +3.694639609946e-12,        +8.366794567835e-02,        +1.555236721766e-12,        +3.808865025383e-02,        +1.740016170893e-12,        +3.940399980388e-02,        +1.414000856438e-12,        +3.462970191337e-02,        +1.684047296233e-12,        +3.813654174055e-02,        +4.534114880498e-12,        +1.110431058353e-01,        +3.713747450879e-12,        +8.410065738125e-02
 2.30040000e+00,        +4.089567590830e-11,        +4.421438892805e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.802466570401e-15,        +1.907895247384e-04,        +8.021204302687e-14,        +1.814161520074e-03,        +2.875153514987e-11,        +7.030458480337e-01,        +3.279987226488e-11,        +7.418370593847e-01,        +4.509299565194e-12,        +1.102634805524e-01,        +3.709831607908e-12,        +8.390552708859e-02,        +1.562886796580e-12,        +3.821643148983e-02,        +1.748679132331e-12,        +3.955000113597e-02,        +1.420738175636e-12,        +3.474054760268e-02,        +1.692329925764e-12,        +3.827554709663e-02,        +4.554169050490e-12,        +1.113606499793e-01,        +3.729082885125e-12,        +8.434093460375e-02
 2.30060000e+00,        +4.095983243690e-11,        +4.427091093458e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.846360238702e-15,        +1.915623129267e-04,        +8.061324653814e-14,        +1.820907788802e-03,        +2.876055328526e-11,        +7.021648179240e-01,        +3.280597270346e-11,        +7.410277315490e-01,        +4.529143154943e-12,        +1.105752364080e-01,        +3.725144622279e-12,        +8.414429573820e-02,        +1.570606517643e-12,        +3.834504255021e-02,        +1.757419047164e-12,        +3.969692536394e-02,        +1.427535910520e-12,        +3.485209351671e-02,        +1.700685782812e-12,        +3.841542328609e-02,        +4.574384121985e-12,        +1.116797567234e-01,        +3.744540908428e-12,        +8.458242284559e-02
 2.30080000e+00,        +4.102449989166e-11,        +4.432793530178e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.890629369995e-15,        +1.923394408423e-04,        +8.101778282795e-14,        +1.827691325490e-03,        +2.876962529363e-11,        +7.012791227099e-01,        +3.281215710109e-11,        +7.402139729204e-01,        +4.549145035812e-12,        +1.108884946270e-01,        +3.740579894811e-12,        +8.438425722618e-02,        +1.578396659420e-12,        +3.847448874667e-02,        +1.766236758820e-12,        +3.984477839528e-02,        +1.434394715793e-12,        +3.496434373559e-02,        +1.709115662321e-12,        +3.855617570918e-02,        +4.594761758446e-12,        +1.120004331699e-01,        +3.760122781841e-12,        +8.482512790733e-02
 2.30100000e+00,        +4.108968358470e-11,        +4.438546726591e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.935278073312e-15,        +1.931209340407e-04,        +8.142568754718e-14,        +1.834512342956e-03,        +2.877875167316e-11,        +7.003887390333e-01,        +3.281842628246e-11,        +7.393957595590e-01,        +4.569306836512e-12,        +1.112032616920e-01,        +3.756138683438e-12,        +8.462541716494e-02,        +1.586258007135e-12,        +3.860477542654e-02,        +1.775133122274e-12,        +3.999356617424e-02,        +1.441315255011e-12,        +3.507730236083e-02,        +1.717620370013e-12,        +3.869780979714e-02,        +4.615303645144e-12,        +1.123226864386e-01,        +3.775829782898e-12,        +8.506905560501e-02
 2.30120000e+00,        +4.115538889812e-11,        +4.444351213247e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.980310513072e-15,        +1.939068182013e-04,        +8.183699682170e-14,        +1.841371054965e-03,        +2.878793292798e-11,        +6.994936434507e-01,        +3.282478108281e-11,        +7.385730674247e-01,        +4.589630206991e-12,        +1.115195440955e-01,        +3.771822262525e-12,        +8.486778117991e-02,        +1.594191356947e-12,        +3.873590797291e-02,        +1.784109004234e-12,        +4.014329468192e-02,        +1.448298200728e-12,        +3.519097351537e-02,        +1.726200722565e-12,        +3.884033101208e-02,        +4.636011489502e-12,        +1.126465236662e-01,        +3.791663205866e-12,        +8.531421176985e-02
 2.30140000e+00,        +4.122162128511e-11,        +4.450207527733e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.025730909959e-15,        +1.946971191271e-04,        +8.225174725991e-14,        +1.848267676222e-03,        +2.879716956828e-11,        +6.985938124342e-01,        +3.283122234811e-11,        +7.377458723781e-01,        +4.610116818760e-12,        +1.118373483390e-01,        +3.787631923126e-12,        +8.511135490922e-02,        +1.602197516127e-12,        +3.886789180477e-02,        +1.793165283329e-12,        +4.029396993633e-02,        +1.455344234633e-12,        +3.530536134344e-02,        +1.734857547779e-12,        +3.898374484712e-02,        +4.656887021437e-12,        +1.129719520062e-01,        +3.807624362008e-12,        +8.556060224785e-02
 2.30160000e+00,        +4.128838627101e-11,        +4.456116214780e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.071543541831e-15,        +1.954918627444e-04,        +8.266997596034e-14,        +1.855202422373e-03,        +2.880646211042e-11,        +6.976892223722e-01,        +3.283775093522e-11,        +7.369141501810e-01,        +4.630768365227e-12,        +1.121566809328e-01,        +3.803568973241e-12,        +8.535614400327e-02,        +1.610277303240e-12,        +3.900073237715e-02,        +1.802302850308e-12,        +4.044559799248e-02,        +1.462454047700e-12,        +3.542047001063e-02,        +1.743591684763e-12,        +3.912805682625e-02,        +4.677931993716e-12,        +1.132989786283e-01,        +3.823714579849e-12,        +8.580823289945e-02
 2.30180000e+00,        +4.135568945453e-11,        +4.462077826379e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.117752744626e-15,        +1.962910751023e-04,        +8.309172051949e-14,        +1.862175509990e-03,        +2.881581107700e-11,        +6.967798495703e-01,        +3.284436771207e-11,        +7.360778764974e-01,        +4.651586562043e-12,        +1.124775483953e-01,        +3.819634738084e-12,        +8.560215412433e-02,        +1.618431548336e-12,        +3.913443518130e-02,        +1.811522608227e-12,        +4.059818494241e-02,        +1.469628340334e-12,        +3.553630370374e-02,        +1.752403984114e-12,        +3.927327250445e-02,        +4.699148182312e-12,        +1.136276107180e-01,        +3.839935205445e-12,        +8.605710959913e-02
