        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.026987222704e-01,        -1.226048438112e-01
 2.30020000e+00,        +1.414213562373e-01,        +2.024856642350e-01,        -1.226884703630e-01
 2.30040000e+00,        +1.414213562373e-01,        +2.022716127096e-01,        -1.227719972071e-01
 2.30060000e+00,        +1.414213562373e-01,        +2.020565611625e-01,        -1.228554211501e-01
 2.30080000e+00,        +1.414213562373e-01,        +2.018405030140e-01,        -1.229387389462e-01
 2.30100000e+00,        +1.414213562373e-01,        +2.016234316357e-01,        -1.230219472963e-01
 2.30120000e+00,        +1.414213562373e-01,        +2.014053403503e-01,        -1.231050428473e-01
 2.30140000e+00,        +1.414213562373e-01,        +2.011862224316e-01,        -1.231880221908e-01
 2.30160000e+00,        +1.414213562373e-01,        +2.009660711036e-01,        -1.232708818632e-01
 2.30180000e+00,        +1.414213562373e-01,        +2.007448795406e-01,        -1.233536183437e-01
 2.30200000e+00,        +1.414213562373e-01,        +2.005226408667e-01,        -1.234362280543e-01
 2.30220000e+00,        +1.414213562373e-01,        +2.002993481555e-01,        -1.235187073585e-01
 2.30240000e+00,        +1.414213562373e-01,        +2.000749944299e-01,        -1.236010525604e-01
 2.30260000e+00,        +1.414213562373e-01,        +1.998495726615e-01,        -1.236832599041e-01
 2.30280000e+00,        +1.414213562373e-01,        +1.996230757706e-01,        -1.237653255724e-01
 2.30300000e+00,        +1.414213562373e-01,        +1.993954966256e-01,        -1.238472456857e-01
 2.30320000e+00,        +1.414213562373e-01,        +1.991668280428e-01,        -1.239290163019e-01
 2.30340000e+00,        +1.414213562373e-01,        +1.989370627862e-01,        -1.240106334143e-01
 2.30360000e+00,        +1.414213562373e-01,        +1.987061935669e-01,        -1.240920929514e-01
 2.30380000e+00,        +1.414213562373e-01,        +1.984742130430e-01,        -1.241733907757e-01
 2.30400000e+00,        +1.414213562373e-01,        +1.982411138191e-01,        -1.242545226824e-01
 2.30420000e+00,        +1.414213562373e-01,        +1.980068884464e-01,        -1.243354843986e-01
 2.30440000e+00,        +1.414213562373e-01,        +1.977715294217e-01,        -1.244162715824e-01
 2.30460000e+00,        +1.414213562373e-01,        +1.975350291876e-01,        -1.244968798214e-01
 2.30480000e+00,        +1.414213562373e-01,        +1.972973801322e-01,        -1.245773046320e-01
