        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +6.743603130876e-10,        +6.142820259168e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.812041591898e-13,        +2.687052539615e-04,        +2.712750570074e-12,        +4.416132095067e-03,        +2.697933227327e-10,        +4.000729543193e-01,        +2.520542188804e-10,        +4.103232851461e-01,        +1.229582932352e-10,        +1.823332287634e-01,        +1.017413676648e-10,        +1.656264767196e-01,        +7.827340501238e-11,        +1.160705983037e-01,        +7.408719499421e-11,        +1.206077857864e-01,        +7.708323217961e-11,        +1.143057067322e-01,        +7.346811366605e-11,        +1.195999729219e-01,        +1.239501820211e-10,        +1.838040875412e-01,        +1.025930130702e-10,        +1.670128845412e-01
 2.30020000e+00,        +6.768783598427e-10,        +6.167640675792e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.819287818149e-13,        +2.687761828538e-04,        +2.722922430307e-12,        +4.414852572385e-03,        +2.706592714148e-10,        +3.998639747882e-01,        +2.530592603781e-10,        +4.103015621052e-01,        +1.234581529086e-10,        +1.823934110366e-01,        +1.021528333514e-10,        +1.656270829011e-01,        +7.859487234225e-11,        +1.161137318092e-01,        +7.439004029586e-11,        +1.206134471936e-01,        +7.740283412984e-11,        +1.143526499323e-01,        +7.376959991189e-11,        +1.196074865409e-01,        +1.244509720062e-10,        +1.838601725059e-01,        +1.030062049057e-10,        +1.670107101246e-01
 2.30040000e+00,        +6.794127835906e-10,        +6.192625394939e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.826581572888e-13,        +2.688471010562e-04,        +2.733160753508e-12,        +4.413573531740e-03,        +2.715300757463e-10,        +3.996540575985e-01,        +2.540703195628e-10,        +4.102788451736e-01,        +1.239614163386e-10,        +1.824537590880e-01,        +1.025671183310e-10,        +1.656278424574e-01,        +7.891866764618e-11,        +1.161571721231e-01,        +7.469509659792e-11,        +1.206194333327e-01,        +7.772474428858e-11,        +1.143998849680e-01,        +7.407328576672e-11,        +1.196153182901e-01,        +1.249551779140e-10,        +1.839164362696e-01,        +1.034222283053e-10,        +1.670086945511e-01
 2.30060000e+00,        +6.819637168055e-10,        +6.217775756700e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.833923238718e-13,        +2.689180074431e-04,        +2.743466067965e-12,        +4.412294967391e-03,        +2.724057721989e-10,        +3.994432042146e-01,        +2.550874431197e-10,        +4.102551347962e-01,        +1.244681114112e-10,        +1.825142721584e-01,        +1.029842458286e-10,        +1.656287551342e-01,        +7.924481080724e-11,        +1.162009192783e-01,        +7.500238282980e-11,        +1.206257442607e-01,        +7.804898242408e-11,        +1.144474119381e-01,        +7.437919008430e-11,        +1.196234682541e-01,        +1.254628276810e-10,        +1.839728780127e-01,        +1.038411065635e-10,        +1.670068375361e-01
 2.30080000e+00,        +6.845312932347e-10,        +6.243093114150e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.841313201892e-13,        +2.689889008859e-04,        +2.753838906975e-12,        +4.411016873564e-03,        +2.732863975640e-10,        +3.992314161017e-01,        +2.561106781592e-10,        +4.102304314166e-01,        +1.249782662853e-10,        +1.825749494880e-01,        +1.034042392970e-10,        +1.656298206775e-01,        +7.957332191059e-11,        +1.162449733080e-01,        +7.531191811402e-11,        +1.206323800350e-01,        +7.837556850539e-11,        +1.144952309412e-01,        +7.468733191079e-11,        +1.196319365180e-01,        +1.259739495168e-10,        +1.840294969154e-01,        +1.042628632039e-10,        +1.670051387951e-01
 2.30100000e+00,        +6.871156479123e-10,        +6.268578833481e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.848751852352e-13,        +2.690597802523e-04,        +2.764279808898e-12,        +4.409739244459e-03,        +2.741719889554e-10,        +3.990186947255e-01,        +2.571400722208e-10,        +4.102047354775e-01,        +1.254919093952e-10,        +1.826357903164e-01,        +1.038271224195e-10,        +1.656310388329e-01,        +7.990422124565e-11,        +1.162893342459e-01,        +7.562372176843e-11,        +1.206393407139e-01,        +7.870452270461e-11,        +1.145433420760e-01,        +7.499773048687e-11,        +1.196407231673e-01,        +1.264885719075e-10,        +1.840862921574e-01,        +1.046875219809e-10,        +1.670035980433e-01
 2.30120000e+00,        +6.897169171718e-10,        +6.294234294143e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.856239583767e-13,        +2.691306444067e-04,        +2.774789317212e-12,        +4.408462074242e-03,        +2.750625838124e-10,        +3.988050415528e-01,        +2.581756732778e-10,        +4.101780474204e-01,        +1.260090694537e-10,        +1.826967938824e-01,        +1.042529191126e-10,        +1.656324093458e-01,        +8.023752930844e-11,        +1.163340021258e-01,        +7.593781330830e-11,        +1.206466263561e-01,        +7.903586539910e-11,        +1.145917454413e-01,        +7.531040524989e-11,        +1.196498282880e-01,        +1.270067236179e-10,        +1.841432629182e-01,        +1.051151068826e-10,        +1.670022149961e-01
 2.30140000e+00,        +6.923352386602e-10,        +6.320060888978e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.863776793571e-13,        +2.692014922103e-04,        +2.785367980559e-12,        +4.407185357052e-03,        +2.759582199024e-10,        +3.985904580509e-01,        +2.592175297410e-10,        +4.101503676857e-01,        +1.265297754550e-10,        +1.827579594242e-01,        +1.046816535277e-10,        +1.656339319614e-01,        +8.057326680376e-11,        +1.163789769818e-01,        +7.625421244855e-11,        +1.206542370209e-01,        +7.936961717378e-11,        +1.146404411357e-01,        +7.562537583604e-11,        +1.196592519669e-01,        +1.275284336950e-10,        +1.842004083770e-01,        +1.055456421331e-10,        +1.670009893689e-01
 2.30160000e+00,        +6.949707513515e-10,        +6.346060024367e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.871363883002e-13,        +2.692723225205e-04,        +2.796016352800e-12,        +4.405909086999e-03,        +2.768589353244e-10,        +3.983749456880e-01,        +2.602656904633e-10,        +4.101216967126e-01,        +1.270540566776e-10,        +1.828192861793e-01,        +1.051133500546e-10,        +1.656356064250e-01,        +8.091145464757e-11,        +1.164242588486e-01,        +7.657293910596e-11,        +1.206621727685e-01,        +7.970579882343e-11,        +1.146894292579e-01,        +7.594266208258e-11,        +1.196689942909e-01,        +1.280537314706e-10,        +1.842577277124e-01,        +1.059791521950e-10,        +1.669999208771e-01
 2.30180000e+00,        +6.976235955602e-10,        +6.372233120364e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.879001257142e-13,        +2.693431341916e-04,        +2.806734993070e-12,        +4.404633258160e-03,        +2.777647685120e-10,        +3.981585059332e-01,        +2.613202047438e-10,        +4.100920349393e-01,        +1.275819426874e-10,        +1.828807733847e-01,        +1.055480333231e-10,        +1.656374324815e-01,        +8.125211396930e-11,        +1.164698477609e-01,        +7.689401340140e-11,        +1.206704336595e-01,        +8.004443135498e-11,        +1.147387099066e-01,        +7.626228403007e-11,        +1.196790553477e-01,        +1.285826465646e-10,        +1.843152201029e-01,        +1.064156617721e-10,        +1.669990092359e-01
 2.30200000e+00,        +7.002939129554e-10,        +6.398581610844e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.886689324953e-13,        +2.694139260743e-04,        +2.817524465830e-12,        +4.403357864585e-03,        +2.786757582361e-10,        +3.979411402564e-01,        +2.623811223320e-10,        +4.100613828029e-01,        +1.281134633408e-10,        +1.829424202763e-01,        +1.059857282061e-10,        +1.656394098756e-01,        +8.159526611417e-11,        +1.165157437537e-01,        +7.721745566207e-11,        +1.206790197553e-01,        +8.038553598987e-11,        +1.147882831805e-01,        +7.658426192460e-11,        +1.196894352255e-01,        +1.291152088879e-10,        +1.843728847263e-01,        +1.068551958115e-10,        +1.669982541606e-01
 2.30220000e+00,        +7.029818465749e-10,        +6.425106943647e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.894428499320e-13,        +2.694846970160e-04,        +2.828385340919e-12,        +4.402082900295e-03,        +2.795919436084e-10,        +3.977228501285e-01,        +2.634484934326e-10,        +4.100297407393e-01,        +1.286486487875e-10,        +1.830042260896e-01,        +1.064264598221e-10,        +1.656415383518e-01,        +8.194093264564e-11,        +1.165619468623e-01,        +7.754328642383e-11,        +1.206879311176e-01,        +8.072913416645e-11,        +1.148381491781e-01,        +7.690861622009e-11,        +1.197001340128e-01,        +1.296514486452e-10,        +1.844307207603e-01,        +1.072977795070e-10,        +1.669976553667e-01
 2.30240000e+00,        +7.056875408392e-10,        +6.451810580723e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.902219197091e-13,        +2.695554458605e-04,        +2.839318193614e-12,        +4.400808359280e-03,        +2.805133640843e-10,        +3.975036370214e-01,        +2.645223687095e-10,        +4.099971091833e-01,        +1.291875294738e-10,        +1.830661900594e-01,        +1.068702535375e-10,        +1.656438176546e-01,        +8.228913534776e-11,        +1.166084571224e-01,        +7.787152643348e-11,        +1.206971678092e-01,        +8.107524754233e-11,        +1.148883079981e-01,        +7.723536758059e-11,        +1.197111517988e-01,        +1.301913963387e-10,        +1.844887273820e-01,        +1.077434383006e-10,        +1.669972125694e-01
 2.30260000e+00,        +7.084111415659e-10,        +6.478693998279e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.910061839118e-13,        +2.696261714483e-04,        +2.850323604678e-12,        +4.399534235503e-03,        +2.814400594661e-10,        +3.972835024080e-01,        +2.656027992905e-10,        +4.099634885689e-01,        +1.297301361457e-10,        +1.831283114195e-01,        +1.073171349699e-10,        +1.656462475283e-01,        +8.263989622763e-11,        +1.166552745697e-01,        +7.820219665112e-11,        +1.207067298932e-01,        +8.142389799687e-11,        +1.149387597390e-01,        +7.756453688263e-11,        +1.197224886732e-01,        +1.307350827707e-10,        +1.845469037680e-01,        +1.081921978863e-10,        +1.669969254838e-01
 2.30280000e+00,        +7.111527959841e-10,        +6.505758686930e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.917956850294e-13,        +2.696968726165e-04,        +2.861402160422e-12,        +4.398260522896e-03,        +2.823720699063e-10,        +3.970624477621e-01,        +2.666898367715e-10,        +4.099288793285e-01,        +1.302764998521e-10,        +1.831905894033e-01,        +1.077671299898e-10,        +1.656488277168e-01,        +8.299323751786e-11,        +1.167023992404e-01,        +7.853531825250e-11,        +1.207166174335e-01,        +8.177510763356e-11,        +1.149895044994e-01,        +7.789614521755e-11,        +1.197341447263e-01,        +1.312825390470e-10,        +1.846052490946e-01,        +1.086440842119e-10,        +1.669967938254e-01
