        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.382970263740e+00,        +8.933687082916e-05,        +1.333699201292e+04,        +1.057294768903e-13,        +5.553703158345e-09
 2.00e+00,        +2.387168096488e+00,        +8.954501022740e-05,        +1.332943115482e+04,        +1.189303532892e-13,        +6.247118809813e-09
 3.00e+00,        +2.451542022359e+00,        +2.820246347252e-05,        +4.346326030898e+04,        +1.254457972640e-13,        +6.589471581727e-09
 4.00e+00,        +2.586346188750e+00,        +6.689861527338e-05,        +1.933034173462e+04,        +1.130071209513e-13,        +5.936308388095e-09
 5.00e+00,        +2.612601759950e+00,        +6.463768161408e-05,        +2.020958746903e+04,        +1.120277867034e-13,        +5.884907615603e-09
 6.00e+00,        +2.739814617030e+00,        +7.394157634501e-05,        +1.852688807474e+04,        +1.237213384211e-13,        +6.499421679772e-09
 7.00e+00,        +2.740269454768e+00,        +7.381234009366e-05,        +1.856240739885e+04,        +1.480679887364e-13,        +7.778419146255e-09
 8.00e+00,        +2.749947483977e+00,        +6.947799221542e-05,        +1.979006155164e+04,        +1.112293776125e-13,        +5.843202491311e-09
