        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.389925138849e+00,        +9.006761369883e-05,        +1.326739458501e+04,        +1.390958915114e-13,        +8.882328912331e-09
 2.00e+00,        +2.451489671494e+00,        +2.816331102244e-05,        +4.352275323208e+04,        +9.623121355552e-14,        +6.145158883592e-09
 3.00e+00,        +2.606298898716e+00,        +6.209404729691e-05,        +2.098670494930e+04,        +8.886810303004e-14,        +5.675121445252e-09
 4.00e+00,        +2.606352294993e+00,        +6.212516035851e-05,        +2.097662429113e+04,        +9.283605302147e-14,        +5.928514986225e-09
 5.00e+00,        +2.723606904528e+00,        +7.808638829296e-05,        +1.743970341815e+04,        +1.203696367841e-13,        +7.686981907996e-09
 6.00e+00,        +2.741752815414e+00,        +7.360662746532e-05,        +1.862436108551e+04,        +1.120042339596e-13,        +7.152780222291e-09
 7.00e+00,        +2.750266832996e+00,        +6.950653060489e-05,        +1.978423329390e+04,        +1.258455093207e-13,        +8.036720894351e-09
 8.00e+00,        +2.751908343439e+00,        +7.072140546145e-05,        +1.945597889629e+04,        +8.565075409496e-14,        +5.469813185357e-09
