        m,                   Q_ext[1],             κ_ext[1] (GHz)
 1.00e+00,        +3.072776732457e+04,        +7.937675607308e-05
 2.00e+00,        +2.994653803346e+11,        +8.675611422894e-12
 3.00e+00,        +8.309452795803e+06,        +3.134976383592e-07
 4.00e+00,        +4.390359846664e+03,        +5.934973941068e-04
 5.00e+00,        +6.102865489321e+07,        -4.426421191864e-08
 6.00e+00,        +4.432602094803e+07,        -6.094751684101e-08
 7.00e+00,        +9.555038881854e+08,        +2.929433821425e-09
 8.00e+00,        +9.482005492115e+13,        +3.037931313475e-14
