        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.42000000e+00,        +1.414213562373e-01,        +2.707068556117e-01,        +5.328683080599e-02
 2.42020000e+00,        +1.414213562373e-01,        +2.707611717913e-01,        +5.324402338102e-02
 2.42040000e+00,        +1.414213562373e-01,        +2.708140748070e-01,        +5.320150002577e-02
 2.42060000e+00,        +1.414213562373e-01,        +2.708656179220e-01,        +5.315926690641e-02
 2.42080000e+00,        +1.414213562373e-01,        +2.709158520129e-01,        +5.311732907812e-02
 2.42100000e+00,        +1.414213562373e-01,        +2.709648256868e-01,        +5.307569059373e-02
 2.42120000e+00,        +1.414213562373e-01,        +2.710125853919e-01,        +5.303435460252e-02
 2.42140000e+00,        +1.414213562373e-01,        +2.710591755240e-01,        +5.299332343977e-02
 2.42160000e+00,        +1.414213562373e-01,        +2.711046385261e-01,        +5.295259870815e-02
 2.42180000e+00,        +1.414213562373e-01,        +2.711490149848e-01,        +5.291218135165e-02
 2.42200000e+00,        +1.414213562373e-01,        +2.711923437203e-01,        +5.287207172267e-02
 2.42220000e+00,        +1.414213562373e-01,        +2.712346618731e-01,        +5.283226964301e-02
 2.42240000e+00,        +1.414213562373e-01,        +2.712760049851e-01,        +5.279277445921e-02
 2.42260000e+00,        +1.414213562373e-01,        +2.713164070780e-01,        +5.275358509286e-02
 2.42280000e+00,        +1.414213562373e-01,        +2.713559007261e-01,        +5.271470008629e-02
 2.42300000e+00,        +1.414213562373e-01,        +2.713945171266e-01,        +5.267611764400e-02
 2.42320000e+00,        +1.414213562373e-01,        +2.714322861655e-01,        +5.263783567040e-02
 2.42340000e+00,        +1.414213562373e-01,        +2.714692364808e-01,        +5.259985180398e-02
 2.42360000e+00,        +1.414213562373e-01,        +2.715053955216e-01,        +5.256216344833e-02
 2.42380000e+00,        +1.414213562373e-01,        +2.715407896047e-01,        +5.252476780042e-02
 2.42400000e+00,        +1.414213562373e-01,        +2.715754439684e-01,        +5.248766187608e-02
 2.42420000e+00,        +1.414213562373e-01,        +2.716093828231e-01,        +5.245084253328e-02
 2.42440000e+00,        +1.414213562373e-01,        +2.716426293994e-01,        +5.241430649314e-02
 2.42460000e+00,        +1.414213562373e-01,        +2.716752059938e-01,        +5.237805035899e-02
 2.42480000e+00,        +1.414213562373e-01,        +2.717071340123e-01,        +5.234207063371e-02
 2.42500000e+00,        +1.414213562373e-01,        +2.717384340113e-01,        +5.230636373535e-02
 2.42520000e+00,        +1.414213562373e-01,        +2.717691257368e-01,        +5.227092601129e-02
 2.42540000e+00,        +1.414213562373e-01,        +2.717992281612e-01,        +5.223575375109e-02
 2.42560000e+00,        +1.414213562373e-01,        +2.718287595186e-01,        +5.220084319804e-02
 2.42580000e+00,        +1.414213562373e-01,        +2.718577373382e-01,        +5.216619055963e-02
 2.42600000e+00,        +1.414213562373e-01,        +2.718861784759e-01,        +5.213179201698e-02
 2.42620000e+00,        +1.414213562373e-01,        +2.719140991447e-01,        +5.209764373336e-02
 2.42640000e+00,        +1.414213562373e-01,        +2.719415149426e-01,        +5.206374186181e-02
 2.42660000e+00,        +1.414213562373e-01,        +2.719684408807e-01,        +5.203008255203e-02
 2.42680000e+00,        +1.414213562373e-01,        +2.719948914081e-01,        +5.199666195653e-02
 2.42700000e+00,        +1.414213562373e-01,        +2.720208804371e-01,        +5.196347623619e-02
 2.42720000e+00,        +1.414213562373e-01,        +2.720464213662e-01,        +5.193052156513e-02
 2.42740000e+00,        +1.414213562373e-01,        +2.720715271023e-01,        +5.189779413520e-02
 2.42760000e+00,        +1.414213562373e-01,        +2.720962100818e-01,        +5.186529015981e-02
 2.42780000e+00,        +1.414213562373e-01,        +2.721204822910e-01,        +5.183300587744e-02
 2.42800000e+00,        +1.414213562373e-01,        +2.721443552845e-01,        +5.180093755469e-02
 2.42820000e+00,        +1.414213562373e-01,        +2.721678402041e-01,        +5.176908148900e-02
 2.42840000e+00,        +1.414213562373e-01,        +2.721909477956e-01,        +5.173743401097e-02
 2.42860000e+00,        +1.414213562373e-01,        +2.722136884254e-01,        +5.170599148645e-02
 2.42880000e+00,        +1.414213562373e-01,        +2.722360720965e-01,        +5.167475031829e-02
 2.42900000e+00,        +1.414213562373e-01,        +2.722581084630e-01,        +5.164370694791e-02
 2.42920000e+00,        +1.414213562373e-01,        +2.722798068446e-01,        +5.161285785652e-02
 2.42940000e+00,        +1.414213562373e-01,        +2.723011762401e-01,        +5.158219956628e-02
 2.42960000e+00,        +1.414213562373e-01,        +2.723222253404e-01,        +5.155172864115e-02
 2.42980000e+00,        +1.414213562373e-01,        +2.723429625408e-01,        +5.152144168765e-02
 2.43000000e+00,        +1.414213562373e-01,        +2.723633959528e-01,        +5.149133535540e-02
 2.43020000e+00,        +1.414213562373e-01,        +2.723835334152e-01,        +5.146140633756e-02
