        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.42000000e+00,        +1.916101294083e-10,        +2.163507096600e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.058140529539e-13,        +5.522362167420e-04,        +1.484221749746e-12,        +6.860258291171e-03,        +2.987340047956e-11,        +1.559072089342e-01,        +6.634926370089e-11,        +3.066745831578e-01,        +5.055541117900e-11,        +2.638451909360e-01,        +3.842734042473e-11,        +1.776159666179e-01,        +2.878815879626e-11,        +1.502434077215e-01,        +3.307355428221e-11,        +1.528700984350e-01,        +3.382319953964e-11,        +1.765209367797e-01,        +3.497710435228e-11,        +1.616685445925e-01,        +4.700717299628e-11,        +2.453271815089e-01,        +3.700764061199e-11,        +1.710539367777e-01
 2.42020000e+00,        +1.877542672684e-10,        +2.124731618344e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.033862972036e-13,        +5.506468572337e-04,        +1.449684158861e-12,        +6.822904814638e-03,        +2.968008396337e-11,        +1.580794108980e-01,        +6.585100247438e-11,        +3.099262132960e-01,        +4.936203880845e-11,        +2.629076799511e-01,        +3.752046559976e-11,        +1.765891996703e-01,        +2.818550675942e-11,        +1.501191273545e-01,        +3.237246157652e-11,        +1.523602383333e-01,        +3.312631603407e-11,        +1.764344241866e-01,        +3.423854406293e-11,        +1.611429122028e-01,        +4.587348176962e-11,        +2.443272391995e-01,        +3.612399744086e-11,        +1.700167547232e-01
 2.42040000e+00,        +1.840311357968e-10,        +2.087284716757e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.010401601927e-13,        +5.490383991560e-04,        +1.416313606648e-12,        +6.785435620152e-03,        +2.949445095633e-11,        +1.602688090177e-01,        +6.537024056516e-11,        +3.131831514903e-01,        +4.820960289411e-11,        +2.619643827409e-01,        +3.664485818288e-11,        +1.755623365068e-01,        +2.760335962597e-11,        +1.499928775990e-01,        +3.169504091348e-11,        +1.518481913800e-01,        +3.245244484319e-11,        +1.763421428808e-01,        +3.352465621139e-11,        +1.606137195479e-01,        +4.477917742700e-11,        +2.433239203416e-01,        +3.527101296554e-11,        +1.689803632555e-01
 2.42060000e+00,        +1.804350326754e-10,        +2.051109400679e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +9.877215758945e-14,        +5.474111990610e-04,        +1.384060110499e-12,        +6.747860987039e-03,        +2.931615058515e-11,        +1.624748262600e-01,        +6.490621245545e-11,        +3.164444199513e-01,        +4.709634368759e-11,        +2.610155189337e-01,        +3.579917074821e-11,        +1.745356475688e-01,        +2.704084373763e-11,        +1.498647094008e-01,        +3.104028885534e-11,        +1.513341455364e-01,        +3.180062975032e-11,        +1.762442097790e-01,        +3.283440419984e-11,        +1.600811940551e-01,        +4.372254963141e-11,        +2.423174091146e-01,        +3.444735895953e-11,        +1.679450103838e-01
 2.42080000e+00,        +1.769605449048e-10,        +2.016151566779e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +9.657898039265e-14,        +5.457656137113e-04,        +1.352876209802e-12,        +6.710190999990e-03,        +2.914485076963e-11,        +1.646968864461e-01,        +6.445819208793e-11,        +3.197090593289e-01,        +4.602059060885e-11,        +2.600613070762e-01,        +3.498212433222e-11,        +1.735093973520e-01,        +2.649712960411e-11,        +1.497346745760e-01,        +3.040725237763e-11,        +1.508182860786e-01,        +3.116996165987e-11,        +1.761407418622e-01,        +3.216680303782e-11,        +1.595455598074e-01,        +4.270197552500e-11,        +2.413078889872e-01,        +3.365177501690e-11,        +1.669109384998e-01
 2.42100000e+00,        +1.736025324374e-10,        +1.982359836402e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +9.445748508752e-14,        +5.441019999036e-04,        +1.322716823929e-12,        +6.672435546967e-03,        +2.898023710358e-11,        +1.669344144737e-01,        +6.402549059793e-11,        +3.229761288654e-01,        +4.498075720829e-11,        +2.591019645667e-01,        +3.419250455490e-11,        +1.724838443910e-01,        +2.597142941248e-11,        +1.496028257644e-01,        +2.979502604573e-11,        +1.503007955398e-01,        +3.055957601540e-11,        +1.760318561391e-01,        +3.152091648127e-11,        +1.590070374836e-01,        +4.171591473682e-11,        +2.402955426463e-01,        +3.288306468923e-11,        +1.658783843649e-01
 2.42120000e+00,        +1.703561127908e-10,        +1.949685402176e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +9.240468438465e-14,        +5.424207142959e-04,        +1.293539118686e-12,        +6.634604317407e-03,        +2.882201180718e-11,        +1.691868365333e-01,        +6.360745418423e-11,        +3.262447065217e-01,        +4.397533643008e-11,        +2.581377075919e-01,        +3.342915797375e-11,        +1.714592412522e-01,        +2.546299468526e-11,        +1.494692163852e-01,        +2.920274935865e-11,        +1.497818536574e-01,        +2.996865036590e-11,        +1.759176696096e-01,        +3.089585433855e-11,        +1.584658443053e-01,        +4.076290469302e-11,        +2.392805519288e-01,        +3.214009185609e-11,        +1.648475791029e-01
 2.42140000e+00,        +1.672166465848e-10,        +1.918081883805e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +9.041773850973e-14,        +5.407221132371e-04,        +1.265302380721e-12,        +6.596706800704e-03,        +2.866989274606e-11,        +1.714535803200e-01,        +6.320346211015e-11,        +3.295138890774e-01,        +4.300289615927e-11,        +2.571687510638e-01,        +3.269098865687e-11,        +1.704358345329e-01,        +2.497111407859e-11,        +1.493339005930e-01,        +2.862960425013e-11,        +1.492616373256e-01,        +2.939640207241e-11,        +1.757982992292e-01,        +3.029076993411e-11,        +1.579221939890e-01,        +3.984155621137e-11,        +2.382630977543e-01,        +3.142177731509e-11,        +1.638187482004e-01
 2.42160000e+00,        +1.641797239466e-10,        +1.887505192516e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.849394701134e-14,        +5.390065526005e-04,        +1.237967899431e-12,        +6.558752284969e-03,        +2.852361251290e-11,        +1.737340752393e-01,        +6.281292482685e-11,        +3.327827922058e-01,        +4.206207503563e-11,        +2.561953085591e-01,        +3.197695496217e-11,        +1.694138648675e-01,        +2.449511131215e-11,        +1.491969332347e-01,        +2.807481273804e-11,        +1.487403205531e-01,        +2.884208614712e-11,        +1.756738618741e-01,        +2.970485772072e-11,        +1.573762967037e-01,        +3.895054936296e-11,        +2.372433600609e-01,        +3.072709557826e-11,        +1.627921115136e-01
 2.42180000e+00,        +1.612411517322e-10,        +1.857913403620e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.663074105620e-14,        +5.372743876209e-04,        +1.211498855921e-12,        +6.520749856053e-03,        +2.838291756736e-11,        +1.760277526081e-01,        +6.243528221132e-11,        +3.360505505245e-01,        +4.115157851844e-11,        +2.552175922608e-01,        +3.128606651018e-11,        +1.683935669404e-01,        +2.403434322299e-11,        +1.490583698069e-01,        +2.753763471342e-11,        +1.482180744257e-01,        +2.830499321735e-11,        +1.755444743062e-01,        +2.913735103183e-11,        +1.568283590347e-01,        +3.808862958473e-11,        +2.362215177425e-01,        +3.005507186224e-11,        +1.617678832807e-01
