        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.160191628779e-01,        -6.386437732285e-02
 2.30020000e+00,        +1.414213562373e-01,        +2.160030870697e-01,        -6.386722890825e-02
 2.30040000e+00,        +1.414213562373e-01,        +2.159870063217e-01,        -6.387007735498e-02
 2.30060000e+00,        +1.414213562373e-01,        +2.159709206305e-01,        -6.387292266005e-02
 2.30080000e+00,        +1.414213562373e-01,        +2.159548299927e-01,        -6.387576482044e-02
 2.30100000e+00,        +1.414213562373e-01,        +2.159387344049e-01,        -6.387860383312e-02
 2.30120000e+00,        +1.414213562373e-01,        +2.159226338638e-01,        -6.388143969506e-02
 2.30140000e+00,        +1.414213562373e-01,        +2.159065283659e-01,        -6.388427240324e-02
 2.30160000e+00,        +1.414213562373e-01,        +2.158904179078e-01,        -6.388710195462e-02
 2.30180000e+00,        +1.414213562373e-01,        +2.158743024862e-01,        -6.388992834616e-02
 2.30200000e+00,        +1.414213562373e-01,        +2.158581820976e-01,        -6.389275157482e-02
 2.30220000e+00,        +1.414213562373e-01,        +2.158420567385e-01,        -6.389557163753e-02
 2.30240000e+00,        +1.414213562373e-01,        +2.158259264057e-01,        -6.389838853126e-02
 2.30260000e+00,        +1.414213562373e-01,        +2.158097910956e-01,        -6.390120225294e-02
 2.30280000e+00,        +1.414213562373e-01,        +2.157936508047e-01,        -6.390401279950e-02
 2.30300000e+00,        +1.414213562373e-01,        +2.157775055298e-01,        -6.390682016789e-02
 2.30320000e+00,        +1.414213562373e-01,        +2.157613552672e-01,        -6.390962435501e-02
 2.30340000e+00,        +1.414213562373e-01,        +2.157452000135e-01,        -6.391242535781e-02
 2.30360000e+00,        +1.414213562373e-01,        +2.157290397653e-01,        -6.391522317319e-02
 2.30380000e+00,        +1.414213562373e-01,        +2.157128745191e-01,        -6.391801779806e-02
 2.30400000e+00,        +1.414213562373e-01,        +2.156967042714e-01,        -6.392080922934e-02
 2.30420000e+00,        +1.414213562373e-01,        +2.156805290187e-01,        -6.392359746392e-02
 2.30440000e+00,        +1.414213562373e-01,        +2.156643487576e-01,        -6.392638249870e-02
 2.30460000e+00,        +1.414213562373e-01,        +2.156481634845e-01,        -6.392916433059e-02
 2.30480000e+00,        +1.414213562373e-01,        +2.156319731959e-01,        -6.393194295646e-02
 2.30500000e+00,        +1.414213562373e-01,        +2.156157778883e-01,        -6.393471837319e-02
