        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.389456937614e+00,        +5.217628572435e-04,        +2.289792155007e+03,        +9.788106565916e-14,        +6.626822299032e-09
 2.00e+00,        +2.451631080641e+00,        +1.610187729733e-04,        +7.612873457727e+03,        +1.251232220296e-13,        +8.471341616576e-09
 3.00e+00,        +2.606464112325e+00,        +6.553699465602e-05,        +1.988544124452e+04,        +1.071297883207e-13,        +7.253442420008e-09
 4.00e+00,        +2.606698956361e+00,        +7.656333295347e-05,        +1.702315492894e+04,        +1.311739083626e-13,        +8.881399589941e-09
 5.00e+00,        +2.722285143743e+00,        +7.890456169960e-05,        +1.725049278679e+04,        +1.021242931228e-13,        +6.914778235834e-09
 6.00e+00,        +2.741221293409e+00,        +4.291502127497e-04,        +3.193778361937e+03,        +8.412129445966e-14,        +5.695838721963e-09
 7.00e+00,        +2.750447774625e+00,        +7.017490678058e-05,        +1.959708891470e+04,        +1.448388877042e-13,        +9.807044861260e-09
 8.00e+00,        +2.791875167018e+00,        +1.256951587594e-04,        +1.110573866728e+04,        +7.977899352224e-14,        +5.401907699344e-09
