        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.661731153591e-11,        +2.222965131504e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.810159696334e-17,        +8.173272054522e-07,        +6.532767340251e-15,        +2.938762847724e-04,        +4.442674397801e-11,        +9.530095690694e-01,        +2.005019986813e-11,        +9.019574614095e-01,        +5.640091146564e-13,        +1.209870531083e-02,        +5.239602758928e-13,        +2.357033263667e-02,        +5.169195666452e-13,        +1.108857524413e-02,        +4.841676314084e-13,        +2.178026207189e-02,        +5.169467431195e-13,        +1.108915821371e-02,        +4.841969193287e-13,        +2.178157958785e-02,        +5.638396794260e-13,        +1.209507071191e-02,        +5.237496573593e-13,        +2.356085797013e-02
 2.40002500e+00,        +4.662152783274e-11,        +2.223388514216e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.814526663192e-17,        +8.181899737128e-07,        +6.541832032006e-15,        +2.942280213368e-04,        +4.442850302804e-11,        +9.529611124594e-01,        +2.005196552217e-11,        +9.018651213659e-01,        +5.646089933220e-13,        +1.211047813250e-02,        +5.245149583990e-13,        +2.359079193966e-02,        +5.175283830394e-13,        +1.110063112681e-02,        +4.847339410047e-13,        +2.180158518880e-02,        +5.175555733052e-13,        +1.110121433948e-02,        +4.847632424612e-13,        +2.180290306268e-02,        +5.644393673996e-13,        +1.210683977206e-02,        +5.243041137117e-13,        +2.358130890573e-02
 2.40005000e+00,        +4.662575050146e-11,        +2.223812534130e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.818900807042e-17,        +8.190540132801e-07,        +6.550914790288e-15,        +2.945803519743e-04,        +4.443026364833e-11,        +9.529125680654e-01,        +2.005373271986e-11,        +9.017726275073e-01,        +5.652100607311e-13,        +1.212227266376e-02,        +5.250707412688e-13,        +2.361128616780e-02,        +5.181383719398e-13,        +1.111270845761e-02,        +4.853013393115e-13,        +2.182294289035e-02,        +5.181655760076e-13,        +1.111329191347e-02,        +4.853306543019e-13,        +2.182426112154e-02,        +5.650402437777e-13,        +1.211863053572e-02,        +5.248596700401e-13,        +2.360179475495e-02
 2.40007500e+00,        +4.662997955827e-11,        +2.224237192862e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.823282147410e-17,        +8.199193273574e-07,        +6.560015662238e-15,        +2.949332779476e-04,        +4.443202584258e-11,        +9.528639356803e-01,        +2.005550146480e-11,        +9.016799795079e-01,        +5.658123199311e-13,        +1.213408895503e-02,        +5.256276273312e-13,        +2.363181539352e-02,        +5.187495364216e-13,        +1.112480728784e-02,        +4.858698291884e-13,        +2.184433525110e-02,        +5.187767543017e-13,        +1.112539098700e-02,        +4.858991577106e-13,        +2.184565383898e-02,        +5.656423116071e-13,        +1.213044305328e-02,        +5.254163291723e-13,        +2.362231559020e-02
 2.40010000e+00,        +4.663421501937e-11,        +2.224662492034e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.827670703887e-17,        +8.207859191576e-07,        +6.569134695152e-15,        +2.952868005225e-04,        +4.443378961454e-11,        +9.528152150965e-01,        +2.005727176063e-11,        +9.015871770416e-01,        +5.664157739794e-13,        +1.214592705687e-02,        +5.261856194242e-13,        +2.365237968942e-02,        +5.193618795698e-13,        +1.113692766897e-02,        +4.864394135044e-13,        +2.186576234580e-02,        +5.193891112728e-13,        +1.113751161153e-02,        +4.864687555561e-13,        +2.186708128977e-02,        +5.662455739443e-13,        +1.214227737529e-02,        +5.259740939455e-13,        +2.364287148405e-02
 2.40012500e+00,        +4.663845690105e-11,        +2.225088433273e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.832066496126e-17,        +8.216537919031e-07,        +6.578271936483e-15,        +2.956409209680e-04,        +4.443555496794e-11,        +9.527664061059e-01,        +2.005904361098e-11,        +9.014942197810e-01,        +5.670204259435e-13,        +1.215778701998e-02,        +5.267447203952e-13,        +2.367297912831e-02,        +5.199754044799e-13,        +1.114906965261e-02,        +4.870100951379e-13,        +2.188722424939e-02,        +5.200026500161e-13,        +1.114965383866e-02,        +4.870394507169e-13,        +2.188854354882e-02,        +5.668500338559e-13,        +1.215413355246e-02,        +5.265329672061e-13,        +2.366346250929e-02
 2.40015000e+00,        +4.664270521964e-11,        +2.225515018212e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.836469543848e-17,        +8.225229488261e-07,        +6.587427433838e-15,        +2.959956405566e-04,        +4.443732190654e-11,        +9.527175084996e-01,        +2.006081701947e-11,        +9.014011073981e-01,        +5.676262789012e-13,        +1.216966889524e-02,        +5.273049331013e-13,        +2.369361378316e-02,        +5.205901142569e-13,        +1.116123329051e-02,        +4.875818769765e-13,        +2.190872103700e-02,        +5.206173736368e-13,        +1.116181772016e-02,        +4.876112460805e-13,        +2.191004069127e-02,        +5.674556944187e-13,        +1.216601163562e-02,        +5.270929518101e-13,        +2.368408873887e-02
 2.40017500e+00,        +4.664695999152e-11,        +2.225942248486e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.840879866840e-17,        +8.233933931681e-07,        +6.596601234980e-15,        +2.963509605636e-04,        +4.443909043411e-11,        +9.526685220684e-01,        +2.006259198977e-11,        +9.013078395641e-01,        +5.682333359402e-13,        +1.218157273365e-02,        +5.278662604087e-13,        +2.371428372716e-02,        +5.212060120164e-13,        +1.117341863459e-02,        +4.881547619174e-13,        +2.193025278394e-02,        +5.212332852503e-13,        +1.117400330793e-02,        +4.881841445440e-13,        +2.193157279242e-02,        +5.680625587198e-13,        +1.217791167577e-02,        +5.276540506229e-13,        +2.370475024596e-02
 2.40020000e+00,        +4.665122123314e-11,        +2.226370125739e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.845297484951e-17,        +8.242651281805e-07,        +6.605793387829e-15,        +2.967068822680e-04,        +4.444086055442e-11,        +9.526194466020e-01,        +2.006436852555e-11,        +9.012144159492e-01,        +5.688416001586e-13,        +1.219349858637e-02,        +5.284287051934e-13,        +2.373498903368e-02,        +5.218231008837e-13,        +1.118562573691e-02,        +4.887287528671e-13,        +2.195181956571e-02,        +5.218503879820e-13,        +1.118621065404e-02,        +4.887581490140e-13,        +2.195313992779e-02,        +5.686706298561e-13,        +1.218983372406e-02,        +5.282162665191e-13,        +2.372544710389e-02
 2.40022500e+00,        +4.665548896098e-11,        +2.226798651620e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.849722418100e-17,        +8.251381571244e-07,        +6.615003940463e-15,        +2.970634069520e-04,        +4.444263227127e-11,        +9.525702818900e-01,        +2.006614663048e-11,        +9.011208362229e-01,        +5.694510746646e-13,        +1.220544650472e-02,        +5.289922703407e-13,        +2.375572977628e-02,        +5.224413839947e-13,        +1.119785464968e-02,        +4.893038527416e-13,        +2.197342145800e-02,        +5.224686849677e-13,        +1.119843981069e-02,        +4.893332624064e-13,        +2.197474217305e-02,        +5.692799109353e-13,        +1.220177783179e-02,        +5.287796023834e-13,        +2.374617938621e-02
