        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.40000000e+00,        -4.376321441821e-02,        +1.233613606323e+02
 2.40002500e+00,        -4.374714601057e-02,        +1.233197327537e+02
 2.40005000e+00,        -4.373109228799e-02,        +1.232781170987e+02
 2.40007500e+00,        -4.371505321973e-02,        +1.232365136215e+02
 2.40010000e+00,        -4.369902877507e-02,        +1.231949222759e+02
 2.40012500e+00,        -4.368301892342e-02,        +1.231533430162e+02
 2.40015000e+00,        -4.366702363427e-02,        +1.231117757965e+02
 2.40017500e+00,        -4.365104287717e-02,        +1.230702205709e+02
 2.40020000e+00,        -4.363507662178e-02,        +1.230286772936e+02
 2.40022500e+00,        -4.361912483781e-02,        +1.229871459188e+02
 2.40025000e+00,        -4.360318749509e-02,        +1.229456264007e+02
 2.40027500e+00,        -4.358726456352e-02,        +1.229041186937e+02
 2.40030000e+00,        -4.357135601307e-02,        +1.228626227521e+02
 2.40032500e+00,        -4.355546181381e-02,        +1.228211385301e+02
 2.40035000e+00,        -4.353958193588e-02,        +1.227796659822e+02
 2.40037500e+00,        -4.352371634953e-02,        +1.227382050628e+02
 2.40040000e+00,        -4.350786502503e-02,        +1.226967557262e+02
 2.40042500e+00,        -4.349202793282e-02,        +1.226553179269e+02
 2.40045000e+00,        -4.347620504333e-02,        +1.226138916195e+02
 2.40047500e+00,        -4.346039632713e-02,        +1.225724767584e+02
 2.40050000e+00,        -4.344460175487e-02,        +1.225310732981e+02
 2.40052500e+00,        -4.342882129726e-02,        +1.224896811932e+02
 2.40055000e+00,        -4.341305492509e-02,        +1.224483003983e+02
 2.40057500e+00,        -4.339730260926e-02,        +1.224069308680e+02
 2.40060000e+00,        -4.338156432071e-02,        +1.223655725570e+02
 2.40062500e+00,        -4.336584003049e-02,        +1.223242254199e+02
 2.40065000e+00,        -4.335012970971e-02,        +1.222828894114e+02
 2.40067500e+00,        -4.333443332959e-02,        +1.222415644863e+02
 2.40070000e+00,        -4.331875086139e-02,        +1.222002505993e+02
 2.40072500e+00,        -4.330308227649e-02,        +1.221589477051e+02
 2.40075000e+00,        -4.328742754632e-02,        +1.221176557585e+02
 2.40077500e+00,        -4.327178664239e-02,        +1.220763747145e+02
 2.40080000e+00,        -4.325615953631e-02,        +1.220351045277e+02
 2.40082500e+00,        -4.324054619974e-02,        +1.219938451531e+02
 2.40085000e+00,        -4.322494660447e-02,        +1.219525965456e+02
 2.40087500e+00,        -4.320936072229e-02,        +1.219113586601e+02
 2.40090000e+00,        -4.319378852514e-02,        +1.218701314515e+02
 2.40092500e+00,        -4.317822998501e-02,        +1.218289148749e+02
 2.40095000e+00,        -4.316268507395e-02,        +1.217877088850e+02
 2.40097500e+00,        -4.314715376413e-02,        +1.217465134371e+02
 2.40100000e+00,        -4.313163602776e-02,        +1.217053284861e+02
 2.40102500e+00,        -4.311613183711e-02,        +1.216641539870e+02
 2.40105000e+00,        -4.310064116463e-02,        +1.216229898950e+02
 2.40107500e+00,        -4.308516398271e-02,        +1.215818361651e+02
 2.40110000e+00,        -4.306970026391e-02,        +1.215406927524e+02
 2.40112500e+00,        -4.305424998084e-02,        +1.214995596121e+02
 2.40115000e+00,        -4.303881310618e-02,        +1.214584366994e+02
 2.40117500e+00,        -4.302338961268e-02,        +1.214173239693e+02
 2.40120000e+00,        -4.300797947318e-02,        +1.213762213771e+02
 2.40122500e+00,        -4.299258266061e-02,        +1.213351288781e+02
 2.40125000e+00,        -4.297719914797e-02,        +1.212940464274e+02
 2.40127500e+00,        -4.296182890828e-02,        +1.212529739803e+02
 2.40130000e+00,        -4.294647191471e-02,        +1.212119114921e+02
 2.40132500e+00,        -4.293112814048e-02,        +1.211708589180e+02
 2.40135000e+00,        -4.291579755886e-02,        +1.211298162134e+02
 2.40137500e+00,        -4.290048014324e-02,        +1.210887833337e+02
 2.40140000e+00,        -4.288517586703e-02,        +1.210477602340e+02
 2.40142500e+00,        -4.286988470377e-02,        +1.210067468699e+02
 2.40145000e+00,        -4.285460662704e-02,        +1.209657431967e+02
 2.40147500e+00,        -4.283934161051e-02,        +1.209247491698e+02
 2.40150000e+00,        -4.282408962791e-02,        +1.208837647445e+02
 2.40152500e+00,        -4.280885065306e-02,        +1.208427898764e+02
 2.40155000e+00,        -4.279362465984e-02,        +1.208018245209e+02
 2.40157500e+00,        -4.277841162220e-02,        +1.207608686334e+02
 2.40160000e+00,        -4.276321151419e-02,        +1.207199221695e+02
 2.40162500e+00,        -4.274802430991e-02,        +1.206789850845e+02
 2.40165000e+00,        -4.273284998354e-02,        +1.206380573341e+02
 2.40167500e+00,        -4.271768850932e-02,        +1.205971388737e+02
 2.40170000e+00,        -4.270253986158e-02,        +1.205562296589e+02
 2.40172500e+00,        -4.268740401472e-02,        +1.205153296452e+02
 2.40175000e+00,        -4.267228094323e-02,        +1.204744387882e+02
 2.40177500e+00,        -4.265717062163e-02,        +1.204335570435e+02
 2.40180000e+00,        -4.264207302453e-02,        +1.203926843666e+02
 2.40182500e+00,        -4.262698812663e-02,        +1.203518207133e+02
 2.40185000e+00,        -4.261191590268e-02,        +1.203109660390e+02
 2.40187500e+00,        -4.259685632753e-02,        +1.202701202995e+02
 2.40190000e+00,        -4.258180937606e-02,        +1.202292834503e+02
 2.40192500e+00,        -4.256677502324e-02,        +1.201884554471e+02
 2.40195000e+00,        -4.255175324413e-02,        +1.201476362457e+02
 2.40197500e+00,        -4.253674401385e-02,        +1.201068258016e+02
 2.40200000e+00,        -4.252174730755e-02,        +1.200660240705e+02
 2.40202500e+00,        -4.250676310053e-02,        +1.200252310083e+02
 2.40205000e+00,        -4.249179136810e-02,        +1.199844465705e+02
 2.40207500e+00,        -4.247683208566e-02,        +1.199436707129e+02
 2.40210000e+00,        -4.246188522868e-02,        +1.199029033913e+02
 2.40212500e+00,        -4.244695077270e-02,        +1.198621445613e+02
 2.40215000e+00,        -4.243202869334e-02,        +1.198213941787e+02
 2.40217500e+00,        -4.241711896624e-02,        +1.197806521994e+02
 2.40220000e+00,        -4.240222156720e-02,        +1.197399185790e+02
 2.40222500e+00,        -4.238733647202e-02,        +1.196991932734e+02
 2.40225000e+00,        -4.237246365657e-02,        +1.196584762382e+02
 2.40227500e+00,        -4.235760309683e-02,        +1.196177674295e+02
 2.40230000e+00,        -4.234275476882e-02,        +1.195770668028e+02
 2.40232500e+00,        -4.232791864862e-02,        +1.195363743141e+02
 2.40235000e+00,        -4.231309471243e-02,        +1.194956899191e+02
 2.40237500e+00,        -4.229828293646e-02,        +1.194550135738e+02
 2.40240000e+00,        -4.228348329701e-02,        +1.194143452339e+02
 2.40242500e+00,        -4.226869577045e-02,        +1.193736848552e+02
 2.40245000e+00,        -4.225392033325e-02,        +1.193330323937e+02
 2.40247500e+00,        -4.223915696189e-02,        +1.192923878051e+02
 2.40250000e+00,        -4.222440563293e-02,        +1.192517510454e+02
 2.40252500e+00,        -4.220966632306e-02,        +1.192111220703e+02
 2.40255000e+00,        -4.219493900896e-02,        +1.191705008359e+02
 2.40257500e+00,        -4.218022366742e-02,        +1.191298872978e+02
 2.40260000e+00,        -4.216552027528e-02,        +1.190892814121e+02
 2.40262500e+00,        -4.215082880944e-02,        +1.190486831346e+02
 2.40265000e+00,        -4.213614924693e-02,        +1.190080924212e+02
 2.40267500e+00,        -4.212148156476e-02,        +1.189675092277e+02
 2.40270000e+00,        -4.210682574006e-02,        +1.189269335102e+02
 2.40272500e+00,        -4.209218175001e-02,        +1.188863652244e+02
 2.40275000e+00,        -4.207754957184e-02,        +1.188458043263e+02
 2.40277500e+00,        -4.206292918291e-02,        +1.188052507718e+02
 2.40280000e+00,        -4.204832056058e-02,        +1.187647045168e+02
 2.40282500e+00,        -4.203372368228e-02,        +1.187241655172e+02
 2.40285000e+00,        -4.201913852556e-02,        +1.186836337289e+02
 2.40287500e+00,        -4.200456506801e-02,        +1.186431091079e+02
 2.40290000e+00,        -4.199000328723e-02,        +1.186025916100e+02
 2.40292500e+00,        -4.197545316097e-02,        +1.185620811912e+02
 2.40295000e+00,        -4.196091466700e-02,        +1.185215778074e+02
 2.40297500e+00,        -4.194638778318e-02,        +1.184810814145e+02
 2.40300000e+00,        -4.193187248740e-02,        +1.184405919684e+02
 2.40302500e+00,        -4.191736875766e-02,        +1.184001094250e+02
 2.40305000e+00,        -4.190287657199e-02,        +1.183596337403e+02
 2.40307500e+00,        -4.188839590847e-02,        +1.183191648702e+02
 2.40310000e+00,        -4.187392674534e-02,        +1.182787027706e+02
 2.40312500e+00,        -4.185946906078e-02,        +1.182382473974e+02
 2.40315000e+00,        -4.184502283312e-02,        +1.181977987065e+02
 2.40317500e+00,        -4.183058804071e-02,        +1.181573566538e+02
