        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +4.094858264921e-11,        +4.429070750598e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.817358572167e-15,        +1.909066948455e-04,        +8.568003601749e-14,        +1.934492376441e-03,        +2.869364836087e-11,        +7.007238469442e-01,        +3.277068420766e-11,        +7.398997679872e-01,        +4.537211056867e-12,        +1.108026398798e-01,        +3.735046076135e-12,        +8.433024186010e-02,        +1.589573540668e-12,        +3.881876826569e-02,        +1.776759584751e-12,        +4.011585465215e-02,        +1.447076299123e-12,        +3.533886170174e-02,        +1.721323274307e-12,        +3.886420812028e-02,        +4.590969322766e-12,        +1.121154634849e-01,        +3.761497826724e-12,        +8.492747211627e-02
 2.30020000e+00,        +4.101415985620e-11,        +4.434862499833e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.860612210777e-15,        +1.916560582574e-04,        +8.612204051907e-14,        +1.941932597060e-03,        +2.870257387179e-11,        +6.998210855086e-01,        +3.277679859866e-11,        +7.390713601581e-01,        +4.557555528407e-12,        +1.111215137500e-01,        +3.750738692722e-12,        +8.457395675431e-02,        +1.597542204778e-12,        +3.895099181305e-02,        +1.785770312280e-12,        +4.026664439647e-02,        +1.454091452562e-12,        +3.545340091473e-02,        +1.729944652254e-12,        +3.900785317063e-02,        +4.611744077926e-12,        +1.124427293914e-01,        +3.777383571100e-12,        +8.517476181600e-02
 2.30040000e+00,        +4.108027317234e-11,        +4.440706959627e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.904241935336e-15,        +1.924096731825e-04,        +8.656781767193e-14,        +1.949415227327e-03,        +2.871155415277e-11,        +6.989134184264e-01,        +3.278299951405e-11,        +7.382382988138e-01,        +4.578066543558e-12,        +1.114419693450e-01,        +3.766559884936e-12,        +8.481892453567e-02,        +1.605585198668e-12,        +3.908409255052e-02,        +1.794863077233e-12,        +4.041840845503e-02,        +1.461170939832e-12,        +3.556867632556e-02,        +1.738644037624e-12,        +3.915241544717e-02,        +4.632690239538e-12,        +1.127716512523e-01,        +3.793399849903e-12,        +8.542333201427e-02
 2.30060000e+00,        +4.114692833642e-11,        +4.446604695547e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.948251948693e-15,        +1.931675648716e-04,        +8.701740905927e-14,        +1.956940520178e-03,        +2.872058972740e-11,        +6.980008201968e-01,        +3.278928783133e-11,        +7.374005578721e-01,        +4.598745866196e-12,        +1.117640137946e-01,        +3.782511014350e-12,        +8.506515135330e-02,        +1.613703373586e-12,        +3.921807626544e-02,        +1.804038805015e-12,        +4.057115324018e-02,        +1.468315476704e-12,        +3.568469229826e-02,        +1.747422301334e-12,        +3.929790077997e-02,        +4.653809638929e-12,        +1.131022369612e-01,        +3.809548050833e-12,        +8.567318913346e-02
 2.30080000e+00,        +4.121413116533e-11,        +4.452556280887e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.992646511954e-15,        +1.939297587008e-04,        +8.747085683660e-14,        +1.964508729785e-03,        +2.872968112582e-11,        +6.970832652172e-01,        +3.279566443962e-11,        +7.365581111328e-01,        +4.619595283949e-12,        +1.120876542421e-01,        +3.798593460910e-12,        +8.531264337334e-02,        +1.621897593004e-12,        +3.935294878588e-02,        +1.813298434117e-12,        +4.072488520585e-02,        +1.475525788900e-12,        +3.580145321955e-02,        +1.756280326471e-12,        +3.944431503336e-02,        +4.675104132314e-12,        +1.134344944349e-01,        +3.825829580389e-12,        +8.592433961614e-02
 2.30100000e+00,        +4.128188755533e-11,        +4.458562296793e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.037429945440e-15,        +1.946962801705e-04,        +8.792820374115e-14,        +1.972120111552e-03,        +2.873882888482e-11,        +6.961607277840e-01,        +3.280213023991e-11,        +7.357109322776e-01,        +4.640616608574e-12,        +1.124128978442e-01,        +3.814808623235e-12,        +8.556140677856e-02,        +1.630168732825e-12,        +3.948871598084e-02,        +1.822642916332e-12,        +4.087961084772e-02,        +1.482802612260e-12,        +3.591896349877e-02,        +1.765219008496e-12,        +3.959166410583e-02,        +4.696575601201e-12,        +1.137684316132e-01,        +3.842245864171e-12,        +8.617678992473e-02
 2.30120000e+00,        +4.135020348335e-11,        +4.464623332392e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.082606629662e-15,        +1.954671549057e-04,        +8.838949310147e-14,        +1.979774922112e-03,        +2.874803354794e-11,        +6.952331820933e-01,        +3.280868614521e-11,        +7.348589948715e-01,        +4.661811676351e-12,        +1.127397517700e-01,        +3.831157918914e-12,        +8.581144776801e-02,        +1.638517681600e-12,        +3.962538376043e-02,        +1.832073216980e-12,        +4.103533670328e-02,        +1.490146692905e-12,        +3.603722756783e-02,        +1.774239255446e-12,        +3.973995393013e-02,        +4.718225952806e-12,        +1.141040564578e-01,        +3.858798347188e-12,        +8.643054654110e-02
 2.30140000e+00,        +4.141908500828e-11,        +4.470739984920e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.128181006324e-15,        +1.962424086553e-04,        +8.885476884712e-14,        +1.987473419318e-03,        +2.875729566557e-11,        +6.943006022422e-01,        +3.281533308076e-11,        +7.340022723632e-01,        +4.683182348475e-12,        +1.130682232005e-01,        +3.847642784818e-12,        +8.606277255657e-02,        +1.646945340735e-12,        +3.976295807610e-02,        +1.841590315134e-12,        +4.119206935196e-02,        +1.497558787406e-12,        +3.615624988110e-02,        +1.783341988145e-12,        +3.988919047317e-02,        +4.740057120468e-12,        +1.144413769527e-01,        +3.875488494178e-12,        +8.668561596627e-02
 2.30160000e+00,        +4.148853827235e-11,        +4.476912859860e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.174157579336e-15,        +1.970220672919e-04,        +8.932407551863e-14,        +1.995215862241e-03,        +2.876661579508e-11,        +6.933629622293e-01,        +3.282207198422e-11,        +7.331407380855e-01,        +4.704730511465e-12,        +1.133983193281e-01,        +3.864264677410e-12,        +8.631538737456e-02,        +1.655452624719e-12,        +3.990144492081e-02,        +1.851195203854e-12,        +4.134981541526e-02,        +1.505039662955e-12,        +3.627603491535e-02,        +1.792528140413e-12,        +4.003937973608e-02,        +4.762071064081e-12,        +1.147804011031e-01,        +3.892317789929e-12,        +8.694200471999e-02
 2.30180000e+00,        +4.155856950247e-11,        +4.483142571073e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.220540915849e-15,        +1.978061568111e-04,        +8.979745827761e-14,        +2.003002511163e-03,        +2.877599450089e-11,        +6.924202359559e-01,        +3.282890380588e-11,        +7.322743652568e-01,        +4.726458077570e-12,        +1.137300473562e-01,        +3.881025073067e-12,        +8.656929846731e-02,        +1.664040461346e-12,        +4.004085032925e-02,        +1.860888890422e-12,        +4.150858155682e-02,        +1.512590097543e-12,        +3.639658716965e-02,        +1.801798659287e-12,        +4.019052775419e-02,        +4.784269770529e-12,        +1.151211369353e-01,        +3.909287739604e-12,        +8.719971934037e-02
