        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -5.865262664947e-01,        +1.454050332795e+02
 2.30020000e+00,        -5.891896074515e-01,        +1.451997814437e+02
 2.30040000e+00,        -5.918732736841e-01,        +1.449942513971e+02
 2.30060000e+00,        -5.945774888736e-01,        +1.447884412387e+02
 2.30080000e+00,        -5.973024798073e-01,        +1.445823490438e+02
 2.30100000e+00,        -6.000484764307e-01,        +1.443759728634e+02
 2.30120000e+00,        -6.028157119000e-01,        +1.441693107243e+02
 2.30140000e+00,        -6.056044226350e-01,        +1.439623606285e+02
 2.30160000e+00,        -6.084148483743e-01,        +1.437551205530e+02
 2.30180000e+00,        -6.112472322303e-01,        +1.435475884492e+02
 2.30200000e+00,        -6.141018207464e-01,        +1.433397622428e+02
 2.30220000e+00,        -6.169788639541e-01,        +1.431316398337e+02
 2.30240000e+00,        -6.198786154324e-01,        +1.429232190949e+02
 2.30260000e+00,        -6.228013323675e-01,        +1.427144978728e+02
 2.30280000e+00,        -6.257472756141e-01,        +1.425054739868e+02
 2.30300000e+00,        -6.287167097578e-01,        +1.422961452284e+02
 2.30320000e+00,        -6.317099031788e-01,        +1.420865093615e+02
 2.30340000e+00,        -6.347271281165e-01,        +1.418765641214e+02
 2.30360000e+00,        -6.377686607362e-01,        +1.416663072151e+02
 2.30380000e+00,        -6.408347811959e-01,        +1.414557363201e+02
 2.30400000e+00,        -6.439257737157e-01,        +1.412448490848e+02
 2.30420000e+00,        -6.470419266477e-01,        +1.410336431275e+02
 2.30440000e+00,        -6.501835325478e-01,        +1.408221160363e+02
 2.30460000e+00,        -6.533508882484e-01,        +1.406102653686e+02
 2.30480000e+00,        -6.565442949333e-01,        +1.403980886506e+02
 2.30500000e+00,        -6.597640582135e-01,        +1.401855833771e+02
 2.30520000e+00,        -6.630104882049e-01,        +1.399727470107e+02
 2.30540000e+00,        -6.662838996073e-01,        +1.397595769817e+02
 2.30560000e+00,        -6.695846117851e-01,        +1.395460706876e+02
 2.30580000e+00,        -6.729129488498e-01,        +1.393322254925e+02
 2.30600000e+00,        -6.762692397439e-01,        +1.391180387266e+02
 2.30620000e+00,        -6.796538183271e-01,        +1.389035076859e+02
 2.30640000e+00,        -6.830670234632e-01,        +1.386886296317e+02
 2.30660000e+00,        -6.865091991102e-01,        +1.384734017902e+02
 2.30680000e+00,        -6.899806944107e-01,        +1.382578213515e+02
 2.30700000e+00,        -6.934818637856e-01,        +1.380418854699e+02
 2.30720000e+00,        -6.970130670290e-01,        +1.378255912626e+02
 2.30740000e+00,        -7.005746694051e-01,        +1.376089358099e+02
 2.30760000e+00,        -7.041670417471e-01,        +1.373919161541e+02
 2.30780000e+00,        -7.077905605586e-01,        +1.371745292993e+02
 2.30800000e+00,        -7.114456081167e-01,        +1.369567722107e+02
 2.30820000e+00,        -7.151325725774e-01,        +1.367386418142e+02
 2.30840000e+00,        -7.188518480830e-01,        +1.365201349957e+02
 2.30860000e+00,        -7.226038348724e-01,        +1.363012486006e+02
 2.30880000e+00,        -7.263889393932e-01,        +1.360819794332e+02
 2.30900000e+00,        -7.302075744160e-01,        +1.358623242562e+02
 2.30920000e+00,        -7.340601591520e-01,        +1.356422797899e+02
 2.30940000e+00,        -7.379471193721e-01,        +1.354218427118e+02
 2.30960000e+00,        -7.418688875294e-01,        +1.352010096560e+02
