        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m)
 1.00e+00,        +4.543308590890e-03,        -1.385039825462e+00,        +1.622232800279e-02,        +1.625750546659e+00,        -1.209555553555e-02,        -4.725414293991e-02,        +3.555733973764e-02,        -1.225156730326e+00,        +8.866498649398e-02,        +1.675593234172e+00,        +2.430092500104e-03,        -4.375098681117e-02,        +7.511774437458e-02,        -1.239558694850e+00,        +1.386363501945e-01,        +1.648699209936e+00,        +4.799344346855e-03,        -3.033049617831e-02,        +1.178595438401e-01,        -1.282090936746e+00,        +1.793785886223e-01,        +1.619044326513e+00,        +9.848276234443e-03,        -6.680550619413e-02,        +1.592288278042e-01,        -1.322739333122e+00,        +2.068540485450e-01,        +1.591079384278e+00,        +1.542295456613e-02,        -1.013740811545e-01,        -1.645093745936e+02,        +3.167204986586e-01,        +6.577291442159e+01,        +1.267378481356e+00,        +3.370706075788e+01,        -2.376631777668e-01,        +1.963228205039e-01,        +3.970015399434e-03,        +1.183475519103e+02,        +1.212532315172e+00,        -3.366998623614e-01,        -8.247561179591e-05
 2.00e+00,        -5.259347979003e-02,        -1.383766017664e+00,        -4.465340481086e-02,        -1.103798033108e+00,        -1.074890498727e-02,        +6.223181619705e-02,        +4.966058153269e-02,        -1.743040768301e+00,        -4.199111020125e-02,        -1.386942775154e+00,        +9.830702119608e-03,        +3.672552831523e-04,        +9.451285935343e-02,        -1.688761103742e+00,        -8.808934028216e-02,        -1.272027764581e+00,        +8.034900552033e-03,        -7.414168797214e-03,        +1.440669334062e-01,        -1.653573149688e+00,        -1.048496880844e-01,        -1.216810747115e+00,        +8.608337304909e-03,        -4.350785973152e-02,        +1.916730718029e-01,        -1.620310225085e+00,        -1.011839140018e-01,        -1.164070141944e+00,        +9.181639860249e-03,        -7.724395314159e-02,        -2.446339897698e+02,        +1.048318410113e+00,        -6.862805172610e+01,        -5.206326476861e-01,        -1.835605696847e+01,        +3.493871059865e-01,        +6.077227557387e-01,        +4.271609754922e-03,        -9.194012945948e+01,        -1.785495512073e-01,        -1.424164332705e-01,        -8.508309248639e-04
 3.00e+00,        +5.477382348422e-03,        +8.030475983480e-03,        -2.233669281137e-01,        +1.403594168567e-01,        -4.219580622694e-06,        -4.441254673329e-03,        -2.157913093362e-04,        +1.337560661702e-02,        -2.844111438118e+00,        +5.156620377691e-01,        -9.238669467378e-04,        -7.183505441961e-03,        -6.026047731862e-03,        +5.877884467650e-03,        -5.699591046962e+00,        +7.755597766872e-01,        -1.144196829939e-03,        -7.496235932330e-04,        +4.922730650449e-04,        -7.396459310041e-03,        -8.535735549480e+00,        +8.862782041491e-01,        -4.300878854997e-04,        -1.331060764169e-03,        +1.736562050883e-02,        -1.943198609346e-02,        -1.112879414197e+01,        +8.596887687600e-01,        +3.246067228810e-04,        -1.551916331036e-03,        -3.860035128253e-01,        -5.568731462494e-02,        -1.326868151747e+01,        +8.553315388373e-01,        +1.705049191446e+00,        -4.789379607645e-03,        -1.405177074734e-01,        -3.009780869055e-05,        -3.104910504508e+02,        +1.298271330630e+00,        -3.932578998258e-01,        +5.549440133762e-04
 4.00e+00,        +7.224398139609e-05,        -5.275685658426e-04,        +1.142708256235e-04,        -6.109935992545e-04,        -1.798128365325e-04,        -5.060456819593e-03,        -1.781148983753e-05,        +1.135868312385e-04,        +1.094390069953e-04,        -4.545949283015e-04,        -1.018380083554e-04,        -5.035246372719e-03,        -4.020763213959e-05,        +1.795497003359e-04,        +1.879558697341e-04,        -9.213366860588e-04,        +5.442745643710e-05,        -5.286827708800e-03,        -5.444190626706e-05,        +4.790335956745e-04,        +3.039048208279e-04,        -1.263894571228e-03,        +2.653691357692e-04,        -5.106814394307e-03,        -6.915399924986e-05,        +7.717223485023e-04,        +4.228774309399e-04,        -1.519580730915e-03,        +5.078378621313e-04,        -4.942940165181e-03,        +3.269983200073e-01,        +2.711319136173e-05,        -1.153380877256e-01,        -7.682714014339e-05,        +6.239937932194e-02,        -3.483895849955e-03,        +1.750474475342e+02,        +1.209380825192e-02,        -8.117543636100e+01,        -5.224713766385e-03,        +7.738445564176e-02,        -7.892763470907e-05
