        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.430779707861e-11,        +4.617643307730e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.168183770117e-16,        +4.893458743323e-06,        +3.528728689924e-14,        +7.641839039444e-04,        +3.001685702858e-11,        +6.774621851617e-01,        +3.191244971803e-11,        +6.910981986116e-01,        +3.835053435674e-12,        +8.655482078854e-02,        +3.604890073859e-12,        +7.806774654561e-02,        +3.230729690616e-12,        +7.291560184957e-02,        +3.063842125269e-12,        +6.635077508347e-02,        +3.245929566694e-12,        +7.325865379710e-02,        +3.076477694596e-12,        +6.662441183896e-02,        +3.829077159815e-12,        +8.641993988149e-02,        +3.601273513615e-12,        +7.798942606907e-02
 2.40002500e+00,        +4.432307023776e-11,        +4.619075208916e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.169797910258e-16,        +4.895414281139e-06,        +3.532725171482e-14,        +7.648122214297e-04,        +3.002054101107e-11,        +6.773118570088e-01,        +3.191506330931e-11,        +6.909405425507e-01,        +3.837818776334e-12,        +8.658738566050e-02,        +3.607463474936e-12,        +7.809925822321e-02,        +3.233667300064e-12,        +7.295675328262e-02,        +3.066583256092e-12,        +6.638955023232e-02,        +3.248876327627e-12,        +7.329989349113e-02,        +3.079230496537e-12,        +6.666335483330e-02,        +3.831841821333e-12,        +8.645253590915e-02,        +3.603844081286e-12,        +7.802090068440e-02
 2.40005000e+00,        +4.433837001996e-11,        +4.620509745488e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.171416574288e-16,        +4.897375734178e-06,        +3.536729023401e-14,        +7.654413080405e-04,        +3.002423069971e-11,        +6.771613545151e-01,        +3.191768223635e-11,        +6.907827056857e-01,        +3.840589368792e-12,        +8.661999453437e-02,        +3.610041734712e-12,        +7.813081096165e-02,        +3.236609953491e-12,        +7.299794629423e-02,        +3.069329083968e-12,        +6.642836511633e-02,        +3.251828148160e-12,        +7.334117484914e-02,        +3.081988007979e-12,        +6.670233757193e-02,        +3.834611727141e-12,        +8.648517582886e-02,        +3.606419502425e-12,        +7.805241631503e-02
 2.40007500e+00,        +4.435369648486e-11,        +4.621946923362e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.173039765249e-16,        +4.899343093062e-06,        +3.540740262023e-14,        +7.660711645402e-04,        +3.002792610718e-11,        +6.770106775074e-01,        +3.192030651088e-11,        +6.906246878244e-01,        +3.843365224507e-12,        +8.665264744775e-02,        +3.612624863871e-12,        +7.816240479982e-02,        +3.239557662558e-12,        +7.303918093194e-02,        +3.072079619748e-12,        +6.646721978177e-02,        +3.254785039967e-12,        +7.338249791825e-02,        +3.084750239795e-12,        +6.674136010094e-02,        +3.837386888699e-12,        +8.651785967848e-02,        +3.608999787714e-12,        +7.808397300004e-02
 2.40010000e+00,        +4.436904969229e-11,        +4.623386748470e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.174667486217e-16,        +4.901316348443e-06,        +3.544758903741e-14,        +7.667017916927e-04,        +3.003162724617e-11,        +6.768598258120e-01,        +3.192293614463e-11,        +6.904664887745e-01,        +3.846146354976e-12,        +8.668534443828e-02,        +3.615212873128e-12,        +7.819403977666e-02,        +3.242510438963e-12,        +7.308045724330e-02,        +3.074834874312e-12,        +6.650611427499e-02,        +3.257747014762e-12,        +7.342386274565e-02,        +3.087517202886e-12,        +6.678042246644e-02,        +3.840167317504e-12,        +8.655058749593e-02,        +3.611584947867e-12,        +7.811557077855e-02
 2.40012500e+00,        +4.438442970223e-11,        +4.624829226765e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.176299740297e-16,        +4.903295491004e-06,        +3.548784964995e-14,        +7.673331902631e-04,        +3.003533412942e-11,        +6.767087992551e-01,        +3.192557114939e-11,        +6.903081083433e-01,        +3.848932771725e-12,        +8.671808554367e-02,        +3.617805773230e-12,        +7.822571593117e-02,        +3.245468294437e-12,        +7.312177527594e-02,        +3.077594858577e-12,        +6.654504864236e-02,        +3.260714084288e-12,        +7.346526937855e-02,        +3.090288908186e-12,        +6.681952471461e-02,        +3.842953025086e-12,        +8.658335931920e-02,        +3.614174993630e-12,        +7.814720968970e-02
 2.40015000e+00,        +4.439983657486e-11,        +4.626274364213e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.177936530626e-16,        +4.905280511458e-06,        +3.552818462278e-14,        +7.679653610172e-04,        +3.003904676971e-11,        +6.765575976628e-01,        +3.192821153697e-11,        +6.901495463381e-01,        +3.851724486320e-12,        +8.675087080165e-02,        +3.620403574959e-12,        +7.825743330238e-02,        +3.248431240745e-12,        +7.316313507749e-02,        +3.080359583486e-12,        +6.658402293030e-02,        +3.263686260325e-12,        +7.350671786421e-02,        +3.093065366663e-12,        +6.685866689165e-02,        +3.845744023010e-12,        +8.661617518628e-02,        +3.616769935782e-12,        +7.817888977272e-02
 2.40017500e+00,        +4.441527037052e-11,        +4.627722166801e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.179577860370e-16,        +4.907271400551e-06,        +3.556859412128e-14,        +7.685983047220e-04,        +3.004276517984e-11,        +6.764062208610e-01,        +3.193085731924e-11,        +6.899908025660e-01,        +3.854521510358e-12,        +8.678370025001e-02,        +3.623006289125e-12,        +7.828919192937e-02,        +3.251399289687e-12,        +7.320453669567e-02,        +3.083129060019e-12,        +6.662303718528e-02,        +3.266663554687e-12,        +7.354820824992e-02,        +3.095846589314e-12,        +6.689784904381e-02,        +3.848540322877e-12,        +8.664903513525e-02,        +3.619369785132e-12,        +7.821061106686e-02
 2.40020000e+00,        +4.443073114973e-11,        +4.629172640533e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.181223732727e-16,        +4.909268149056e-06,        +3.560907831136e-14,        +7.692320221452e-04,        +3.004648937267e-11,        +6.762546686754e-01,        +3.193350850806e-11,        +6.898318768336e-01,        +3.857323855473e-12,        +8.681657392659e-02,        +3.625613926574e-12,        +7.832099185129e-02,        +3.254372453096e-12,        +7.324598017818e-02,        +3.085903299186e-12,        +6.666209145380e-02,        +3.269645979223e-12,        +7.358974058301e-02,        +3.098632587169e-12,        +6.693707121739e-02,        +3.851341936320e-12,        +8.668193920422e-02,        +3.621974552524e-12,        +7.824237361144e-02
 2.40022500e+00,        +4.444621897320e-11,        +4.630625791429e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.182874150926e-16,        +4.911270747781e-06,        +3.564963735943e-14,        +7.698665140554e-04,        +3.005021936106e-11,        +6.761029409314e-01,        +3.193616511536e-11,        +6.896727689477e-01,        +3.860131533333e-12,        +8.684949186927e-02,        +3.628226498183e-12,        +7.835283310731e-02,        +3.257350742841e-12,        +7.328746557282e-02,        +3.088682312030e-12,        +6.670118578243e-02,        +3.272633545814e-12,        +7.363131491088e-02,        +3.101423371294e-12,        +6.697633345873e-02,        +3.854148875010e-12,        +8.671488743134e-02,        +3.624584248834e-12,        +7.827417744579e-02
