        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.40000000e+00,        +1.414213562373e-01,        +2.826377042255e-01,        +4.007992059101e-03
 2.40002500e+00,        +1.414213562373e-01,        +2.826376122882e-01,        +4.005998612885e-03
 2.40005000e+00,        +1.414213562373e-01,        +2.826375200782e-01,        +4.004004550997e-03
 2.40007500e+00,        +1.414213562373e-01,        +2.826374275949e-01,        +4.002009872392e-03
 2.40010000e+00,        +1.414213562373e-01,        +2.826373348375e-01,        +4.000014576019e-03
 2.40012500e+00,        +1.414213562373e-01,        +2.826372418056e-01,        +3.998018660828e-03
 2.40015000e+00,        +1.414213562373e-01,        +2.826371484985e-01,        +3.996022125764e-03
 2.40017500e+00,        +1.414213562373e-01,        +2.826370549157e-01,        +3.994024969772e-03
 2.40020000e+00,        +1.414213562373e-01,        +2.826369610565e-01,        +3.992027191795e-03
 2.40022500e+00,        +1.414213562373e-01,        +2.826368669203e-01,        +3.990028790772e-03
 2.40025000e+00,        +1.414213562373e-01,        +2.826367725066e-01,        +3.988029765640e-03
 2.40027500e+00,        +1.414213562373e-01,        +2.826366778146e-01,        +3.986030115336e-03
 2.40030000e+00,        +1.414213562373e-01,        +2.826365828439e-01,        +3.984029838792e-03
 2.40032500e+00,        +1.414213562373e-01,        +2.826364875937e-01,        +3.982028934940e-03
 2.40035000e+00,        +1.414213562373e-01,        +2.826363920635e-01,        +3.980027402708e-03
 2.40037500e+00,        +1.414213562373e-01,        +2.826362962527e-01,        +3.978025241023e-03
 2.40040000e+00,        +1.414213562373e-01,        +2.826362001606e-01,        +3.976022448809e-03
 2.40042500e+00,        +1.414213562373e-01,        +2.826361037866e-01,        +3.974019024988e-03
 2.40045000e+00,        +1.414213562373e-01,        +2.826360071302e-01,        +3.972014968479e-03
 2.40047500e+00,        +1.414213562373e-01,        +2.826359101906e-01,        +3.970010278202e-03
 2.40050000e+00,        +1.414213562373e-01,        +2.826358129672e-01,        +3.968004953070e-03
 2.40052500e+00,        +1.414213562373e-01,        +2.826357154595e-01,        +3.965998991996e-03
 2.40055000e+00,        +1.414213562373e-01,        +2.826356176667e-01,        +3.963992393893e-03
 2.40057500e+00,        +1.414213562373e-01,        +2.826355195884e-01,        +3.961985157667e-03
 2.40060000e+00,        +1.414213562373e-01,        +2.826354212237e-01,        +3.959977282225e-03
 2.40062500e+00,        +1.414213562373e-01,        +2.826353225721e-01,        +3.957968766471e-03
 2.40065000e+00,        +1.414213562373e-01,        +2.826352236330e-01,        +3.955959609306e-03
 2.40067500e+00,        +1.414213562373e-01,        +2.826351244058e-01,        +3.953949809629e-03
 2.40070000e+00,        +1.414213562373e-01,        +2.826350248896e-01,        +3.951939366339e-03
 2.40072500e+00,        +1.414213562373e-01,        +2.826349250841e-01,        +3.949928278328e-03
 2.40075000e+00,        +1.414213562373e-01,        +2.826348249884e-01,        +3.947916544489e-03
 2.40077500e+00,        +1.414213562373e-01,        +2.826347246019e-01,        +3.945904163713e-03
 2.40080000e+00,        +1.414213562373e-01,        +2.826346239240e-01,        +3.943891134886e-03
 2.40082500e+00,        +1.414213562373e-01,        +2.826345229541e-01,        +3.941877456895e-03
 2.40085000e+00,        +1.414213562373e-01,        +2.826344216915e-01,        +3.939863128621e-03
 2.40087500e+00,        +1.414213562373e-01,        +2.826343201355e-01,        +3.937848148945e-03
 2.40090000e+00,        +1.414213562373e-01,        +2.826342182855e-01,        +3.935832516746e-03
 2.40092500e+00,        +1.414213562373e-01,        +2.826341161408e-01,        +3.933816230900e-03
 2.40095000e+00,        +1.414213562373e-01,        +2.826340137007e-01,        +3.931799290279e-03
 2.40097500e+00,        +1.414213562373e-01,        +2.826339109647e-01,        +3.929781693754e-03
 2.40100000e+00,        +1.414213562373e-01,        +2.826338079319e-01,        +3.927763440195e-03
 2.40102500e+00,        +1.414213562373e-01,        +2.826337046019e-01,        +3.925744528468e-03
 2.40105000e+00,        +1.414213562373e-01,        +2.826336009738e-01,        +3.923724957435e-03
 2.40107500e+00,        +1.414213562373e-01,        +2.826334970471e-01,        +3.921704725960e-03
 2.40110000e+00,        +1.414213562373e-01,        +2.826333928210e-01,        +3.919683832899e-03
 2.40112500e+00,        +1.414213562373e-01,        +2.826332882949e-01,        +3.917662277112e-03
 2.40115000e+00,        +1.414213562373e-01,        +2.826331834681e-01,        +3.915640057450e-03
 2.40117500e+00,        +1.414213562373e-01,        +2.826330783399e-01,        +3.913617172766e-03
 2.40120000e+00,        +1.414213562373e-01,        +2.826329729096e-01,        +3.911593621910e-03
 2.40122500e+00,        +1.414213562373e-01,        +2.826328671766e-01,        +3.909569403728e-03
 2.40125000e+00,        +1.414213562373e-01,        +2.826327611402e-01,        +3.907544517064e-03
 2.40127500e+00,        +1.414213562373e-01,        +2.826326547997e-01,        +3.905518960760e-03
 2.40130000e+00,        +1.414213562373e-01,        +2.826325481543e-01,        +3.903492733655e-03
 2.40132500e+00,        +1.414213562373e-01,        +2.826324412035e-01,        +3.901465834588e-03
 2.40135000e+00,        +1.414213562373e-01,        +2.826323339464e-01,        +3.899438262391e-03
 2.40137500e+00,        +1.414213562373e-01,        +2.826322263825e-01,        +3.897410015897e-03
 2.40140000e+00,        +1.414213562373e-01,        +2.826321185110e-01,        +3.895381093935e-03
 2.40142500e+00,        +1.414213562373e-01,        +2.826320103312e-01,        +3.893351495333e-03
 2.40145000e+00,        +1.414213562373e-01,        +2.826319018424e-01,        +3.891321218914e-03
 2.40147500e+00,        +1.414213562373e-01,        +2.826317930439e-01,        +3.889290263501e-03
 2.40150000e+00,        +1.414213562373e-01,        +2.826316839350e-01,        +3.887258627912e-03
 2.40152500e+00,        +1.414213562373e-01,        +2.826315745150e-01,        +3.885226310966e-03
 2.40155000e+00,        +1.414213562373e-01,        +2.826314647832e-01,        +3.883193311475e-03
 2.40157500e+00,        +1.414213562373e-01,        +2.826313547389e-01,        +3.881159628253e-03
 2.40160000e+00,        +1.414213562373e-01,        +2.826312443813e-01,        +3.879125260107e-03
 2.40162500e+00,        +1.414213562373e-01,        +2.826311337098e-01,        +3.877090205846e-03
 2.40165000e+00,        +1.414213562373e-01,        +2.826310227235e-01,        +3.875054464272e-03
 2.40167500e+00,        +1.414213562373e-01,        +2.826309114219e-01,        +3.873018034188e-03
 2.40170000e+00,        +1.414213562373e-01,        +2.826307998041e-01,        +3.870980914391e-03
 2.40172500e+00,        +1.414213562373e-01,        +2.826306878695e-01,        +3.868943103680e-03
 2.40175000e+00,        +1.414213562373e-01,        +2.826305756172e-01,        +3.866904600847e-03
 2.40177500e+00,        +1.414213562373e-01,        +2.826304630467e-01,        +3.864865404683e-03
 2.40180000e+00,        +1.414213562373e-01,        +2.826303501571e-01,        +3.862825513977e-03
 2.40182500e+00,        +1.414213562373e-01,        +2.826302369477e-01,        +3.860784927516e-03
 2.40185000e+00,        +1.414213562373e-01,        +2.826301234178e-01,        +3.858743644082e-03
 2.40187500e+00,        +1.414213562373e-01,        +2.826300095666e-01,        +3.856701662455e-03
 2.40190000e+00,        +1.414213562373e-01,        +2.826298953935e-01,        +3.854658981415e-03
 2.40192500e+00,        +1.414213562373e-01,        +2.826297808975e-01,        +3.852615599736e-03
 2.40195000e+00,        +1.414213562373e-01,        +2.826296660781e-01,        +3.850571516192e-03
 2.40197500e+00,        +1.414213562373e-01,        +2.826295509344e-01,        +3.848526729551e-03
 2.40200000e+00,        +1.414213562373e-01,        +2.826294354658e-01,        +3.846481238583e-03
 2.40202500e+00,        +1.414213562373e-01,        +2.826293196713e-01,        +3.844435042050e-03
 2.40205000e+00,        +1.414213562373e-01,        +2.826292035504e-01,        +3.842388138717e-03
 2.40207500e+00,        +1.414213562373e-01,        +2.826290871022e-01,        +3.840340527341e-03
 2.40210000e+00,        +1.414213562373e-01,        +2.826289703260e-01,        +3.838292206680e-03
 2.40212500e+00,        +1.414213562373e-01,        +2.826288532209e-01,        +3.836243175487e-03
