        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.42000000e+00,        +1.414213562373e-01,        +2.736034584168e-01,        +4.975648288864e-02
 2.42020000e+00,        +1.414213562373e-01,        +2.736092478228e-01,        +4.974076459439e-02
 2.42040000e+00,        +1.414213562373e-01,        +2.736150298365e-01,        +4.972504546176e-02
 2.42060000e+00,        +1.414213562373e-01,        +2.736208044873e-01,        +4.970932533636e-02
 2.42080000e+00,        +1.414213562373e-01,        +2.736265718039e-01,        +4.969360406321e-02
 2.42100000e+00,        +1.414213562373e-01,        +2.736323318143e-01,        +4.967788148672e-02
 2.42120000e+00,        +1.414213562373e-01,        +2.736380845455e-01,        +4.966215745061e-02
 2.42140000e+00,        +1.414213562373e-01,        +2.736438300239e-01,        +4.964643179797e-02
 2.42160000e+00,        +1.414213562373e-01,        +2.736495682747e-01,        +4.963070437118e-02
 2.42180000e+00,        +1.414213562373e-01,        +2.736552993227e-01,        +4.961497501187e-02
 2.42200000e+00,        +1.414213562373e-01,        +2.736610231916e-01,        +4.959924356095e-02
 2.42220000e+00,        +1.414213562373e-01,        +2.736667399044e-01,        +4.958350985854e-02
 2.42240000e+00,        +1.414213562373e-01,        +2.736724494832e-01,        +4.956777374395e-02
 2.42260000e+00,        +1.414213562373e-01,        +2.736781519493e-01,        +4.955203505569e-02
 2.42280000e+00,        +1.414213562373e-01,        +2.736838473230e-01,        +4.953629363139e-02
 2.42300000e+00,        +1.414213562373e-01,        +2.736895356240e-01,        +4.952054930779e-02
 2.42320000e+00,        +1.414213562373e-01,        +2.736952168711e-01,        +4.950480192074e-02
 2.42340000e+00,        +1.414213562373e-01,        +2.737008910819e-01,        +4.948905130514e-02
 2.42360000e+00,        +1.414213562373e-01,        +2.737065582737e-01,        +4.947329729492e-02
 2.42380000e+00,        +1.414213562373e-01,        +2.737122184623e-01,        +4.945753972303e-02
 2.42400000e+00,        +1.414213562373e-01,        +2.737178716632e-01,        +4.944177842136e-02
 2.42420000e+00,        +1.414213562373e-01,        +2.737235178906e-01,        +4.942601322080e-02
 2.42440000e+00,        +1.414213562373e-01,        +2.737291571580e-01,        +4.941024395110e-02
 2.42460000e+00,        +1.414213562373e-01,        +2.737347894779e-01,        +4.939447044093e-02
 2.42480000e+00,        +1.414213562373e-01,        +2.737404148620e-01,        +4.937869251781e-02
 2.42500000e+00,        +1.414213562373e-01,        +2.737460333209e-01,        +4.936291000808e-02
