        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.42000000e+00,        -1.134648025407e-02,        +2.062752952798e+01
 2.42020000e+00,        -1.135374798404e-02,        +2.062073445333e+01
 2.42040000e+00,        -1.136133721984e-02,        +2.061394010489e+01
 2.42060000e+00,        -1.136924964389e-02,        +2.060714641896e+01
 2.42080000e+00,        -1.137748699389e-02,        +2.060035333176e+01
 2.42100000e+00,        -1.138605106335e-02,        +2.059356077935e+01
 2.42120000e+00,        -1.139494370231e-02,        +2.058676869767e+01
 2.42140000e+00,        -1.140416681802e-02,        +2.057997702250e+01
 2.42160000e+00,        -1.141372237564e-02,        +2.057318568950e+01
 2.42180000e+00,        -1.142361239891e-02,        +2.056639463413e+01
 2.42200000e+00,        -1.143383897096e-02,        +2.055960379169e+01
 2.42220000e+00,        -1.144440423506e-02,        +2.055281309729e+01
 2.42240000e+00,        -1.145531039535e-02,        +2.054602248587e+01
 2.42260000e+00,        -1.146655971778e-02,        +2.053923189215e+01
 2.42280000e+00,        -1.147815453078e-02,        +2.053244125062e+01
 2.42300000e+00,        -1.149009722631e-02,        +2.052565049559e+01
 2.42320000e+00,        -1.150239026062e-02,        +2.051885956110e+01
 2.42340000e+00,        -1.151503615520e-02,        +2.051206838098e+01
 2.42360000e+00,        -1.152803749772e-02,        +2.050527688877e+01
 2.42380000e+00,        -1.154139694302e-02,        +2.049848501778e+01
 2.42400000e+00,        -1.155511721411e-02,        +2.049169270103e+01
 2.42420000e+00,        -1.156920110315e-02,        +2.048489987126e+01
 2.42440000e+00,        -1.158365147254e-02,        +2.047810646093e+01
 2.42460000e+00,        -1.159847125598e-02,        +2.047131240216e+01
 2.42480000e+00,        -1.161366345970e-02,        +2.046451762680e+01
 2.42500000e+00,        -1.162923116338e-02,        +2.045772206633e+01
 2.42520000e+00,        -1.164517752156e-02,        +2.045092565193e+01
 2.42540000e+00,        -1.166150576467e-02,        +2.044412831440e+01
 2.42560000e+00,        -1.167821920045e-02,        +2.043732998421e+01
 2.42580000e+00,        -1.169532121504e-02,        +2.043053059143e+01
 2.42600000e+00,        -1.171281527447e-02,        +2.042373006577e+01
 2.42620000e+00,        -1.173070492589e-02,        +2.041692833654e+01
 2.42640000e+00,        -1.174899379897e-02,        +2.041012533263e+01
 2.42660000e+00,        -1.176768560741e-02,        +2.040332098253e+01
 2.42680000e+00,        -1.178678415031e-02,        +2.039651521429e+01
 2.42700000e+00,        -1.180629331373e-02,        +2.038970795553e+01
 2.42720000e+00,        -1.182621707215e-02,        +2.038289913341e+01
 2.42740000e+00,        -1.184655949021e-02,        +2.037608867460e+01
 2.42760000e+00,        -1.186732472421e-02,        +2.036927650533e+01
 2.42780000e+00,        -1.188851702376e-02,        +2.036246255131e+01
 2.42800000e+00,        -1.191014073368e-02,        +2.035564673775e+01
 2.42820000e+00,        -1.193220029551e-02,        +2.034882898936e+01
 2.42840000e+00,        -1.195470024957e-02,        +2.034200923029e+01
 2.42860000e+00,        -1.197764523662e-02,        +2.033518738416e+01
 2.42880000e+00,        -1.200103999990e-02,        +2.032836337404e+01
 2.42900000e+00,        -1.202488938705e-02,        +2.032153712240e+01
 2.42920000e+00,        -1.204919835211e-02,        +2.031470855114e+01
 2.42940000e+00,        -1.207397195758e-02,        +2.030787758157e+01
 2.42960000e+00,        -1.209921537662e-02,        +2.030104413436e+01
 2.42980000e+00,        -1.212493389515e-02,        +2.029420812956e+01
 2.43000000e+00,        -1.215113291415e-02,        +2.028736948659e+01
 2.43020000e+00,        -1.217781795187e-02,        +2.028052812418e+01
 2.43040000e+00,        -1.220499464637e-02,        +2.027368396041e+01
 2.43060000e+00,        -1.223266875774e-02,        +2.026683691265e+01
 2.43080000e+00,        -1.226084617071e-02,        +2.025998689756e+01
 2.43100000e+00,        -1.228953289729e-02,        +2.025313383111e+01
 2.43120000e+00,        -1.231873507919e-02,        +2.024627762849e+01
 2.43140000e+00,        -1.234845899069e-02,        +2.023941820416e+01
 2.43160000e+00,        -1.237871104139e-02,        +2.023255547178e+01
 2.43180000e+00,        -1.240949777901e-02,        +2.022568934425e+01
 2.43200000e+00,        -1.244082589237e-02,        +2.021881973364e+01
 2.43220000e+00,        -1.247270221439e-02,        +2.021194655121e+01
 2.43240000e+00,        -1.250513372519e-02,        +2.020506970737e+01
 2.43260000e+00,        -1.253812755521e-02,        +2.019818911165e+01
 2.43280000e+00,        -1.257169098859e-02,        +2.019130467273e+01
