        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²),         Re{B_x[8]} (Wb/m²),         Im{B_x[8]} (Wb/m²),         Re{B_y[8]} (Wb/m²),         Im{B_y[8]} (Wb/m²),         Re{B_z[8]} (Wb/m²),         Im{B_z[8]} (Wb/m²),         Re{B_x[9]} (Wb/m²),         Im{B_x[9]} (Wb/m²),         Re{B_y[9]} (Wb/m²),         Im{B_y[9]} (Wb/m²),         Re{B_z[9]} (Wb/m²),         Im{B_z[9]} (Wb/m²),        Re{B_x[10]} (Wb/m²),        Im{B_x[10]} (Wb/m²),        Re{B_y[10]} (Wb/m²),        Im{B_y[10]} (Wb/m²),        Re{B_z[10]} (Wb/m²),        Im{B_z[10]} (Wb/m²),        Re{B_x[11]} (Wb/m²),        Im{B_x[11]} (Wb/m²),        Re{B_y[11]} (Wb/m²),        Im{B_y[11]} (Wb/m²),        Re{B_z[11]} (Wb/m²),        Im{B_z[11]} (Wb/m²),        Re{B_x[12]} (Wb/m²),        Im{B_x[12]} (Wb/m²),        Re{B_y[12]} (Wb/m²),        Im{B_y[12]} (Wb/m²),        Re{B_z[12]} (Wb/m²),        Im{B_z[12]} (Wb/m²)
 1.00e+00,        -4.982192531754e-12,        +6.965830145718e-09,        -9.156827972386e-13,        +1.231386389227e-09,        -3.297969462325e-10,        +5.072413351211e-07,        +1.925139279124e-12,        -2.201541204432e-09,        +1.273002389539e-12,        -1.571848509098e-09,        -3.155593334733e-10,        +4.852207233719e-07,        +4.674426181773e-12,        -6.775066384610e-09,        -1.081569703264e-12,        +1.384264236650e-09,        -3.129744574399e-10,        +4.827662016834e-07,        -2.152573428046e-12,        +3.205232670149e-09,        +6.299141978927e-13,        -9.905300257015e-10,        -8.591192262966e-10,        +1.254395571286e-06,        -1.302161002028e-12,        +2.013749938368e-09,        -1.361623231706e-12,        +1.925203071439e-09,        -8.547843031820e-10,        +1.249021107316e-06,        +5.464498080777e-13,        -6.887424508970e-10,        -2.330063379540e-12,        +3.432274395957e-09,        -8.599468946530e-10,        +1.255210693002e-06,        -1.299823243513e-12,        +1.947864134879e-09,        +7.418290544851e-14,        -1.913452072293e-10,        -1.273499075315e-09,        +1.851188699019e-06,        -1.482652566348e-12,        +2.155165515958e-09,        -6.288848297333e-14,        +1.894636577881e-11,        -1.308918946127e-09,        +1.900882908815e-06,        +1.132532142031e-11,        -4.174850900894e-09,        -5.586881856235e-12,        -1.446065152797e-09,        +5.251538156725e-10,        -7.329446362737e-07,        +1.021950163803e-11,        -2.231858112459e-09,        -4.210646205175e-12,        +5.211743414181e-10,        -1.424110249327e-09,        -3.910589912912e-08,        -1.738039670439e-11,        -1.681666052546e-09,        +4.642437605528e-13,        +9.993778424983e-11,        +5.592513157283e-10,        -7.183345812117e-07,        -7.537255431058e-08,        +2.842006294129e-06,        +4.352123671567e-08,        +1.999504898278e-06,        +3.617887904555e-20,        +7.456362075220e-21
 2.00e+00,        +7.230668849445e-13,        -1.194505308944e-08,        -4.401596947456e-11,        -5.962663300653e-07,        +2.439065297600e-11,        -1.530643113600e-08,        +3.019057393752e-11,        +3.984629020439e-07,        -3.827670996601e-11,        -4.486640726764e-07,        -2.861421416392e-12,        -3.605792549831e-11,        +4.404587359945e-11,        +5.887011613651e-07,        -9.591927709568e-12,        -9.319048518935e-08,        -1.864979150961e-11,        +7.938929401034e-09,        -9.203149557363e-13,        +6.532928887348e-09,        +3.061676522308e-11,        -1.023411016990e-06,        +4.152015571646e-12,        -5.586377394396e-09,        -2.031854092234e-11,        +6.547242416072e-07,        +2.377219274572e-11,        -7.840588410216e-07,        -4.855924043232e-13,        -3.213143390736e-09,        -3.275541897867e-11,        +1.035650939467e-06,        +3.616449696372e-12,        -1.537848040519e-07,        -3.576089858160e-12,        +1.788366579175e-09,        -1.188380000686e-12,        -5.158562850171e-10,        +2.213138590967e-11,        -3.420668156061e-07,        -7.309406338226e-14,        -8.943904721222e-10,        -1.504145681506e-12,        +2.238726968313e-09,        +1.231461380186e-11,        -1.745145431836e-07,        -1.823539338413e-13,        -1.867501513836e-10,        +8.801235024586e-11,        -1.841632963220e-07,        -1.001368824367e-10,        +2.268258970074e-07,        -6.415903223527e-12,        +3.795982758448e-09,        -1.156454741965e-12,        -9.871263935952e-08,        +3.847552671838e-12,        +1.243146009394e-07,        -5.624981544672e-12,        -1.677798291204e-08,        +5.252167956028e-12,        -1.974644222123e-08,        -5.777257117317e-11,        +6.916621474903e-08,        -2.187777018455e-11,        +1.552638294095e-08,        -3.257893092356e-10,        +7.573181227077e-09,        +1.628541703327e-10,        +7.465071851533e-09,        +1.468205093631e-22,        +8.241171832690e-22
 3.00e+00,        -1.224542309923e-12,        +8.230782421581e-10,        -3.579477680051e-11,        +1.019295948259e-08,        +1.152600977564e-10,        -4.035057014915e-07,        +2.506143583136e-11,        -1.121408791863e-08,        -2.736370482679e-11,        +8.645809043847e-09,        -2.036996763843e-11,        +7.118856378759e-08,        +3.846350954174e-11,        -1.963986933138e-08,        -6.926287425180e-12,        +5.141465011686e-09,        -8.539915085872e-11,        +2.978652075540e-07,        -1.677411980998e-13,        +2.183366489654e-09,        -6.488475118341e-11,        +2.181785198544e-08,        +2.018724449425e-11,        -6.836535760902e-08,        +4.080149999940e-11,        -1.145200021442e-08,        -4.970246672346e-11,        +1.647952393197e-08,        -4.676651114289e-12,        +1.508334534200e-08,        +6.559488062745e-11,        -2.170782423831e-08,        -1.036285037218e-11,        +5.107572759342e-09,        -1.558264666617e-11,        +5.143978506001e-08,        -3.790250210219e-14,        +4.635946162650e-10,        -2.190840176434e-11,        +7.440689965462e-09,        +1.637988240529e-13,        -1.168072065216e-09,        +1.206383173375e-13,        +3.768560067433e-10,        -1.119614570501e-11,        +3.955405827575e-09,        -5.357254704230e-15,        -4.226785718881e-10,        -1.423778806493e-11,        +5.935171915745e-09,        +1.709380939040e-11,        -5.646256515789e-09,        -2.951883125243e-11,        +2.060517630072e-07,        -6.720840337389e-12,        +1.958625607295e-09,        +1.069764893377e-11,        -3.020203770843e-09,        -8.084002608003e-11,        -1.216761832011e-07,        +3.291529703553e-11,        +1.057332925817e-09,        +1.030453662035e-11,        -7.695108829333e-09,        -6.741993271493e-11,        +6.428853620197e-07,        -6.000326485088e-10,        +1.953219389956e-08,        +3.900830277909e-10,        +1.359302564478e-08,        +3.044586048284e-22,        -3.930668997088e-24
 4.00e+00,        -1.682951526897e-11,        -6.001546506055e-09,        -7.544684862112e-12,        -3.371234516267e-09,        -4.064602816142e-10,        -1.367391141064e-07,        -1.464948676865e-11,        -4.591916146681e-09,        -9.671423454344e-12,        -3.846099346166e-09,        +1.178665578290e-09,        +4.052872755573e-07,        +2.024116272544e-11,        +7.468893868613e-09,        +4.067349513971e-12,        +1.218694859390e-09,        -7.392089314457e-10,        -2.508965314217e-07,        -3.580208107895e-12,        -1.355823817786e-09,        -1.824212443015e-12,        -1.975805950127e-09,        -6.965370030944e-11,        -2.484229125332e-08,        -9.860132628573e-13,        +3.281494971437e-10,        -2.625406998294e-12,        -1.983758027981e-09,        +1.936148945885e-10,        +6.614181963443e-08,        +5.705762906778e-12,        +3.070430508353e-09,        -5.287318420478e-12,        -2.100949956767e-09,        -1.484024350490e-10,        -5.215773150137e-08,        -8.568909126363e-13,        -4.625166904985e-10,        -1.433650310252e-12,        -1.033649136813e-09,        -1.372843411879e-11,        -8.934103591863e-09,        -9.238493918282e-13,        -4.904778931818e-10,        -8.453180355440e-13,        -6.219903598768e-10,        -1.372509453660e-11,        -9.312363149505e-09,        +9.797280045632e-12,        +8.809039713997e-09,        +2.484303913367e-11,        +3.975353600931e-09,        +4.612680739525e-09,        +1.557037138933e-06,        -4.069970576375e-12,        +4.516828775430e-09,        +5.397308384058e-12,        -8.183320282748e-10,        +3.326059545078e-09,        +8.485473290119e-08,        +4.060566670047e-11,        +3.525244365632e-09,        +4.005939253149e-12,        +2.313029290755e-09,        +4.044617027332e-09,        +1.406782373784e-06,        +1.312191785614e-07,        -6.170284347094e-06,        -1.115230477169e-07,        -4.332489891715e-06,        -7.645867849297e-20,        -1.293317556149e-20
 5.00e+00,        -6.107158354620e-11,        +6.531663572698e-07,        -3.814771068487e-10,        +2.383293758246e-07,        -5.125982254186e-13,        -1.128311414939e-08,        -5.895969288558e-12,        +7.462177216601e-07,        -3.970630478854e-10,        +1.208912535099e-07,        +3.578899325356e-12,        -6.999127582822e-09,        +2.172689026574e-12,        +8.262605671676e-07,        -3.125713955904e-10,        +1.456763218272e-07,        +5.731709113350e-12,        -1.429818928764e-08,        -1.083553772992e-10,        +9.554888775870e-07,        -4.602125103011e-10,        +2.748880115930e-07,        +2.878903724082e-12,        -1.377078065754e-08,        -9.040240061066e-11,        +9.382115565753e-07,        -4.633979891950e-10,        +2.518519103335e-07,        +1.111285317779e-11,        -2.075296307778e-08,        -8.362781580815e-11,        +9.640832449478e-07,        -4.545617307913e-10,        +2.559420778024e-07,        +1.101507171813e-11,        -1.418166090378e-08,        -1.483457229594e-10,        +1.240299008441e-06,        -5.765211170891e-10,        +3.363091875689e-07,        +1.855947994987e-12,        -2.024488950717e-08,        -1.493533141570e-10,        +1.229935365786e-06,        -5.855595576294e-10,        +3.414754288118e-07,        +4.208353764673e-13,        -8.789342296297e-09,        +1.900918207809e-10,        +1.865718868401e-07,        -2.196129728334e-10,        -1.868228497150e-07,        -6.914625942124e-12,        +1.633547264180e-08,        +1.048973889712e-10,        +7.029205561693e-08,        -1.311936859998e-10,        -8.782655722688e-08,        +3.234767281010e-11,        +5.551889514793e-11,        +2.404976470955e-11,        +3.677368134253e-08,        -4.143600544750e-11,        -5.730803566653e-08,        -6.737173618681e-12,        +1.995767812728e-08,        +1.337621355915e-09,        +1.723314508845e-07,        -1.252805095153e-09,        +1.251318978698e-07,        -8.230187237548e-22,        +1.870059937256e-21
 6.00e+00,        +3.256586304903e-10,        +1.905433112768e-07,        -2.827010321062e-09,        -8.453394708234e-07,        -2.531037690994e-11,        -9.601654846328e-09,        +7.382102677390e-10,        +3.193608133040e-07,        -2.738685906492e-09,        -8.385911812845e-07,        +1.461346696824e-11,        +3.890214065880e-09,        +5.230649456674e-10,        +2.650582487117e-07,        -2.131435549391e-09,        -6.573514630122e-07,        +2.410891888643e-11,        +6.174948729480e-09,        +4.421914847116e-10,        +2.686963999305e-07,        -3.192626611312e-09,        -9.758194321836e-07,        -4.901337511758e-12,        -3.477307711448e-09,        +5.112585758757e-10,        +2.824734489945e-07,        -3.109456111675e-09,        -9.552138117120e-07,        +4.912286239609e-11,        +1.302356541952e-08,        +4.428950022375e-10,        +2.650911955812e-07,        -3.064841960272e-09,        -9.471074857229e-07,        +6.226970721306e-11,        +1.835779312412e-08,        +5.698303791706e-10,        +3.479946036280e-07,        -3.888414206288e-09,        -1.202153577355e-06,        -1.076736440253e-11,        -6.088749980677e-09,        +5.596595220546e-10,        +3.434350650669e-07,        -3.940385118678e-09,        -1.219573552306e-06,        -8.042655469746e-12,        -3.725453596310e-09,        +1.207337806405e-09,        +3.781123576147e-07,        -1.597569483573e-09,        -4.842251896895e-07,        -2.948966845947e-11,        -8.035777772891e-09,        +6.796095417855e-10,        +1.832122995124e-07,        -8.625540143688e-10,        -2.312502403056e-07,        -1.663945862504e-11,        -2.564890986923e-09,        +7.653473279974e-11,        +2.507135878397e-08,        -3.917950942061e-10,        -1.397799446845e-07,        -3.437401711336e-12,        +1.155435182456e-09,        -6.712978559428e-10,        -5.598756030175e-08,        +2.354365218149e-10,        -4.575509305158e-08,        +2.650543886647e-22,        -2.525756203803e-21
 7.00e+00,        -7.151964062479e-12,        +2.480273499700e-09,        -5.482455830192e-10,        +5.620573456747e-07,        +2.623791886308e-12,        -3.415882384316e-09,        +3.805634795986e-10,        -3.886385053615e-07,        -4.465907415797e-10,        +4.631229220763e-07,        -8.099152140879e-13,        +7.721325783394e-10,        +5.469387801363e-10,        -5.615216974714e-07,        -8.985889651240e-11,        +9.321467047681e-08,        -9.502230750879e-13,        +1.670645997492e-09,        +6.156574602697e-13,        -1.823562930391e-09,        -4.449813916895e-10,        +3.313872896533e-07,        +7.439655432087e-13,        -1.614751130291e-09,        +2.784541100927e-10,        -2.042176497579e-07,        -3.332193822563e-10,        +2.456805088563e-07,        -3.540823572996e-13,        +4.692420858291e-11,        +4.395733484117e-10,        -3.217786671515e-07,        -7.004002739016e-11,        +5.397759086568e-08,        +1.669882696615e-12,        -3.189097784533e-09,        -8.491388577316e-13,        -1.794913085221e-10,        -1.270459707099e-10,        +8.023753078381e-08,        -5.556056671111e-13,        +4.400192658847e-10,        +8.562069090209e-13,        -1.311827269800e-09,        -6.542004376417e-11,        +4.048385298807e-08,        -1.476293226149e-13,        +1.488683451442e-10,        +3.282662955182e-10,        -5.058284613409e-07,        -3.818985089154e-10,        +6.236007939780e-07,        -3.344280021544e-12,        +2.852949755380e-09,        +5.087979060493e-11,        -2.410363843077e-07,        -5.898962000186e-11,        +3.036754560078e-07,        -4.357227262298e-12,        -2.115383869091e-08,        +2.153948546273e-11,        -4.790053608559e-08,        -1.943562165800e-10,        +1.820219830324e-07,        +1.289564812599e-11,        +1.165770986010e-09,        -2.360088017094e-10,        -3.978851149588e-09,        +1.137621548248e-10,        +2.763249817799e-09,        +1.046947053980e-22,        +2.083422341310e-21
 8.00e+00,        +3.471197785037e-13,        -1.189191506238e-08,        -2.433509822863e-11,        -1.487341292298e-08,        +9.813164145348e-13,        +9.592826336478e-09,        +1.752762785596e-11,        +2.104531400556e-08,        -2.184655688883e-11,        -2.603990956468e-08,        -3.524441571693e-13,        -1.660344142334e-10,        +2.576316835856e-11,        +5.018057734830e-09,        -5.772930557103e-12,        -9.305853041984e-09,        -2.915052621441e-13,        +2.525134331449e-09,        -3.159995765938e-13,        -8.315988443284e-09,        +2.795773915282e-11,        +1.490873029886e-07,        +3.097685914025e-13,        +8.502790545871e-10,        -1.829761617115e-11,        -9.305050643474e-08,        +2.189385654513e-11,        +1.182767886844e-07,        +2.653571608207e-13,        +2.356027262764e-09,        -2.926357690339e-11,        -1.563872288719e-07,        +3.472802247815e-12,        +2.169675431861e-08,        +3.828877196668e-13,        -1.090575783576e-08,        -1.028956839420e-12,        +2.153487127602e-09,        +1.260649943560e-11,        +5.789743146127e-08,        -5.852246880915e-14,        -4.186641906624e-10,        -1.383033112435e-12,        +2.860188370590e-09,        +6.953611045903e-12,        +2.822377904852e-08,        -2.355288725089e-14,        -3.975443057124e-10,        +8.220845705642e-11,        +2.241173391636e-07,        -1.115070283905e-10,        -2.758908382380e-07,        +3.277523956929e-12,        +7.455823518253e-09,        +8.694372834878e-11,        +1.094118032598e-07,        -1.102212167335e-10,        -1.383624012817e-07,        -8.415316861319e-12,        -6.565694883253e-08,        +2.545591093085e-11,        +2.229645917644e-08,        +1.312663679939e-12,        -8.305696230380e-08,        +1.561819369127e-11,        +4.682020083925e-08,        -7.615132245241e-11,        +7.935182961427e-09,        +8.432793536916e-11,        +3.047573044848e-09,        +5.181300344673e-23,        -9.331175999313e-22
