        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.42000000e+00,        +1.414213562373e-01,        +4.075349602429e-02,        +9.890214554411e-02
 2.42020000e+00,        +1.414213562373e-01,        +4.076041162322e-02,        +9.891135487479e-02
 2.42040000e+00,        +1.414213562373e-01,        +4.076733741298e-02,        +9.892049952305e-02
 2.42060000e+00,        +1.414213562373e-01,        +4.077427241856e-02,        +9.892958160857e-02
 2.42080000e+00,        +1.414213562373e-01,        +4.078121573803e-02,        +9.893860316851e-02
 2.42100000e+00,        +1.414213562373e-01,        +4.078816653710e-02,        +9.894756616097e-02
 2.42120000e+00,        +1.414213562373e-01,        +4.079512404411e-02,        +9.895647246827e-02
 2.42140000e+00,        +1.414213562373e-01,        +4.080208754536e-02,        +9.896532390009e-02
 2.42160000e+00,        +1.414213562373e-01,        +4.080905638092e-02,        +9.897412219655e-02
 2.42180000e+00,        +1.414213562373e-01,        +4.081602994063e-02,        +9.898286903114e-02
 2.42200000e+00,        +1.414213562373e-01,        +4.082300766051e-02,        +9.899156601350e-02
 2.42220000e+00,        +1.414213562373e-01,        +4.082998901938e-02,        +9.900021469213e-02
 2.42240000e+00,        +1.414213562373e-01,        +4.083697353581e-02,        +9.900881655701e-02
 2.42260000e+00,        +1.414213562373e-01,        +4.084396076520e-02,        +9.901737304201e-02
 2.42280000e+00,        +1.414213562373e-01,        +4.085095029719e-02,        +9.902588552731e-02
 2.42300000e+00,        +1.414213562373e-01,        +4.085794175317e-02,        +9.903435534168e-02
 2.42320000e+00,        +1.414213562373e-01,        +4.086493478405e-02,        +9.904278376459e-02
 2.42340000e+00,        +1.414213562373e-01,        +4.087192906816e-02,        +9.905117202834e-02
 2.42360000e+00,        +1.414213562373e-01,        +4.087892430931e-02,        +9.905952132002e-02
 2.42380000e+00,        +1.414213562373e-01,        +4.088592023498e-02,        +9.906783278341e-02
 2.42400000e+00,        +1.414213562373e-01,        +4.089291659468e-02,        +9.907610752082e-02
 2.42420000e+00,        +1.414213562373e-01,        +4.089991315840e-02,        +9.908434659477e-02
 2.42440000e+00,        +1.414213562373e-01,        +4.090690971519e-02,        +9.909255102968e-02
 2.42460000e+00,        +1.414213562373e-01,        +4.091390607180e-02,        +9.910072181345e-02
 2.42480000e+00,        +1.414213562373e-01,        +4.092090205150e-02,        +9.910885989896e-02
 2.42500000e+00,        +1.414213562373e-01,        +4.092789749290e-02,        +9.911696620550e-02
