        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.42000000e+00,        +1.064767931608e-11,        +5.653672156465e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +5.106843463388e-15,        +4.796203296314e-04,        +7.155411391267e-14,        +1.265621916737e-03,        +2.866016365422e-12,        +2.691681708608e-01,        +4.932148939116e-11,        +8.723797211120e-01,        +2.331080865975e-12,        +2.189285380199e-01,        +1.800604021067e-12,        +3.184839819563e-02,        +1.522619867554e-12,        +1.430001620404e-01,        +1.649958755760e-12,        +2.918384211354e-02,        +1.512934900145e-12,        +1.420905772266e-01,        +1.646326432668e-12,        +2.911959496600e-02,        +2.339800531556e-12,        +2.197474644097e-01,        +1.804832335001e-12,        +3.192318700222e-02
 2.42020000e+00,        +1.047148503095e-11,        +5.636102166889e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.994978659273e-15,        +4.770076683976e-04,        +6.996257038657e-14,        +1.241328995020e-03,        +2.857537651633e-12,        +2.728875267632e-01,        +4.930043627420e-11,        +8.747257380079e-01,        +2.277792911780e-12,        +2.175233889986e-01,        +1.759646367877e-12,        +3.122098066665e-02,        +1.492855415154e-12,        +1.425638685193e-01,        +1.617007113708e-12,        +2.869016681790e-02,        +1.483378567952e-12,        +1.416588538844e-01,        +1.613459681193e-12,        +2.862722557926e-02,        +2.286348961760e-12,        +2.183404698572e-01,        +1.763795420164e-12,        +3.129459629965e-02
 2.42040000e+00,        +1.030125044561e-11,        +5.619125101652e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.886773948095e-15,        +4.743864809324e-04,        +6.842337515061e-14,        +1.217687343008e-03,        +2.849411727523e-12,        +2.766083343541e-01,        +4.928014090926e-11,        +8.770073635622e-01,        +2.226304808644e-12,        +2.161198604383e-01,        +1.720076535234e-12,        +3.061110945417e-02,        +1.464068354788e-12,        +1.421253043520e-01,        +1.585139522434e-12,        +2.820972115335e-02,        +1.454793053762e-12,        +1.412248990007e-01,        +1.581674283861e-12,        +2.814805250369e-02,        +2.234702154506e-12,        +2.169350377710e-01,        +1.724148651103e-12,        +3.068357831357e-02
 2.42060000e+00,        +1.013672375197e-11,        +5.602715880622e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.782075676797e-15,        +4.717575218391e-04,        +6.693432344615e-14,        +1.194676383246e-03,        +2.841622772211e-12,        +2.803295070224e-01,        +4.926057001899e-11,        +8.792266298808e-01,        +2.176540055207e-12,        +2.147182964105e-01,        +1.681835519532e-12,        +3.001821893822e-02,        +1.436218291966e-12,        +1.416846633200e-01,        +1.554311017690e-12,        +2.774209956043e-02,        +1.427138230165e-12,        +1.407889042934e-01,        +1.550925387278e-12,        +2.768167118098e-02,        +2.184783416265e-12,        +2.155315139017e-01,        +1.685832934391e-12,        +3.008956674426e-02
 2.42080000e+00,        +9.977665875382e-12,        +5.586850693067e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.680737888988e-15,        +4.691215307717e-04,        +6.549332124156e-14,        +1.172276204246e-03,        +2.834155808344e-12,        +2.840499816031e-01,        +4.924169206255e-11,        +8.813855026348e-01,        +2.128426029713e-12,        +2.133190323565e-01,        +1.644867311890e-12,        +2.944176249298e-02,        +1.409266842679e-12,        +1.412421362151e-01,        +1.524478877804e-12,        +2.728690923665e-02,        +1.400375967106e-12,        +1.403510585137e-01,        +1.521170375147e-12,        +2.722768977941e-02,        +2.136519942276e-12,        +2.141302353637e-01,        +1.648792175549e-12,        +2.951201430164e-02
 2.42100000e+00,        +9.823849745081e-12,        +5.571506924869e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.582621887243e-15,        +4.664792322926e-04,        +6.409837891977e-14,        +1.150467544672e-03,        +2.826996651572e-12,        +2.877687184688e-01,        +4.922347713328e-11,        +8.834858826714e-01,        +2.081893767010e-12,        +2.119223950929e-01,        +1.609118725920e-12,        +2.888121198841e-02,        +1.383177520014e-12,        +1.407979107892e-01,        +1.495602496912e-12,        +2.684376986478e-02,        +1.374470019229e-12,        +1.399115473969e-01,        +1.492368741803e-12,        +2.678572892267e-02,        +2.089842593045e-12,        +2.127315306396e-01,        +1.612973106586e-12,        +2.895039220693e-02
 2.42120000e+00,        +9.675059610225e-12,        +5.556663090284e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.487595822491e-15,        +4.638313357520e-04,        +6.274760535750e-14,        +1.129231777021e-03,        +2.820131863339e-12,        +2.914847015887e-01,        +4.920589686302e-11,        +8.855296076715e-01,        +2.036877749521e-12,        +2.105287028276e-01,        +1.574539236290e-12,        +2.833605728306e-02,        +1.357915627718e-12,        +1.403521717099e-01,        +1.467643265988e-12,        +2.641231332803e-02,        +1.349385920136e-12,        +1.394705536191e-01,        +1.464481973537e-12,        +2.635542140566e-02,        +2.044685684854e-12,        +2.113357195953e-01,        +1.578325124358e-12,        +2.840418968566e-02
 2.42140000e+00,        +9.531090398523e-12,        +5.542298767955e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.395534308753e-15,        +4.611785351899e-04,        +6.143920237113e-14,        +1.108550890947e-03,        +2.813548706758e-12,        +2.951969385574e-01,        +4.918892433247e-11,        +8.875184538386e-01,        +1.993315711272e-12,        +2.091382651853e-01,        +1.541080827386e-12,        +2.780580571181e-02,        +1.333448160287e-12,        +1.399051005217e-01,        +1.440564461175e-12,        +2.599218341501e-02,        +1.325090883116e-12,        +1.390282567587e-01,        +1.437473437193e-12,        +2.593641190013e-02,        +2.000986793355e-12,        +2.099431135041e-01,        +1.544800139025e-12,        +2.787291345528e-02
 2.42160000e+00,        +9.391747114679e-12,        +5.528394540909e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.306318061607e-15,        +4.585215092596e-04,        +6.017145950540e-14,        +1.088407476350e-03,        +2.807235105346e-12,        +2.989044605938e-01,        +4.917253398741e-11,        +8.894541376079e-01,        +1.951148454135e-12,        +2.077513832421e-01,        +1.508697851410e-12,        +2.728998157143e-02,        +1.309743709151e-12,        +1.394568756120e-01,        +1.414331138948e-12,        +2.558303551749e-02,        +1.301553707940e-12,        +1.385848332635e-01,        +1.411308275594e-12,        +2.552835665310e-02,        +1.958686569392e-12,        +2.085540150810e-01,        +1.512352431966e-12,        +2.735608721076e-02
 2.42180000e+00,        +9.256844276063e-12,        +5.514931940258e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.219833558824e-15,        +4.558609211712e-04,        +5.894274914271e-14,        +1.068784706343e-03,        +2.801179604444e-12,        +3.026063225118e-01,        +4.915670156011e-11,        +8.913383173647e-01,        +1.910319675473e-12,        +2.063683495695e-01,        +1.477346895287e-12,        +2.678812560682e-02,        +1.286772374571e-12,        +1.390076721825e-01,        +1.388910037679e-12,        +2.518453632292e-02,        +1.278744693334e-12,        +1.381404564232e-01,        +1.385953309343e-12,        +2.513092318014e-02,        +1.917728566263e-12,        +2.071687185256e-01,        +1.480938522502e-12,        +2.685325111070e-02
