        m,               Re{I[1]} (A),               Im{I[1]} (A)
 1.00e+00,        +5.158859248730e-04,        +7.546786465057e-04
 2.00e+00,        +1.997377288135e-06,        +2.665998578748e-06
 3.00e+00,        -7.543326021425e-05,        -8.101454970629e-05
 4.00e+00,        -1.442701425998e-03,        -1.789805968777e-03
 5.00e+00,        -1.606770657286e-05,        -2.078916751648e-05
 6.00e+00,        +2.128559976046e-06,        +2.753000223670e-06
 7.00e+00,        +8.067818843752e-07,        +1.001084494967e-06
 8.00e+00,        -9.021668143000e-08,        -1.083565807963e-07
