        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +3.302563163822e-02,        +7.512985897546e-02
 2.30020000e+00,        +1.414213562373e-01,        +3.333074755458e-02,        +7.549470984023e-02
 2.30040000e+00,        +1.414213562373e-01,        +3.363771189175e-02,        +7.585869064279e-02
 2.30060000e+00,        +1.414213562373e-01,        +3.394652846563e-02,        +7.622179177206e-02
 2.30080000e+00,        +1.414213562373e-01,        +3.425720111370e-02,        +7.658400354085e-02
 2.30100000e+00,        +1.414213562373e-01,        +3.456973369525e-02,        +7.694531618463e-02
 2.30120000e+00,        +1.414213562373e-01,        +3.488413009165e-02,        +7.730571986033e-02
 2.30140000e+00,        +1.414213562373e-01,        +3.520039420656e-02,        +7.766520464500e-02
 2.30160000e+00,        +1.414213562373e-01,        +3.551852996618e-02,        +7.802376053458e-02
 2.30180000e+00,        +1.414213562373e-01,        +3.583854131951e-02,        +7.838137744256e-02
 2.30200000e+00,        +1.414213562373e-01,        +3.616043223851e-02,        +7.873804519865e-02
 2.30220000e+00,        +1.414213562373e-01,        +3.648420671841e-02,        +7.909375354740e-02
 2.30240000e+00,        +1.414213562373e-01,        +3.680986877789e-02,        +7.944849214683e-02
 2.30260000e+00,        +1.414213562373e-01,        +3.713742245930e-02,        +7.980225056698e-02
 2.30280000e+00,        +1.414213562373e-01,        +3.746687182888e-02,        +8.015501828849e-02
 2.30300000e+00,        +1.414213562373e-01,        +3.779822097698e-02,        +8.050678470109e-02
 2.30320000e+00,        +1.414213562373e-01,        +3.813147401826e-02,        +8.085753910212e-02
 2.30340000e+00,        +1.414213562373e-01,        +3.846663509188e-02,        +8.120727069500e-02
 2.30360000e+00,        +1.414213562373e-01,        +3.880370836172e-02,        +8.155596858764e-02
 2.30380000e+00,        +1.414213562373e-01,        +3.914269801654e-02,        +8.190362179086e-02
 2.30400000e+00,        +1.414213562373e-01,        +3.948360827020e-02,        +8.225021921678e-02
 2.30420000e+00,        +1.414213562373e-01,        +3.982644336180e-02,        +8.259574967711e-02
 2.30440000e+00,        +1.414213562373e-01,        +4.017120755588e-02,        +8.294020188152e-02
 2.30460000e+00,        +1.414213562373e-01,        +4.051790514256e-02,        +8.328356443588e-02
 2.30480000e+00,        +1.414213562373e-01,        +4.086654043773e-02,        +8.362582584053e-02
 2.30500000e+00,        +1.414213562373e-01,        +4.121711778314e-02,        +8.396697448843e-02
 2.30520000e+00,        +1.414213562373e-01,        +4.156964154662e-02,        +8.430699866342e-02
 2.30540000e+00,        +1.414213562373e-01,        +4.192411612215e-02,        +8.464588653830e-02
 2.30560000e+00,        +1.414213562373e-01,        +4.228054592998e-02,        +8.498362617294e-02
 2.30580000e+00,        +1.414213562373e-01,        +4.263893541680e-02,        +8.532020551237e-02
 2.30600000e+00,        +1.414213562373e-01,        +4.299928905578e-02,        +8.565561238476e-02
 2.30620000e+00,        +1.414213562373e-01,        +4.336161134669e-02,        +8.598983449949e-02
 2.30640000e+00,        +1.414213562373e-01,        +4.372590681600e-02,        +8.632285944500e-02
 2.30660000e+00,        +1.414213562373e-01,        +4.409218001690e-02,        +8.665467468679e-02
 2.30680000e+00,        +1.414213562373e-01,        +4.446043552940e-02,        +8.698526756523e-02
 2.30700000e+00,        +1.414213562373e-01,        +4.483067796036e-02,        +8.731462529343e-02
 2.30720000e+00,        +1.414213562373e-01,        +4.520291194352e-02,        +8.764273495499e-02
 2.30740000e+00,        +1.414213562373e-01,        +4.557714213951e-02,        +8.796958350179e-02
 2.30760000e+00,        +1.414213562373e-01,        +4.595337323588e-02,        +8.829515775163e-02
 2.30780000e+00,        +1.414213562373e-01,        +4.633160994704e-02,        +8.861944438595e-02
 2.30800000e+00,        +1.414213562373e-01,        +4.671185701430e-02,        +8.894242994738e-02
 2.30820000e+00,        +1.414213562373e-01,        +4.709411920575e-02,        +8.926410083738e-02
 2.30840000e+00,        +1.414213562373e-01,        +4.747840131625e-02,        +8.958444331365e-02
 2.30860000e+00,        +1.414213562373e-01,        +4.786470816734e-02,        +8.990344348771e-02
 2.30880000e+00,        +1.414213562373e-01,        +4.825304460713e-02,        +9.022108732224e-02
 2.30900000e+00,        +1.414213562373e-01,        +4.864341551019e-02,        +9.053736062850e-02
 2.30920000e+00,        +1.414213562373e-01,        +4.903582577742e-02,        +9.085224906361e-02
 2.30940000e+00,        +1.414213562373e-01,        +4.943028033586e-02,        +9.116573812786e-02
 2.30960000e+00,        +1.414213562373e-01,        +4.982678413854e-02,        +9.147781316188e-02
 2.30980000e+00,        +1.414213562373e-01,        +5.022534216428e-02,        +9.178845934382e-02
 2.31000000e+00,        +1.414213562373e-01,        +5.062595941742e-02,        +9.209766168649e-02
 2.31020000e+00,        +1.414213562373e-01,        +5.102864092762e-02,        +9.240540503434e-02
 2.31040000e+00,        +1.414213562373e-01,        +5.143339174953e-02,        +9.271167406051e-02
 2.31060000e+00,        +1.414213562373e-01,        +5.184021696252e-02,        +9.301645326376e-02
 2.31080000e+00,        +1.414213562373e-01,        +5.224912167035e-02,        +9.331972696531e-02
 2.31100000e+00,        +1.414213562373e-01,        +5.266011100076e-02,        +9.362147930570e-02
 2.31120000e+00,        +1.414213562373e-01,        +5.307319010512e-02,        +9.392169424151e-02
 2.31140000e+00,        +1.414213562373e-01,        +5.348836415801e-02,        +9.422035554210e-02
 2.31160000e+00,        +1.414213562373e-01,        +5.390563835672e-02,        +9.451744678616e-02
 2.31180000e+00,        +1.414213562373e-01,        +5.432501792079e-02,        +9.481295135837e-02
 2.31200000e+00,        +1.414213562373e-01,        +5.474650809149e-02,        +9.510685244584e-02
 2.31220000e+00,        +1.414213562373e-01,        +5.517011413121e-02,        +9.539913303452e-02
 2.31240000e+00,        +1.414213562373e-01,        +5.559584132293e-02,        +9.568977590565e-02
 2.31260000e+00,        +1.414213562373e-01,        +5.602369496950e-02,        +9.597876363198e-02
 2.31280000e+00,        +1.414213562373e-01,        +5.645368039302e-02,        +9.626607857399e-02
 2.31300000e+00,        +1.414213562373e-01,        +5.688580293409e-02,        +9.655170287611e-02
 2.31320000e+00,        +1.414213562373e-01,        +5.732006795102e-02,        +9.683561846273e-02
 2.31340000e+00,        +1.414213562373e-01,        +5.775648081906e-02,        +9.711780703421e-02
 2.31360000e+00,        +1.414213562373e-01,        +5.819504692948e-02,        +9.739825006287e-02
 2.31380000e+00,        +1.414213562373e-01,        +5.863577168872e-02,        +9.767692878874e-02
 2.31400000e+00,        +1.414213562373e-01,        +5.907866051738e-02,        +9.795382421541e-02
 2.31420000e+00,        +1.414213562373e-01,        +5.952371884919e-02,        +9.822891710571e-02
 2.31440000e+00,        +1.414213562373e-01,        +5.997095213001e-02,        +9.850218797726e-02
 2.31460000e+00,        +1.414213562373e-01,        +6.042036581662e-02,        +9.877361709806e-02
 2.31480000e+00,        +1.414213562373e-01,        +6.087196537555e-02,        +9.904318448192e-02
 2.31500000e+00,        +1.414213562373e-01,        +6.132575628187e-02,        +9.931086988378e-02
 2.31520000e+00,        +1.414213562373e-01,        +6.178174401781e-02,        +9.957665279502e-02
 2.31540000e+00,        +1.414213562373e-01,        +6.223993407145e-02,        +9.984051243861e-02
 2.31560000e+00,        +1.414213562373e-01,        +6.270033193518e-02,        +1.001024277642e-01
 2.31580000e+00,        +1.414213562373e-01,        +6.316294310426e-02,        +1.003623774431e-01
 2.31600000e+00,        +1.414213562373e-01,        +6.362777307519e-02,        +1.006203398633e-01
 2.31620000e+00,        +1.414213562373e-01,        +6.409482734400e-02,        +1.008762931241e-01
 2.31640000e+00,        +1.414213562373e-01,        +6.456411140457e-02,        +1.011302150309e-01
 2.31660000e+00,        +1.414213562373e-01,        +6.503563074673e-02,        +1.013820830899e-01
 2.31680000e+00,        +1.414213562373e-01,        +6.550939085439e-02,        +1.016318745023e-01
 2.31700000e+00,        +1.414213562373e-01,        +6.598539720349e-02,        +1.018795661593e-01
 2.31720000e+00,        +1.414213562373e-01,        +6.646365525991e-02,        +1.021251346357e-01
 2.31740000e+00,        +1.414213562373e-01,        +6.694417047729e-02,        +1.023685561847e-01
 2.31760000e+00,        +1.414213562373e-01,        +6.742694829472e-02,        +1.026098067316e-01
 2.31780000e+00,        +1.414213562373e-01,        +6.791199413436e-02,        +1.028488618680e-01
 2.31800000e+00,        +1.414213562373e-01,        +6.839931339889e-02,        +1.030856968455e-01
 2.31820000e+00,        +1.414213562373e-01,        +6.888891146898e-02,        +1.033202865697e-01
