        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +1.335420500970e-09,        +1.371890925386e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.777445201921e-13,        +3.577483795143e-04,        +2.876096244257e-12,        +2.096446729865e-03,        +7.866143029583e-10,        +5.890386603974e-01,        +7.793846651763e-10,        +5.681097897466e-01,        +1.196977816751e-10,        +8.963302689169e-02,        +1.521558126650e-10,        +1.109095554534e-01,        +1.394114425344e-10,        +1.043951642447e-01,        +1.262858630378e-10,        +9.205240788530e-02,        +2.120496203634e-10,        +1.587886513719e-01,        +1.912525970076e-10,        +1.394080195944e-01,        +7.158749823194e-11,        +5.360670903282e-02,        +1.028511115581e-10,        +7.497032719945e-02
 2.30020000e+00,        +1.336939112982e-09,        +1.373584861824e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.798632081361e-13,        +3.589267480294e-04,        +2.891176257556e-12,        +2.104839925009e-03,        +7.868507807003e-10,        +5.885464588923e-01,        +7.795822756205e-10,        +5.675530484409e-01,        +1.198646511634e-10,        +8.965602846043e-02,        +1.524685328548e-10,        +1.110004464175e-01,        +1.398781586283e-10,        +1.046256761209e-01,        +1.266766784812e-10,        +9.222340898034e-02,        +2.126005553144e-10,        +1.590203721695e-01,        +1.917006327906e-10,        +1.395622783263e-01,        +7.165892376512e-11,        +5.359924253040e-02,        +1.030966290705e-10,        +7.505661421862e-02
 2.30040000e+00,        +1.338468850043e-09,        +1.375289468025e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.819976131769e-13,        +3.601111920994e-04,        +2.906366901928e-12,        +2.113276491604e-03,        +7.870879910501e-10,        +5.880510338547e-01,        +7.797784665969e-10,        +5.669922476153e-01,        +1.200328384954e-10,        +8.967921703334e-02,        +1.527837113426e-10,        +1.110920390905e-01,        +1.403487068838e-10,        +1.048576564776e-01,        +1.270708671683e-10,        +9.239572477116e-02,        +2.131555151008e-10,        +1.592532505287e-01,        +1.921519943788e-10,        +1.397174913691e-01,        +7.173138048593e-11,        +5.359211795152e-02,        +1.033443712771e-10,        +7.514372332507e-02
 2.30060000e+00,        +1.340009854816e-09,        +1.377004882066e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.841478952505e-13,        +3.613017423046e-04,        +2.921669279204e-12,        +2.121756659875e-03,        +7.873259703516e-10,        +5.875523732320e-01,        +7.799732532640e-10,        +5.664273695920e-01,        +1.202023576142e-10,        +8.970259224748e-02,        +1.531013727903e-10,        +1.111843354982e-01,        +1.408231262668e-10,        +1.050911123979e-01,        +1.274684634544e-10,        +9.256936203678e-02,        +2.137145396532e-10,        +1.594872895039e-01,        +1.926067150201e-10,        +1.398736616903e-01,        +7.180488002111e-11,        +5.358533727422e-02,        +1.035943618538e-10,        +7.523165909071e-02
 2.30080000e+00,        +1.341562271853e-09,        +1.378731243877e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.863142162716e-13,        +3.624984292381e-04,        +2.937084504789e-12,        +2.130280660450e-03,        +7.875647554794e-10,        +5.870504649716e-01,        +7.801666510741e-10,        +5.658583966521e-01,        +1.203732226454e-10,        +8.972615373204e-02,        +1.534215421703e-10,        +1.112773376622e-01,        +1.413014562327e-10,        +1.053260509760e-01,        +1.278695021295e-10,        +9.274432758188e-02,        +2.142776693994e-10,        +1.597224921236e-01,        +1.930648283779e-10,        +1.400307922486e-01,        +7.187943416064e-11,        +5.357890249953e-02,        +1.038466247858e-10,        +7.532042611421e-02
 2.30100000e+00,        +1.343126247614e-09,        +1.380468695259e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.884967401622e-13,        +3.637012835019e-04,        +2.952613707855e-12,        +2.138848724346e-03,        +7.878043838457e-10,        +5.865452970228e-01,        +7.803586757777e-10,        +5.652853110378e-01,        +1.205454478991e-10,        +8.974990110812e-02,        +1.537442447696e-10,        +1.113710475997e-01,        +1.417837367338e-10,        +1.055624793170e-01,        +1.282740184240e-10,        +9.292062823629e-02,        +2.148449452706e-10,        +1.599588613895e-01,        +1.935263685367e-10,        +1.401888859930e-01,        +7.195505486026e-11,        +5.357281565162e-02,        +1.041011843719e-10,        +7.541002902085e-02
 2.30120000e+00,        +1.344701930501e-09,        +1.382217379921e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.906956328792e-13,        +3.649103357028e-04,        +2.968258031534e-12,        +2.147461082933e-03,        +7.880448934083e-10,        +5.860368573390e-01,        +7.805493434281e-10,        +5.647080949544e-01,        +1.207190478730e-10,        +8.977383398866e-02,        +1.540695061946e-10,        +1.114654673228e-01,        +1.422700082262e-10,        +1.058004045352e-01,        +1.286820480157e-10,        +9.309827085454e-02,        +2.154164087093e-10,        +1.601964002752e-01,        +1.939913700079e-10,        +1.403479458629e-01,        +7.203175424408e-11,        +5.356707877801e-02,        +1.043580652299e-10,        +7.550047246248e-02
 2.30140000e+00,        +1.346289470883e-09,        +1.383977443497e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.929110624446e-13,        +3.661256164481e-04,        +2.984018633121e-12,        +2.156117967920e-03,        +7.882863226786e-10,        +5.855251338790e-01,        +7.807386703853e-10,        +5.641267305718e-01,        +1.208940372551e-10,        +8.979795197823e-02,        +1.543973523750e-10,        +1.115605988381e-01,        +1.427603116772e-10,        +1.060398337540e-01,        +1.290936270357e-10,        +9.327726231539e-02,        +2.159921016758e-10,        +1.604351117254e-01,        +1.944598677363e-10,        +1.405079747867e-01,        +7.210954460713e-11,        +5.356169394970e-02,        +1.046172923006e-10,        +7.559176111733e-02
 2.30160000e+00,        +1.347889021125e-09,        +1.385749033583e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.951431989738e-13,        +3.673471563413e-04,        +2.999896684271e-12,        +2.164819611322e-03,        +7.885287107296e-10,        +5.850101146099e-01,        +7.809266733207e-10,        +5.635412000265e-01,        +1.210704309263e-10,        +8.982225467293e-02,        +1.547278095691e-10,        +1.116564441464e-01,        +1.432546885724e-10,        +1.062807741047e-01,        +1.295087920751e-10,        +9.345760952128e-02,        +2.165720666561e-10,        +1.606749986549e-01,        +1.949318971055e-10,        +1.406689756814e-01,        +7.218843841804e-11,        +5.355666326135e-02,        +1.048788908531e-10,        +7.568389968996e-02
 2.30180000e+00,        +1.349500735616e-09,        +1.387532299757e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.973922147063e-13,        +3.685749859774e-04,        +3.015893371207e-12,        +2.173566245438e-03,        +7.887720972038e-10,        +5.844917875081e-01,        +7.811133692218e-10,        +5.629514854240e-01,        +1.212482439632e-10,        +8.984674166024e-02,        +1.550609043682e-10,        +1.117530052420e-01,        +1.437531809232e-10,        +1.065232327255e-01,        +1.299275801917e-10,        +9.363931939782e-02,        +2.171563466691e-10,        +1.609160639471e-01,        +1.954074939451e-10,        +1.408309514520e-01,        +7.226844832176e-11,        +5.355198883146e-02,        +1.051428864893e-10,        +7.577689291106e-02
 2.30200000e+00,        +1.351124770801e-09,        +1.389327393615e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.996582840357e-13,        +3.698091359389e-04,        +3.032009894926e-12,        +2.182358102820e-03,        +7.890165223218e-10,        +5.839701405621e-01,        +7.812987753968e-10,        +5.623575688404e-01,        +1.214274916411e-10,        +8.987141251884e-02,        +1.553966637011e-10,        +1.118502841125e-01,        +1.442558312750e-10,        +1.067672167607e-01,        +1.303500289170e-10,        +9.382239889322e-02,        +2.177449852741e-10,        +1.611583104534e-01,        +1.958866945361e-10,        +1.409939049905e-01,        +7.234958714229e-11,        +5.354767280255e-02,        +1.054093051490e-10,        +7.587074553735e-02
 2.30220000e+00,        +1.352761285208e-09,        +1.391134468797e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.019415835408e-13,        +3.710496367905e-04,        +3.048247471412e-12,        +2.191195416248e-03,        +7.892620268909e-10,        +5.834451617746e-01,        +7.814829094789e-10,        +5.617594323250e-01,        +1.216081894368e-10,        +8.989626681849e-02,        +1.557351148393e-10,        +1.119482827379e-01,        +1.447626827138e-10,        +1.070127333600e-01,        +1.307761762627e-10,        +9.400685497775e-02,        +2.183380265786e-10,        +1.614017409915e-01,        +1.963695356179e-10,        +1.411578391755e-01,        +7.243186788547e-11,        +5.354371734131e-02,        +1.056781731151e-10,        +7.596546235143e-02
 2.30240000e+00,        +1.354410439480e-09,        +1.392953681015e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.042422920166e-13,        +3.722965190745e-04,        +3.064607331848e-12,        +2.200078418699e-03,        +7.895086523131e-10,        +5.829168391644e-01,        +7.816657894320e-10,        +5.611570579020e-01,        +1.217903530316e-10,        +8.992130411988e-02,        +1.560762854018e-10,        +1.120470030907e-01,        +1.452737788750e-10,        +1.072597896770e-01,        +1.312060607278e-10,        +9.419269464311e-02,        +2.189355152462e-10,        +1.616463583448e-01,        +1.968560543946e-10,        +1.413227568710e-01,        +7.251530374185e-11,        +5.354012463879e-02,        +1.059495170185e-10,        +7.606104816157e-02
 2.30260000e+00,        +1.356072396405e-09,        +1.394785188086e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.065605905064e-13,        +3.735498133059e-04,        +3.081090722836e-12,        +2.209007343319e-03,        +7.897564405944e-10,        +5.823851607687e-01,        +7.818474335547e-10,        +5.605504275733e-01,        +1.219739983143e-10,        +8.994652397442e-02,        +1.564202033600e-10,        +1.121464471347e-01,        +1.457891639509e-10,        +1.075083928685e-01,        +1.316397213058e-10,        +9.437992490186e-02,        +2.195374965043e-10,        +1.618921652607e-01,        +1.973462885419e-10,        +1.414886609261e-01,        +7.259990808956e-11,        +5.353689691053e-02,        +1.062233638433e-10,        +7.615750780161e-02
 2.30280000e+00,        +1.357747320948e-09,        +1.396629149964e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.088966623340e-13,        +3.748095499674e-04,        +3.097698906617e-12,        +2.217982423392e-03,        +7.900054343535e-10,        +5.818501146456e-01,        +7.820278604858e-10,        +5.599395233202e-01,        +1.221591413841e-10,        +8.997192592418e-02,        +1.567668970428e-10,        +1.122466168251e-01,        +1.463088826988e-10,        +1.077585500936e-01,        +1.320771974919e-10,        +9.456855278675e-02,        +2.201440161524e-10,        +1.621391644497e-01,        +1.978402762134e-10,        +1.416555541738e-01,        +7.268569449727e-11,        +5.353403639678e-02,        +1.064997409322e-10,        +7.625484613072e-02
 2.30300000e+00,        +1.359435380283e-09,        +1.398485728765e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.112506931366e-13,        +3.760757595040e-04,        +3.114433161297e-12,        +2.227003892308e-03,        +7.902556768307e-10,        +5.813116888763e-01,        +7.822070892093e-10,        +5.593243271065e-01,        +1.223457985539e-10,        +8.999750950163e-02,        +1.571163951417e-10,        +1.123475141076e-01,        +1.468329804494e-10,        +1.080102685122e-01,        +1.325185292900e-10,        +9.475858535010e-02,        +2.207551205700e-10,        +1.623873585841e-01,        +1.983380560479e-10,        +1.418234394305e-01,        +7.277267672720e-11,        +5.353154536263e-02,        +1.067786759919e-10,        +7.635306803325e-02
 2.30320000e+00,        +1.361136743825e-09,        +1.400355088804e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.136228708980e-13,        +3.773484723178e-04,        +3.131294781071e-12,        +2.236071983532e-03,        +7.905072118973e-10,        +5.807698715677e-01,        +7.823851390594e-10,        +5.587048208804e-01,        +1.225339863533e-10,        +9.002327422958e-02,        +1.574687267160e-10,        +1.124491409179e-01,        +1.473615031149e-10,        +1.082635552845e-01,        +1.329637572208e-10,        +9.495002966308e-02,        +2.213708567252e-10,        +1.626367502967e-01,        +1.988396671761e-10,        +1.419923194951e-01,        +7.286086873814e-11,        +5.352942609821e-02,        +1.070601970985e-10,        +7.645217841850e-02
 2.30340000e+00,        +1.362851583263e-09,        +1.402237396629e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.160133859827e-13,        +3.786277187625e-04,        +3.148285076462e-12,        +2.245186930567e-03,        +7.907600840651e-10,        +5.802246508544e-01,        +7.825620297260e-10,        +5.580809865773e-01,        +1.227237215320e-10,        +9.004921962092e-02,        +1.578239211984e-10,        +1.125514991811e-01,        +1.478944971975e-10,        +1.085184175693e-01,        +1.334129223287e-10,        +9.514289281507e-02,        +2.219912721828e-10,        +1.628873421795e-01,        +1.993451492275e-10,        +1.421621971478e-01,        +7.295028468860e-11,        +5.352768091881e-02,        +1.073443327031e-10,        +7.655218222053e-02
 2.30360000e+00,        +1.364580072593e-09,        +1.404132821045e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.184224311700e-13,        +3.799135291378e-04,        +3.165405374550e-12,        +2.254348966926e-03,        +7.910143384956e-10,        +5.796760149020e-01,        +7.827377812600e-10,        +5.574528061224e-01,        +1.229150210626e-10,        +9.007534517855e-02,        +1.581820083998e-10,        +1.126545908115e-01,        +1.484320097983e-10,        +1.087748625232e-01,        +1.338660661898e-10,        +9.533718191289e-02,        +2.226164151134e-10,        +1.631391367824e-01,        +1.998545423382e-10,        +1.423330751499e-01,        +7.304093893990e-11,        +5.352631216510e-02,        +1.076311116374e-10,        +7.665308439790e-02
 2.30380000e+00,        +1.366322388154e-09,        +1.406041533157e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.208502016890e-13,        +3.812059336835e-04,        +3.182657019211e-12,        +2.263558326094e-03,        +7.912700210096e-10,        +5.791239519090e-01,        +7.829124140787e-10,        +5.568202614333e-01,        +1.231079021445e-10,        +9.010165039514e-02,        +1.585430185154e-10,        +1.127584177114e-01,        +1.489740886255e-10,        +1.090328972994e-01,        +1.343232309197e-10,        +9.553290408006e-02,        +2.232463343013e-10,        +1.633921366120e-01,        +2.003678871573e-10,        +1.425049562422e-01,        +7.313284605945e-11,        +5.352532220323e-02,        +1.079205631194e-10,        +7.675488993348e-02
 2.30400000e+00,        +1.368078708660e-09,        +1.407963706399e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.232968952546e-13,        +3.825049625741e-04,        +3.200041371366e-12,        +2.272815241488e-03,        +7.915271780977e-10,        +5.785684501097e-01,        +7.830859489715e-10,        +5.561833344229e-01,        +1.233023822069e-10,        +9.012813475302e-02,        +1.589069821298e-10,        +1.128629817712e-01,        +1.495207820039e-10,        +1.092925290463e-01,        +1.347844591813e-10,        +9.573006645606e-02,        +2.238810791543e-10,        +1.636463441300e-01,        +2.008852248552e-10,        +1.426778431448e-01,        +7.322602082400e-11,        +5.352471342508e-02,        +1.082127167593e-10,        +7.685760383419e-02
 2.30420000e+00,        +1.369849215237e-09,        +1.409899516568e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.257627121024e-13,        +3.838106459121e-04,        +3.217559809220e-12,        +2.282119946428e-03,        +7.917858569295e-10,        +5.780094977770e-01,        +7.832584071053e-10,        +5.555420070018e-01,        +1.234984789121e-10,        +9.015479772397e-02,        +1.592739302229e-10,        +1.129682848680e-01,        +1.500721388834e-10,        +1.095537649065e-01,        +1.352497941931e-10,        +9.592867619551e-02,        +2.245206997118e-10,        +1.639017617519e-01,        +2.014065971303e-10,        +1.428517385554e-01,        +7.332047822297e-11,        +5.352448824834e-02,        +1.085076025657e-10,        +7.696123113071e-02
 2.30440000e+00,        +1.371634091458e-09,        +1.411849141861e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.282478550267e-13,        +3.851230137224e-04,        +3.235213728516e-12,        +2.291472674092e-03,        +7.920461053646e-10,        +5.774470832252e-01,        +7.834298100306e-10,        +5.548962610820e-01,        +1.236962101592e-10,        +9.018163876909e-02,        +1.596438941756e-10,        +1.130743288657e-01,        +1.506282088485e-10,        +1.098166120152e-01,        +1.357192797370e-10,        +9.612874046736e-02,        +2.251652466545e-10,        +1.641583918457e-01,        +2.019320462172e-10,        +1.430266451492e-01,        +7.341623346180e-11,        +5.352464911671e-02,        +1.088052509510e-10,        +7.706577687724e-02
 2.30460000e+00,        +1.373433523379e-09,        +1.413812762909e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.307525294163e-13,        +3.864420959455e-04,        +3.253004542789e-12,        +2.300873657482e-03,        +7.923079719623e-10,        +5.768811948125e-01,        +7.836001796872e-10,        +5.542460785789e-01,        +1.238955940878e-10,        +9.020865733860e-02,        +1.600169057753e-10,        +1.131811156140e-01,        +1.511890421273e-10,        +1.100810774993e-01,        +1.361929601671e-10,        +9.633026645404e-02,        +2.258147713134e-10,        +1.644162367305e-01,        +2.024616148944e-10,        +1.432025655772e-01,        +7.351330196548e-11,        +5.352519850006e-02,        +1.091056927382e-10,        +7.717124615122e-02
 2.30480000e+00,        +1.375247699577e-09,        +1.415790562814e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.332769432934e-13,        +3.877679224314e-04,        +3.270933683626e-12,        +2.310323129380e-03,        +7.925715059927e-10,        +5.763118209444e-01,        +7.837695384102e-10,        +5.535914414154e-01,        +1.240966490811e-10,        +9.023585287167e-02,        +1.603929972225e-10,        +1.132886469477e-01,        +1.517546896012e-10,        +1.103471684759e-01,        +1.366708804178e-10,        +9.653326135059e-02,        +2.264693256793e-10,        +1.646752986746e-01,        +2.029953464917e-10,        +1.433795024656e-01,        +7.361169938197e-11,        +5.352613889457e-02,        +1.094089591667e-10,        +7.727764405301e-02
 2.30500000e+00,        +1.377076811186e-09,        +1.417782727184e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.358213073513e-13,        +3.891005229329e-04,        +3.289002600922e-12,        +2.319821322309e-03,        +7.928367574470e-10,        +5.757389500765e-01,        +7.839379089362e-10,        +5.529323315240e-01,        +1.242993937698e-10,        +9.026322479626e-02,        +1.607722011361e-10,        +1.133969246864e-01,        +1.523252028147e-10,        +1.106148920506e-01,        +1.371530860123e-10,        +9.673773236377e-02,        +2.271289624122e-10,        +1.649355798944e-01,        +2.035332848989e-10,        +1.435574584148e-01,        +7.371144158584e-11,        +5.352747282292e-02,        +1.097150818989e-10,        +7.738497570559e-02
 2.30520000e+00,        +1.378921051938e-09,        +1.419789444174e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.383858349933e-13,        +3.904399270985e-04,        +3.307212763155e-12,        +2.329368468491e-03,        +7.931037770487e-10,        +5.751625707171e-01,        +7.841053144093e-10,        +5.522687308509e-01,        +1.245038470359e-10,        +9.029077252894e-02,        +1.611545505600e-10,        +1.135059506332e-01,        +1.529006339845e-10,        +1.108842553165e-01,        +1.376396230717e-10,        +9.694368671112e-02,        +2.277937348512e-10,        +1.651970825531e-01,        +2.040754745734e-10,        +1.437364359982e-01,        +7.381254468184e-11,        +5.352920283441e-02,        +1.100240930265e-10,        +7.749324625425e-02
 2.30540000e+00,        +1.380780618199e-09,        +1.421810904519e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.409707423728e-13,        +3.917861644658e-04,        +3.325565657649e-12,        +2.338964799804e-03,        +7.933726162650e-10,        +5.745826714311e-01,        +7.842717783879e-10,        +5.516006213589e-01,        +1.247100280163e-10,        +9.031849547470e-02,        +1.615400789689e-10,        +1.136157265747e-01,        +1.534810360100e-10,        +1.111552653529e-01,        +1.381305383238e-10,        +9.715113162003e-02,        +2.284636970244e-10,        +1.654598087584e-01,        +2.046219605485e-10,        +1.439164377612e-01,        +7.391502500867e-11,        +5.353133150514e-02,        +1.103360250771e-10,        +7.760246086622e-02
