        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.445582688298e+00,        +4.588798250794e-05,        +2.664731107218e+04,        +8.672907531892e-14,        +6.834879580329e-09
 2.00e+00,        +2.598997979894e+00,        +8.059182623842e-05,        +1.612445146394e+04,        +1.151082468345e-13,        +9.073341587296e-09
 3.00e+00,        +2.604284901021e+00,        +6.310488329557e-05,        +2.063457505806e+04,        +6.628945445861e-14,        +5.225268739895e-09
 4.00e+00,        +2.631497339523e+00,        +9.630568494728e-05,        +1.366221185554e+04,        +1.023909518813e-13,        +8.071294494082e-09
 5.00e+00,        +2.701855028496e+00,        +6.362166553528e-05,        +2.123376531024e+04,        +1.193937458413e-13,        +9.412588735845e-09
 6.00e+00,        +2.739455603590e+00,        +7.370830005035e-05,        +1.858308767608e+04,        +1.220619289386e-13,        +9.623493441692e-09
 7.00e+00,        +2.799555218866e+00,        +9.607044272279e-05,        +1.457032538401e+04,        +1.012331623564e-13,        +7.982079266144e-09
 8.00e+00,        +2.880835793105e+00,        +1.039240907356e-04,        +1.386028867122e+04,        +1.169273129804e-13,        +9.220737403333e-09
