        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²)
 1.00e+00,        +4.901964832119e-10,        -1.061783709338e-09,        +8.105541916684e-10,        -1.099389591044e-09,        -9.063504887173e-10,        -2.117579935524e-10,        +9.290030670320e-10,        -7.601001566471e-10,        +2.891007640002e-09,        -3.469270273021e-10,        -6.397828355832e-09,        +8.006679854621e-09,        +1.444733117414e-09,        +1.146841254579e-10,        +5.700795462804e-09,        +4.957568784246e-09,        -2.093412315023e-08,        +7.304008377161e-09,        +3.454280513494e-09,        -2.639275745971e-10,        -1.173488763012e-09,        +2.066816121055e-08,        -4.620481094309e-08,        -1.371775814401e-08,        -2.555978883446e-09,        +5.829739971583e-09,        -1.228062547625e-08,        +2.593673023087e-08,        -4.768203229140e-08,        -8.518391401552e-08,        -5.709091402217e-09,        +4.205999499919e-09,        -1.566662310198e-08,        +2.067466189288e-08,        -2.820455048290e-08,        -8.169394078056e-08,        -5.185033161441e-09,        -5.326427461710e-11,        -4.611869885294e-09,        +1.540097325997e-09,        -4.101101103136e-09,        -2.123742830023e-08
 2.00e+00,        -2.453787407582e-10,        +3.436574891654e-10,        -6.760616645666e-10,        -2.438734417838e-10,        +2.101329817633e-08,        +9.408170441600e-08,        +3.341371793507e-10,        +2.744163057639e-10,        -2.979869578293e-10,        -1.356283460804e-09,        -9.592669813389e-08,        +1.116627089383e-07,        -1.527982988307e-09,        +5.968354563445e-10,        +1.536851664452e-09,        -4.340128462158e-10,        -3.012738235620e-07,        +1.614095636859e-09,        +2.954069954784e-08,        -2.099429545549e-08,        -4.334828886452e-08,        +2.615217280182e-08,        -5.309901224232e-07,        -4.272425404794e-07,        -3.420188628380e-08,        +2.030428764097e-08,        +3.528381259951e-08,        -2.536728665620e-08,        -1.787024225257e-07,        -1.345120244413e-06,        -3.496176270734e-10,        -8.429927184877e-09,        +1.731266949612e-12,        +4.289369716506e-10,        -1.573330647435e-08,        -1.423655876875e-06,        +1.161843195724e-09,        -1.084580284543e-08,        +1.959795389305e-11,        +2.156866933903e-09,        +3.223264368440e-09,        -5.266205777725e-07
 3.00e+00,        +4.086310978026e-12,        +9.673385173754e-12,        -3.902607785186e-12,        +9.728178676987e-12,        +1.841390103886e-11,        +1.753808642071e-11,        +3.043098048799e-12,        +1.243106253447e-11,        -3.988903055175e-11,        +3.560777093632e-11,        +4.748087287129e-11,        +2.664001908704e-11,        -6.093807244244e-12,        +1.614959547276e-11,        -1.237694177206e-10,        -1.584923663484e-11,        +1.812798312749e-10,        +8.330914846588e-11,        -5.237182639699e-11,        -5.704958894503e-11,        -2.133327801977e-11,        -4.908292053875e-10,        +5.704613229410e-10,        +1.587588593957e-10,        -8.066450110791e-11,        +1.837209950913e-10,        -1.590091834202e-10,        -3.527195256742e-10,        +1.796201449629e-10,        +1.619408765685e-09,        -1.869161762814e-11,        -2.071688250651e-10,        +4.720809398676e-12,        -5.437462351366e-10,        -4.004613943996e-11,        +3.209013431090e-09,        -5.542778820080e-11,        +1.675844291769e-09,        +1.372376007018e-11,        -5.303770813537e-10,        -3.304789764345e-09,        +1.172706573787e-07
 4.00e+00,        -7.170911798911e-12,        -1.037293087024e-11,        +3.095141928403e-12,        +4.916846920228e-13,        -4.537667284634e-12,        -2.493887435831e-11,        -6.974210136467e-13,        -1.215187810594e-11,        +3.942477073635e-11,        -2.837962687421e-11,        +3.121157176910e-10,        -9.833870529387e-11,        +1.765696437220e-11,        -2.132798867594e-11,        +1.017454808498e-10,        -2.075444594219e-12,        +1.210179678961e-09,        +3.200888136424e-10,        -1.262137669843e-10,        +2.063924448180e-10,        +3.700700892973e-10,        -2.929038671646e-11,        +2.578189252476e-09,        +2.402006235642e-09,        +2.310410727392e-10,        -2.768173821202e-10,        -1.817901599361e-11,        +6.311924341148e-10,        +1.332595302976e-09,        +8.006374992120e-09,        +3.293302922395e-11,        +3.706785605787e-11,        +3.626885988083e-11,        +2.822288349897e-10,        +1.434569474396e-10,        +1.500571109464e-08,        +6.976084744565e-12,        -6.611795846042e-10,        +6.784754267780e-12,        -4.115563894756e-09,        -7.509421746496e-11,        +3.816800838866e-07
