        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.566068306275e-11,        +4.750507787396e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.168722820350e-16,        +4.749650410111e-06,        +4.230989310124e-14,        +8.906393799311e-04,        +3.029089340764e-11,        +6.633911579030e-01,        +3.215759602329e-11,        +6.769296559963e-01,        +4.056213753318e-12,        +8.883383868225e-02,        +3.805130110454e-12,        +8.009943948624e-02,        +3.526289762076e-12,        +7.722814302251e-02,        +3.331989018770e-12,        +7.013963912681e-02,        +3.545569256170e-12,        +7.765037704972e-02,        +3.348312458989e-12,        +7.048325376653e-02,        +4.057261186244e-12,        +8.885677817540e-02,        +3.808541214908e-12,        +8.017124453545e-02
 2.40002500e+00,        +4.567872322792e-11,        +4.752212846504e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.170899011787e-16,        +4.752538727833e-06,        +4.236187733935e-14,        +8.914137204633e-04,        +3.029511641313e-11,        +6.632216111201e-01,        +3.216070558040e-11,        +6.767522124784e-01,        +4.059484282737e-12,        +8.887035354473e-02,        +3.808164486679e-12,        +8.013455225350e-02,        +3.529807190350e-12,        +7.727464650747e-02,        +3.335262961991e-12,        +7.018336656458e-02,        +3.549097360442e-12,        +7.769694749859e-02,        +3.351600593395e-12,        +7.052715654058e-02,        +4.060531176090e-12,        +8.889327216589e-02,        +3.811572275706e-12,        +8.020626177362e-02
 2.40005000e+00,        +4.569679724150e-11,        +4.753921255840e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.173080085120e-16,        +4.755431925866e-06,        +4.241396304780e-14,        +8.921890112441e-04,        +3.029934665140e-11,        +6.630518653479e-01,        +3.216382189683e-11,        +6.765745616278e-01,        +4.062761494681e-12,        +8.890691995788e-02,        +3.811205033235e-12,        +8.016971313004e-02,        +3.533331012288e-12,        +7.732119591698e-02,        +3.338542846397e-12,        +7.022713811879e-02,        +3.552631882599e-12,        +7.774356403632e-02,        +3.354894687124e-12,        +7.057110344440e-02,        +4.063807843597e-12,        +8.892981760014e-02,        +3.814609505864e-12,        +8.024132711872e-02
 2.40007500e+00,        +4.571490518523e-11,        +4.755633023510e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.175266047585e-16,        +4.758329999310e-06,        +4.246615047131e-14,        +8.929652532350e-04,        +3.030358413973e-11,        +6.628819203920e-01,        +3.216694498853e-11,        +6.763967032256e-01,        +4.066045404667e-12,        +8.894353795970e-02,        +3.814251764562e-12,        +8.020492215666e-02,        +3.536861244051e-12,        +7.736779130834e-02,        +3.341828686990e-12,        +7.027095384505e-02,        +3.556172838819e-12,        +7.779022671948e-02,        +3.358194755206e-12,        +7.061509453326e-02,        +4.067091204292e-12,        +8.896641451649e-02,        +3.817652919826e-12,        +8.027644061165e-02
 2.40010000e+00,        +4.573304714115e-11,        +4.757348157646e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.177456906458e-16,        +4.761232943299e-06,        +4.251843985542e-14,        +8.937424473987e-04,        +3.030782889545e-11,        +6.627117760579e-01,        +3.217007487148e-11,        +6.762186370527e-01,        +4.069336028263e-12,        +8.898020758827e-02,        +3.817304695152e-12,        +8.024017937424e-02,        +3.540397901852e-12,        +7.741443273888e-02,        +3.345120498818e-12,        +7.031481379898e-02,        +3.559720245330e-12,        +7.783693560465e-02,        +3.361500812721e-12,        +7.065912986248e-02,        +4.070381273753e-12,        +8.900306295338e-02,        +3.820702532081e-12,        +8.031160229341e-02
 2.40012500e+00,        +4.575122319152e-11,        +4.759066666407e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.179652669062e-16,        +4.764140752998e-06,        +4.257083144647e-14,        +8.945205946991e-04,        +3.031208093596e-11,        +6.625414321507e-01,        +3.217321156174e-11,        +6.760403628897e-01,        +4.072633381091e-12,        +8.901692888173e-02,        +3.820363839541e-12,        +8.027548482370e-02,        +3.543941001954e-12,        +7.746112026598e-02,        +3.348418296975e-12,        +7.035871803625e-02,        +3.563274118412e-12,        +7.788369074846e-02,        +3.364812874797e-12,        +7.070320948744e-02,        +4.073678067613e-12,        +8.903976294929e-02,        +3.823758357170e-12,        +8.034681220503e-02
 2.40015000e+00,        +4.576943341890e-11,        +4.760788557978e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.181853342761e-16,        +4.767053423607e-06,        +4.262332549160e-14,        +8.952996961013e-04,        +3.031634027869e-11,        +6.623708884754e-01,        +3.217635507539e-11,        +6.758618805170e-01,        +4.075937478826e-12,        +8.905370187832e-02,        +3.823429212318e-12,        +8.031083854607e-02,        +3.547490560670e-12,        +7.750785394704e-02,        +3.351722096604e-12,        +7.040266661260e-02,        +3.566834474396e-12,        +7.793049220757e-02,        +3.368130956606e-12,        +7.074733346353e-02,        +4.076981601553e-12,        +8.907651454279e-02,        +3.826820409681e-12,        +8.038207038766e-02
 2.40017500e+00,        +4.578767790610e-11,        +4.762513840570e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.184058934963e-16,        +4.769970950355e-06,        +4.267592223879e-14,        +8.960797525719e-04,        +3.032060694116e-11,        +6.622001448367e-01,        +3.217950542857e-11,        +6.756831897148e-01,        +4.079248337193e-12,        +8.909052661633e-02,        +3.826500828116e-12,        +8.034624058243e-02,        +3.551046594368e-12,        +7.755463383950e-02,        +3.355031912897e-12,        +7.044665958378e-02,        +3.570401329665e-12,        +7.797734003868e-02,        +3.371455073374e-12,        +7.079150184621e-02,        +4.080291891312e-12,        +8.911331777253e-02,        +3.829888704252e-12,        +8.041737688248e-02
 2.40020000e+00,        +4.580595673621e-11,        +4.764242522422e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.186269453121e-16,        +4.772893328506e-06,        +4.272862193680e-14,        +8.968607650786e-04,        +3.032488094091e-11,        +6.620292010392e-01,        +3.218266263749e-11,        +6.755042902628e-01,        +4.082565971973e-12,        +8.912740313413e-02,        +3.829578701622e-12,        +8.038169097393e-02,        +3.554609119465e-12,        +7.760146000084e-02,        +3.358347761092e-12,        +7.049069700558e-02,        +3.573974700654e-12,        +7.802423429852e-02,        +3.374785240369e-12,        +7.083571469097e-02,        +4.083608952678e-12,        +8.915017267722e-02,        +3.832963255567e-12,        +8.045273173075e-02
 2.40022500e+00,        +4.582426999257e-11,        +4.765974611799e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.188484904729e-16,        +4.775820553353e-06,        +4.278142483523e-14,        +8.976427345903e-04,        +3.032916229555e-11,        +6.618580568870e-01,        +3.218582671838e-11,        +6.753251819407e-01,        +4.085890398997e-12,        +8.916433147019e-02,        +3.832662847570e-12,        +8.041718976180e-02,        +3.558178152429e-12,        +7.764833248857e-02,        +3.361669656476e-12,        +7.053477893386e-02,        +3.577554603847e-12,        +7.807117504386e-02,        +3.378121472911e-12,        +7.087997205332e-02,        +4.086932801493e-12,        +8.918707929566e-02,        +3.836044078363e-12,        +8.048813497383e-02
