        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.40025000e+00,        +4.695205869064e-11,        -1.099794688145e-10,        +4.535625041074e-11,        -1.679992422090e-10,        -6.172420969079e-10,        +3.958509323714e-07,        +3.938663430728e-11,        +2.387865539518e-11,        +4.425712326910e-11,        -1.762830428243e-10,        -1.030484215154e-09,        +3.953816898478e-07,        +2.761910356996e-11,        +2.344435603289e-10,        +4.092790530973e-11,        -1.635321931833e-10,        -2.852078843318e-09,        +3.899418505684e-07,        -2.392611343747e-11,        +1.261811412348e-09,        +8.397355886613e-12,        -8.387824306975e-11,        -2.029937631084e-09,        +1.804816263874e-07
 2.40027500e+00,        +4.700259652065e-11,        -1.103136206384e-10,        +4.539201029077e-11,        -1.682746776833e-10,        -6.132424183910e-10,        +3.960996886795e-07,        +3.943372737170e-11,        +2.362574090675e-11,        +4.429224990392e-11,        -1.765577684978e-10,        -1.026713690883e-09,        +3.956284773852e-07,        +2.766149463612e-11,        +2.343304462149e-10,        +4.096179036277e-11,        -1.637821597063e-10,        -2.849480727621e-09,        +3.901818411660e-07,        -2.391017367499e-11,        +1.261302510761e-09,        +8.405576144435e-12,        -8.406938557486e-11,        -2.028854909800e-09,        +1.805491885508e-07
 2.40030000e+00,        +4.705305497309e-11,        -1.106472535386e-10,        +4.542771967374e-11,        -1.685498272663e-10,        -6.092348710326e-10,        +3.963487597841e-07,        +3.948073878684e-11,        +2.337345598216e-11,        +4.432732674997e-11,        -1.768322282312e-10,        -1.022935933079e-09,        +3.958755780484e-07,        +2.770380477044e-11,        +2.342180942676e-10,        +4.099562671906e-11,        -1.640318865804e-10,        -2.846877449735e-09,        +3.904221378497e-07,        -2.389426254414e-11,        +1.260792778634e-09,        +8.413789627036e-12,        -8.426097849243e-11,        -2.027770491707e-09,        +1.806168334081e-07
 2.40032500e+00,        +4.710343417794e-11,        -1.109803680511e-10,        +4.546337864896e-11,        -1.688246914251e-10,        -6.052194341853e-10,        +3.965981462803e-07,        +3.952766867864e-11,        +2.312180027652e-11,        +4.436235389454e-11,        -1.771064224701e-10,        -1.019150921754e-09,        +3.961229924278e-07,        +2.774603409108e-11,        +2.341065044694e-10,        +4.102941446120e-11,        -1.642813741599e-10,        -2.844268992805e-09,        +3.906627411939e-07,        -2.387838007562e-11,        +1.260282214613e-09,        +8.421996317523e-12,        -8.445302204216e-11,        -2.026684372251e-09,        +1.806845611182e-07
 2.40035000e+00,        +4.715373426499e-11,        -1.113129647118e-10,        +4.549898730565e-11,        -1.690992706237e-10,        -6.011960871325e-10,        +3.968478487644e-07,        +3.957451717291e-11,        +2.287077345210e-11,        +4.439733142475e-11,        -1.773803516609e-10,        -1.015358636854e-09,        +3.963707211153e-07,        +2.778818271593e-11,        +2.339956768207e-10,        +4.106315367166e-11,        -1.645306228039e-10,        -2.841655339924e-09,        +3.909036517744e-07,        -2.386252630030e-11,        +1.259770817341e-09,        +8.430196198933e-12,        -8.464551644600e-11,        -2.025596546862e-09,        +1.807523718407e-07
 2.40037500e+00,        +4.720395536348e-11,        -1.116450440515e-10,        +4.553454573264e-11,        -1.693735653260e-10,        -5.971648090936e-10,        +3.970978678346e-07,        +3.962128439487e-11,        +2.262037517263e-11,        +4.443225942739e-11,        -1.776540162453e-10,        -1.011559058264e-09,        +3.966187647041e-07,        +2.783025076238e-11,        +2.338856113137e-10,        +4.109684443261e-11,        -1.647796328674e-10,        -2.839036474134e-09,        +3.911448701683e-07,        -2.384670124928e-11,        +1.259258585454e-09,        +8.438389254294e-12,        -8.483846192786e-11,        -2.024507010954e-09,        +1.808202657351e-07
 2.40040000e+00,        +4.725409760232e-11,        -1.119766066001e-10,        +4.557005401853e-11,        -1.696475759938e-10,        -5.931255792191e-10,        +3.973482040904e-07,        +3.966797046941e-11,        +2.237060510685e-11,        +4.446713798903e-11,        -1.779274166650e-10,        -1.007752165802e-09,        +3.968671237893e-07,        +2.787223834754e-11,        +2.337763079576e-10,        +4.113048682592e-11,        -1.650284047085e-10,        -2.836412378420e-09,        +3.913863969545e-07,        -2.383090495385e-11,        +1.258745517586e-09,        +8.446575466584e-12,        -8.503185871367e-11,        -2.023415759925e-09,        +1.808882429618e-07
 2.40042500e+00,        +4.730416111001e-11,        -1.123076528860e-10,        +4.560551225170e-11,        -1.699213030887e-10,        -5.890783765972e-10,        +3.975988581327e-07,        +3.971457552101e-11,        +2.212146292207e-11,        +4.450196719596e-11,        -1.782005533624e-10,        -1.003937939229e-09,        +3.971157989672e-07,        +2.791414558805e-11,        +2.336677667565e-10,        +4.116408093335e-11,        -1.652769386809e-10,        -2.833783035721e-09,        +3.916282327131e-07,        -2.381513744545e-11,        +1.258231612367e-09,        +8.454754818802e-12,        -8.522570703164e-11,        -2.022322789158e-09,        +1.809563036813e-07
 2.40045000e+00,        +4.735414601470e-11,        -1.126381834340e-10,        +4.564092052027e-11,        -1.701947470704e-10,        -5.850231802459e-10,        +3.978498305642e-07,        +3.976109967379e-11,        +2.187294829274e-11,        +4.453674713430e-11,        -1.784734267779e-10,        -1.000116358238e-09,        +3.973647908358e-07,        +2.795597260030e-11,        +2.335599877214e-10,        +4.119762683635e-11,        -1.655252351396e-10,        -2.831148428919e-09,        +3.918703780258e-07,        -2.379939875577e-11,        +1.257716868422e-09,        +8.462927293876e-12,        -8.542000711169e-11,        -2.021228094019e-09,        +1.810244480547e-07
 2.40047500e+00,        +4.740405244408e-11,        -1.129681987675e-10,        +4.567627891207e-11,        -1.704679083976e-10,        -5.809599691182e-10,        +3.981011219889e-07,        +3.980754305145e-11,        +2.162506089241e-11,        +4.457147788981e-11,        -1.787460373493e-10,        -9.962874024595e-10,        +3.976140999944e-07,        +2.799771950019e-11,        +2.334529708593e-10,        +4.123112461609e-11,        -1.657732944342e-10,        -2.828508540844e-09,        +3.921128334759e-07,        -2.378368891666e-11,        +1.257201284373e-09,        +8.471092874683e-12,        -8.561475918622e-11,        -2.020131669859e-09,        +1.810926762432e-07
