        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -5.965767365036e-01,        +1.453276200936e+02
 2.30020000e+00,        -5.992960989480e-01,        +1.451220125825e+02
 2.30040000e+00,        -6.020362877594e-01,        +1.449161245472e+02
 2.30060000e+00,        -6.047975328043e-01,        +1.447099540664e+02
 2.30080000e+00,        -6.075800671494e-01,        +1.445034991950e+02
 2.30100000e+00,        -6.103841271143e-01,        +1.442967579634e+02
 2.30120000e+00,        -6.132099523256e-01,        +1.440897283775e+02
 2.30140000e+00,        -6.160577857726e-01,        +1.438824084182e+02
 2.30160000e+00,        -6.189278738631e-01,        +1.436747960411e+02
 2.30180000e+00,        -6.218204664808e-01,        +1.434668891762e+02
 2.30200000e+00,        -6.247358170439e-01,        +1.432586857274e+02
 2.30220000e+00,        -6.276741825648e-01,        +1.430501835724e+02
 2.30240000e+00,        -6.306358237106e-01,        +1.428413805622e+02
 2.30260000e+00,        -6.336210048654e-01,        +1.426322745206e+02
 2.30280000e+00,        -6.366299941931e-01,        +1.424228632443e+02
 2.30300000e+00,        -6.396630637021e-01,        +1.422131445018e+02
 2.30320000e+00,        -6.427204893111e-01,        +1.420031160337e+02
 2.30340000e+00,        -6.458025509156e-01,        +1.417927755521e+02
 2.30360000e+00,        -6.489095324568e-01,        +1.415821207400e+02
 2.30380000e+00,        -6.520417219912e-01,        +1.413711492512e+02
 2.30400000e+00,        -6.551994117611e-01,        +1.411598587096e+02
 2.30420000e+00,        -6.583828982679e-01,        +1.409482467092e+02
 2.30440000e+00,        -6.615924823457e-01,        +1.407363108133e+02
 2.30460000e+00,        -6.648284692364e-01,        +1.405240485543e+02
 2.30480000e+00,        -6.680911686674e-01,        +1.403114574331e+02
 2.30500000e+00,        -6.713808949296e-01,        +1.400985349188e+02
 2.30520000e+00,        -6.746979669576e-01,        +1.398852784484e+02
 2.30540000e+00,        -6.780427084114e-01,        +1.396716854261e+02
 2.30560000e+00,        -6.814154477602e-01,        +1.394577532228e+02
 2.30580000e+00,        -6.848165183669e-01,        +1.392434791760e+02
 2.30600000e+00,        -6.882462585754e-01,        +1.390288605890e+02
 2.30620000e+00,        -6.917050117990e-01,        +1.388138947306e+02
 2.30640000e+00,        -6.951931266110e-01,        +1.385985788344e+02
 2.30660000e+00,        -6.987109568372e-01,        +1.383829100988e+02
 2.30680000e+00,        -7.022588616495e-01,        +1.381668856858e+02
 2.30700000e+00,        -7.058372056629e-01,        +1.379505027212e+02
 2.30720000e+00,        -7.094463590331e-01,        +1.377337582936e+02
 2.30740000e+00,        -7.130866975572e-01,        +1.375166494541e+02
 2.30760000e+00,        -7.167586027755e-01,        +1.372991732156e+02
 2.30780000e+00,        -7.204624620767e-01,        +1.370813265526e+02
 2.30800000e+00,        -7.241986688039e-01,        +1.368631064003e+02
 2.30820000e+00,        -7.279676223639e-01,        +1.366445096542e+02
 2.30840000e+00,        -7.317697283384e-01,        +1.364255331696e+02
 2.30860000e+00,        -7.356053985979e-01,        +1.362061737610e+02
 2.30880000e+00,        -7.394750514169e-01,        +1.359864282012e+02
 2.30900000e+00,        -7.433791115933e-01,        +1.357662932213e+02
 2.30920000e+00,        -7.473180105690e-01,        +1.355457655097e+02
 2.30940000e+00,        -7.512921865533e-01,        +1.353248417116e+02
 2.30960000e+00,        -7.553020846499e-01,        +1.351035184283e+02
 2.30980000e+00,        -7.593481569850e-01,        +1.348817922168e+02
 2.31000000e+00,        -7.634308628398e-01,        +1.346596595888e+02
 2.31020000e+00,        -7.675506687849e-01,        +1.344371170105e+02
 2.31040000e+00,        -7.717080488179e-01,        +1.342141609017e+02
 2.31060000e+00,        -7.759034845036e-01,        +1.339907876348e+02
 2.31080000e+00,        -7.801374651185e-01,        +1.337669935350e+02
 2.31100000e+00,        -7.844104877968e-01,        +1.335427748786e+02
 2.31120000e+00,        -7.887230576807e-01,        +1.333181278930e+02
 2.31140000e+00,        -7.930756880738e-01,        +1.330930487559e+02
 2.31160000e+00,        -7.974689005978e-01,        +1.328675335942e+02
 2.31180000e+00,        -8.019032253525e-01,        +1.326415784836e+02
 2.31200000e+00,        -8.063792010798e-01,        +1.324151794479e+02
 2.31220000e+00,        -8.108973753309e-01,        +1.321883324579e+02
 2.31240000e+00,        -8.154583046377e-01,        +1.319610334310e+02
 2.31260000e+00,        -8.200625546873e-01,        +1.317332782301e+02
 2.31280000e+00,        -8.247107005016e-01,        +1.315050626632e+02
 2.31300000e+00,        -8.294033266193e-01,        +1.312763824821e+02
 2.31320000e+00,        -8.341410272841e-01,        +1.310472333821e+02
 2.31340000e+00,        -8.389244066351e-01,        +1.308176110006e+02
 2.31360000e+00,        -8.437540789027e-01,        +1.305875109169e+02
 2.31380000e+00,        -8.486306686091e-01,        +1.303569286506e+02
 2.31400000e+00,        -8.535548107725e-01,        +1.301258596614e+02
 2.31420000e+00,        -8.585271511167e-01,        +1.298942993479e+02
 2.31440000e+00,        -8.635483462854e-01,        +1.296622430466e+02
 2.31460000e+00,        -8.686190640611e-01,        +1.294296860312e+02
 2.31480000e+00,        -8.737399835896e-01,        +1.291966235114e+02
 2.31500000e+00,        -8.789117956090e-01,        +1.289630506323e+02
 2.31520000e+00,        -8.841352026851e-01,        +1.287289624732e+02
 2.31540000e+00,        -8.894109194506e-01,        +1.284943540466e+02
 2.31560000e+00,        -8.947396728521e-01,        +1.282592202973e+02
 2.31580000e+00,        -9.001222024008e-01,        +1.280235561013e+02
 2.31600000e+00,        -9.055592604304e-01,        +1.277873562650e+02
 2.31620000e+00,        -9.110516123609e-01,        +1.275506155237e+02
 2.31640000e+00,        -9.166000369676e-01,        +1.273133285410e+02
 2.31660000e+00,        -9.222053266586e-01,        +1.270754899075e+02
 2.31680000e+00,        -9.278682877564e-01,        +1.268370941395e+02
 2.31700000e+00,        -9.335897407882e-01,        +1.265981356785e+02
 2.31720000e+00,        -9.393705207820e-01,        +1.263586088892e+02
 2.31740000e+00,        -9.452114775706e-01,        +1.261185080591e+02
 2.31760000e+00,        -9.511134761022e-01,        +1.258778273970e+02
 2.31780000e+00,        -9.570773967587e-01,        +1.256365610316e+02
 2.31800000e+00,        -9.631041356825e-01,        +1.253947030108e+02
 2.31820000e+00,        -9.691946051097e-01,        +1.251522473000e+02
 2.31840000e+00,        -9.753497337131e-01,        +1.249091877810e+02
 2.31860000e+00,        -9.815704669520e-01,        +1.246655182509e+02
 2.31880000e+00,        -9.878577674322e-01,        +1.244212324203e+02
 2.31900000e+00,        -9.942126152733e-01,        +1.241763239126e+02
 2.31920000e+00,        -1.000636008486e+00,        +1.239307862623e+02
 2.31940000e+00,        -1.007128963359e+00,        +1.236846129137e+02
 2.31960000e+00,        -1.013692514853e+00,        +1.234377972194e+02
 2.31980000e+00,        -1.020327717010e+00,        +1.231903324391e+02
 2.32000000e+00,        -1.027035643367e+00,        +1.229422117380e+02
 2.32020000e+00,        -1.033817387381e+00,        +1.226934281855e+02
 2.32040000e+00,        -1.040674062869e+00,        +1.224439747535e+02
 2.32060000e+00,        -1.047606804456e+00,        +1.221938443149e+02
 2.32080000e+00,        -1.054616768029e+00,        +1.219430296425e+02
 2.32100000e+00,        -1.061705131218e+00,        +1.216915234068e+02
 2.32120000e+00,        -1.068873093869e+00,        +1.214393181748e+02
 2.32140000e+00,        -1.076121878545e+00,        +1.211864064084e+02
 2.32160000e+00,        -1.083452731033e+00,        +1.209327804625e+02
 2.32180000e+00,        -1.090866920864e+00,        +1.206784325836e+02
 2.32200000e+00,        -1.098365741848e+00,        +1.204233549079e+02
 2.32220000e+00,        -1.105950512623e+00,        +1.201675394598e+02
 2.32240000e+00,        -1.113622577216e+00,        +1.199109781500e+02
 2.32260000e+00,        -1.121383305620e+00,        +1.196536627736e+02
 2.32280000e+00,        -1.129234094389e+00,        +1.193955850085e+02
 2.32300000e+00,        -1.137176367241e+00,        +1.191367364135e+02
 2.32320000e+00,        -1.145211575685e+00,        +1.188771084264e+02
 2.32340000e+00,        -1.153341199659e+00,        +1.186166923621e+02
 2.32360000e+00,        -1.161566748187e+00,        +1.183554794106e+02
 2.32380000e+00,        -1.169889760053e+00,        +1.180934606352e+02
 2.32400000e+00,        -1.178311804495e+00,        +1.178306269702e+02
 2.32420000e+00,        -1.186834481912e+00,        +1.175669692193e+02
