        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +1.334687373417e-09,        +1.371148860938e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.726502536121e-13,        +3.541280625156e-04,        +2.876479888525e-12,        +2.097861122503e-03,        +7.868731230129e-10,        +5.895561302858e-01,        +7.798105978019e-10,        +5.687278894493e-01,        +1.194421363147e-10,        +8.949072171777e-02,        +1.517908068119e-10,        +1.107033752033e-01,        +1.391109395863e-10,        +1.042273586737e-01,        +1.260429505738e-10,        +9.192506675576e-02,        +2.116657299649e-10,        +1.585882463420e-01,        +1.909597704162e-10,        +1.392699041340e-01,        +7.156140166374e-11,        +5.361660197665e-02,        +1.027045416623e-10,        +7.490400538429e-02
 2.30020000e+00,        +1.336199224851e-09,        +1.372836378811e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.747486598914e-13,        +3.552978111810e-04,        +2.891548989464e-12,        +2.106259008061e-03,        +7.871100184059e-10,        +5.890663635832e-01,        +7.800101925937e-10,        +5.681741864019e-01,        +1.196076527703e-10,        +8.951333794076e-02,        +1.521014162674e-10,        +1.107935502111e-01,        +1.395749824154e-10,        +1.044567156001e-01,        +1.264314510691e-10,        +9.209506174262e-02,        +2.122142133203e-10,        +1.588192908463e-01,        +1.914059091446e-10,        +1.394236866817e-01,        +7.163234209130e-11,        +5.360902832380e-02,        +1.029487078197e-10,        +7.498978713611e-02
 2.30040000e+00,        +1.337722134004e-09,        +1.374534503456e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.768626206091e-13,        +3.564735967864e-04,        +2.906728582891e-12,        +2.114700340794e-03,        +7.873476398774e-10,        +5.885733814696e-01,        +7.802083761807e-10,        +5.676164361238e-01,        +1.197744771793e-10,        +8.953614067879e-02,        +1.524144678897e-10,        +1.108844248773e-01,        +1.400428337851e-10,        +1.046875357934e-01,        +1.268233039333e-10,        +9.226636626034e-02,        +2.127667023560e-10,        +1.590514927933e-01,        +1.918553587568e-10,        +1.395784232949e-01,        +7.170430725449e-11,        +5.360179474632e-02,        +1.031950847513e-10,        +7.507638730923e-02
 2.30060000e+00,        +1.339256242793e-09,        +1.376243372257e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.789922940101e-13,        +3.576554498721e-04,        +2.922019769428e-12,        +2.123185352483e-03,        +7.875860236383e-10,        +5.880771718457e-01,        +7.804051637411e-10,        +5.670546209144e-01,        +1.199426233902e-10,        +8.955912958081e-02,        +1.527299861885e-10,        +1.109760012417e-01,        +1.405145324251e-10,        +1.049198263449e-01,        +1.272185433109e-10,        +9.243898708283e-02,        +2.133232368218e-10,        +1.592848552843e-01,        +1.923081523595e-10,        +1.397341169709e-01,        +7.177730869466e-11,        +5.359490320163e-02,        +1.034436959743e-10,        +7.516381045647e-02
 2.30080000e+00,        +1.340801695013e-09,        +1.377963124440e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.811378402993e-13,        +3.588434009957e-04,        +2.937423663270e-12,        +2.131714275347e-03,        +7.878252064274e-10,        +5.875777226100e-01,        +7.806005707469e-10,        +5.664887230304e-01,        +1.201121054327e-10,        +8.958230428812e-02,        +1.530479959826e-10,        +1.110682813409e-01,        +1.409901175523e-10,        +1.051535943583e-01,        +1.276172037784e-10,        +9.261293101024e-02,        +2.138838569628e-10,        +1.595193813957e-01,        +1.927643234729e-10,        +1.398907706992e-01,        +7.185135811521e-11,        +5.358835566993e-02,        +1.036945653131e-10,        +7.525206115745e-02
 2.30100000e+00,        +1.342358636363e-09,        +1.379693901097e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.832994216697e-13,        +3.600374807280e-04,        +2.952941392378e-12,        +2.140287342019e-03,        +7.880652255197e-10,        +5.870750216609e-01,        +7.807946129676e-10,        +5.659187246872e-01,        +1.202829375203e-10,        +8.960566443421e-02,        +1.533685224038e-10,        +1.111612672070e-01,        +1.414696288780e-10,        +1.053888469488e-01,        +1.280193203508e-10,        +9.278820486850e-02,        +2.144486035262e-10,        +1.597550741784e-01,        +1.932239060375e-10,        +1.400483874603e-01,        +7.192646738406e-11,        +5.358215415436e-02,        +1.039477169041e-10,        +7.534114401854e-02
 2.30120000e+00,        +1.343927214472e-09,        +1.381435845216e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.854772023305e-13,        +3.612377196494e-04,        +2.968574098678e-12,        +2.148904785523e-03,        +7.883061187333e-10,        +5.865690568987e-01,        +7.809873064750e-10,        +5.653446080609e-01,        +1.204551340530e-10,        +8.962920964464e-02,        +1.536915909013e-10,        +1.112549608681e-01,        +1.419531066148e-10,        +1.056255912420e-01,        +1.284249284880e-10,        +9.296481550895e-02,        +2.150175177681e-10,        +1.599919366561e-01,        +1.936869344190e-10,        +1.402069702258e-01,        +7.200264853623e-11,        +5.357630068123e-02,        +1.042031752003e-10,        +7.543106367276e-02
 2.30140000e+00,        +1.345507578926e-09,        +1.383189101706e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.876713485363e-13,        +3.624441483455e-04,        +2.984322938253e-12,        +2.157566839249e-03,        +7.885479244377e-10,        +5.860598162271e-01,        +7.811786676476e-10,        +5.647663552900e-01,        +1.206287096199e-10,        +8.965293953686e-02,        +1.540172272468e-10,        +1.113493643471e-01,        +1.424405914839e-10,        +1.058638343736e-01,        +1.288340641008e-10,        +9.314276980776e-02,        +2.155906414614e-10,        +1.602299718248e-01,        +1.941534434153e-10,        +1.403665219570e-01,        +7.207991377642e-11,        +5.357079730011e-02,        +1.044609649762e-10,        +7.552182477963e-02
 2.30160000e+00,        +1.347099881301e-09,        +1.384953817426e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.898820286160e-13,        +3.636567974031e-04,        +3.000189081552e-12,        +2.166273736931e-03,        +7.887906815620e-10,        +5.855472875554e-01,        +7.813687131744e-10,        +5.641839484775e-01,        +1.208036790018e-10,        +8.967685372012e-02,        +1.543454575386e-10,        +1.114444796617e-01,        +1.429321247223e-10,        +1.061035834880e-01,        +1.292467635581e-10,        +9.332207466550e-02,        +2.161680169025e-10,        +1.604691826516e-01,        +1.946234682619e-10,        +1.405270456047e-01,        +7.215827548164e-11,        +5.356564608405e-02,        +1.047211113319e-10,        +7.561343202511e-02
 2.30180000e+00,        +1.348704275186e-09,        +1.386730141212e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.921094130023e-13,        +3.648756974055e-04,        +3.016173713593e-12,        +2.175025712614e-03,        +7.890344296024e-10,        +5.850314588003e-01,        +7.815574600605e-10,        +5.635973696924e-01,        +1.209800571746e-10,        +8.970095179531e-02,        +1.546763082062e-10,        +1.115403088238e-01,        +1.434277480905e-10,        +1.063448457377e-01,        +1.296630636929e-10,        +9.350273700661e-02,        +2.167496869189e-10,        +1.607095720735e-01,        +1.950970446385e-10,        +1.406885441085e-01,        +7.223774620391e-11,        +5.356084912976e-02,        +1.049836396987e-10,        +7.570589012143e-02
