        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +3.283407360946e-02,        +7.511198141944e-02
 2.30020000e+00,        +1.414213562373e-01,        +3.313822004316e-02,        +7.547753139610e-02
 2.30040000e+00,        +1.414213562373e-01,        +3.344421091358e-02,        +7.584222031507e-02
 2.30060000e+00,        +1.414213562373e-01,        +3.375205003343e-02,        +7.620603867317e-02
 2.30080000e+00,        +1.414213562373e-01,        +3.406174123745e-02,        +7.656897689256e-02
 2.30100000e+00,        +1.414213562373e-01,        +3.437328838265e-02,        +7.693102531957e-02
 2.30120000e+00,        +1.414213562373e-01,        +3.468669534860e-02,        +7.729217422343e-02
 2.30140000e+00,        +1.414213562373e-01,        +3.500196603766e-02,        +7.765241379508e-02
 2.30160000e+00,        +1.414213562373e-01,        +3.531910437525e-02,        +7.801173414588e-02
 2.30180000e+00,        +1.414213562373e-01,        +3.563811431009e-02,        +7.837012530628e-02
 2.30200000e+00,        +1.414213562373e-01,        +3.595899981447e-02,        +7.872757722460e-02
 2.30220000e+00,        +1.414213562373e-01,        +3.628176488447e-02,        +7.908407976558e-02
 2.30240000e+00,        +1.414213562373e-01,        +3.660641354020e-02,        +7.943962270906e-02
 2.30260000e+00,        +1.414213562373e-01,        +3.693294982607e-02,        +7.979419574862e-02
 2.30280000e+00,        +1.414213562373e-01,        +3.726137781099e-02,        +8.014778849007e-02
 2.30300000e+00,        +1.414213562373e-01,        +3.759170158863e-02,        +8.050039045008e-02
 2.30320000e+00,        +1.414213562373e-01,        +3.792392527762e-02,        +8.085199105464e-02
 2.30340000e+00,        +1.414213562373e-01,        +3.825805302180e-02,        +8.120257963760e-02
 2.30360000e+00,        +1.414213562373e-01,        +3.859408899041e-02,        +8.155214543909e-02
 2.30380000e+00,        +1.414213562373e-01,        +3.893203737832e-02,        +8.190067760399e-02
 2.30400000e+00,        +1.414213562373e-01,        +3.927190240624e-02,        +8.224816518028e-02
 2.30420000e+00,        +1.414213562373e-01,        +3.961368832089e-02,        +8.259459711746e-02
 2.30440000e+00,        +1.414213562373e-01,        +3.995739939525e-02,        +8.293996226487e-02
 2.30460000e+00,        +1.414213562373e-01,        +4.030303992870e-02,        +8.328424936998e-02
 2.30480000e+00,        +1.414213562373e-01,        +4.065061424723e-02,        +8.362744707668e-02
 2.30500000e+00,        +1.414213562373e-01,        +4.100012670358e-02,        +8.396954392350e-02
 2.30520000e+00,        +1.414213562373e-01,        +4.135158167746e-02,        +8.431052834186e-02
 2.30540000e+00,        +1.414213562373e-01,        +4.170498357567e-02,        +8.465038865416e-02
 2.30560000e+00,        +1.414213562373e-01,        +4.206033683225e-02,        +8.498911307198e-02
 2.30580000e+00,        +1.414213562373e-01,        +4.241764590867e-02,        +8.532668969415e-02
 2.30600000e+00,        +1.414213562373e-01,        +4.277691529388e-02,        +8.566310650482e-02
 2.30620000e+00,        +1.414213562373e-01,        +4.313814950451e-02,        +8.599835137146e-02
 2.30640000e+00,        +1.414213562373e-01,        +4.350135308495e-02,        +8.633241204286e-02
 2.30660000e+00,        +1.414213562373e-01,        +4.386653060745e-02,        +8.666527614708e-02
 2.30680000e+00,        +1.414213562373e-01,        +4.423368667222e-02,        +8.699693118934e-02
 2.30700000e+00,        +1.414213562373e-01,        +4.460282590750e-02,        +8.732736454987e-02
 2.30720000e+00,        +1.414213562373e-01,        +4.497395296964e-02,        +8.765656348176e-02
 2.30740000e+00,        +1.414213562373e-01,        +4.534707254315e-02,        +8.798451510874e-02
 2.30760000e+00,        +1.414213562373e-01,        +4.572218934073e-02,        +8.831120642286e-02
 2.30780000e+00,        +1.414213562373e-01,        +4.609930810331e-02,        +8.863662428227e-02
 2.30800000e+00,        +1.414213562373e-01,        +4.647843360005e-02,        +8.896075540878e-02
 2.30820000e+00,        +1.414213562373e-01,        +4.685957062836e-02,        +8.928358638551e-02
 2.30840000e+00,        +1.414213562373e-01,        +4.724272401384e-02,        +8.960510365444e-02
 2.30860000e+00,        +1.414213562373e-01,        +4.762789861029e-02,        +8.992529351389e-02
 2.30880000e+00,        +1.414213562373e-01,        +4.801509929963e-02,        +9.024414211601e-02
 2.30900000e+00,        +1.414213562373e-01,        +4.840433099182e-02,        +9.056163546416e-02
 2.30920000e+00,        +1.414213562373e-01,        +4.879559862479e-02,        +9.087775941029e-02
 2.30940000e+00,        +1.414213562373e-01,        +4.918890716432e-02,        +9.119249965224e-02
 2.30960000e+00,        +1.414213562373e-01,        +4.958426160390e-02,        +9.150584173098e-02
 2.30980000e+00,        +1.414213562373e-01,        +4.998166696462e-02,        +9.181777102783e-02
 2.31000000e+00,        +1.414213562373e-01,        +5.038112829491e-02,        +9.212827276160e-02
 2.31020000e+00,        +1.414213562373e-01,        +5.078265067043e-02,        +9.243733198566e-02
 2.31040000e+00,        +1.414213562373e-01,        +5.118623919379e-02,        +9.274493358503e-02
